date_obj,Unicorn%20horn%20dust price
2019-08-17,341
2019-08-18,329
2019-08-19,329
2019-08-20,319
2019-08-21,319
2019-08-22,310
2019-08-23,310
2019-08-24,302
2019-08-24,302
2019-08-25,302
2019-08-25,302
2019-08-26,298
2019-08-26,298
2019-08-27,298
2019-08-27,298
2019-08-28,292
2019-08-29,292
2019-08-30,303
2019-08-31,303
2019-09-01,304
2019-09-02,304
2019-09-03,311
2019-09-04,311
2019-09-05,319
2019-09-06,319
2019-09-07,317
2019-09-08,317
2019-09-09,310
2019-09-10,310
2019-09-11,309
2019-09-12,309
2019-09-13,323
2019-09-14,323
2019-09-15,315
2019-09-16,315
2019-09-17,318
2019-09-18,318
2019-09-19,319
2019-09-20,319
2019-09-21,308
2019-09-22,308
2019-09-23,305
2019-09-24,305
2019-09-25,312
2019-09-26,312
2019-09-27,303
2019-09-28,303
2019-09-29,294
2019-09-30,294
2019-10-01,297
2019-10-02,297
2019-10-03,297
2019-10-04,299
2019-10-05,299
2019-10-06,289
2019-10-07,289
2019-10-08,298
2019-10-09,298
2019-10-10,294
2019-10-11,294
2019-10-12,290
2019-10-13,298
2019-10-14,298
2019-10-15,307
2019-10-16,307
2019-10-17,309
2019-10-18,309
2019-10-19,301
2019-10-20,301
2019-10-21,294
2019-10-22,294
2019-10-23,290
2019-10-24,290
2019-10-25,283
2019-10-26,283
2019-10-27,282
2019-10-28,282
2019-10-29,296
2019-10-30,296
2019-10-31,305
2019-11-01,305
2019-11-02,304
2019-11-03,304
2019-11-04,299
2019-11-05,299
2019-11-06,299
2019-11-07,310
2019-11-08,310
2019-11-09,318
2019-11-10,318
2019-11-11,305
2019-11-12,305
2019-11-13,304
2019-11-14,304
2019-11-15,300
2019-11-16,300
2019-11-17,300
2019-11-18,300
2019-11-19,292
2019-11-20,292
2019-11-21,292
2019-11-22,284
2019-11-23,284
2019-11-24,283
2019-11-25,283
2019-11-26,278
2019-11-27,278
2019-11-28,270
2019-11-29,270
2019-11-30,265
2019-12-01,265
2019-12-02,273
2019-12-03,273
2019-12-04,274
2019-12-05,274
2019-12-06,274
2019-12-07,279
2019-12-08,279
2019-12-09,286
2019-12-10,286
2019-12-11,280
2019-12-12,280
2019-12-13,284
2019-12-14,284
2019-12-15,283
2019-12-16,283
2019-12-17,297
2019-12-18,297
2019-12-19,297
2019-12-20,306
2019-12-21,306
2019-12-22,318
2019-12-23,318
2019-12-24,326
2019-12-25,326
2019-12-26,341
2019-12-27,341
2019-12-28,354
2019-12-29,354
2019-12-30,348
2019-12-31,348
2020-01-01,340
2020-01-02,340
2020-01-03,331
2020-01-04,331
2020-01-05,323
2020-01-06,323
2020-01-07,316
2020-01-08,316
2020-01-09,311
2020-01-10,311
2020-01-11,309
2020-01-12,309
2020-01-13,325
2020-01-14,325
2020-01-15,338
2020-01-16,338
2020-01-17,331
2020-01-18,331
2020-01-19,325
2020-01-20,325
2020-01-21,327
2020-01-22,327
2020-01-23,325
2020-01-24,325
2020-01-25,318
2020-01-26,318
2020-01-27,308
2020-01-28,308
2020-01-29,299
2020-01-30,299
2020-01-31,289
2020-02-01,289
2020-02-02,281
2020-02-03,281
2020-02-04,275
2020-02-05,275
2020-02-06,285
2020-02-07,285
2020-02-08,289
2020-02-09,289
2020-02-10,289
2020-02-11,289
2020-02-12,281
2020-02-13,281
2020-02-14,268
2020-02-15,268
2020-02-16,266
2020-02-17,268
2020-02-18,268
2020-02-19,278
2020-02-20,287
2020-02-21,287
2020-02-22,299
2020-02-23,299
2020-02-24,310
2020-02-25,310
2020-02-26,310
2020-02-27,310
2020-02-28,312
2020-02-29,312
2020-03-01,307
2020-03-02,307
2020-03-03,297
2020-03-04,297
2020-03-05,286
2020-03-06,273
2020-03-07,273
2020-03-08,265
2020-03-09,272
2020-03-10,268
2020-03-11,268
2020-03-12,276
2020-03-13,276
2020-03-14,266
2020-03-15,266
2020-03-16,253
2020-03-17,253
2020-03-18,253
2020-03-19,253
2020-03-20,251
2020-03-21,251
2020-03-22,257
2020-03-23,259
2020-03-24,261
2020-03-25,259
2020-03-26,271
2020-03-27,261
2020-03-28,258
2020-03-29,255
2020-03-30,259
2020-03-31,267
2020-04-01,270
2020-04-02,267
2020-04-03,267
2020-04-04,266
2020-04-05,268
2020-04-06,270
2020-04-07,268
2020-04-08,266
2020-04-09,263
2020-04-10,263
2020-04-11,262
2020-04-12,260
2020-04-13,266
2020-04-14,260
2020-04-15,262
2020-04-16,262
2020-04-17,270
2020-04-18,271
2020-04-19,266
2020-04-20,274
2020-04-21,286
2020-04-22,291
2020-04-23,283
2020-04-24,285
2020-04-25,287
2020-04-26,297
2020-04-27,287
2020-04-28,281
2020-04-29,280
2020-04-30,273
2020-05-01,273
2020-05-02,268
2020-05-03,272
2020-05-04,275
2020-05-05,271
2020-05-06,273
2020-05-07,282
2020-05-08,282
2020-05-09,293
2020-05-10,301
2020-05-11,301
2020-05-12,295
2020-05-13,289
