date_obj,Gourmet%20impling%20jar price
2019-03-18,2921
2019-03-19,2924
2019-03-20,2998
2019-03-21,3009
2019-03-22,3077
2019-03-23,3015
2019-03-24,2894
2019-03-25,2870
2019-03-26,2969
2019-03-27,2972
2019-03-28,2864
2019-03-29,2799
2019-03-30,2799
2019-03-31,2879
2019-04-01,3001
2019-04-02,3140
2019-04-03,3195
2019-04-04,3342
2019-04-05,3469
2019-04-06,3578
2019-04-07,3572
2019-04-08,3588
2019-04-09,3436
2019-04-10,3390
2019-04-11,3279
2019-04-12,3190
2019-04-13,3350
2019-04-14,3518
2019-04-15,3694
2019-04-16,3879
2019-04-17,3828
2019-04-18,3851
2019-04-19,4015
2019-04-20,3999
2019-04-21,3913
2019-04-22,3756
2019-04-23,3574
2019-04-24,3396
2019-04-25,3231
2019-04-26,3125
2019-04-27,3118
2019-04-28,3122
2019-04-29,2976
2019-04-30,2859
2019-05-01,2836
2019-05-02,2942
2019-05-03,2820
2019-05-04,2724
2019-05-05,2767
2019-05-06,2717
2019-05-07,2623
2019-05-08,2595
2019-05-09,2681
2019-05-10,2635
2019-05-11,2568
2019-05-12,2627
2019-05-13,2719
2019-05-14,2631
2019-05-15,2546
2019-05-16,2481
2019-05-17,2586
2019-05-18,2651
2019-05-19,2750
2019-05-20,2806
2019-05-21,2783
2019-05-22,2782
2019-05-23,2679
2019-05-24,2606
2019-05-25,2646
2019-05-26,2644
2019-05-27,2619
2019-05-28,2538
2019-05-29,2426
2019-05-30,2334
2019-05-31,2272
2019-06-01,2248
2019-06-02,2342
2019-06-03,2449
2019-06-04,2512
2019-06-05,2530
2019-06-06,2573
2019-06-07,2574
2019-06-08,2653
2019-06-09,2692
2019-06-10,2683
2019-06-11,2640
2019-06-12,2592
2019-06-13,2627
2019-06-14,2686
2019-06-15,2630
2019-06-16,2703
2019-06-17,2684
2019-06-18,2635
2019-06-19,2652
2019-06-20,2562
2019-06-21,2443
2019-06-22,2391
2019-06-23,2436
2019-06-24,2420
2019-06-25,2452
2019-06-26,2419
2019-06-27,2320
2019-06-28,2235
2019-06-29,2237
2019-06-30,2243
2019-07-01,2354
2019-07-02,2449
2019-07-03,2463
2019-07-04,2457
2019-07-05,2400
2019-07-06,2371
2019-07-07,2443
2019-07-08,2458
2019-07-09,2505
2019-07-10,2497
2019-07-11,2486
2019-07-12,2500
2019-07-13,2469
2019-07-14,2479
2019-07-15,2459
2019-07-16,2451
2019-07-17,2489
2019-07-18,2497
2019-07-19,2518
2019-07-20,2500
2019-07-21,2499
2019-07-22,2493
2019-07-23,2450
2019-07-24,2391
2019-07-25,2350
2019-07-26,2347
2019-07-27,2323
2019-07-28,2301
2019-07-29,2258
2019-07-30,2204
2019-07-31,2178
2019-08-01,2139
2019-08-02,2139
2019-08-03,2240
2019-08-04,2329
2019-08-05,2395
2019-08-06,2381
2019-08-07,2412
2019-08-08,2394
2019-08-09,2403
2019-08-10,2427
2019-08-11,2447
2019-08-12,2470
2019-08-13,2462
2019-08-14,2500
2019-08-15,2506
2019-08-16,2428
2019-08-17,2417
2019-08-18,2400
2019-08-19,2369
2019-08-20,2358
2019-08-21,2324
2019-08-22,2341
2019-08-23,2329
2019-08-24,2345
2019-08-24,2345
2019-08-25,2374
2019-08-25,2374
2019-08-26,2313
2019-08-26,2313
2019-08-27,2263
2019-08-27,2263
2019-08-28,2237
2019-08-29,2231
2019-08-30,2248
2019-08-31,2251
2019-09-01,2316
2019-09-02,2352
2019-09-03,2354
2019-09-04,2346
2019-09-05,2341
2019-09-06,2350
2019-09-07,2328
2019-09-08,2373
2019-09-09,2311
2019-09-10,2297
2019-09-11,2293
2019-09-12,2305
2019-09-13,2309
2019-09-14,2349
2019-09-15,2374
2019-09-16,2359
2019-09-17,2359
2019-09-18,2319
2019-09-19,2301
2019-09-20,2325
2019-09-21,2312
2019-09-22,2312
2019-09-23,2338
2019-09-24,2327
2019-09-25,2294
2019-09-26,2265
2019-09-27,2255
2019-09-28,2228
2019-09-29,2170
2019-09-30,2190
2019-10-01,2291
2019-10-02,2346
2019-10-03,2339
2019-10-04,2358
2019-10-05,2373
2019-10-06,2400
2019-10-07,2405
2019-10-08,2449
2019-10-09,2449
2019-10-10,2481
2019-10-11,2461
2019-10-12,2492
2019-10-13,2561
2019-10-14,2594
2019-10-15,2576
2019-10-16,2610
2019-10-17,2562
2019-10-18,2615
2019-10-19,2654
2019-10-20,2558
2019-10-21,2481
2019-10-22,2543
2019-10-23,2544
2019-10-24,2505
2019-10-25,2494
2019-10-26,2465
2019-10-27,2498
2019-10-28,2516
2019-10-29,2552
2019-10-30,2505
2019-10-31,2546
2019-11-01,2669
2019-11-02,2701
2019-11-03,2808
2019-11-04,2784
2019-11-05,2875
2019-11-06,2890
2019-11-07,2922
2019-11-08,2908
2019-11-09,2933
2019-11-10,2966
2019-11-11,3076
2019-11-12,3025
2019-11-13,2979
2019-11-14,2890
2019-11-15,2773
2019-11-16,2724
2019-11-17,2721
2019-11-18,2631
2019-11-19,2543
2019-11-20,2458
2019-11-21,2459
2019-11-22,2471
2019-11-23,2521
2019-11-24,2512
2019-11-25,2547
2019-11-26,2637
2019-11-27,2685
2019-11-28,2713
2019-11-29,2813
2019-11-30,2701
2019-12-01,2602
2019-12-02,2540
2019-12-03,2568
2019-12-04,2568
2019-12-05,2541
2019-12-06,2480
2019-12-07,2567
2019-12-08,2644
2019-12-09,2690
2019-12-10,2712
2019-12-11,2755
2019-12-12,2764
2019-12-13,2680
2019-12-14,2669
2019-12-15,2709
2019-12-16,2655
2019-12-17,2612
2019-12-18,2501
2019-12-19,2459
2019-12-20,2401
2019-12-21,2470
2019-12-22,2514
2019-12-23,2534
2019-12-24,2535
2019-12-25,2596
2019-12-26,2633
2019-12-27,2676
2019-12-28,2765
2019-12-29,2767
2019-12-30,2748
2019-12-31,2724
2020-01-01,2843
2020-01-02,2965
2020-01-03,3082
2020-01-04,3228
2020-01-05,3290
2020-01-06,3192
2020-01-07,3032
2020-01-08,2957
2020-01-09,2852
2020-01-10,2746
2020-01-11,2623
2020-01-12,2709
2020-01-13,2795
2020-01-14,2819
2020-01-15,2762
2020-01-16,2678
2020-01-17,2662
2020-01-18,2756
2020-01-19,2806
2020-01-20,2947
2020-01-21,2909
2020-01-22,2991
2020-01-23,3113
2020-01-24,3265
2020-01-25,3381
2020-01-26,3415
2020-01-27,3307
2020-01-28,3146
2020-01-29,3025
2020-01-30,2904
2020-01-31,2758
2020-02-01,2635
2020-02-02,2661
2020-02-03,2648
2020-02-04,2672
2020-02-05,2613
2020-02-06,2562
2020-02-07,2552
2020-02-08,2560
2020-02-09,2644
2020-02-10,2663
2020-02-11,2673
2020-02-12,2578
2020-02-13,2539
2020-02-14,2541
2020-02-15,2547
2020-02-16,2549
2020-02-17,2537
2020-02-18,2537
2020-02-19,2538
2020-02-20,2568
2020-02-21,2560
2020-02-22,2563
2020-02-23,2580
2020-02-24,2524
2020-02-25,2492
2020-02-26,2504
2020-02-27,2540
2020-02-28,2551
2020-02-29,2580
2020-03-01,2668
2020-03-02,2676
2020-03-03,2803
2020-03-04,2874
2020-03-05,2869
2020-03-06,2824
2020-03-07,2809
2020-03-08,2799
2020-03-09,2831
2020-03-10,2859
2020-03-11,2869
2020-03-12,2834
2020-03-13,2831
2020-03-14,2836
2020-03-15,2839
2020-03-16,2802
2020-03-17,2823
2020-03-18,2922
2020-03-19,2995
2020-03-20,2965
2020-03-21,3060
2020-03-22,3108
2020-03-23,3037
2020-03-24,3023
2020-03-25,3005
2020-03-26,3035
2020-03-27,2941
2020-03-28,2910
2020-03-29,2904
2020-03-30,3000
2020-03-31,3070
2020-04-01,3022
2020-04-02,3100
2020-04-03,3078
2020-04-04,3061
2020-04-05,3063
2020-04-06,3178
2020-04-07,3210
2020-04-08,3172
2020-04-09,3097
2020-04-10,3034
2020-04-11,2886
2020-04-12,2839
2020-04-13,2825
2020-04-14,2776
2020-04-15,2786
2020-04-16,2802
2020-04-17,2794
2020-04-18,2767
2020-04-19,2747
2020-04-20,2699
2020-04-21,2679
2020-04-22,2671
2020-04-23,2673
2020-04-24,2736
2020-04-25,2736
2020-04-26,2723
2020-04-27,2732
2020-04-28,2772
2020-04-29,2732
2020-04-30,2708
2020-05-01,2671
2020-05-02,2691
2020-05-03,2715
2020-05-04,2742
2020-05-05,2802
2020-05-06,2838
2020-05-07,2794
2020-05-08,2780
2020-05-09,2782
2020-05-10,2777
2020-05-11,2817
2020-05-12,2741
2020-05-13,2718
