date_obj,Rune%20gold-trimmed%20set%20(sk) price
2019-04-03,366862
2019-04-04,366862
2019-04-05,366862
2019-04-06,366862
2019-04-07,358745
2019-04-08,358745
2019-04-09,358745
2019-04-10,358745
2019-04-11,352005
2019-04-12,352005
2019-04-13,352005
2019-04-14,355729
2019-04-15,355729
2019-04-16,355729
2019-04-17,355729
2019-04-18,355729
2019-04-19,353893
2019-04-20,353893
2019-04-21,353893
2019-04-22,353893
2019-04-23,353893
2019-04-24,353893
2019-04-25,343389
2019-04-26,343389
2019-04-27,343389
2019-04-28,343389
2019-04-29,343389
2019-04-30,335487
2019-05-01,335487
2019-05-02,335487
2019-05-03,335487
2019-05-04,322183
2019-05-05,322183
2019-05-06,322183
2019-05-07,322183
2019-05-08,328641
2019-05-09,328641
2019-05-10,328641
2019-05-11,339007
2019-05-12,339007
2019-05-13,339007
2019-05-14,339007
2019-05-15,350527
2019-05-16,350527
2019-05-17,350527
2019-05-18,350527
2019-05-19,350527
2019-05-20,350527
2019-05-21,363164
2019-05-22,363164
2019-05-23,363164
2019-05-24,363164
2019-05-25,363164
2019-05-26,363164
2019-05-27,357941
2019-05-28,357941
2019-05-29,357941
2019-05-30,357941
2019-05-31,340466
2019-06-01,340466
2019-06-02,340466
2019-06-03,340466
2019-06-04,328576
2019-06-05,328576
2019-06-06,328576
2019-06-07,316229
2019-06-08,316229
2019-06-09,316229
2019-06-10,316229
2019-06-11,306161
2019-06-12,306161
2019-06-13,306161
2019-06-14,306161
2019-06-15,300007
2019-06-16,300007
2019-06-17,300007
2019-06-18,300007
2019-06-19,294834
2019-06-20,294834
2019-06-21,294834
2019-06-22,294834
2019-06-23,291816
2019-06-24,291816
2019-06-25,291816
2019-06-26,291816
2019-06-27,285123
2019-06-28,285123
2019-06-29,285123
2019-06-30,285123
2019-07-01,285123
2019-07-02,286673
2019-07-03,286673
2019-07-04,286673
2019-07-05,286673
2019-07-06,277743
2019-07-07,277743
2019-07-08,277743
2019-07-09,277743
2019-07-10,277743
2019-07-11,275241
2019-07-12,275241
2019-07-13,275241
2019-07-14,275241
2019-07-15,275241
2019-07-16,275241
2019-07-17,277664
2019-07-18,277664
2019-07-19,277664
2019-07-20,277664
2019-07-21,279565
2019-07-22,279565
2019-07-23,279565
2019-07-24,279565
2019-07-25,279565
2019-07-26,279565
2019-07-27,274636
2019-07-28,274636
2019-07-29,274636
2019-07-30,274636
2019-07-31,274636
2019-08-01,271978
2019-08-02,271978
2019-08-03,271978
2019-08-04,271978
2019-08-05,271978
2019-08-06,271721
2019-08-07,271721
2019-08-08,271721
2019-08-09,271721
2019-08-10,267237
2019-08-11,267237
2019-08-12,267237
2019-08-13,267237
2019-08-14,265092
2019-08-15,265092
2019-08-16,265092
2019-08-17,265092
2019-08-18,269105
2019-08-19,269105
2019-08-20,269105
2019-08-21,269105
2019-08-22,269105
2019-08-23,269105
2019-08-24,274853
2019-08-24,274853
2019-08-25,274853
2019-08-25,274853
2019-08-26,274853
2019-08-26,274853
2019-08-27,274853
2019-08-27,274853
2019-08-28,274853
2019-08-29,274853
2019-08-30,283933
2019-08-31,283933
2019-09-01,283933
2019-09-02,283933
2019-09-03,283933
2019-09-04,283933
2019-09-05,292520
2019-09-06,292520
2019-09-07,292520
2019-09-08,292520
2019-09-09,292520
2019-09-10,292520
2019-09-11,302975
2019-09-12,302975
2019-09-13,302975
2019-09-14,302975
2019-09-15,302975
2019-09-16,302975
2019-09-17,302975
2019-09-18,315867
2019-09-19,315867
2019-09-20,315867
2019-09-21,315867
2019-09-22,315867
2019-09-23,315867
2019-09-24,328612
2019-09-25,328612
2019-09-26,328612
2019-09-27,328612
2019-09-28,328612
2019-09-29,328612
2019-09-30,328612
2019-10-01,341594
2019-10-02,341594
2019-10-03,341594
2019-10-04,341594
2019-10-05,341594
2019-10-06,341594
2019-10-07,348272
2019-10-08,348272
2019-10-09,348272
2019-10-10,348272
2019-10-11,348272
2019-10-12,348272
2019-10-13,353732
2019-10-14,353732
2019-10-15,353732
2019-10-16,353732
2019-10-17,353732
2019-10-18,353732
2019-10-19,355938
2019-10-20,355938
2019-10-21,355938
2019-10-22,355938
2019-10-23,350216
2019-10-24,350216
2019-10-25,350216
2019-10-26,350216
2019-10-27,350216
2019-10-28,348417
2019-10-29,348417
2019-10-30,348417
2019-10-31,348417
2019-11-01,348417
2019-11-02,348417
2019-11-03,349914
2019-11-04,349914
2019-11-05,349914
2019-11-06,349914
2019-11-07,349914
2019-11-08,349914
2019-11-09,351483
2019-11-10,351483
2019-11-11,351483
2019-11-12,351483
2019-11-13,351483
2019-11-14,351483
2019-11-15,351483
2019-11-16,360415
2019-11-17,360415
2019-11-18,360415
2019-11-19,360415
2019-11-20,360415
2019-11-21,360415
2019-11-22,360415
2019-11-23,360415
2019-11-24,360905
2019-11-25,360905
2019-11-26,360905
2019-11-27,360905
2019-11-28,355594
2019-11-29,355594
2019-11-30,355594
2019-12-01,355594
2019-12-02,355594
2019-12-03,350284
2019-12-04,350284
2019-12-05,350284
2019-12-06,350284
2019-12-07,350284
2019-12-08,351005
2019-12-09,351005
2019-12-10,351005
2019-12-11,351005
2019-12-12,351005
2019-12-13,348305
2019-12-14,348305
2019-12-15,348305
2019-12-16,348305
2019-12-17,348305
2019-12-18,345933
2019-12-19,345933
2019-12-20,345933
2019-12-21,345933
2019-12-22,350157
2019-12-23,350157
2019-12-24,350157
2019-12-25,350157
2019-12-26,350157
2019-12-27,356628
2019-12-28,356628
2019-12-29,356628
2019-12-30,356628
2019-12-31,356628
2020-01-01,357465
2020-01-02,357465
2020-01-03,357465
2020-01-04,357465
2020-01-05,357465
2020-01-06,357465
2020-01-07,352637
2020-01-08,352637
2020-01-09,352637
2020-01-10,352637
2020-01-11,345330
2020-01-12,345330
2020-01-13,345330
2020-01-14,345330
2020-01-15,345330
2020-01-16,341695
2020-01-17,341695
2020-01-18,341695
2020-01-19,341695
2020-01-20,341695
2020-01-21,341695
2020-01-22,335750
2020-01-23,335750
2020-01-24,335750
2020-01-25,335750
2020-01-26,335750
2020-01-27,336706
2020-01-28,336706
2020-01-29,336706
2020-01-30,336706
2020-01-31,336706
2020-02-01,336706
2020-02-02,332830
2020-02-03,332830
2020-02-04,332830
2020-02-05,332830
2020-02-06,332830
2020-02-07,339083
2020-02-08,339083
2020-02-09,339083
2020-02-10,339083
2020-02-11,339083
2020-02-12,331526
2020-02-13,331526
2020-02-14,331526
2020-02-15,331526
2020-02-16,331526
2020-02-17,324648
2020-02-18,324648
2020-02-19,324648
2020-02-20,324648
2020-02-21,319486
2020-02-22,319486
2020-02-23,319486
2020-02-24,312914
2020-02-25,312914
2020-02-26,312914
2020-02-27,312914
2020-02-28,308835
2020-02-29,308835
2020-03-01,308835
2020-03-02,308835
2020-03-03,308835
2020-03-04,308835
2020-03-05,301495
2020-03-06,301495
2020-03-07,301495
2020-03-08,301495
2020-03-09,301495
2020-03-10,304797
2020-03-11,304797
2020-03-12,304797
2020-03-13,304797
2020-03-14,305682
2020-03-15,305682
2020-03-16,305682
2020-03-17,305682
2020-03-18,305682
2020-03-19,305061
2020-03-20,305061
2020-03-21,305061
2020-03-22,305061
2020-03-23,303466
2020-03-24,303466
2020-03-25,303466
2020-03-26,303466
2020-03-27,301151
2020-03-28,301151
2020-03-29,301151
2020-03-30,304450
2020-03-31,304450
2020-04-01,304450
2020-04-02,305604
2020-04-03,305604
2020-04-04,305604
2020-04-05,305604
2020-04-06,303538
2020-04-07,303538
2020-04-08,303538
2020-04-09,305173
2020-04-10,305173
2020-04-11,305173
2020-04-12,301288
2020-04-13,301288
2020-04-14,301288
2020-04-15,301288
2020-04-16,300053
2020-04-17,300053
2020-04-18,300053
2020-04-19,296502
2020-04-20,296502
2020-04-21,296502
2020-04-22,296502
2020-04-23,290341
2020-04-24,290341
2020-04-25,290341
2020-04-26,286082
2020-04-27,286082
2020-04-28,286082
2020-04-29,283485
2020-04-30,283485
2020-05-01,283485
2020-05-02,283485
2020-05-03,283903
2020-05-04,283903
2020-05-05,283903
2020-05-06,283903
2020-05-07,283430
2020-05-08,283430
2020-05-09,283430
2020-05-10,283430
2020-05-11,283268
2020-05-12,283268
2020-05-13,283268
