date_obj,Broodoo%20shield%20(orange) price
2018-12-30,8858
2018-12-31,8858
2019-01-01,8858
2019-01-02,8858
2019-01-03,8858
2019-01-04,8858
2019-01-05,8707
2019-01-06,8707
2019-01-08,8707
2019-01-10,8707
2019-01-11,8707
2019-01-12,8707
2019-01-13,8610
2019-01-14,8610
2019-01-15,8610
2019-01-16,8610
2019-01-17,8610
2019-01-18,8610
2019-01-19,8610
2019-01-20,8293
2019-01-21,8293
2019-01-22,8293
2019-01-23,8293
2019-01-24,8293
2019-01-25,8293
2019-01-26,8293
2019-01-27,8293
2019-01-28,8293
2019-01-29,7895
2019-01-30,7895
2019-01-31,7895
2019-02-01,7895
2019-02-02,7895
2019-02-03,7895
2019-02-04,7895
2019-02-05,7895
2019-02-06,7895
2019-02-07,7895
2019-02-08,7895
2019-02-09,7565
2019-02-10,7565
2019-02-11,7565
2019-02-12,7565
2019-02-13,7565
2019-02-14,7565
2019-02-15,7565
2019-02-16,7565
2019-02-17,7565
2019-02-18,7565
2019-02-19,7565
2019-02-20,7565
2019-02-21,7565
2019-02-22,7369
2019-02-23,7369
2019-02-24,7369
2019-02-25,7369
2019-02-26,7369
2019-02-27,7369
2019-02-28,7369
2019-03-01,7369
2019-03-02,7369
2019-03-03,7369
2019-03-04,7369
2019-03-05,7369
2019-03-06,7369
2019-03-07,7369
2019-03-08,7369
2019-03-09,7369
2019-03-10,7210
2019-03-11,7210
2019-03-12,7210
2019-03-13,7210
2019-03-14,7210
2019-03-15,7210
2019-03-16,7210
2019-03-17,7210
2019-03-18,7210
2019-03-19,7210
2019-03-20,7245
2019-03-21,7245
2019-03-22,7245
2019-03-23,7245
2019-03-24,7245
2019-03-25,7245
2019-03-26,7245
2019-03-27,7245
2019-03-28,7245
2019-03-29,7245
2019-03-30,7245
2019-03-31,7245
2019-04-01,6991
2019-04-02,6991
2019-04-03,6991
2019-04-04,6991
2019-04-05,6991
2019-04-06,6991
2019-04-07,6991
2019-04-08,6991
2019-04-09,6991
2019-04-10,6991
2019-04-11,6991
2019-04-12,6991
2019-04-13,6991
2019-04-14,6991
2019-04-15,6932
2019-04-16,6932
2019-04-17,6932
2019-04-18,6932
2019-04-19,6932
2019-04-20,6932
2019-04-21,6932
2019-04-22,6932
2019-04-23,6932
2019-04-24,6932
2019-04-25,6932
2019-04-26,6932
2019-04-27,6932
2019-04-28,6921
2019-04-29,6921
2019-04-30,6921
2019-05-01,6921
2019-05-02,6921
2019-05-03,6921
2019-05-04,6921
2019-05-05,6921
2019-05-06,6921
2019-05-07,6921
2019-05-08,6921
2019-05-09,6667
2019-05-10,6667
2019-05-11,6667
2019-05-12,6667
2019-05-13,6667
2019-05-14,6667
2019-05-15,6667
2019-05-16,6667
2019-05-17,6667
2019-05-18,6667
2019-05-19,6667
2019-05-20,6339
2019-05-21,6339
2019-05-22,6339
2019-05-23,6339
2019-05-24,6339
2019-05-25,6339
2019-05-26,6339
2019-05-27,6339
2019-05-28,6339
2019-05-29,6339
2019-05-30,6339
2019-05-31,6266
2019-06-01,6266
2019-06-02,6266
2019-06-03,6266
2019-06-04,6266
2019-06-05,6266
2019-06-06,6266
2019-06-07,6266
2019-06-08,6266
2019-06-09,6266
2019-06-10,6235
2019-06-11,6235
2019-06-12,6235
2019-06-13,6235
2019-06-14,6235
2019-06-15,6235
2019-06-16,6235
2019-06-17,6235
2019-06-18,6235
2019-06-19,6235
2019-06-20,6280
2019-06-21,6280
2019-06-22,6280
2019-06-23,6280
2019-06-24,6280
2019-06-25,6280
2019-06-26,6280
2019-06-27,6280
2019-06-28,6280
2019-06-29,6280
2019-06-30,6280
2019-07-01,6280
2019-07-02,6258
2019-07-03,6258
2019-07-04,6258
2019-07-05,6258
2019-07-06,6258
2019-07-07,6258
2019-07-08,6258
2019-07-09,6258
2019-07-10,6258
2019-07-11,6258
2019-07-12,6258
2019-07-13,6258
2019-07-14,6258
2019-07-15,6002
2019-07-16,6002
2019-07-17,6002
2019-07-18,6002
2019-07-19,6002
2019-07-20,6002
2019-07-21,6002
2019-07-22,6002
2019-07-23,6002
2019-07-24,6002
2019-07-25,6002
2019-07-26,6002
2019-07-27,6002
2019-07-28,5756
2019-07-29,5756
2019-07-30,5756
2019-07-31,5756
2019-08-01,5756
2019-08-02,5756
2019-08-03,5756
2019-08-04,5756
2019-08-05,5756
2019-08-06,5756
2019-08-07,5756
2019-08-08,5756
2019-08-09,5756
2019-08-10,5486
2019-08-11,5486
2019-08-12,5486
2019-08-13,5486
2019-08-14,5486
2019-08-15,5486
2019-08-16,5486
2019-08-17,5486
2019-08-18,5486
2019-08-19,5486
2019-08-20,5486
2019-08-21,5486
2019-08-22,5486
2019-08-23,5486
2019-08-24,5486
2019-08-24,5486
2019-08-25,5217
2019-08-25,5217
2019-08-26,5217
2019-08-27,5217
2019-08-27,5217
2019-08-28,5217
2019-08-29,5217
2019-08-30,5217
2019-08-31,5217
2019-09-01,5217
2019-09-02,5217
2019-09-03,5217
2019-09-04,5217
2019-09-05,5217
2019-09-06,5217
2019-09-07,5171
2019-09-08,5171
2019-09-09,5171
2019-09-10,5171
2019-09-11,5171
2019-09-12,5171
2019-09-13,5171
2019-09-14,5171
2019-09-15,5171
2019-09-16,5171
2019-09-17,5171
2019-09-18,5171
2019-09-19,5171
2019-09-20,5171
2019-09-21,5171
2019-09-22,5291
2019-09-23,5291
2019-09-24,5291
2019-09-25,5291
2019-09-26,5291
2019-09-27,5291
2019-09-28,5291
2019-09-29,5291
2019-09-30,5291
2019-10-01,5291
2019-10-02,5291
2019-10-03,5291
2019-10-04,5291
2019-10-05,5291
2019-10-06,5291
2019-10-07,5291
2019-10-08,5221
2019-10-09,5221
2019-10-10,5221
2019-10-11,5221
2019-10-12,5221
2019-10-13,5221
2019-10-14,5221
2019-10-15,5221
2019-10-16,5221
2019-10-17,5221
2019-10-18,5221
2019-10-19,5221
2019-10-20,5221
2019-10-21,5221
2019-10-22,5048
2019-10-23,5048
2019-10-24,5048
2019-10-25,5048
2019-10-26,5048
2019-10-27,5048
2019-10-28,5048
2019-10-29,5048
2019-10-30,5048
2019-10-31,5048
2019-11-01,5048
2019-11-02,5048
2019-11-03,5048
2019-11-04,5048
2019-11-05,5048
2019-11-06,5048
2019-11-07,5048
2019-11-08,5008
2019-11-09,5008
2019-11-10,5008
2019-11-11,5008
2019-11-12,5008
2019-11-13,5008
2019-11-14,5008
2019-11-15,5008
2019-11-16,5008
2019-11-17,5008
2019-11-18,5008
2019-11-19,5008
2019-11-20,5008
2019-11-21,5008
2019-11-22,5008
2019-11-23,5008
2019-11-24,4930
2019-11-25,4930
2019-11-26,4930
2019-11-27,4930
2019-11-28,4930
2019-11-29,4930
2019-11-30,4930
2019-12-01,4930
2019-12-02,4930
2019-12-03,4930
2019-12-04,4930
2019-12-05,4930
2019-12-06,4930
2019-12-07,4930
2019-12-08,4930
2019-12-09,4930
2019-12-10,4930
2019-12-11,4930
2019-12-12,4930
2019-12-13,5008
2019-12-14,5008
2019-12-15,5008
2019-12-16,5008
2019-12-17,5008
2019-12-18,5008
2019-12-19,5008
2019-12-20,5008
2019-12-21,5008
2019-12-22,5008
2019-12-23,5008
2019-12-24,5008
2019-12-25,5008
2019-12-26,5008
2019-12-27,5008
2019-12-28,5008
2019-12-29,5008
2019-12-30,5008
2019-12-31,4988
2020-01-01,4988
2020-01-02,4988
2020-01-03,4988
2020-01-04,4988
2020-01-05,4988
2020-01-06,4988
2020-01-07,4988
2020-01-08,4988
2020-01-09,4988
2020-01-10,4988
2020-01-11,4988
2020-01-12,4988
2020-01-13,4988
2020-01-14,4988
2020-01-15,4988
2020-01-16,4984
2020-01-17,4984
2020-01-18,4984
2020-01-19,4984
2020-01-20,4984
2020-01-21,4984
2020-01-22,4984
2020-01-23,4984
2020-01-24,4984
2020-01-25,4984
2020-01-26,4984
2020-01-27,4984
2020-01-28,4984
2020-01-29,4984
2020-01-30,5025
2020-01-31,5025
2020-02-01,5025
2020-02-02,5025
2020-02-03,5025
2020-02-04,5025
2020-02-05,5025
2020-02-06,5025
2020-02-07,5025
2020-02-08,5025
2020-02-09,5025
2020-02-10,5025
2020-02-11,5025
2020-02-12,5025
2020-02-13,5025
2020-02-14,4975
2020-02-15,4975
2020-02-16,4975
2020-02-17,4975
2020-02-18,4975
2020-02-19,4975
2020-02-20,4975
2020-02-21,4975
2020-02-22,4975
2020-02-23,4975
2020-02-24,4975
2020-02-25,4975
2020-02-26,4975
2020-02-27,4975
2020-02-28,4975
2020-02-29,4975
2020-03-01,5061
2020-03-02,5061
2020-03-03,5061
2020-03-04,5061
2020-03-05,5061
2020-03-06,5061
2020-03-07,5061
2020-03-08,5061
2020-03-09,5061
2020-03-10,5061
2020-03-11,5061
2020-03-12,5061
2020-03-13,5061
2020-03-14,5061
2020-03-15,5061
2020-03-16,5061
2020-03-17,5061
2020-03-18,5061
2020-03-19,5061
2020-03-20,5061
2020-03-21,5061
2020-03-22,5061
2020-03-23,5061
2020-03-24,5061
2020-03-25,5061
2020-03-26,5061
2020-03-27,5031
2020-03-28,5031
2020-03-29,5031
2020-03-30,5031
2020-03-31,5031
2020-04-01,5031
2020-04-02,5031
2020-04-03,5031
2020-04-04,4893
2020-04-05,4893
2020-04-06,4893
2020-04-07,4893
2020-04-08,4893
2020-04-09,4893
2020-04-10,4893
2020-04-11,4893
2020-04-12,4893
2020-04-13,4893
2020-04-14,4831
2020-04-15,4831
2020-04-16,4831
2020-04-17,4831
2020-04-18,4831
2020-04-19,4831
2020-04-20,4831
2020-04-21,4831
2020-04-22,4853
2020-04-23,4853
2020-04-24,4853
2020-04-25,4853
2020-04-26,4853
2020-04-27,4853
2020-04-28,4853
2020-04-29,4853
2020-04-30,4853
2020-05-01,4853
2020-05-02,4853
2020-05-03,4764
2020-05-04,4764
2020-05-05,4764
2020-05-06,4764
2020-05-07,4764
2020-05-08,4764
2020-05-09,4764
2020-05-10,4764
2020-05-11,4585
2020-05-12,4585
2020-05-13,4585
