date_obj,Bandos%20stole price
2019-03-22,7516
2019-03-23,7407
2019-03-24,7308
2019-03-25,7266
2019-03-26,7434
2019-03-27,7424
2019-03-28,7396
2019-03-29,7459
2019-03-30,7533
2019-03-31,7463
2019-04-01,7553
2019-04-02,7692
2019-04-03,7634
2019-04-04,7628
2019-04-05,7587
2019-04-06,7649
2019-04-07,7745
2019-04-08,7908
2019-04-09,7888
2019-04-10,8105
2019-04-11,8051
2019-04-12,8085
2019-04-13,7997
2019-04-14,7782
2019-04-15,7603
2019-04-16,7292
2019-04-17,6959
2019-04-18,6642
2019-04-19,6391
2019-04-20,6071
2019-04-21,5783
2019-04-22,5776
2019-04-23,5779
2019-04-24,5539
2019-04-25,5419
2019-04-26,5338
2019-04-27,5367
2019-04-28,5316
2019-04-29,5073
2019-04-30,4981
2019-05-01,4882
2019-05-02,4914
2019-05-03,4856
2019-05-04,4764
2019-05-05,4778
2019-05-06,4811
2019-05-07,4621
2019-05-08,4463
2019-05-09,4535
2019-05-10,4519
2019-05-11,4481
2019-05-12,4426
2019-05-13,4407
2019-05-14,4453
2019-05-15,4514
2019-05-16,4497
2019-05-17,4520
2019-05-18,4511
2019-05-19,4569
2019-05-20,4667
2019-05-21,4715
2019-05-22,4714
2019-05-23,4805
2019-05-24,4806
2019-05-25,4767
2019-05-26,4702
2019-05-27,4636
2019-05-28,4535
2019-05-29,4485
2019-05-30,4393
2019-05-31,4283
2019-06-01,4227
2019-06-02,4174
2019-06-03,4124
2019-06-04,4050
2019-06-05,4049
2019-06-06,4105
2019-06-07,4132
2019-06-08,4147
2019-06-09,4243
2019-06-10,4243
2019-06-11,4207
2019-06-12,4170
2019-06-13,4139
2019-06-14,4192
2019-06-15,4290
2019-06-16,4384
2019-06-17,4452
2019-06-18,4529
2019-06-19,4545
2019-06-20,4580
2019-06-21,4565
2019-06-22,4644
2019-06-23,4790
2019-06-24,4840
2019-06-25,5070
2019-06-26,5277
2019-06-27,5505
2019-06-28,5691
2019-06-29,5814
2019-06-30,5862
2019-07-01,5934
2019-07-02,5987
2019-07-03,6113
2019-07-04,6342
2019-07-05,6293
2019-07-06,6234
2019-07-07,6305
2019-07-08,6257
2019-07-09,6336
2019-07-10,6283
2019-07-11,6223
2019-07-12,6256
2019-07-13,6391
2019-07-14,6385
2019-07-15,6365
2019-07-16,6407
2019-07-17,6425
2019-07-18,6603
2019-07-19,6788
2019-07-20,7104
2019-07-21,7227
2019-07-22,7315
2019-07-23,7434
2019-07-24,7428
2019-07-25,7127
2019-07-26,6980
2019-07-27,6888
2019-07-28,6773
2019-07-29,6883
2019-07-30,6810
2019-07-31,6678
2019-08-01,6568
2019-08-02,6558
2019-08-03,6519
2019-08-04,6330
2019-08-05,6191
2019-08-06,6108
2019-08-07,5973
2019-08-08,6003
2019-08-09,5968
2019-08-10,5895
2019-08-11,5875
2019-08-12,5867
2019-08-13,5790
2019-08-14,5768
2019-08-15,5781
2019-08-16,5817
2019-08-17,5817
2019-08-18,5975
2019-08-19,6032
2019-08-20,5948
2019-08-21,6037
2019-08-22,6171
2019-08-23,6162
2019-08-24,6209
2019-08-24,6209
2019-08-25,6183
2019-08-25,6183
2019-08-26,6206
2019-08-27,6165
2019-08-27,6165
2019-08-28,6219
2019-08-29,6013
2019-08-30,5967
2019-08-31,5943
2019-09-01,5892
2019-09-02,5892
2019-09-03,5844
2019-09-04,5911
2019-09-05,6103
2019-09-06,6254
2019-09-07,6302
2019-09-08,6161
2019-09-09,6192
2019-09-10,6031
2019-09-11,5978
2019-09-12,5857
2019-09-13,5708
2019-09-14,5488
2019-09-15,5402
2019-09-16,5210
2019-09-17,5115
2019-09-18,5094
2019-09-19,5041
2019-09-20,4975
2019-09-21,4932
2019-09-22,4789
2019-09-23,4555
2019-09-24,4555
2019-09-25,4509
2019-09-26,4547
2019-09-27,4470
2019-09-28,4446
2019-09-29,4438
2019-09-30,4416
2019-10-01,4367
2019-10-02,4367
2019-10-03,4355
2019-10-04,4342
2019-10-05,4357
2019-10-06,4287
2019-10-07,4292
2019-10-08,4249
2019-10-09,4249
2019-10-10,4273
2019-10-11,4253
2019-10-12,4209
2019-10-13,4266
2019-10-14,4243
2019-10-15,4357
2019-10-16,4345
2019-10-17,4444
2019-10-18,4372
2019-10-19,4442
2019-10-20,4442
2019-10-21,4395
2019-10-22,4319
2019-10-23,4331
2019-10-24,4362
2019-10-25,4534
2019-10-26,4620
2019-10-27,4633
2019-10-28,4581
2019-10-29,4612
2019-10-30,4697
2019-10-31,4854
2019-11-01,5008
2019-11-02,5058
2019-11-03,5018
2019-11-04,4985
2019-11-05,5029
2019-11-06,4956
2019-11-07,5005
2019-11-08,5027
2019-11-09,4997
2019-11-10,5075
2019-11-11,5129
2019-11-12,5127
2019-11-13,5185
2019-11-14,5244
2019-11-15,5344
2019-11-16,5365
2019-11-17,5365
2019-11-18,5417
2019-11-19,5510
2019-11-20,5595
2019-11-21,5595
2019-11-22,5614
2019-11-23,5604
2019-11-24,5488
2019-11-25,5379
2019-11-26,5322
2019-11-27,5322
2019-11-28,5404
2019-11-29,5532
2019-11-30,5462
2019-12-01,5499
2019-12-02,5521
2019-12-03,5563
2019-12-04,5606
2019-12-05,5606
2019-12-06,5651
2019-12-07,5693
2019-12-08,5578
2019-12-09,5532
2019-12-10,5422
2019-12-11,5347
2019-12-12,5321
2019-12-13,5315
2019-12-14,5258
2019-12-15,5233
2019-12-16,5259
2019-12-17,5222
2019-12-18,5213
2019-12-19,5163
2019-12-20,5330
2019-12-21,5469
2019-12-22,5576
2019-12-23,5481
2019-12-24,5666
2019-12-25,5780
2019-12-26,5884
2019-12-27,6159
2019-12-28,6467
2019-12-29,6738
2019-12-30,6979
2019-12-31,7284
2020-01-01,7458
2020-01-02,7385
2020-01-03,7250
2020-01-04,6920
2020-01-05,6845
2020-01-06,6735
2020-01-07,6726
2020-01-08,6726
2020-01-09,6730
2020-01-10,6855
2020-01-11,6679
2020-01-12,6789
2020-01-13,6967
2020-01-14,6887
2020-01-15,6863
2020-01-16,6738
2020-01-17,6579
2020-01-18,6605
2020-01-19,6613
2020-01-20,6679
2020-01-21,6542
2020-01-22,6427
2020-01-23,6390
2020-01-24,6173
2020-01-25,6099
2020-01-26,5977
2020-01-27,5894
2020-01-28,5724
2020-01-29,5950
2020-01-30,6164
2020-01-31,6280
2020-02-01,6258
2020-02-02,6213
2020-02-03,5919
2020-02-04,5652
2020-02-05,5589
2020-02-06,5516
2020-02-07,5463
2020-02-08,5467
2020-02-09,5328
2020-02-10,5307
2020-02-11,5202
2020-02-12,5087
2020-02-13,5058
2020-02-14,5013
2020-02-15,5041
2020-02-16,5008
2020-02-17,4939
2020-02-18,5019
2020-02-19,5084
2020-02-20,5017
2020-02-21,5017
2020-02-22,4910
2020-02-23,4712
2020-02-24,4574
2020-02-25,4472
2020-02-26,4558
2020-02-27,4673
2020-02-28,4876
2020-02-29,4968
2020-03-01,5126
2020-03-02,5312
2020-03-03,5478
2020-03-04,5613
2020-03-05,5870
2020-03-06,6075
2020-03-07,6304
2020-03-08,6525
2020-03-09,6651
2020-03-10,6833
2020-03-11,6852
2020-03-12,6850
2020-03-13,6857
2020-03-14,6952
2020-03-15,6941
2020-03-16,6906
2020-03-17,6797
2020-03-18,6820
2020-03-19,6923
2020-03-20,7148
2020-03-21,7314
2020-03-22,7372
2020-03-23,7265
2020-03-24,7256
2020-03-25,7606
2020-03-26,7639
2020-03-27,7650
2020-03-28,7601
2020-03-29,7561
2020-03-30,7446
2020-03-31,7417
2020-04-01,7370
2020-04-02,7381
2020-04-03,7412
2020-04-04,7371
2020-04-05,7261
2020-04-06,7157
2020-04-07,7183
2020-04-08,7174
2020-04-09,7187
2020-04-10,7286
2020-04-11,7305
2020-04-12,7284
2020-04-13,7313
2020-04-14,7341
2020-04-15,7409
2020-04-16,7310
2020-04-17,7352
2020-04-18,7365
2020-04-19,7431
2020-04-20,7587
2020-04-21,7531
2020-04-22,7589
2020-04-23,7764
2020-04-24,7776
2020-04-25,7919
2020-04-26,7946
2020-04-27,8132
2020-04-28,8223
2020-04-29,8331
2020-04-30,8330
2020-05-01,8257
2020-05-02,8123
2020-05-03,8060
2020-05-04,8095
2020-05-05,8132
2020-05-06,8193
2020-05-07,8164
2020-05-08,8183
2020-05-09,8007
2020-05-10,7902
2020-05-11,8040
2020-05-12,8080
2020-05-13,8128
