date_obj,Purple%20boater price
2019-04-21,1138
2019-04-22,1172
2019-04-23,1231
2019-04-24,1261
2019-04-25,1293
2019-04-26,1276
2019-04-27,1276
2019-04-28,1321
2019-04-29,1384
2019-04-30,1450
2019-05-01,1450
2019-05-02,1507
2019-05-03,1477
2019-05-04,1415
2019-05-05,1352
2019-05-06,1352
2019-05-07,1284
2019-05-08,1244
2019-05-09,1244
2019-05-10,1208
2019-05-11,1207
2019-05-12,1192
2019-05-13,1179
2019-05-14,1182
2019-05-15,1182
2019-05-16,1152
2019-05-17,1152
2019-05-18,1148
2019-05-19,1148
2019-05-20,1187
2019-05-21,1187
2019-05-22,1234
2019-05-23,1234
2019-05-24,1276
2019-05-25,1276
2019-05-26,1317
2019-05-27,1353
2019-05-28,1353
2019-05-29,1392
2019-05-30,1392
2019-05-31,1455
2019-06-01,1455
2019-06-02,1509
2019-06-03,1509
2019-06-04,1551
2019-06-05,1551
2019-06-06,1618
2019-06-07,1618
2019-06-08,1689
2019-06-09,1746
2019-06-10,1746
2019-06-11,1755
2019-06-12,1755
2019-06-13,1820
2019-06-14,1820
2019-06-15,1903
2019-06-16,1922
2019-06-17,1922
2019-06-18,1892
2019-06-19,1892
2019-06-20,1901
2019-06-21,1901
2019-06-22,1872
2019-06-23,1852
2019-06-24,1852
2019-06-25,1809
2019-06-26,1809
2019-06-27,1809
2019-06-28,1809
2019-06-29,1802
2019-06-30,1720
2019-07-01,1720
2019-07-02,1661
2019-07-03,1661
2019-07-04,1677
2019-07-05,1677
2019-07-06,1718
2019-07-07,1718
2019-07-08,1668
2019-07-09,1668
2019-07-10,1629
2019-07-11,1629
2019-07-12,1597
2019-07-13,1597
2019-07-14,1572
2019-07-15,1572
2019-07-16,1557
2019-07-17,1551
2019-07-18,1551
2019-07-19,1485
2019-07-20,1485
2019-07-21,1437
2019-07-22,1437
2019-07-23,1431
2019-07-24,1431
2019-07-25,1492
2019-07-26,1492
2019-07-27,1488
2019-07-28,1488
2019-07-29,1431
2019-07-30,1431
2019-07-31,1394
2019-08-01,1394
2019-08-02,1379
2019-08-03,1379
2019-08-04,1310
2019-08-05,1280
2019-08-06,1280
2019-08-07,1334
2019-08-08,1334
2019-08-09,1334
2019-08-10,1353
2019-08-11,1353
2019-08-12,1384
2019-08-13,1384
2019-08-14,1423
2019-08-15,1423
2019-08-16,1486
2019-08-17,1486
2019-08-18,1485
2019-08-19,1519
2019-08-20,1519
2019-08-21,1558
2019-08-22,1597
2019-08-23,1597
2019-08-24,1604
2019-08-24,1604
2019-08-25,1604
2019-08-25,1604
2019-08-26,1590
2019-08-26,1590
2019-08-27,1590
2019-08-27,1590
2019-08-28,1553
2019-08-29,1553
2019-08-30,1480
2019-08-31,1480
2019-09-01,1433
2019-09-02,1433
2019-09-03,1401
2019-09-04,1401
2019-09-05,1336
2019-09-06,1336
2019-09-07,1299
2019-09-08,1299
2019-09-09,1314
2019-09-10,1314
2019-09-11,1360
2019-09-12,1360
2019-09-13,1379
2019-09-14,1356
2019-09-15,1356
2019-09-16,1387
2019-09-17,1387
2019-09-18,1387
2019-09-19,1387
2019-09-20,1387
2019-09-21,1351
2019-09-22,1351
2019-09-23,1327
2019-09-24,1327
2019-09-25,1270
2019-09-26,1270
2019-09-27,1241
2019-09-28,1241
2019-09-29,1192
2019-09-30,1192
2019-10-01,1154
2019-10-02,1154
2019-10-03,1154
2019-10-04,1189
2019-10-05,1189
2019-10-06,1176
2019-10-07,1176
2019-10-08,1167
2019-10-09,1167
2019-10-10,1145
2019-10-11,1145
2019-10-12,1144
2019-10-13,1106
2019-10-14,1106
2019-10-15,1120
2019-10-16,1120
2019-10-17,1125
2019-10-18,1125
2019-10-19,1156
2019-10-20,1156
2019-10-21,1131
2019-10-22,1131
2019-10-23,1164
2019-10-24,1164
2019-10-25,1180
2019-10-26,1180
2019-10-27,1184
2019-10-28,1184
2019-10-29,1201
2019-10-30,1201
2019-10-31,1215
2019-11-01,1215
2019-11-02,1262
2019-11-03,1262
2019-11-04,1273
2019-11-05,1273
2019-11-06,1273
2019-11-07,1242
2019-11-08,1242
2019-11-09,1231
2019-11-10,1205
2019-11-11,1205
2019-11-12,1261
2019-11-13,1261
2019-11-14,1261
2019-11-15,1290
2019-11-16,1290
2019-11-17,1320
2019-11-18,1320
2019-11-19,1286
2019-11-20,1286
2019-11-21,1224
2019-11-22,1224
2019-11-23,1164
2019-11-24,1164
2019-11-25,1120
2019-11-26,1120
2019-11-27,1141
2019-11-28,1141
2019-11-29,1118
2019-11-30,1118
2019-12-01,1063
2019-12-02,1063
2019-12-03,1074
2019-12-04,1074
2019-12-05,1074
2019-12-06,1049
2019-12-07,1006
2019-12-08,1006
2019-12-09,1050
2019-12-10,1050
2019-12-11,1097
2019-12-12,1097
2019-12-13,1144
2019-12-14,1144
2019-12-15,1186
2019-12-16,1186
2019-12-17,1236
2019-12-18,1236
2019-12-19,1236
2019-12-20,1197
2019-12-21,1197
2019-12-22,1226
2019-12-23,1226
2019-12-24,1259
2019-12-25,1259
2019-12-26,1322
2019-12-27,1322
2019-12-28,1349
2019-12-29,1349
2019-12-30,1397
2019-12-31,1397
2020-01-01,1397
2020-01-02,1437
2020-01-03,1437
2020-01-04,1437
2020-01-05,1456
2020-01-06,1456
2020-01-07,1476
2020-01-08,1476
2020-01-09,1476
2020-01-10,1503
2020-01-11,1503
2020-01-12,1500
2020-01-13,1500
2020-01-14,1500
2020-01-15,1525
2020-01-16,1525
2020-01-17,1600
2020-01-18,1600
2020-01-19,1640
2020-01-20,1640
2020-01-21,1666
2020-01-22,1666
2020-01-23,1663
2020-01-24,1663
2020-01-25,1704
2020-01-26,1704
2020-01-27,1784
2020-01-28,1784
2020-01-29,1836
2020-01-30,1836
2020-01-31,1917
2020-02-01,1917
2020-02-02,1938
2020-02-03,1938
2020-02-04,1956
2020-02-05,1956
2020-02-06,2014
2020-02-07,2014
2020-02-08,2082
2020-02-09,2082
2020-02-10,2106
2020-02-11,2106
2020-02-12,2185
2020-02-13,2185
2020-02-14,2288
2020-02-15,2288
2020-02-16,2288
2020-02-17,2403
2020-02-18,2403
2020-02-19,2508
2020-02-20,2508
2020-02-21,2602
2020-02-22,2631
2020-02-23,2631
2020-02-24,2725
2020-02-25,2725
2020-02-26,2695
2020-02-27,2695
2020-02-28,2810
2020-02-29,2810
2020-03-01,2921
2020-03-02,2921
2020-03-03,2982
2020-03-04,2982
2020-03-05,2952
2020-03-06,2952
2020-03-07,2974
2020-03-08,2974
2020-03-09,2982
2020-03-10,2982
2020-03-11,2929
2020-03-12,2929
2020-03-13,2913
2020-03-14,2870
2020-03-15,2870
2020-03-16,2972
2020-03-17,2972
2020-03-18,2991
2020-03-19,2950
2020-03-20,2980
2020-03-21,2980
2020-03-22,2991
2020-03-23,2991
2020-03-24,2960
2020-03-25,2952
2020-03-26,2947
2020-03-27,2947
2020-03-28,2957
2020-03-29,2876
2020-03-30,2743
2020-03-31,2639
2020-04-01,2610
2020-04-02,2628
2020-04-03,2628
2020-04-04,2604
2020-04-05,2604
2020-04-06,2596
2020-04-07,2507
2020-04-08,2508
2020-04-09,2491
2020-04-10,2491
2020-04-11,2514
2020-04-12,2534
2020-04-13,2534
2020-04-14,2543
2020-04-15,2487
2020-04-16,2487
2020-04-17,2449
2020-04-18,2419
2020-04-19,2412
2020-04-20,2423
2020-04-21,2337
2020-04-22,2313
2020-04-23,2280
2020-04-24,2248
2020-04-25,2251
2020-04-26,2318
2020-04-27,2304
2020-04-28,2369
2020-04-29,2369
2020-04-30,2417
2020-05-01,2436
2020-05-02,2440
2020-05-03,2358
2020-05-04,2358
2020-05-05,2367
2020-05-06,2331
2020-05-07,2331
2020-05-08,2274
2020-05-09,2186
2020-05-10,2135
2020-05-11,2135
2020-05-12,2124
2020-05-13,2145
