date_obj,Magic%20sapling price
2019-04-05,137640
2019-04-06,136499
2019-04-07,135408
2019-04-08,134768
2019-04-09,136146
2019-04-10,138015
2019-04-11,138449
2019-04-12,137912
2019-04-13,137302
2019-04-14,135165
2019-04-15,136430
2019-04-16,136214
2019-04-17,135466
2019-04-18,134531
2019-04-19,133952
2019-04-20,133094
2019-04-21,131519
2019-04-22,130094
2019-04-23,130629
2019-04-24,130725
2019-04-25,130859
2019-04-26,130610
2019-04-27,130380
2019-04-28,130028
2019-04-29,130527
2019-04-30,130918
2019-05-01,131086
2019-05-02,132297
2019-05-03,133456
2019-05-04,132888
2019-05-05,132917
2019-05-06,132749
2019-05-07,132636
2019-05-08,132295
2019-05-09,133201
2019-05-10,135907
2019-05-11,135322
2019-05-12,134846
2019-05-13,133895
2019-05-14,132982
2019-05-15,132635
2019-05-16,131964
2019-05-17,131637
2019-05-18,130081
2019-05-19,129791
2019-05-20,129186
2019-05-21,128775
2019-05-22,128513
2019-05-23,130185
2019-05-24,128337
2019-05-25,126321
2019-05-26,126161
2019-05-27,126461
2019-05-28,126667
2019-05-29,128329
2019-05-30,127392
2019-05-31,127155
2019-06-01,126677
2019-06-02,126177
2019-06-03,124456
2019-06-04,123147
2019-06-05,122426
2019-06-06,121911
2019-06-07,122422
2019-06-08,123832
2019-06-09,124025
2019-06-10,125424
2019-06-11,125169
2019-06-12,125323
2019-06-13,125146
2019-06-14,124596
2019-06-15,123751
2019-06-16,123490
2019-06-17,123029
2019-06-18,122527
2019-06-19,121060
2019-06-20,121309
2019-06-21,122112
2019-06-22,120643
2019-06-23,120583
2019-06-24,119523
2019-06-25,118323
2019-06-26,117180
2019-06-27,116906
2019-06-28,117710
2019-06-29,117697
2019-06-30,119017
2019-07-01,119401
2019-07-02,121970
2019-07-03,122513
2019-07-04,121919
2019-07-05,121084
2019-07-06,120512
2019-07-07,120146
2019-07-08,119104
2019-07-09,118323
2019-07-10,117025
2019-07-11,117066
2019-07-12,116330
2019-07-13,115781
2019-07-14,116615
2019-07-15,116894
2019-07-16,117554
2019-07-17,117325
2019-07-18,117507
2019-07-19,116924
2019-07-20,117436
2019-07-21,117547
2019-07-22,117797
2019-07-23,117057
2019-07-24,116106
2019-07-25,115701
2019-07-26,114902
2019-07-27,113081
2019-07-28,112230
2019-07-29,113434
2019-07-30,113854
2019-07-31,114192
2019-08-01,112763
2019-08-02,112617
2019-08-03,112472
2019-08-04,112964
2019-08-05,113739
2019-08-06,115972
2019-08-07,116302
2019-08-08,118498
2019-08-09,120477
2019-08-10,121001
2019-08-11,121368
2019-08-12,122283
2019-08-13,123508
2019-08-14,122724
2019-08-15,123704
2019-08-16,125138
2019-08-17,123570
2019-08-18,121589
2019-08-19,119783
2019-08-20,119117
2019-08-21,117297
2019-08-22,117417
2019-08-23,118123
2019-08-24,119305
2019-08-24,119305
2019-08-25,121608
2019-08-25,121608
2019-08-26,125519
2019-08-26,125519
2019-08-27,128787
2019-08-27,128787
2019-08-28,129491
2019-08-29,129737
2019-08-30,131756
2019-08-31,132156
2019-09-01,136229
2019-09-02,136734
2019-09-03,135489
2019-09-04,135333
2019-09-05,136411
2019-09-06,140337
2019-09-07,141764
2019-09-08,144694
2019-09-09,149204
2019-09-10,152899
2019-09-11,159847
2019-09-12,164070
2019-09-13,162880
2019-09-14,159066
2019-09-15,158485
2019-09-16,158885
2019-09-17,155446
2019-09-18,152849
2019-09-19,148540
2019-09-20,144682
2019-09-21,141031
2019-09-22,138451
2019-09-23,135844
2019-09-24,136567
2019-09-25,137210
2019-09-26,141705
2019-09-27,146813
2019-09-28,143879
2019-09-29,143545
2019-09-30,145899
2019-10-01,144088
2019-10-02,144658
2019-10-03,145349
2019-10-04,144344
2019-10-05,143877
2019-10-06,147550
2019-10-07,149189
2019-10-08,151711
2019-10-09,150574
2019-10-10,149857
2019-10-11,149122
2019-10-12,148436
2019-10-13,146105
2019-10-14,144465
2019-10-15,144218
2019-10-16,144534
2019-10-17,143390
2019-10-18,142895
2019-10-19,141021
2019-10-20,140811
2019-10-21,141965
2019-10-22,141394
2019-10-23,142504
2019-10-24,145214
2019-10-25,145808
2019-10-26,144909
2019-10-27,142746
2019-10-28,142047
2019-10-29,143248
2019-10-30,143189
2019-10-31,143681
2019-11-01,144523
2019-11-02,146540
2019-11-03,145283
2019-11-04,146919
2019-11-05,146864
2019-11-06,147507
2019-11-07,149171
2019-11-08,151106
2019-11-09,155123
2019-11-10,153982
2019-11-11,153431
2019-11-12,153511
2019-11-13,152973
2019-11-14,153247
2019-11-15,152614
2019-11-16,152180
2019-11-17,151620
2019-11-18,151782
2019-11-19,150857
2019-11-20,150557
2019-11-21,149789
2019-11-22,149283
2019-11-23,148677
2019-11-24,145575
2019-11-25,142845
2019-11-26,142328
2019-11-27,142271
2019-11-28,143545
2019-11-29,143682
2019-11-30,142424
2019-12-01,141635
2019-12-02,141388
2019-12-03,142349
2019-12-04,142917
2019-12-05,143417
2019-12-06,144164
2019-12-07,143932
2019-12-08,142749
2019-12-09,143817
2019-12-10,144694
2019-12-11,144551
2019-12-12,143961
2019-12-13,144013
2019-12-14,143058
2019-12-15,142265
2019-12-16,142245
2019-12-17,141684
2019-12-18,140257
2019-12-19,139153
2019-12-20,137931
2019-12-21,133745
2019-12-22,131267
2019-12-23,129506
2019-12-24,126979
2019-12-25,128587
2019-12-26,124939
2019-12-27,120932
2019-12-28,119368
2019-12-29,120627
2019-12-30,122973
2019-12-31,128302
2020-01-01,133852
2020-01-02,139278
2020-01-03,141376
2020-01-04,142810
2020-01-05,140700
2020-01-06,138664
2020-01-07,138834
2020-01-08,139532
2020-01-09,141228
2020-01-10,143008
2020-01-11,141947
2020-01-12,140753
2020-01-13,140035
2020-01-14,143898
2020-01-15,145788
2020-01-16,145175
2020-01-17,145395
2020-01-18,142346
2020-01-19,141470
2020-01-20,140609
2020-01-21,140587
2020-01-22,140553
2020-01-23,139887
2020-01-24,139188
2020-01-25,137508
2020-01-26,139735
2020-01-27,137909
2020-01-28,137635
2020-01-29,137733
2020-01-30,138726
2020-01-31,138364
2020-02-01,138526
2020-02-02,137095
2020-02-03,136659
2020-02-04,135399
2020-02-05,133921
2020-02-06,128760
2020-02-07,127444
2020-02-08,127753
2020-02-09,129500
2020-02-10,129775
2020-02-11,130939
2020-02-12,131700
2020-02-13,131724
2020-02-14,130191
2020-02-15,128406
2020-02-16,128042
2020-02-17,127517
2020-02-18,126943
2020-02-19,126725
2020-02-20,125709
2020-02-21,124786
2020-02-22,124338
2020-02-23,123696
2020-02-24,122314
2020-02-25,121605
2020-02-26,121251
2020-02-27,122117
2020-02-28,122324
2020-02-29,120257
2020-03-01,119750
2020-03-02,119382
2020-03-03,119651
2020-03-04,121648
2020-03-05,123071
2020-03-06,124819
2020-03-07,124240
2020-03-08,123909
2020-03-09,123832
2020-03-10,124039
2020-03-11,123462
2020-03-12,123170
2020-03-13,123409
2020-03-14,122460
2020-03-15,121160
2020-03-16,120072
2020-03-17,119476
2020-03-18,118141
2020-03-19,117511
2020-03-20,117018
2020-03-21,116480
2020-03-22,116760
2020-03-23,117430
2020-03-24,118236
2020-03-25,119252
2020-03-26,119717
2020-03-27,118156
2020-03-28,117810
2020-03-29,117249
2020-03-30,116385
2020-03-31,117227
2020-04-01,116343
2020-04-02,116400
2020-04-03,116351
2020-04-04,116061
2020-04-05,116670
2020-04-06,117297
2020-04-07,119558
2020-04-08,120222
2020-04-09,120729
2020-04-10,121084
2020-04-11,119888
2020-04-12,118088
2020-04-13,116402
2020-04-14,116332
2020-04-15,119097
2020-04-16,122418
2020-04-17,125448
2020-04-18,127294
2020-04-19,129510
2020-04-20,132904
2020-04-21,134239
2020-04-22,137374
2020-04-23,137706
2020-04-24,135807
2020-04-25,133501
2020-04-26,130315
2020-04-27,127466
2020-04-28,127520
2020-04-29,127004
2020-04-30,127580
2020-05-01,126921
2020-05-02,127031
2020-05-03,126364
2020-05-04,126285
2020-05-05,126999
2020-05-06,129653
2020-05-07,134504
2020-05-08,135350
2020-05-09,134116
2020-05-10,134742
2020-05-11,135766
2020-05-12,138587
2020-05-13,140805
