date_obj,Yew%20pyre%20logs price
2019-04-11,2089
2019-04-12,2089
2019-04-13,2054
2019-04-14,2054
2019-04-15,2054
2019-04-16,2054
2019-04-17,2127
2019-04-18,2127
2019-04-19,2127
2019-04-20,2127
2019-04-21,2127
2019-04-22,2095
2019-04-23,2095
2019-04-24,2095
2019-04-25,2095
2019-04-26,2095
2019-04-27,2162
2019-04-28,2162
2019-04-29,2162
2019-04-30,2162
2019-05-01,2162
2019-05-02,2212
2019-05-03,2212
2019-05-04,2212
2019-05-05,2212
2019-05-06,2212
2019-05-07,2202
2019-05-08,2202
2019-05-09,2202
2019-05-10,2202
2019-05-11,2202
2019-05-12,2202
2019-05-13,2170
2019-05-14,2170
2019-05-15,2170
2019-05-16,2170
2019-05-17,2170
2019-05-18,2161
2019-05-19,2161
2019-05-20,2161
2019-05-21,2161
2019-05-22,2161
2019-05-23,2161
2019-05-24,2150
2019-05-25,2150
2019-05-26,2150
2019-05-27,2150
2019-05-28,2150
2019-05-29,2150
2019-05-30,2126
2019-05-31,2126
2019-06-01,2126
2019-06-02,2126
2019-06-03,2126
2019-06-04,2126
2019-06-05,2084
2019-06-06,2084
2019-06-07,2084
2019-06-08,2084
2019-06-09,2084
2019-06-10,2084
2019-06-11,2109
2019-06-12,2109
2019-06-13,2109
2019-06-14,2109
2019-06-15,2109
2019-06-16,2109
2019-06-17,2053
2019-06-18,2053
2019-06-19,2053
2019-06-20,2053
2019-06-21,2053
2019-06-22,2053
2019-06-23,2103
2019-06-24,2103
2019-06-25,2103
2019-06-26,2103
2019-06-27,2103
2019-06-28,2103
2019-06-29,2071
2019-06-30,2071
2019-07-01,2071
2019-07-02,2071
2019-07-03,2071
2019-07-04,2071
2019-07-05,2070
2019-07-06,2070
2019-07-07,2070
2019-07-08,2070
2019-07-09,2070
2019-07-10,2107
2019-07-11,2107
2019-07-12,2107
2019-07-13,2107
2019-07-14,2107
2019-07-15,2107
2019-07-16,2156
2019-07-17,2156
2019-07-18,2156
2019-07-19,2156
2019-07-20,2156
2019-07-21,2156
2019-07-22,2053
2019-07-23,2053
2019-07-24,2053
2019-07-25,2053
2019-07-26,2053
2019-07-27,2053
2019-07-28,2053
2019-07-29,1990
2019-07-30,1990
2019-07-31,1990
2019-08-01,1990
2019-08-02,1990
2019-08-03,1990
2019-08-04,2043
2019-08-05,2043
2019-08-06,2043
2019-08-07,2043
2019-08-08,2043
2019-08-09,2043
2019-08-10,2043
2019-08-11,2000
2019-08-12,2000
2019-08-13,2000
2019-08-14,2000
2019-08-15,2000
2019-08-16,1927
2019-08-17,1927
2019-08-18,1927
2019-08-19,1927
2019-08-20,1927
2019-08-21,1927
2019-08-22,1845
2019-08-23,1845
2019-08-24,1845
2019-08-24,1845
2019-08-25,1845
2019-08-25,1845
2019-08-26,1845
2019-08-26,1845
2019-08-27,1845
2019-08-27,1845
2019-08-28,1845
2019-08-29,1845
2019-08-30,1760
2019-08-31,1760
2019-09-01,1760
2019-09-02,1760
2019-09-03,1760
2019-09-04,1760
2019-09-05,1760
2019-09-06,1760
2019-09-07,1789
2019-09-08,1789
2019-09-09,1789
2019-09-10,1789
2019-09-11,1789
2019-09-12,1789
2019-09-13,1789
2019-09-14,1789
2019-09-15,1776
2019-09-16,1776
2019-09-17,1776
2019-09-18,1776
2019-09-19,1776
2019-09-20,1776
2019-09-21,1776
2019-09-22,1841
2019-09-23,1841
2019-09-24,1841
2019-09-25,1841
2019-09-26,1841
2019-09-27,1841
2019-09-28,1841
2019-09-29,1841
2019-09-30,1812
2019-10-01,1812
2019-10-02,1812
2019-10-03,1812
2019-10-04,1812
2019-10-05,1812
2019-10-06,1812
2019-10-07,1812
2019-10-08,1784
2019-10-09,1784
2019-10-10,1784
2019-10-11,1784
2019-10-12,1784
2019-10-13,1784
2019-10-14,1784
2019-10-15,1784
2019-10-16,1866
2019-10-17,1866
2019-10-18,1866
2019-10-19,1866
2019-10-20,1866
2019-10-21,1866
2019-10-22,1866
2019-10-23,1876
2019-10-24,1876
2019-10-25,1876
2019-10-26,1876
2019-10-27,1876
2019-10-28,1876
2019-10-29,1876
2019-10-30,1876
2019-10-31,1830
2019-11-01,1830
2019-11-02,1830
2019-11-03,1830
2019-11-04,1830
2019-11-05,1830
2019-11-06,1830
2019-11-07,1830
2019-11-08,1862
2019-11-09,1862
2019-11-10,1862
2019-11-11,1862
2019-11-12,1862
2019-11-13,1862
2019-11-14,1862
2019-11-15,1862
2019-11-16,1819
2019-11-17,1819
2019-11-18,1819
2019-11-19,1819
2019-11-20,1819
2019-11-21,1819
2019-11-22,1819
2019-11-23,1819
2019-11-24,1819
2019-11-25,1819
2019-11-26,1761
2019-11-27,1761
2019-11-28,1761
2019-11-29,1761
2019-11-30,1761
2019-12-01,1761
2019-12-02,1761
2019-12-03,1761
2019-12-04,1761
2019-12-05,1761
2019-12-06,1796
2019-12-07,1796
2019-12-08,1796
2019-12-09,1796
2019-12-10,1796
2019-12-11,1796
2019-12-12,1796
2019-12-13,1796
2019-12-14,1802
2019-12-15,1802
2019-12-16,1802
2019-12-17,1802
2019-12-18,1802
2019-12-19,1802
2019-12-20,1802
2019-12-21,1802
2019-12-22,1793
2019-12-23,1793
2019-12-24,1793
2019-12-25,1793
2019-12-26,1793
2019-12-27,1793
2019-12-28,1793
2019-12-29,1793
2019-12-30,1849
2019-12-31,1849
2020-01-01,1849
2020-01-02,1849
2020-01-03,1849
2020-01-04,1849
2020-01-05,1849
2020-01-06,1849
2020-01-07,1829
2020-01-08,1829
2020-01-09,1829
2020-01-10,1829
2020-01-11,1829
2020-01-12,1829
2020-01-13,1829
2020-01-14,1829
2020-01-15,1847
2020-01-16,1847
2020-01-17,1847
2020-01-18,1847
2020-01-19,1847
2020-01-20,1847
2020-01-21,1847
2020-01-22,1876
2020-01-23,1876
2020-01-24,1876
2020-01-25,1876
2020-01-26,1876
2020-01-27,1876
2020-01-28,1894
2020-01-29,1894
2020-01-30,1894
2020-01-31,1894
2020-02-01,1894
2020-02-02,1894
2020-02-03,1975
2020-02-04,1975
2020-02-05,1975
2020-02-06,1975
2020-02-07,1975
2020-02-08,1975
2020-02-09,1975
2020-02-10,1953
2020-02-11,1953
2020-02-12,1953
2020-02-13,1953
2020-02-14,1953
2020-02-15,1953
2020-02-16,1953
2020-02-17,1953
2020-02-18,1896
2020-02-19,1896
2020-02-20,1896
2020-02-21,1896
2020-02-22,1896
2020-02-23,1896
2020-02-24,1858
2020-02-25,1858
2020-02-26,1858
2020-02-27,1858
2020-02-28,1858
2020-02-29,1858
2020-03-01,1874
2020-03-02,1874
2020-03-03,1874
2020-03-04,1874
2020-03-05,1874
2020-03-06,1874
2020-03-07,1874
2020-03-08,1820
2020-03-09,1820
2020-03-10,1820
2020-03-11,1820
2020-03-12,1820
2020-03-13,1820
2020-03-14,1898
2020-03-15,1898
2020-03-16,1898
2020-03-17,1898
2020-03-18,1898
2020-03-19,1898
2020-03-20,1898
2020-03-21,1933
2020-03-22,1933
2020-03-23,1933
2020-03-24,1933
2020-03-25,1933
2020-03-26,1991
2020-03-27,1991
2020-03-28,1991
2020-03-29,1991
2020-03-30,2023
2020-03-31,2023
2020-04-01,2023
2020-04-02,2023
2020-04-03,2023
2020-04-04,2061
2020-04-05,2061
2020-04-06,2061
2020-04-07,2061
2020-04-08,2049
2020-04-09,2049
2020-04-10,2049
2020-04-11,2049
2020-04-12,1986
2020-04-13,1986
2020-04-14,1986
2020-04-15,1986
2020-04-16,2022
2020-04-17,2022
2020-04-18,2022
2020-04-19,2078
2020-04-20,2078
2020-04-21,2078
2020-04-22,2078
2020-04-23,2146
2020-04-24,2146
2020-04-25,2146
2020-04-26,2146
2020-04-27,2189
2020-04-28,2189
2020-04-29,2189
2020-04-30,2189
2020-05-01,2226
2020-05-02,2226
2020-05-03,2226
2020-05-04,2226
2020-05-05,2272
2020-05-06,2272
2020-05-07,2272
2020-05-08,2272
2020-05-09,2379
2020-05-10,2379
2020-05-11,2379
2020-05-12,2379
2020-05-13,2379
