date_obj,Mirror%20shield price
2019-04-11,3732
2019-04-12,3724
2019-04-13,3702
2019-04-14,3721
2019-04-15,3760
2019-04-16,3788
2019-04-17,3699
2019-04-18,3670
2019-04-19,3606
2019-04-20,3476
2019-04-21,3437
2019-04-22,3407
2019-04-23,3428
2019-04-24,3360
2019-04-25,3300
2019-04-26,3450
2019-04-27,3508
2019-04-28,3619
2019-04-29,3780
2019-04-30,3682
2019-05-01,3541
2019-05-02,3447
2019-05-03,3327
2019-05-04,3191
2019-05-05,3172
2019-05-06,3157
2019-05-07,3133
2019-05-08,3110
2019-05-09,3087
2019-05-10,3064
2019-05-11,3088
2019-05-12,3094
2019-05-13,3106
2019-05-14,3132
2019-05-15,3132
2019-05-16,3152
2019-05-17,3152
2019-05-18,3171
2019-05-19,3258
2019-05-20,3270
2019-05-21,3270
2019-05-22,3287
2019-05-23,3294
2019-05-24,3279
2019-05-25,3309
2019-05-26,3337
2019-05-27,3445
2019-05-28,3588
2019-05-29,3767
2019-05-30,3956
2019-05-31,4039
2019-06-01,4099
2019-06-02,4130
2019-06-03,4105
2019-06-04,4201
2019-06-05,4301
2019-06-06,4394
2019-06-07,4534
2019-06-08,4521
2019-06-09,4610
2019-06-10,4610
2019-06-11,4508
2019-06-12,4530
2019-06-13,4533
2019-06-14,4527
2019-06-15,4581
2019-06-16,4568
2019-06-17,4448
2019-06-18,4355
2019-06-19,4265
2019-06-20,4174
2019-06-21,4106
2019-06-22,4017
2019-06-23,4101
2019-06-24,4144
2019-06-25,4137
2019-06-26,4209
2019-06-27,4085
2019-06-28,4085
2019-06-29,3967
2019-06-30,4107
2019-07-01,4107
2019-07-02,4312
2019-07-03,4269
2019-07-04,4269
2019-07-05,4188
2019-07-06,4222
2019-07-07,4398
2019-07-08,4423
2019-07-09,4582
2019-07-10,4616
2019-07-11,4577
2019-07-12,4658
2019-07-13,4658
2019-07-14,4787
2019-07-15,4787
2019-07-16,4845
2019-07-17,4964
2019-07-18,5099
2019-07-19,5108
2019-07-20,5161
2019-07-21,5321
2019-07-22,5364
2019-07-23,5169
2019-07-24,5169
2019-07-25,5081
2019-07-26,5081
2019-07-27,5071
2019-07-28,4958
2019-07-29,4819
2019-07-30,4833
2019-07-31,4863
2019-08-01,4902
2019-08-02,4970
2019-08-03,4971
2019-08-04,4843
2019-08-05,4620
2019-08-06,4467
2019-08-07,4316
2019-08-08,4316
2019-08-09,4269
2019-08-10,4282
2019-08-11,4423
2019-08-12,4411
2019-08-13,4267
2019-08-14,4218
2019-08-15,4235
2019-08-16,4324
2019-08-17,4324
2019-08-18,4369
2019-08-19,4411
2019-08-20,4354
2019-08-21,4316
2019-08-22,4311
2019-08-23,4311
2019-08-24,4520
2019-08-24,4520
2019-08-25,4520
2019-08-25,4520
2019-08-26,4646
2019-08-26,4646
2019-08-27,4847
2019-08-27,4847
2019-08-28,5001
2019-08-29,5029
2019-08-30,5102
2019-08-31,5102
2019-09-01,5158
2019-09-02,5158
2019-09-03,5343
2019-09-04,5414
2019-09-05,5526
2019-09-06,5526
2019-09-07,5541
2019-09-08,5617
2019-09-09,5617
2019-09-10,5549
2019-09-11,5583
2019-09-12,5583
2019-09-13,5582
2019-09-14,5683
2019-09-15,5686
2019-09-16,5812
2019-09-17,5653
2019-09-18,5642
2019-09-19,5642
2019-09-20,5554
2019-09-21,5430
2019-09-22,5409
2019-09-23,5544
2019-09-24,5544
2019-09-25,5458
2019-09-26,5186
2019-09-27,4926
2019-09-28,4689
2019-09-29,4523
2019-09-30,4296
2019-10-01,4081
2019-10-02,3926
2019-10-03,3871
2019-10-04,3801
2019-10-05,3751
2019-10-06,3780
2019-10-07,3610
2019-10-08,3507
2019-10-09,3386
2019-10-10,3216
2019-10-11,3063
2019-10-12,3009
2019-10-13,3113
2019-10-14,3196
2019-10-15,3333
2019-10-16,3405
2019-10-17,3459
2019-10-18,3569
2019-10-19,3748
2019-10-20,3779
2019-10-21,3889
2019-10-22,3891
2019-10-23,3872
2019-10-24,3798
2019-10-25,3728
2019-10-26,3697
2019-10-27,3783
2019-10-28,3749
2019-10-29,3804
2019-10-30,3812
2019-10-31,3715
2019-11-01,3700
2019-11-02,3696
2019-11-03,3840
2019-11-04,3891
2019-11-05,3918
2019-11-06,3807
2019-11-07,3755
2019-11-08,3813
2019-11-09,3872
2019-11-10,3880
2019-11-11,3986
2019-11-12,4169
2019-11-13,4251
2019-11-14,4453
2019-11-15,4620
2019-11-16,4831
2019-11-17,5013
2019-11-18,5093
2019-11-19,5251
2019-11-20,5295
2019-11-21,5053
2019-11-22,5032
2019-11-23,5191
2019-11-24,5108
2019-11-25,5125
2019-11-26,5144
2019-11-27,5144
2019-11-28,5132
2019-11-29,5333
2019-11-30,5298
2019-12-01,5433
2019-12-02,5450
2019-12-03,5429
2019-12-04,5556
2019-12-05,5556
2019-12-06,5499
2019-12-07,5287
2019-12-08,5484
2019-12-09,5587
2019-12-10,5559
2019-12-11,5489
2019-12-12,5485
2019-12-13,5439
2019-12-14,5555
2019-12-15,5609
2019-12-16,5704
2019-12-17,5661
2019-12-18,5574
2019-12-19,5440
2019-12-20,5358
2019-12-21,5372
2019-12-22,5366
2019-12-23,5335
2019-12-24,5310
2019-12-25,5375
2019-12-26,5353
2019-12-27,5219
2019-12-28,5183
2019-12-29,5232
2019-12-30,4985
2019-12-31,4735
2020-01-01,4808
2020-01-02,4665
2020-01-03,4674
2020-01-04,4752
2020-01-05,4826
2020-01-06,4861
2020-01-07,4877
2020-01-08,4856
2020-01-09,5086
2020-01-10,5239
2020-01-11,5303
2020-01-12,5287
2020-01-13,5214
2020-01-14,5066
2020-01-15,4993
2020-01-16,5094
2020-01-17,5106
2020-01-18,5305
2020-01-19,5401
2020-01-20,5328
2020-01-21,5149
2020-01-22,5019
2020-01-23,5076
2020-01-24,5007
2020-01-25,5212
2020-01-26,5310
2020-01-27,5525
2020-01-28,5356
2020-01-29,5493
2020-01-30,5450
2020-01-31,5502
2020-02-01,5415
2020-02-02,5520
2020-02-03,5245
2020-02-04,5182
2020-02-05,5125
2020-02-06,5128
2020-02-07,5170
2020-02-08,5277
2020-02-09,5486
2020-02-10,5493
2020-02-11,5593
2020-02-12,5441
2020-02-13,5237
2020-02-14,5046
2020-02-15,4930
2020-02-16,4962
2020-02-17,4859
2020-02-18,4721
2020-02-19,4737
2020-02-20,4783
2020-02-21,4783
2020-02-22,4821
2020-02-23,4765
2020-02-24,4784
2020-02-25,4773
2020-02-26,4809
2020-02-27,4912
2020-02-28,5031
2020-02-29,5267
2020-03-01,5370
2020-03-02,5447
2020-03-03,5370
2020-03-04,5424
2020-03-05,5488
2020-03-06,5480
2020-03-07,5424
2020-03-08,5476
2020-03-09,5342
2020-03-10,5421
2020-03-11,5342
2020-03-12,5381
2020-03-13,5568
2020-03-14,5582
2020-03-15,5611
2020-03-16,5571
2020-03-17,5638
2020-03-18,5593
2020-03-19,5510
2020-03-20,5542
2020-03-21,5517
2020-03-22,5521
2020-03-23,5368
2020-03-24,5407
2020-03-25,5444
2020-03-26,5211
2020-03-27,5067
2020-03-28,5000
2020-03-29,5063
2020-03-30,5041
2020-03-31,5065
2020-04-01,5058
2020-04-02,5100
2020-04-03,5246
2020-04-04,5326
2020-04-05,5366
2020-04-06,5383
2020-04-07,5300
2020-04-08,5297
2020-04-09,5406
2020-04-10,5434
2020-04-11,5394
2020-04-12,5414
2020-04-13,5301
2020-04-14,5218
2020-04-15,5169
2020-04-16,5088
2020-04-17,5060
2020-04-18,5086
2020-04-19,5112
2020-04-20,4983
2020-04-21,5011
2020-04-22,4981
2020-04-23,4938
2020-04-24,4962
2020-04-25,4960
2020-04-26,5103
2020-04-27,5124
2020-04-28,5206
2020-04-29,5273
2020-04-30,5308
2020-05-01,5407
2020-05-02,5363
2020-05-03,5264
2020-05-04,5276
2020-05-05,5284
2020-05-06,5280
2020-05-07,5346
2020-05-08,5324
2020-05-09,5367
2020-05-10,5268
2020-05-11,5167
2020-05-12,4979
2020-05-13,4979
