date_obj,Villager%20sandals%20(pink) price
2019-01-04,3341
2019-01-05,3246
2019-01-06,3246
2019-01-08,3169
2019-01-10,3169
2019-01-11,3128
2019-01-12,3128
2019-01-13,2973
2019-01-14,2973
2019-01-15,2973
2019-01-16,2824
2019-01-17,2824
2019-01-18,2824
2019-01-19,2824
2019-01-20,2698
2019-01-21,2698
2019-01-22,2698
2019-01-23,2655
2019-01-24,2655
2019-01-25,2655
2019-01-26,2655
2019-01-28,2663
2019-01-29,2663
2019-01-30,2649
2019-01-31,2649
2019-02-01,2649
2019-02-02,2649
2019-02-03,2698
2019-02-04,2698
2019-02-05,2698
2019-02-06,2698
2019-02-07,2721
2019-02-08,2721
2019-02-09,2721
2019-02-10,2721
2019-02-11,2707
2019-02-12,2707
2019-02-13,2707
2019-02-14,2707
2019-02-15,2816
2019-02-16,2816
2019-02-17,2816
2019-02-18,2816
2019-02-19,2900
2019-02-20,2900
2019-02-21,2900
2019-02-22,2765
2019-02-23,2765
2019-02-24,2765
2019-02-25,2711
2019-02-26,2711
2019-02-27,2711
2019-02-28,2711
2019-03-01,2711
2019-03-02,2711
2019-03-03,2778
2019-03-04,2778
2019-03-05,2778
2019-03-06,2864
2019-03-07,2864
2019-03-08,2864
2019-03-09,2864
2019-03-10,3008
2019-03-11,3008
2019-03-12,3008
2019-03-13,3056
2019-03-14,3056
2019-03-15,3056
2019-03-16,3056
2019-03-17,2940
2019-03-18,2940
2019-03-19,2940
2019-03-20,2950
2019-03-21,2950
2019-03-22,2950
2019-03-23,2950
2019-03-24,2940
2019-03-25,2940
2019-03-26,2940
2019-03-27,2940
2019-03-28,2974
2019-03-29,2974
2019-03-30,2974
2019-03-31,2974
2019-04-01,2988
2019-04-02,2988
2019-04-03,2988
2019-04-04,3085
2019-04-05,3085
2019-04-06,3085
2019-04-07,3085
2019-04-08,3165
2019-04-09,3165
2019-04-10,3165
2019-04-11,3165
2019-04-12,3116
2019-04-13,3116
2019-04-14,3116
2019-04-15,3176
2019-04-16,3176
2019-04-17,3176
2019-04-18,3176
2019-04-19,3311
2019-04-20,3311
2019-04-21,3311
2019-04-22,3276
2019-04-23,3276
2019-04-24,3276
2019-04-25,3300
2019-04-26,3300
2019-04-27,3300
2019-04-28,3300
2019-04-29,3386
2019-04-30,3386
2019-05-01,3386
2019-05-02,3386
2019-05-03,3430
2019-05-04,3430
2019-05-05,3430
2019-05-06,3430
2019-05-07,3475
2019-05-08,3475
2019-05-09,3475
2019-05-10,3598
2019-05-11,3598
2019-05-12,3598
2019-05-13,3598
2019-05-14,3737
2019-05-15,3737
2019-05-16,3737
2019-05-17,3737
2019-05-18,3554
2019-05-19,3554
2019-05-20,3554
2019-05-21,3554
2019-05-22,3528
2019-05-23,3528
2019-05-24,3528
2019-05-25,3394
2019-05-26,3394
2019-05-27,3394
2019-05-28,3501
2019-05-29,3501
2019-05-30,3501
2019-05-31,3562
2019-06-01,3562
2019-06-02,3562
2019-06-03,3562
2019-06-04,3568
2019-06-05,3568
2019-06-06,3568
2019-06-07,3651
2019-06-08,3651
2019-06-09,3651
2019-06-10,3651
2019-06-11,3723
2019-06-12,3723
2019-06-13,3723
2019-06-14,3822
2019-06-15,3822
2019-06-16,3822
2019-06-17,3906
2019-06-18,3906
2019-06-19,3906
2019-06-20,3905
2019-06-21,3905
2019-06-22,3905
2019-06-23,3905
2019-06-24,3861
2019-06-25,3861
2019-06-26,3861
2019-06-27,3934
2019-06-28,3934
2019-06-29,3934
2019-06-30,3934
2019-07-01,3950
2019-07-02,3950
2019-07-03,3950
2019-07-04,3950
2019-07-05,3907
2019-07-06,3907
2019-07-07,3907
2019-07-08,3907
2019-07-09,3869
2019-07-10,3869
2019-07-11,3869
2019-07-12,3869
2019-07-13,3821
2019-07-14,3821
2019-07-15,3821
2019-07-16,3821
2019-07-17,3759
2019-07-18,3759
2019-07-19,3759
2019-07-20,3759
2019-07-21,3749
2019-07-22,3749
2019-07-23,3749
2019-07-24,3749
2019-07-25,3749
2019-07-26,3781
2019-07-27,3781
2019-07-28,3781
2019-07-29,3899
2019-07-30,3899
2019-07-31,3928
2019-08-01,3928
2019-08-02,3928
2019-08-03,4048
2019-08-04,4048
2019-08-05,4048
2019-08-06,4048
2019-08-07,4011
2019-08-08,4011
2019-08-09,4011
2019-08-10,4011
2019-08-11,3825
2019-08-12,3825
2019-08-13,3650
2019-08-14,3650
2019-08-15,3650
2019-08-16,3476
2019-08-17,3476
2019-08-18,3476
2019-08-19,3305
2019-08-20,3305
2019-08-21,3305
2019-08-22,3208
2019-08-23,3208
2019-08-24,3208
2019-08-24,3208
2019-08-25,3050
2019-08-25,3050
2019-08-26,3050
2019-08-26,3050
2019-08-27,2913
2019-08-27,2913
2019-08-28,2913
2019-08-29,2769
2019-08-30,2769
2019-08-31,2769
2019-09-01,2630
2019-09-02,2630
2019-09-03,2630
2019-09-04,2521
2019-09-05,2521
2019-09-06,2406
2019-09-07,2406
2019-09-08,2293
2019-09-09,2293
2019-09-10,2179
2019-09-11,2179
2019-09-12,2074
2019-09-13,2074
2019-09-14,2074
2019-09-15,2053
2019-09-16,2053
2019-09-17,2053
2019-09-18,1974
2019-09-19,1974
2019-09-20,1974
2019-09-21,1974
2019-09-22,1880
2019-09-23,1880
2019-09-24,1880
2019-09-25,1880
2019-09-26,1786
2019-09-27,1786
2019-09-28,1786
2019-09-29,1699
2019-09-30,1699
2019-10-01,1628
2019-10-02,1628
2019-10-03,1628
2019-10-04,1628
2019-10-05,1548
2019-10-06,1548
2019-10-07,1477
2019-10-08,1477
2019-10-09,1477
2019-10-10,1421
2019-10-11,1421
2019-10-12,1421
2019-10-13,1369
2019-10-14,1369
2019-10-15,1369
2019-10-16,1304
2019-10-17,1304
2019-10-18,1304
2019-10-19,1244
2019-10-20,1244
2019-10-21,1244
2019-10-22,1193
2019-10-23,1193
2019-10-24,1207
2019-10-25,1207
2019-10-26,1207
2019-10-27,1162
2019-10-28,1162
2019-10-29,1162
2019-10-30,1105
2019-10-31,1105
2019-11-01,1105
2019-11-02,1090
2019-11-03,1090
2019-11-04,1090
2019-11-05,1090
2019-11-06,1090
2019-11-07,1105
2019-11-08,1105
2019-11-09,1105
2019-11-10,1105
2019-11-11,1061
2019-11-12,1061
2019-11-13,1061
2019-11-14,1023
2019-11-15,1023
2019-11-16,1023
2019-11-17,1023
2019-11-18,1068
2019-11-19,1068
2019-11-20,1068
2019-11-21,1068
2019-11-22,1096
2019-11-23,1096
2019-11-24,1096
2019-11-25,1096
2019-11-26,1123
2019-11-27,1123
2019-11-28,1123
2019-11-29,1123
2019-11-30,1180
2019-12-01,1180
2019-12-02,1180
2019-12-03,1180
2019-12-04,1180
2019-12-05,1238
2019-12-06,1238
2019-12-07,1238
2019-12-08,1238
2019-12-09,1298
2019-12-10,1298
2019-12-11,1298
2019-12-12,1298
2019-12-13,1298
2019-12-14,1361
2019-12-15,1361
2019-12-16,1361
2019-12-17,1361
2019-12-18,1361
2019-12-19,1415
2019-12-20,1415
2019-12-21,1415
2019-12-22,1415
2019-12-23,1456
2019-12-24,1456
2019-12-25,1456
2019-12-26,1456
2019-12-27,1463
2019-12-28,1463
2019-12-29,1463
2019-12-30,1463
2019-12-31,1463
2020-01-01,1480
2020-01-02,1480
2020-01-03,1480
2020-01-04,1480
2020-01-05,1525
2020-01-06,1525
2020-01-07,1525
2020-01-08,1525
2020-01-09,1525
2020-01-10,1542
2020-01-11,1542
2020-01-12,1542
2020-01-13,1542
2020-01-14,1572
2020-01-15,1572
2020-01-16,1572
2020-01-17,1572
2020-01-18,1612
2020-01-19,1612
2020-01-20,1612
2020-01-21,1670
2020-01-22,1670
2020-01-23,1670
2020-01-24,1670
2020-01-25,1740
2020-01-26,1740
2020-01-27,1740
2020-01-28,1740
2020-01-29,1684
2020-01-30,1684
2020-01-31,1684
2020-02-01,1684
2020-02-02,1753
2020-02-03,1753
2020-02-04,1753
2020-02-05,1753
2020-02-06,1828
2020-02-07,1828
2020-02-08,1828
2020-02-09,1828
2020-02-10,1919
2020-02-11,1919
2020-02-12,1919
2020-02-13,1919
2020-02-14,2014
2020-02-15,2014
2020-02-16,2014
2020-02-17,2014
2020-02-18,2114
2020-02-19,2114
2020-02-20,2114
2020-02-21,2114
2020-02-22,2070
2020-02-23,2070
2020-02-24,2070
2020-02-25,2070
2020-02-26,2123
2020-02-27,2123
2020-02-28,2123
2020-02-29,2123
2020-03-01,2077
2020-03-02,2077
2020-03-03,2077
2020-03-04,2077
2020-03-05,2100
2020-03-06,2100
2020-03-07,2100
2020-03-08,2100
2020-03-09,2086
2020-03-10,2086
2020-03-11,2086
2020-03-12,2086
2020-03-13,2079
2020-03-14,2079
2020-03-15,2079
2020-03-16,2045
2020-03-17,2045
2020-03-18,2045
2020-03-19,2121
2020-03-20,2121
2020-03-21,2121
2020-03-22,2228
2020-03-23,2228
2020-03-24,2228
2020-03-25,2287
2020-03-26,2287
2020-03-27,2345
2020-03-28,2345
2020-03-29,2345
2020-03-30,2371
2020-03-31,2371
2020-04-01,2371
2020-04-02,2404
2020-04-03,2404
2020-04-04,2404
2020-04-05,2424
2020-04-06,2424
2020-04-07,2424
2020-04-08,2440
2020-04-09,2440
2020-04-10,2440
2020-04-11,2511
2020-04-12,2511
2020-04-13,2511
2020-04-14,2546
2020-04-15,2546
2020-04-16,2564
2020-04-17,2564
2020-04-18,2564
2020-04-19,2595
2020-04-20,2595
2020-04-21,2595
2020-04-22,2616
2020-04-23,2616
2020-04-24,2616
2020-04-25,2746
2020-04-26,2746
2020-04-27,2684
2020-04-28,2684
2020-04-29,2684
2020-04-30,2690
2020-05-01,2690
2020-05-02,2690
2020-05-03,2555
2020-05-04,2555
2020-05-05,2555
2020-05-06,2531
2020-05-07,2531
2020-05-08,2531
2020-05-09,2495
2020-05-10,2495
2020-05-11,2436
2020-05-12,2436
2020-05-13,2436
