date_obj,Kebbit%20teeth price
2019-04-04,2308
2019-04-05,2308
2019-04-06,2308
2019-04-07,2308
2019-04-08,2344
2019-04-09,2344
2019-04-10,2344
2019-04-11,2344
2019-04-12,2344
2019-04-13,2344
2019-04-14,2310
2019-04-15,2310
2019-04-16,2310
2019-04-17,2310
2019-04-18,2310
2019-04-19,2236
2019-04-20,2236
2019-04-21,2236
2019-04-22,2236
2019-04-23,2281
2019-04-24,2281
2019-04-25,2281
2019-04-26,2281
2019-04-27,2281
2019-04-28,2282
2019-04-29,2282
2019-04-30,2282
2019-05-01,2282
2019-05-02,2282
2019-05-03,2282
2019-05-04,2199
2019-05-05,2199
2019-05-06,2199
2019-05-07,2199
2019-05-08,2199
2019-05-09,2199
2019-05-10,2115
2019-05-11,2115
2019-05-12,2115
2019-05-13,2115
2019-05-14,2113
2019-05-15,2113
2019-05-16,2113
2019-05-17,2113
2019-05-18,2113
2019-05-19,2113
2019-05-20,2130
2019-05-21,2130
2019-05-22,2130
2019-05-23,2130
2019-05-24,2130
2019-05-25,2130
2019-05-26,2121
2019-05-27,2121
2019-05-28,2121
2019-05-29,2121
2019-05-30,2125
2019-05-31,2125
2019-06-01,2125
2019-06-02,2125
2019-06-03,2125
2019-06-04,2169
2019-06-05,2169
2019-06-06,2169
2019-06-07,2169
2019-06-08,2169
2019-06-09,2169
2019-06-10,2086
2019-06-11,2086
2019-06-12,2086
2019-06-13,2086
2019-06-14,2086
2019-06-15,2025
2019-06-16,2025
2019-06-17,2025
2019-06-18,2025
2019-06-19,2025
2019-06-20,2039
2019-06-21,2039
2019-06-22,2039
2019-06-23,2039
2019-06-24,2039
2019-06-25,2039
2019-06-26,2078
2019-06-27,2078
2019-06-28,2078
2019-06-29,2078
2019-06-30,2078
2019-07-01,2105
2019-07-02,2105
2019-07-03,2105
2019-07-04,2105
2019-07-05,2105
2019-07-06,2130
2019-07-07,2130
2019-07-08,2130
2019-07-09,2130
2019-07-10,2130
2019-07-11,2130
2019-07-12,2175
2019-07-13,2175
2019-07-14,2175
2019-07-15,2175
2019-07-16,2175
2019-07-17,2175
2019-07-18,2195
2019-07-19,2195
2019-07-20,2195
2019-07-21,2195
2019-07-22,2195
2019-07-23,2211
2019-07-24,2211
2019-07-25,2211
2019-07-26,2211
2019-07-27,2211
2019-07-28,2211
2019-07-29,2211
2019-07-30,2233
2019-07-31,2233
2019-08-01,2233
2019-08-02,2233
2019-08-03,2233
2019-08-04,2280
2019-08-05,2280
2019-08-06,2280
2019-08-07,2280
2019-08-08,2280
2019-08-09,2280
2019-08-10,2297
2019-08-11,2297
2019-08-12,2297
2019-08-13,2297
2019-08-14,2297
2019-08-15,2297
2019-08-16,2391
2019-08-17,2391
2019-08-18,2391
2019-08-19,2391
2019-08-20,2391
2019-08-21,2391
2019-08-22,2393
2019-08-23,2393
2019-08-24,2393
2019-08-24,2393
2019-08-25,2393
2019-08-25,2393
2019-08-26,2393
2019-08-26,2393
2019-08-27,2393
2019-08-27,2393
2019-08-28,2393
2019-08-29,2310
2019-08-30,2310
2019-08-31,2310
2019-09-01,2310
2019-09-02,2310
2019-09-03,2310
2019-09-04,2261
2019-09-05,2261
2019-09-06,2261
2019-09-07,2261
2019-09-08,2261
2019-09-09,2261
2019-09-10,2170
2019-09-11,2170
2019-09-12,2170
2019-09-13,2170
2019-09-14,2170
2019-09-15,2170
2019-09-16,2120
2019-09-17,2120
2019-09-18,2120
2019-09-19,2120
2019-09-20,2120
2019-09-21,2120
2019-09-22,2064
2019-09-23,2064
2019-09-24,2064
2019-09-25,2064
2019-09-26,2064
2019-09-27,2064
2019-09-28,2064
2019-09-29,2090
2019-09-30,2090
2019-10-01,2090
2019-10-02,2090
2019-10-03,2090
2019-10-04,2090
2019-10-05,2147
2019-10-06,2147
2019-10-07,2147
2019-10-08,2147
2019-10-09,2147
2019-10-10,2147
2019-10-11,2145
2019-10-12,2145
2019-10-13,2145
2019-10-14,2145
2019-10-15,2145
2019-10-16,2145
2019-10-17,2145
2019-10-18,2204
2019-10-19,2204
2019-10-20,2204
2019-10-21,2204
2019-10-22,2204
2019-10-23,2204
2019-10-24,2204
2019-10-25,2262
2019-10-26,2262
2019-10-27,2262
2019-10-28,2262
2019-10-29,2262
2019-10-30,2262
2019-10-31,2328
2019-11-01,2328
2019-11-02,2328
2019-11-03,2328
2019-11-04,2328
2019-11-05,2379
2019-11-06,2379
2019-11-07,2379
2019-11-08,2379
2019-11-09,2379
2019-11-10,2379
2019-11-11,2294
2019-11-12,2294
2019-11-13,2294
2019-11-14,2294
2019-11-15,2294
2019-11-16,2370
2019-11-17,2370
2019-11-18,2370
2019-11-19,2370
2019-11-20,2370
2019-11-21,2370
2019-11-22,2370
2019-11-23,2370
2019-11-24,2420
2019-11-25,2420
2019-11-26,2420
2019-11-27,2420
2019-11-28,2420
2019-11-29,2420
2019-11-30,2420
2019-12-01,2420
2019-12-02,2463
2019-12-03,2463
2019-12-04,2463
2019-12-05,2463
2019-12-06,2463
2019-12-07,2463
2019-12-08,2463
2019-12-09,2486
2019-12-10,2486
2019-12-11,2486
2019-12-12,2486
2019-12-13,2486
2019-12-14,2486
2019-12-15,2524
2019-12-16,2524
2019-12-17,2524
2019-12-18,2524
2019-12-19,2524
2019-12-20,2546
2019-12-21,2546
2019-12-22,2546
2019-12-23,2546
2019-12-24,2546
2019-12-25,2546
2019-12-26,2546
2019-12-27,2573
2019-12-28,2573
2019-12-29,2573
2019-12-30,2573
2019-12-31,2573
2020-01-01,2642
2020-01-02,2642
2020-01-03,2642
2020-01-04,2642
2020-01-05,2723
2020-01-06,2723
2020-01-07,2723
2020-01-08,2723
2020-01-09,2723
2020-01-10,2723
2020-01-11,2765
2020-01-12,2765
2020-01-13,2765
2020-01-14,2765
2020-01-15,2765
2020-01-16,2760
2020-01-17,2760
2020-01-18,2760
2020-01-19,2760
2020-01-20,2813
2020-01-21,2813
2020-01-22,2813
2020-01-23,2813
2020-01-24,2764
2020-01-25,2764
2020-01-26,2875
2020-01-27,2875
2020-01-28,2875
2020-01-29,2961
2020-01-30,2961
2020-01-31,2961
2020-02-01,2961
2020-02-02,3063
2020-02-03,3063
2020-02-04,3063
2020-02-05,3063
2020-02-06,3123
2020-02-07,3123
2020-02-08,3123
2020-02-09,3229
2020-02-10,3229
2020-02-11,3229
2020-02-12,3351
2020-02-13,3351
2020-02-14,3351
2020-02-15,3351
2020-02-16,3351
2020-02-17,3301
2020-02-18,3301
2020-02-19,3301
2020-02-20,3301
2020-02-21,3170
2020-02-22,3170
2020-02-23,3170
2020-02-24,3170
2020-02-25,3115
2020-02-26,3115
2020-02-27,3115
2020-02-28,3115
2020-02-29,3115
2020-03-01,3074
2020-03-02,3074
2020-03-03,3074
2020-03-04,3074
2020-03-05,3092
2020-03-06,3092
2020-03-07,3092
2020-03-08,3092
2020-03-09,3092
2020-03-10,3102
2020-03-11,3102
2020-03-12,3102
2020-03-13,3102
2020-03-14,3102
2020-03-15,3009
2020-03-16,3009
2020-03-17,3009
2020-03-18,3009
2020-03-19,3045
2020-03-20,3045
2020-03-21,3045
2020-03-22,3034
2020-03-23,3034
2020-03-24,3034
2020-03-25,3043
2020-03-26,3043
2020-03-27,3043
2020-03-28,3090
2020-03-29,3090
2020-03-30,3182
2020-03-31,3182
2020-04-01,3182
2020-04-02,3191
2020-04-03,3191
2020-04-04,3191
2020-04-05,3191
2020-04-06,3268
2020-04-07,3268
2020-04-08,3268
2020-04-09,3176
2020-04-10,3176
2020-04-11,3176
2020-04-12,3198
2020-04-13,3198
2020-04-14,3198
2020-04-15,3073
2020-04-16,3073
2020-04-17,3073
2020-04-18,2926
2020-04-19,2926
2020-04-20,2926
2020-04-21,2880
2020-04-22,2880
2020-04-23,2880
2020-04-24,2763
2020-04-25,2763
2020-04-26,2763
2020-04-27,2693
2020-04-28,2693
2020-04-29,2693
2020-04-30,2577
2020-05-01,2577
2020-05-02,2577
2020-05-03,2520
2020-05-04,2520
2020-05-05,2520
2020-05-06,2557
2020-05-07,2557
2020-05-08,2557
2020-05-09,2658
2020-05-10,2658
2020-05-11,2658
2020-05-12,2658
2020-05-13,2616
