date_obj,Blue%20elegant%20legs price
2019-03-26,27353
2019-03-27,26997
2019-03-28,26997
2019-03-29,26722
2019-03-30,26722
2019-03-31,26722
2019-04-01,26722
2019-04-02,26243
2019-04-03,26243
2019-04-04,26243
2019-04-05,26243
2019-04-06,26243
2019-04-07,26243
2019-04-08,25694
2019-04-09,25694
2019-04-10,25694
2019-04-11,25519
2019-04-12,25519
2019-04-13,25519
2019-04-14,25140
2019-04-15,25140
2019-04-16,25140
2019-04-17,24945
2019-04-18,24945
2019-04-19,24945
2019-04-20,24453
2019-04-21,24453
2019-04-22,24453
2019-04-23,24453
2019-04-24,23557
2019-04-25,23557
2019-04-26,23557
2019-04-27,23947
2019-04-28,23947
2019-04-29,23947
2019-04-30,24557
2019-05-01,24557
2019-05-02,24557
2019-05-03,25476
2019-05-04,25476
2019-05-05,25476
2019-05-06,25006
2019-05-07,25006
2019-05-08,25006
2019-05-09,24080
2019-05-10,24080
2019-05-11,24080
2019-05-12,23198
2019-05-13,23198
2019-05-14,22454
2019-05-15,22454
2019-05-16,22454
2019-05-17,22454
2019-05-18,21830
2019-05-19,21830
2019-05-20,21830
2019-05-21,21556
2019-05-22,21556
2019-05-23,21556
2019-05-24,20872
2019-05-25,20872
2019-05-26,20872
2019-05-27,19972
2019-05-28,19972
2019-05-29,19972
2019-05-30,19400
2019-05-31,19400
2019-06-01,19400
2019-06-02,19400
2019-06-03,18845
2019-06-04,18845
2019-06-05,18845
2019-06-06,17966
2019-06-07,17966
2019-06-08,17197
2019-06-09,17197
2019-06-10,17197
2019-06-11,16516
2019-06-12,16516
2019-06-13,16516
2019-06-14,15918
2019-06-15,15918
2019-06-16,15918
2019-06-17,15536
2019-06-18,15536
2019-06-19,15536
2019-06-20,15779
2019-06-21,15779
2019-06-22,15779
2019-06-23,15731
2019-06-24,15731
2019-06-25,15731
2019-06-26,15731
2019-06-27,15903
2019-06-28,15903
2019-06-29,15903
2019-06-30,16043
2019-07-01,16043
2019-07-02,16043
2019-07-03,16043
2019-07-04,15974
2019-07-05,15974
2019-07-06,15974
2019-07-07,16303
2019-07-08,16303
2019-07-09,16303
2019-07-10,16303
2019-07-11,16403
2019-07-12,16403
2019-07-13,16403
2019-07-14,16821
2019-07-15,16821
2019-07-16,16821
2019-07-17,16821
2019-07-18,17583
2019-07-19,17583
2019-07-20,17583
2019-07-21,18423
2019-07-22,18423
2019-07-23,18423
2019-07-24,18423
2019-07-25,19066
2019-07-26,19066
2019-07-27,19066
2019-07-28,19066
2019-07-29,19960
2019-07-30,19960
2019-07-31,19960
2019-08-01,20821
2019-08-02,20821
2019-08-03,20821
2019-08-04,21489
2019-08-05,21489
2019-08-06,21489
2019-08-07,21489
2019-08-08,22363
2019-08-09,22363
2019-08-10,22363
2019-08-11,23141
2019-08-12,23141
2019-08-13,23141
2019-08-14,23141
2019-08-15,22795
2019-08-16,22795
2019-08-17,22795
2019-08-18,23252
2019-08-19,23252
2019-08-20,23252
2019-08-21,23252
2019-08-22,23821
2019-08-23,23821
2019-08-24,23821
2019-08-24,23821
2019-08-25,24955
2019-08-25,24955
2019-08-26,24955
2019-08-27,24955
2019-08-27,24955
2019-08-28,24955
2019-08-29,26126
2019-08-30,26126
2019-08-31,26126
2019-09-01,26445
2019-09-02,26445
2019-09-03,26445
2019-09-04,26445
2019-09-05,25999
2019-09-06,25999
2019-09-07,25999
2019-09-08,26813
2019-09-09,26813
2019-09-10,26813
2019-09-11,26813
2019-09-12,27378
2019-09-13,27378
2019-09-14,27378
2019-09-15,27378
2019-09-16,28071
2019-09-17,28071
2019-09-18,28071
2019-09-19,28071
2019-09-20,28071
2019-09-21,28893
2019-09-22,28893
2019-09-23,28893
2019-09-24,28893
2019-09-25,29795
2019-09-26,29795
2019-09-27,29795
2019-09-28,29795
2019-09-29,30135
2019-09-30,30135
2019-10-01,30135
2019-10-02,29841
2019-10-03,29841
2019-10-04,29841
2019-10-05,29841
2019-10-06,29951
2019-10-07,29951
2019-10-08,29951
2019-10-09,29951
2019-10-10,29754
2019-10-11,29754
2019-10-12,29754
2019-10-13,29754
2019-10-14,29276
2019-10-15,29276
2019-10-16,29276
2019-10-17,29276
2019-10-18,28715
2019-10-19,28715
2019-10-20,28715
2019-10-21,28715
2019-10-22,28339
2019-10-23,28339
2019-10-24,28339
2019-10-25,28339
2019-10-26,27239
2019-10-27,27239
2019-10-28,27239
2019-10-29,27239
2019-10-30,25916
2019-10-31,25916
2019-11-01,25916
2019-11-02,24709
2019-11-03,24709
2019-11-04,24709
2019-11-05,23726
2019-11-06,23726
2019-11-07,23726
2019-11-08,23726
2019-11-09,23694
2019-11-10,23694
2019-11-11,23694
2019-11-12,23378
2019-11-13,23378
2019-11-14,23378
2019-11-15,23378
2019-11-16,23378
2019-11-17,23018
2019-11-18,23018
2019-11-19,23018
2019-11-20,23018
2019-11-21,22730
2019-11-22,22730
2019-11-23,22730
2019-11-24,22730
2019-11-25,22097
2019-11-26,22097
2019-11-27,22097
2019-11-28,22097
2019-11-29,22097
2019-11-30,20992
2019-12-01,20992
2019-12-02,20992
2019-12-03,20992
2019-12-04,19943
2019-12-05,19943
2019-12-06,19943
2019-12-07,19943
2019-12-08,19943
2019-12-09,19188
2019-12-10,19188
2019-12-11,19188
2019-12-12,19188
2019-12-13,18301
2019-12-14,18301
2019-12-15,18301
2019-12-16,17982
2019-12-17,17982
2019-12-18,17982
2019-12-19,17982
2019-12-20,17982
2019-12-21,17818
2019-12-22,17818
2019-12-23,17818
2019-12-24,17818
2019-12-25,17029
2019-12-26,17029
2019-12-27,17029
2019-12-28,16678
2019-12-29,16678
2019-12-30,16678
2019-12-31,16678
2020-01-01,16087
2020-01-02,16087
2020-01-03,16087
2020-01-04,16087
2020-01-05,16012
2020-01-06,16012
2020-01-07,16012
2020-01-08,15886
2020-01-09,15886
2020-01-10,15886
2020-01-11,15886
2020-01-12,15689
2020-01-13,15689
2020-01-14,15689
2020-01-15,15689
2020-01-16,15739
2020-01-17,15739
2020-01-18,15739
2020-01-19,15600
2020-01-20,15600
2020-01-21,15600
2020-01-22,15600
2020-01-23,15421
2020-01-24,15421
2020-01-25,15421
2020-01-26,15165
2020-01-27,15165
2020-01-28,15165
2020-01-29,15165
2020-01-30,15074
2020-01-31,15074
2020-02-01,15074
2020-02-02,14765
2020-02-03,14765
2020-02-04,14765
2020-02-05,14765
2020-02-06,15119
2020-02-07,15119
2020-02-08,15119
2020-02-09,15119
2020-02-10,14758
2020-02-11,14758
2020-02-12,14758
2020-02-13,14758
2020-02-14,14682
2020-02-15,14682
2020-02-16,14682
2020-02-17,14682
2020-02-18,14475
2020-02-19,14475
2020-02-20,14475
2020-02-21,14475
2020-02-22,13878
2020-02-23,13878
2020-02-24,13878
2020-02-25,13512
2020-02-26,13512
2020-02-27,13512
2020-02-28,13009
2020-02-29,13009
2020-03-01,13009
2020-03-02,13009
2020-03-03,12472
2020-03-04,12472
2020-03-05,12472
2020-03-06,12472
2020-03-07,13036
2020-03-08,13036
2020-03-09,13036
2020-03-10,13635
2020-03-11,13635
2020-03-12,13635
2020-03-13,13871
2020-03-14,13871
2020-03-15,13871
2020-03-16,13391
2020-03-17,13391
2020-03-18,13391
2020-03-19,13391
2020-03-20,13286
2020-03-21,13286
2020-03-22,13390
2020-03-23,13390
2020-03-24,13390
2020-03-25,12903
2020-03-26,12903
2020-03-27,12903
2020-03-28,12836
2020-03-29,12836
2020-03-30,12522
2020-03-31,12522
2020-04-01,12665
2020-04-02,12665
2020-04-03,12665
2020-04-04,13193
2020-04-05,13193
2020-04-06,13193
2020-04-07,13253
2020-04-08,13253
2020-04-09,13663
2020-04-10,13663
2020-04-11,13985
2020-04-12,13985
2020-04-13,14249
2020-04-14,14249
2020-04-15,14684
2020-04-16,14684
2020-04-17,14684
2020-04-18,15235
2020-04-19,15235
2020-04-20,15865
2020-04-21,15865
2020-04-22,15865
2020-04-23,16490
2020-04-24,16490
2020-04-25,16490
2020-04-26,17277
2020-04-27,17277
2020-04-28,17741
2020-04-29,17741
2020-04-30,17741
2020-05-01,18101
2020-05-02,18101
2020-05-03,18835
2020-05-04,18835
2020-05-05,18835
2020-05-06,19622
2020-05-07,19622
2020-05-08,19622
2020-05-09,20413
2020-05-10,20413
2020-05-11,20413
2020-05-12,20733
2020-05-13,20733
