date_obj,Black%20nails price
2019-07-05,603
2019-07-06,603
2019-07-07,593
2019-07-08,593
2019-07-09,589
2019-07-10,589
2019-07-11,614
2019-07-12,614
2019-07-13,626
2019-07-14,626
2019-07-15,636
2019-07-16,636
2019-07-17,664
2019-07-18,664
2019-07-19,678
2019-07-20,678
2019-07-21,710
2019-07-22,710
2019-07-23,733
2019-07-24,733
2019-07-25,733
2019-07-26,732
2019-07-27,732
2019-07-28,740
2019-07-29,740
2019-07-30,741
2019-07-31,741
2019-08-01,761
2019-08-02,761
2019-08-03,778
2019-08-04,778
2019-08-05,798
2019-08-06,798
2019-08-07,787
2019-08-08,787
2019-08-09,787
2019-08-10,812
2019-08-11,812
2019-08-12,801
2019-08-13,801
2019-08-14,801
2019-08-15,823
2019-08-16,823
2019-08-17,842
2019-08-18,842
2019-08-19,862
2019-08-20,862
2019-08-21,880
2019-08-22,880
2019-08-23,851
2019-08-24,851
2019-08-24,851
2019-08-25,869
2019-08-25,869
2019-08-26,912
2019-08-27,912
2019-08-27,912
2019-08-28,958
2019-08-29,958
2019-08-30,1001
2019-08-31,1001
2019-09-01,981
2019-09-02,981
2019-09-03,954
2019-09-04,954
2019-09-05,919
2019-09-06,919
2019-09-07,907
2019-09-08,907
2019-09-09,905
2019-09-10,905
2019-09-11,901
2019-09-12,901
2019-09-13,901
2019-09-14,890
2019-09-15,890
2019-09-16,878
2019-09-17,878
2019-09-18,888
2019-09-19,888
2019-09-20,888
2019-09-21,898
2019-09-22,898
2019-09-23,874
2019-09-24,874
2019-09-25,871
2019-09-26,871
2019-09-27,907
2019-09-28,907
2019-09-29,905
2019-09-30,905
2019-10-01,883
2019-10-02,883
2019-10-03,883
2019-10-04,880
2019-10-05,880
2019-10-06,855
2019-10-07,855
2019-10-08,827
2019-10-09,827
2019-10-10,827
2019-10-11,806
2019-10-12,806
2019-10-13,790
2019-10-14,790
2019-10-15,795
2019-10-16,795
2019-10-17,805
2019-10-18,805
2019-10-19,803
2019-10-20,803
2019-10-21,803
2019-10-22,831
2019-10-23,831
2019-10-24,869
2019-10-25,869
2019-10-26,854
2019-10-27,854
2019-10-28,819
2019-10-29,819
2019-10-30,819
2019-10-31,800
2019-11-01,800
2019-11-02,778
2019-11-03,778
2019-11-04,755
2019-11-05,755
2019-11-06,723
2019-11-07,723
2019-11-08,696
2019-11-09,696
2019-11-10,677
2019-11-11,677
2019-11-12,700
2019-11-13,700
2019-11-14,700
2019-11-15,729
2019-11-16,729
2019-11-17,745
2019-11-18,745
2019-11-19,783
2019-11-20,783
2019-11-21,783
2019-11-22,808
2019-11-23,808
2019-11-24,808
2019-11-25,818
2019-11-26,818
2019-11-27,818
2019-11-28,794
2019-11-29,794
2019-11-30,773
2019-12-01,773
2019-12-02,773
2019-12-03,763
2019-12-04,763
2019-12-05,763
2019-12-06,792
2019-12-07,792
2019-12-08,792
2019-12-09,773
2019-12-10,773
2019-12-11,759
2019-12-12,759
2019-12-13,759
2019-12-14,762
2019-12-15,762
2019-12-16,788
2019-12-17,788
2019-12-18,788
2019-12-19,824
2019-12-20,824
2019-12-21,848
2019-12-22,848
2019-12-23,848
2019-12-24,829
2019-12-25,829
2019-12-26,829
2019-12-27,820
2019-12-28,820
2019-12-29,853
2019-12-30,853
2019-12-31,825
2020-01-01,825
2020-01-02,840
2020-01-03,840
2020-01-04,854
2020-01-05,854
2020-01-06,816
2020-01-07,816
2020-01-08,793
2020-01-09,793
2020-01-10,793
2020-01-11,793
2020-01-12,784
2020-01-13,784
2020-01-14,784
2020-01-15,785
2020-01-16,785
2020-01-17,787
2020-01-18,787
2020-01-19,825
2020-01-20,825
2020-01-21,825
2020-01-22,811
2020-01-23,811
2020-01-24,789
2020-01-25,789
2020-01-26,775
2020-01-27,775
2020-01-28,767
2020-01-29,767
2020-01-30,753
2020-01-31,753
2020-02-01,739
2020-02-02,723
2020-02-03,723
2020-02-04,724
2020-02-05,724
2020-02-06,719
2020-02-07,719
2020-02-08,717
2020-02-09,717
2020-02-10,695
2020-02-11,695
2020-02-12,662
2020-02-13,662
2020-02-14,635
2020-02-15,635
2020-02-16,648
2020-02-17,662
2020-02-18,662
2020-02-19,655
2020-02-20,655
2020-02-21,629
2020-02-22,624
2020-02-23,624
2020-02-24,610
2020-02-25,610
2020-02-26,596
2020-02-27,596
2020-02-28,579
2020-02-29,579
2020-03-01,572
2020-03-02,572
2020-03-03,546
2020-03-04,546
2020-03-05,535
2020-03-06,535
2020-03-07,524
2020-03-08,524
2020-03-09,514
2020-03-10,514
2020-03-11,516
2020-03-12,516
2020-03-13,510
2020-03-14,510
2020-03-15,506
2020-03-16,500
2020-03-17,500
2020-03-18,488
2020-03-19,496
2020-03-20,477
2020-03-21,485
2020-03-22,482
2020-03-23,482
2020-03-24,470
2020-03-25,470
2020-03-26,494
2020-03-27,494
2020-03-28,517
2020-03-29,543
2020-03-30,561
2020-03-31,561
2020-04-01,588
2020-04-02,616
2020-04-03,616
2020-04-04,646
2020-04-05,646
2020-04-06,679
2020-04-07,679
2020-04-08,713
2020-04-09,706
2020-04-10,706
2020-04-11,742
2020-04-12,769
2020-04-13,769
2020-04-14,808
2020-04-15,839
2020-04-16,839
2020-04-17,872
2020-04-18,916
2020-04-19,962
2020-04-20,998
2020-04-21,998
2020-04-22,990
2020-04-23,960
2020-04-24,976
2020-04-25,950
2020-04-26,916
2020-04-27,893
2020-04-28,930
2020-04-29,956
2020-04-30,952
2020-05-01,952
2020-05-02,938
2020-05-03,905
2020-05-04,905
2020-05-05,883
2020-05-06,858
2020-05-07,826
2020-05-08,826
2020-05-09,813
2020-05-10,790
2020-05-11,790
2020-05-12,768
2020-05-13,750
