date_obj,Odium%20ward price
2018-11-28,3366565
2018-11-29,3339773
2018-12-01,3479462
2018-12-02,3494526
2018-12-03,3478427
2018-12-04,3468466
2018-12-05,3503235
2018-12-07,3496199
2018-12-09,3560831
2018-12-10,3543291
2018-12-11,3672986
2018-12-12,3753743
2018-12-13,3801790
2018-12-14,3764832
2018-12-15,3740475
2018-12-16,3739127
2018-12-17,3752235
2018-12-18,3678848
2018-12-19,3633434
2018-12-20,3583533
2018-12-21,3555882
2018-12-22,3639727
2018-12-23,3633785
2018-12-24,3685988
2018-12-25,3697046
2018-12-26,3688037
2018-12-27,3795809
2018-12-28,3837603
2018-12-29,3871626
2018-12-30,3845270
2018-12-31,3815033
2019-01-01,3756739
2019-01-02,3779233
2019-01-03,3897952
2019-01-04,3887568
2019-01-05,3870487
2019-01-06,3883104
2019-01-08,3896110
2019-01-10,3931356
2019-01-11,3882295
2019-01-12,3883483
2019-01-13,3869317
2019-01-14,3845701
2019-01-15,3787540
2019-01-16,3749740
2019-01-17,3706056
2019-01-18,3672269
2019-01-19,3644102
2019-01-20,3680971
2019-01-21,3633383
2019-01-22,3573622
2019-01-23,3517676
2019-01-24,3479005
2019-01-25,3449123
2019-01-26,3428898
2019-01-27,3487313
2019-01-28,3440894
2019-01-29,3388768
2019-01-30,3345992
2019-01-31,3316344
2019-02-01,3291255
2019-02-02,3376292
2019-02-03,3363600
2019-02-04,3328562
2019-02-05,3319860
2019-02-06,3354529
2019-02-07,3342760
2019-02-08,3307894
2019-02-09,3301880
2019-02-10,3292689
2019-02-11,3329443
2019-02-12,3349535
2019-02-13,3291776
2019-02-14,3244881
2019-02-15,3222350
2019-02-16,3193747
2019-02-17,3157196
2019-02-18,3122664
2019-02-19,3115545
2019-02-20,3101968
2019-02-21,3121854
2019-02-22,3178015
2019-02-23,3251288
2019-02-24,3311368
2019-02-25,3354091
2019-02-26,3348993
2019-02-27,3314697
2019-02-28,3271348
2019-03-01,3268704
2019-03-02,3247185
2019-03-03,3260460
2019-03-04,3235748
2019-03-05,3212893
2019-03-06,3186828
2019-03-07,3165469
2019-03-08,3159745
2019-03-09,3146481
2019-03-10,3155843
2019-03-11,3111815
2019-03-12,3069215
2019-03-13,3040033
2019-03-14,2990008
2019-03-15,2957507
2019-03-16,2933151
2019-03-17,2902403
2019-03-18,2899789
2019-03-19,2912706
2019-03-20,2911005
2019-03-21,2911116
2019-03-22,2939481
2019-03-23,2958820
2019-03-24,2934423
2019-03-25,2920741
2019-03-26,2891466
2019-03-27,2866324
2019-03-28,2866376
2019-03-29,2856240
2019-03-30,2850279
2019-03-31,2842270
2019-04-01,2875732
2019-04-02,2966070
2019-04-03,2957281
2019-04-04,2919541
2019-04-05,2905937
2019-04-06,2894063
2019-04-07,2877053
2019-04-08,2895616
2019-04-09,2940821
2019-04-10,3023741
2019-04-11,2955659
2019-04-12,2925338
2019-04-13,2919952
2019-04-14,2900080
2019-04-15,2888629
2019-04-16,2867553
2019-04-17,2859208
2019-04-18,2835562
2019-04-19,2814336
2019-04-20,2767944
2019-04-21,2731169
2019-04-22,2712453
2019-04-23,2698751
2019-04-24,2717636
2019-04-25,2734962
2019-04-26,2717387
2019-04-27,2689333
2019-04-28,2699065
2019-04-29,2658482
2019-04-30,2694909
2019-05-01,2721693
2019-05-02,2753089
2019-05-03,2730219
2019-05-04,2736061
2019-05-05,2728239
2019-05-06,2717339
2019-05-07,2677597
2019-05-08,2671007
2019-05-09,2679380
2019-05-10,2653790
2019-05-11,2587350
2019-05-12,2554724
2019-05-13,2531062
2019-05-14,2560924
2019-05-15,2550177
2019-05-16,2553932
2019-05-17,2586517
2019-05-18,2596135
2019-05-19,2595403
2019-05-20,2580778
2019-05-21,2560138
2019-05-22,2550249
2019-05-23,2530552
2019-05-24,2498638
2019-05-25,2450751
2019-05-26,2444456
2019-05-27,2504015
2019-05-28,2506662
2019-05-29,2476763
2019-05-30,2450118
2019-05-31,2439938
2019-06-01,2448175
2019-06-02,2428426
2019-06-03,2398195
2019-06-04,2375979
2019-06-05,2348710
2019-06-06,2356833
2019-06-07,2342590
2019-06-08,2331094
2019-06-09,2335293
2019-06-10,2335293
2019-06-11,2295318
2019-06-12,2292247
2019-06-13,2233622
2019-06-14,2202490
2019-06-15,2214718
2019-06-16,2217156
2019-06-17,2219692
2019-06-18,2199020
2019-06-19,2169509
2019-06-20,2111382
2019-06-21,2092900
2019-06-22,2036431
2019-06-23,1976114
2019-06-24,1950445
2019-06-25,1917446
2019-06-26,1916308
2019-06-27,1942332
2019-06-28,1954767
2019-06-29,2003391
2019-06-30,2073285
2019-07-01,2174960
2019-07-02,2186983
2019-07-03,2230560
2019-07-04,2187010
2019-07-05,2113564
2019-07-06,2086346
2019-07-07,2060999
2019-07-08,2059831
2019-07-09,2067679
2019-07-10,2082622
2019-07-11,2078977
2019-07-12,2141006
2019-07-13,2137025
2019-07-14,2226390
2019-07-15,2182180
2019-07-16,2170635
2019-07-17,2126421
2019-07-18,2095787
2019-07-19,2057513
2019-07-20,2049158
2019-07-21,2059829
2019-07-22,2030838
2019-07-23,2002053
2019-07-24,1973301
2019-07-25,1912738
2019-07-26,1901003
2019-07-27,1901422
2019-07-28,1962539
2019-07-29,1975163
2019-07-30,2016033
2019-07-31,1985086
2019-08-01,2002212
2019-08-02,2052077
2019-08-03,2058168
2019-08-04,2045170
2019-08-05,2014544
2019-08-06,1990905
2019-08-07,1946536
2019-08-08,1941601
2019-08-09,1927828
2019-08-10,1904365
2019-08-11,1915932
2019-08-12,1941147
2019-08-13,2006343
2019-08-14,2047532
2019-08-15,2106628
2019-08-16,2139364
2019-08-17,2095253
2019-08-18,2105503
2019-08-19,2160822
2019-08-20,2117202
2019-08-21,2211534
2019-08-22,2157373
2019-08-23,2117908
2019-08-24,2072873
2019-08-24,2072873
2019-08-25,2100422
2019-08-25,2100422
2019-08-26,2067118
2019-08-26,2067118
2019-08-27,2039348
2019-08-27,2039348
2019-08-28,2046508
2019-08-29,2021531
2019-08-30,1963660
2019-08-31,1954672
2019-09-01,1978183
2019-09-02,1993753
2019-09-03,1977658
2019-09-04,1976012
2019-09-05,1958017
2019-09-06,1925518
2019-09-07,1988566
2019-09-08,1971944
2019-09-09,1951965
2019-09-10,1918142
2019-09-11,1908285
2019-09-12,1981987
2019-09-13,1968403
2019-09-14,1958739
2019-09-15,2046896
2019-09-16,2045906
2019-09-17,2001343
2019-09-18,1978206
2019-09-19,1957544
2019-09-20,1940284
2019-09-21,1928589
2019-09-22,1954008
2019-09-23,1973636
2019-09-24,1973636
2019-09-25,1985363
2019-09-26,1985299
2019-09-27,2002674
2019-09-28,2020099
2019-09-29,2064049
2019-09-30,2136941
2019-10-01,2188968
2019-10-02,2093570
2019-10-03,2057109
2019-10-04,2017039
2019-10-05,2010707
2019-10-06,1952629
2019-10-07,1955076
2019-10-08,1939874
2019-10-09,1939874
2019-10-10,1925247
2019-10-11,1910366
2019-10-12,1912072
2019-10-13,1895256
2019-10-14,1918068
2019-10-15,1913354
2019-10-16,1910854
2019-10-17,1931658
2019-10-18,1917915
2019-10-19,1915909
2019-10-20,1890087
2019-10-21,1887106
2019-10-22,1897256
2019-10-23,1958894
2019-10-24,1928458
2019-10-25,1933524
2019-10-26,1935167
2019-10-27,1910266
2019-10-28,1907302
2019-10-29,1907302
2019-10-30,1885938
2019-10-31,1870657
2019-11-01,1846617
2019-11-02,1831897
2019-11-03,1817171
2019-11-04,1829168
2019-11-05,1811198
2019-11-06,1790882
2019-11-07,1779161
2019-11-08,1759557
2019-11-09,1736462
2019-11-10,1765006
2019-11-11,1807247
2019-11-12,1869875
2019-11-13,1879789
2019-11-14,1925682
2019-11-15,1907454
2019-11-16,1879964
2019-11-17,1879964
2019-11-18,1862499
2019-11-19,1903960
2019-11-20,1913438
2019-11-21,1913438
2019-11-22,1894191
2019-11-23,1885398
2019-11-24,1935389
2019-11-25,1998366
2019-11-26,1960861
2019-11-27,1947539
2019-11-28,1931015
2019-11-29,1917770
2019-11-30,1916302
2019-12-01,1909704
2019-12-02,1984001
2019-12-03,2018752
2019-12-04,1994950
2019-12-05,1994950
2019-12-06,1971729
2019-12-07,1976973
2019-12-08,1955837
2019-12-09,1980459
2019-12-10,2016850
2019-12-11,1961035
2019-12-12,1936236
2019-12-13,1884637
2019-12-14,1854366
2019-12-15,1820063
2019-12-16,1792514
2019-12-17,1822406
2019-12-18,1878582
2019-12-19,1858481
2019-12-20,1869856
2019-12-21,1903234
2019-12-22,1934173
2019-12-23,1879661
2019-12-24,1867217
2019-12-25,1849496
2019-12-26,1850013
2019-12-27,1868457
2019-12-28,1914709
2019-12-29,1906049
2019-12-30,1946526
2019-12-31,1923245
2020-01-01,1939280
2020-01-02,1921815
2020-01-03,1909894
2020-01-04,1946128
2020-01-05,1948422
2020-01-06,1934046
2020-01-07,1907670
2020-01-08,1976389
2020-01-09,2033325
2020-01-10,2007193
2020-01-11,1997970
2020-01-12,1955324
2020-01-13,1904785
2020-01-14,1883787
2020-01-15,1889448
2020-01-16,1865532
2020-01-17,1859425
2020-01-18,1879877
2020-01-19,1893417
2020-01-20,1852805
2020-01-21,1824622
2020-01-22,1854124
2020-01-23,1861935
2020-01-24,1914729
2020-01-25,1970156
2020-01-26,1994614
2020-01-27,1966221
2020-01-28,1936206
2020-01-29,1931162
2020-01-30,1928100
2020-01-31,1942710
2020-02-01,2015455
2020-02-02,2006108
2020-02-03,1994307
2020-02-04,1967477
2020-02-05,1962941
2020-02-06,1910141
2020-02-07,1862326
2020-02-08,1854525
2020-02-09,1845516
2020-02-10,1862868
2020-02-11,1890128
2020-02-12,1907889
2020-02-13,1862318
2020-02-14,1845459
2020-02-15,1831434
2020-02-16,1794740
2020-02-17,1774813
2020-02-18,1753832
2020-02-19,1737647
2020-02-20,1722064
2020-02-21,1722064
2020-02-22,1757726
2020-02-23,1841486
2020-02-24,1832116
2020-02-25,1816698
2020-02-26,1842111
2020-02-27,1872359
2020-02-28,1923891
2020-02-29,1897960
2020-03-01,1907520
2020-03-02,1937266
2020-03-03,1896467
2020-03-04,1884243
2020-03-05,1889429
2020-03-06,1923517
2020-03-07,1915139
2020-03-08,1961593
2020-03-09,1940756
2020-03-10,1954186
2020-03-11,1936790
2020-03-12,1923074
2020-03-13,1895814
2020-03-14,1867792
2020-03-15,1838396
2020-03-16,1813083
2020-03-17,1853584
2020-03-18,1873382
2020-03-19,1886226
2020-03-20,1895711
2020-03-21,1856092
2020-03-22,1830245
2020-03-23,1844162
2020-03-24,1899055
2020-03-25,1956326
2020-03-26,2001566
2020-03-27,1992545
2020-03-28,1980591
2020-03-29,1963039
2020-03-30,1978222
2020-03-31,2011965
2020-04-01,2067224
2020-04-02,2044030
2020-04-03,2004564
2020-04-04,2013315
2020-04-05,2023816
2020-04-06,2010813
2020-04-07,1984456
2020-04-08,1971759
2020-04-09,1963993
2020-04-10,1958605
2020-04-11,1948451
2020-04-12,1930996
2020-04-13,1931999
2020-04-14,1929446
2020-04-15,1929725
2020-04-16,1921581
2020-04-17,1913646
2020-04-18,1926552
2020-04-19,1916411
2020-04-20,1905793
2020-04-21,1889962
2020-04-22,1892418
2020-04-23,1920636
2020-04-24,1973079
2020-04-25,1992734
2020-04-26,2003557
2020-04-27,2004248
2020-04-28,2006652
2020-04-29,1995880
2020-04-30,1977995
2020-05-01,1970226
2020-05-02,1954403
2020-05-03,1931179
2020-05-04,1916742
2020-05-05,1915833
2020-05-06,1910751
2020-05-07,1917837
2020-05-08,1932680
2020-05-09,1926057
2020-05-10,1958001
2020-05-11,1933314
2020-05-12,1954658
2020-05-13,1962646
