date_obj,Tortoise%20shell price
2019-05-30,944
2019-05-31,944
2019-06-01,944
2019-06-02,944
2019-06-03,944
2019-06-04,899
2019-06-05,899
2019-06-06,899
2019-06-07,899
2019-06-08,899
2019-06-09,899
2019-06-10,899
2019-06-11,899
2019-06-12,899
2019-06-13,899
2019-06-14,885
2019-06-15,885
2019-06-16,885
2019-06-17,885
2019-06-18,885
2019-06-19,885
2019-06-20,885
2019-06-21,885
2019-06-22,885
2019-06-23,885
2019-06-24,885
2019-06-25,847
2019-06-26,847
2019-06-27,847
2019-06-28,847
2019-06-29,847
2019-06-30,847
2019-07-01,847
2019-07-02,847
2019-07-03,847
2019-07-04,847
2019-07-05,811
2019-07-06,811
2019-07-07,811
2019-07-08,811
2019-07-09,811
2019-07-10,811
2019-07-11,811
2019-07-12,811
2019-07-13,811
2019-07-14,791
2019-07-15,791
2019-07-16,791
2019-07-17,791
2019-07-18,791
2019-07-19,791
2019-07-20,791
2019-07-21,791
2019-07-22,791
2019-07-23,791
2019-07-24,791
2019-07-25,791
2019-07-26,791
2019-07-27,791
2019-07-28,791
2019-07-29,791
2019-07-30,820
2019-07-31,820
2019-08-01,820
2019-08-02,820
2019-08-03,820
2019-08-04,820
2019-08-05,820
2019-08-06,820
2019-08-07,820
2019-08-08,820
2019-08-09,820
2019-08-10,820
2019-08-11,820
2019-08-12,782
2019-08-13,782
2019-08-14,782
2019-08-15,782
2019-08-16,782
2019-08-17,782
2019-08-18,782
2019-08-19,782
2019-08-20,782
2019-08-21,782
2019-08-22,782
2019-08-23,782
2019-08-24,782
2019-08-24,782
2019-08-25,782
2019-08-25,782
2019-08-26,782
2019-08-26,782
2019-08-27,799
2019-08-27,799
2019-08-28,799
2019-08-29,799
2019-08-30,799
2019-08-31,799
2019-09-01,799
2019-09-02,799
2019-09-03,799
2019-09-04,799
2019-09-05,799
2019-09-06,799
2019-09-07,799
2019-09-08,796
2019-09-09,796
2019-09-10,796
2019-09-11,796
2019-09-12,796
2019-09-13,796
2019-09-14,796
2019-09-15,796
2019-09-16,796
2019-09-17,796
2019-09-18,761
2019-09-19,761
2019-09-20,761
2019-09-21,761
2019-09-22,761
2019-09-23,761
2019-09-24,761
2019-09-25,761
2019-09-26,761
2019-09-27,761
2019-09-28,761
2019-09-29,761
2019-09-30,761
2019-10-01,761
2019-10-02,761
2019-10-03,799
2019-10-04,799
2019-10-05,799
2019-10-06,799
2019-10-07,799
2019-10-08,799
2019-10-09,799
2019-10-10,799
2019-10-11,799
2019-10-12,799
2019-10-13,799
2019-10-14,799
2019-10-15,799
2019-10-16,799
2019-10-17,799
2019-10-18,799
2019-10-19,799
2019-10-20,799
2019-10-21,839
2019-10-22,839
2019-10-23,839
2019-10-24,839
2019-10-25,839
2019-10-26,839
2019-10-27,839
2019-10-28,839
2019-10-29,839
2019-10-30,839
2019-10-31,839
2019-11-01,839
2019-11-02,839
2019-11-03,839
2019-11-04,872
2019-11-05,872
2019-11-06,872
2019-11-07,872
2019-11-08,872
2019-11-09,872
2019-11-10,872
2019-11-11,872
2019-11-12,872
2019-11-13,872
2019-11-14,872
2019-11-15,872
2019-11-16,872
2019-11-17,872
2019-11-18,872
2019-11-19,872
2019-11-20,872
2019-11-21,872
2019-11-22,872
2019-11-23,872
2019-11-24,916
2019-11-25,916
2019-11-26,916
2019-11-27,916
2019-11-28,916
2019-11-29,916
2019-11-30,916
2019-12-01,916
2019-12-02,916
2019-12-03,916
2019-12-04,916
2019-12-05,916
2019-12-06,916
2019-12-07,916
2019-12-08,916
2019-12-09,916
2019-12-10,916
2019-12-11,916
2019-12-12,916
2019-12-13,900
2019-12-14,900
2019-12-15,900
2019-12-16,900
2019-12-17,900
2019-12-18,900
2019-12-19,900
2019-12-20,900
2019-12-21,900
2019-12-22,900
2019-12-23,900
2019-12-24,900
2019-12-25,900
2019-12-26,900
2019-12-27,900
2019-12-28,900
2019-12-29,900
2019-12-30,858
2019-12-31,858
2020-01-01,858
2020-01-02,858
2020-01-03,858
2020-01-04,858
2020-01-05,858
2020-01-06,858
2020-01-07,858
2020-01-08,858
2020-01-09,858
2020-01-10,858
2020-01-11,858
2020-01-12,858
2020-01-13,858
2020-01-14,858
2020-01-15,858
2020-01-16,858
2020-01-17,823
2020-01-18,823
2020-01-19,823
2020-01-20,823
2020-01-21,823
2020-01-22,823
2020-01-23,823
2020-01-24,823
2020-01-25,823
2020-01-26,823
2020-01-27,823
2020-01-28,823
2020-01-29,823
2020-01-30,823
2020-01-31,823
2020-02-01,823
2020-02-02,853
2020-02-03,853
2020-02-04,853
2020-02-05,853
2020-02-06,853
2020-02-07,853
2020-02-08,853
2020-02-09,853
2020-02-10,853
2020-02-11,853
2020-02-12,853
2020-02-13,853
2020-02-14,853
2020-02-15,853
2020-02-16,853
2020-02-17,853
2020-02-18,867
2020-02-19,867
2020-02-20,867
2020-02-21,867
2020-02-22,867
2020-02-23,867
2020-02-24,867
2020-02-25,867
2020-02-26,867
2020-02-27,867
2020-02-28,867
2020-02-29,867
2020-03-01,867
2020-03-02,867
2020-03-03,911
2020-03-04,911
2020-03-05,911
2020-03-06,911
2020-03-07,911
2020-03-08,911
2020-03-09,911
2020-03-10,911
2020-03-11,911
2020-03-12,911
2020-03-13,911
2020-03-14,911
2020-03-15,911
2020-03-16,911
2020-03-17,911
2020-03-18,911
2020-03-19,911
2020-03-20,917
2020-03-21,917
2020-03-22,917
2020-03-23,917
2020-03-24,917
2020-03-25,917
2020-03-26,917
2020-03-27,917
2020-03-28,917
2020-03-29,917
2020-03-30,917
2020-03-31,917
2020-04-01,963
2020-04-02,963
2020-04-03,963
2020-04-04,963
2020-04-05,963
2020-04-06,963
2020-04-07,963
2020-04-08,963
2020-04-09,963
2020-04-10,963
2020-04-11,963
2020-04-12,963
2020-04-13,963
2020-04-14,1011
2020-04-15,1011
2020-04-16,1011
2020-04-17,1011
2020-04-18,1011
2020-04-19,1011
2020-04-20,1011
2020-04-21,1011
2020-04-22,1062
2020-04-23,1062
2020-04-24,1062
2020-04-25,1062
2020-04-26,1062
2020-04-27,1062
2020-04-28,1062
2020-04-29,1062
2020-04-30,1062
2020-05-01,1062
2020-05-02,1062
2020-05-03,1103
2020-05-04,1103
2020-05-05,1103
2020-05-06,1103
2020-05-07,1103
2020-05-08,1103
2020-05-09,1103
2020-05-10,1103
2020-05-11,1103
2020-05-12,1103
2020-05-13,1103
