date_obj,Adamant%20helm%20(h3) price
2019-03-15,2355
2019-03-16,2473
2019-03-17,2597
2019-03-18,2597
2019-03-19,2523
2019-03-20,2603
2019-03-21,2603
2019-03-22,2734
2019-03-23,2871
2019-03-24,2871
2019-03-25,3014
2019-03-26,3122
2019-03-27,3122
2019-03-28,3268
2019-03-29,3268
2019-03-30,3334
2019-03-31,3334
2019-04-01,3334
2019-04-02,3334
2019-04-03,3360
2019-04-04,3360
2019-04-05,3337
2019-04-06,3337
2019-04-07,3343
2019-04-08,3343
2019-04-09,3210
2019-04-10,3210
2019-04-11,3157
2019-04-12,3117
2019-04-13,3118
2019-04-14,3112
2019-04-15,3112
2019-04-16,3152
2019-04-17,3165
2019-04-18,3153
2019-04-19,3223
2019-04-20,3231
2019-04-21,3231
2019-04-22,3106
2019-04-23,3111
2019-04-24,3111
2019-04-25,3116
2019-04-26,3103
2019-04-27,3103
2019-04-28,3098
2019-04-29,3098
2019-04-30,3037
2019-05-01,3037
2019-05-02,3101
2019-05-03,3119
2019-05-04,3132
2019-05-05,3145
2019-05-06,3145
2019-05-07,3120
2019-05-08,3120
2019-05-09,3123
2019-05-10,3123
2019-05-11,3098
2019-05-12,3098
2019-05-13,3112
2019-05-14,3117
2019-05-15,3117
2019-05-16,3154
2019-05-17,3154
2019-05-18,3108
2019-05-19,3108
2019-05-20,3112
2019-05-21,3112
2019-05-22,3118
2019-05-23,3118
2019-05-24,3106
2019-05-25,3106
2019-05-26,3113
2019-05-27,3113
2019-05-28,3102
2019-05-29,3100
2019-05-30,3100
2019-05-31,3107
2019-06-01,3107
2019-06-02,3103
2019-06-03,3103
2019-06-04,3101
2019-06-05,3101
2019-06-06,3104
2019-06-07,3104
2019-06-08,3100
2019-06-09,3100
2019-06-10,3110
2019-06-11,3110
2019-06-12,3108
2019-06-13,3108
2019-06-14,3101
2019-06-15,3101
2019-06-16,3036
2019-06-17,3036
2019-06-18,2892
2019-06-19,2892
2019-06-20,2748
2019-06-21,2705
2019-06-22,2705
2019-06-23,2600
2019-06-24,2600
2019-06-25,2482
2019-06-26,2482
2019-06-27,2381
2019-06-28,2381
2019-06-29,2395
2019-06-30,2395
2019-07-01,2515
2019-07-02,2515
2019-07-03,2641
2019-07-04,2641
2019-07-05,2543
2019-07-06,2543
2019-07-07,2435
2019-07-08,2435
2019-07-09,2313
2019-07-10,2313
2019-07-11,2268
2019-07-12,2268
2019-07-13,2163
2019-07-14,2113
2019-07-15,2113
2019-07-16,2113
2019-07-17,2048
2019-07-18,2048
2019-07-19,2048
2019-07-20,2020
2019-07-21,2020
2019-07-22,2018
2019-07-23,2018
2019-07-24,2018
2019-07-25,2073
2019-07-26,2073
2019-07-27,2127
2019-07-28,2127
2019-07-29,2154
2019-07-30,2154
2019-07-31,2122
2019-08-01,2122
2019-08-02,2122
2019-08-03,2017
2019-08-04,2017
2019-08-05,1998
2019-08-06,1998
2019-08-07,1913
2019-08-08,1913
2019-08-09,1913
2019-08-10,1952
2019-08-11,1952
2019-08-12,2024
2019-08-13,2024
2019-08-14,2024
2019-08-15,2012
2019-08-16,2030
2019-08-17,2030
2019-08-18,1951
2019-08-19,1951
2019-08-20,1971
2019-08-21,1971
2019-08-22,1883
2019-08-23,1883
2019-08-24,1975
2019-08-24,1975
2019-08-25,1975
2019-08-25,1975
2019-08-26,2016
2019-08-27,2016
2019-08-27,2016
2019-08-28,2013
2019-08-29,2013
2019-08-30,2084
2019-08-31,2084
2019-09-01,2054
2019-09-02,2054
2019-09-03,2009
2019-09-04,2009
2019-09-05,2009
2019-09-06,2006
2019-09-07,2006
2019-09-08,2092
2019-09-09,2092
2019-09-10,2092
2019-09-11,2197
2019-09-12,2197
2019-09-13,2204
2019-09-14,2204
2019-09-15,2150
2019-09-16,2150
2019-09-17,2045
2019-09-18,2045
2019-09-19,2020
2019-09-20,2020
2019-09-21,2020
2019-09-22,2007
2019-09-23,2007
2019-09-24,2042
2019-09-25,2042
2019-09-26,2021
2019-09-27,2021
2019-09-28,2122
2019-09-29,2122
2019-09-30,2122
2019-10-01,2204
2019-10-02,2204
2019-10-03,2204
2019-10-04,2202
2019-10-05,2202
2019-10-06,2092
2019-10-07,2092
2019-10-08,2034
2019-10-09,2034
2019-10-10,2046
2019-10-11,2046
2019-10-12,2046
2019-10-13,2024
2019-10-14,2024
2019-10-15,2012
2019-10-16,2012
2019-10-17,2048
2019-10-18,2048
2019-10-19,2012
2019-10-20,2012
2019-10-21,2012
2019-10-22,2008
2019-10-23,2008
2019-10-24,2010
2019-10-25,2010
2019-10-26,2013
2019-10-27,2013
2019-10-28,1992
2019-10-29,1992
2019-10-30,1992
2019-10-31,2022
2019-11-01,2022
2019-11-02,2057
2019-11-03,2057
2019-11-04,2002
2019-11-05,2002
2019-11-06,2002
2019-11-07,2050
2019-11-08,2050
2019-11-09,1968
2019-11-10,1925
2019-11-11,1925
2019-11-12,1838
2019-11-13,1838
2019-11-14,1856
2019-11-15,1856
2019-11-16,1782
2019-11-17,1782
2019-11-18,1781
2019-11-19,1781
2019-11-20,1781
2019-11-21,1763
2019-11-22,1763
2019-11-23,1757
2019-11-24,1757
2019-11-25,1757
2019-11-26,1772
2019-11-27,1772
2019-11-28,1772
2019-11-29,1799
2019-11-30,1799
2019-12-01,1819
2019-12-02,1819
2019-12-03,1819
2019-12-04,1910
2019-12-05,1910
2019-12-06,1910
2019-12-07,2006
2019-12-08,2006
2019-12-09,2035
2019-12-10,2035
2019-12-11,2035
2019-12-12,1960
2019-12-13,1960
2019-12-14,1960
2019-12-15,2010
2019-12-16,2010
2019-12-17,2010
2019-12-18,2111
2019-12-19,2111
2019-12-20,2111
2019-12-21,2210
2019-12-22,2210
2019-12-23,2210
2019-12-24,2112
2019-12-25,2112
2019-12-26,2112
2019-12-27,2012
2019-12-28,2012
2019-12-29,2024
2019-12-30,2024
2019-12-31,2011
2020-01-01,2011
2020-01-02,1937
2020-01-03,1937
2020-01-04,1937
2020-01-05,1882
2020-01-06,1882
2020-01-07,1969
2020-01-08,1969
2020-01-09,1969
2020-01-10,2043
2020-01-11,2043
2020-01-12,2034
2020-01-13,2034
2020-01-14,2034
2020-01-15,2021
2020-01-16,2021
2020-01-17,2066
2020-01-18,2066
2020-01-19,1997
2020-01-20,1997
2020-01-21,2021
2020-01-22,2021
2020-01-23,2102
2020-01-24,2102
2020-01-25,2102
2020-01-26,2126
2020-01-27,2126
2020-01-28,2134
2020-01-29,2134
2020-01-30,2167
2020-01-31,2167
2020-02-01,2113
2020-02-02,2113
2020-02-03,2128
2020-02-04,2128
2020-02-05,2182
2020-02-06,2182
2020-02-07,2232
2020-02-08,2232
2020-02-09,2174
2020-02-10,2124
2020-02-11,2124
2020-02-12,2023
2020-02-13,2023
2020-02-14,1948
2020-02-15,1948
2020-02-16,1864
2020-02-17,1864
2020-02-18,1782
2020-02-19,1782
2020-02-20,1773
2020-02-21,1773
2020-02-22,1821
2020-02-23,1821
2020-02-24,1913
2020-02-25,1913
2020-02-26,1979
2020-02-27,1979
2020-02-28,1948
2020-02-29,1948
2020-03-01,1861
2020-03-02,1861
2020-03-03,1776
2020-03-04,1776
2020-03-05,1768
2020-03-06,1768
2020-03-07,1839
2020-03-08,1839
2020-03-09,1773
2020-03-10,1773
2020-03-11,1733
2020-03-12,1733
2020-03-13,1726
2020-03-14,1726
2020-03-15,1774
2020-03-16,1774
2020-03-17,1746
2020-03-18,1746
2020-03-19,1719
2020-03-20,1685
2020-03-21,1685
2020-03-22,1723
2020-03-23,1723
2020-03-24,1725
2020-03-25,1725
2020-03-26,1730
2020-03-27,1745
2020-03-28,1745
2020-03-29,1768
2020-03-30,1689
2020-03-31,1689
2020-04-01,1674
2020-04-02,1694
2020-04-03,1694
2020-04-04,1706
2020-04-05,1706
2020-04-06,1748
2020-04-07,1748
2020-04-08,1753
2020-04-09,1753
2020-04-10,1761
2020-04-11,1768
2020-04-12,1768
2020-04-13,1729
2020-04-14,1672
2020-04-15,1665
2020-04-16,1665
2020-04-17,1622
2020-04-18,1604
2020-04-19,1603
2020-04-20,1603
2020-04-21,1681
2020-04-22,1698
2020-04-23,1698
2020-04-24,1714
2020-04-25,1714
2020-04-26,1706
2020-04-27,1662
2020-04-28,1642
2020-04-29,1642
2020-04-30,1722
2020-05-01,1722
2020-05-02,1717
2020-05-03,1712
2020-05-04,1712
2020-05-05,1728
2020-05-06,1768
2020-05-07,1768
2020-05-08,1803
2020-05-09,1759
2020-05-10,1705
2020-05-11,1705
2020-05-12,1737
2020-05-13,1757
