date_obj,Brass%20key price
2019-08-26,272
2019-08-26,272
2019-08-27,273
2019-08-27,273
2019-08-28,277
2019-08-29,279
2019-08-30,283
2019-08-31,283
2019-09-01,287
2019-09-02,293
2019-09-03,290
2019-09-04,288
2019-09-05,286
2019-09-06,290
2019-09-07,288
2019-09-08,288
2019-09-09,292
2019-09-10,283
2019-09-11,278
2019-09-12,283
2019-09-13,287
2019-09-14,288
2019-09-15,289
2019-09-16,288
2019-09-17,283
2019-09-18,280
2019-09-19,285
2019-09-20,286
2019-09-21,273
2019-09-22,265
2019-09-23,262
2019-09-24,257
2019-09-25,257
2019-09-26,254
2019-09-27,259
2019-09-28,256
2019-09-29,252
2019-09-30,248
2019-10-01,244
2019-10-02,254
2019-10-03,258
2019-10-04,248
2019-10-05,251
2019-10-06,252
2019-10-07,258
2019-10-08,256
2019-10-09,250
2019-10-10,253
2019-10-11,248
2019-10-12,247
2019-10-13,250
2019-10-14,251
2019-10-15,253
2019-10-16,257
2019-10-17,265
2019-10-18,269
2019-10-19,274
2019-10-20,272
2019-10-21,276
2019-10-22,273
2019-10-23,276
2019-10-24,282
2019-10-25,284
2019-10-26,276
2019-10-27,276
2019-10-28,279
2019-10-29,279
2019-10-30,281
2019-10-31,284
2019-11-01,284
2019-11-02,286
2019-11-03,285
2019-11-04,287
2019-11-05,288
2019-11-06,292
2019-11-07,291
2019-11-08,289
2019-11-09,291
2019-11-10,291
2019-11-11,284
2019-11-12,284
2019-11-13,287
2019-11-14,283
2019-11-15,290
2019-11-16,283
2019-11-17,275
2019-11-18,277
2019-11-19,285
2019-11-20,286
2019-11-21,282
2019-11-22,270
2019-11-23,279
2019-11-24,281
2019-11-25,282
2019-11-26,280
2019-11-27,286
2019-11-28,292
2019-11-29,301
2019-11-30,300
2019-12-01,304
2019-12-02,310
2019-12-03,311
2019-12-04,313
2019-12-05,310
2019-12-06,310
2019-12-07,320
2019-12-08,317
2019-12-09,321
2019-12-10,317
2019-12-11,324
2019-12-12,316
2019-12-13,309
2019-12-14,317
2019-12-15,324
2019-12-16,331
2019-12-17,329
2019-12-18,325
2019-12-19,322
2019-12-20,319
2019-12-21,319
2019-12-22,321
2019-12-23,321
2019-12-24,322
2019-12-25,323
2019-12-26,315
2019-12-27,320
2019-12-28,317
2019-12-29,324
2019-12-30,322
2019-12-31,323
2020-01-01,325
2020-01-02,325
2020-01-03,325
2020-01-04,327
2020-01-05,315
2020-01-06,319
2020-01-07,314
2020-01-08,320
2020-01-09,308
2020-01-10,310
2020-01-11,297
2020-01-12,301
2020-01-13,297
2020-01-14,299
2020-01-15,300
2020-01-16,298
2020-01-17,294
2020-01-18,291
2020-01-19,283
2020-01-20,271
2020-01-21,274
2020-01-22,271
2020-01-23,276
2020-01-24,281
2020-01-25,287
2020-01-26,287
2020-01-27,290
2020-01-28,297
2020-01-29,301
2020-01-30,309
2020-01-31,311
2020-02-01,316
2020-02-02,318
2020-02-03,313
2020-02-04,308
2020-02-05,303
2020-02-06,307
2020-02-07,300
2020-02-08,295
2020-02-09,301
2020-02-10,303
2020-02-11,312
2020-02-12,311
2020-02-13,315
2020-02-14,315
2020-02-15,313
2020-02-16,306
2020-02-17,312
2020-02-18,314
2020-02-19,298
2020-02-20,285
2020-02-21,273
2020-02-22,279
2020-02-23,283
2020-02-24,295
2020-02-25,299
2020-02-26,299
2020-02-27,302
2020-02-28,301
2020-02-29,297
2020-03-01,302
2020-03-02,297
2020-03-03,299
2020-03-04,294
2020-03-05,302
2020-03-06,301
2020-03-07,308
2020-03-08,310
2020-03-09,318
2020-03-10,322
2020-03-11,327
2020-03-12,321
2020-03-13,321
2020-03-14,316
2020-03-15,314
2020-03-16,311
2020-03-17,310
2020-03-18,305
2020-03-19,300
2020-03-20,298
2020-03-21,298
2020-03-22,297
2020-03-23,299
2020-03-24,291
2020-03-25,295
2020-03-26,298
2020-03-27,298
2020-03-28,298
2020-03-29,302
2020-03-30,304
2020-03-31,306
2020-04-01,306
2020-04-02,304
2020-04-03,302
2020-04-04,307
2020-04-05,305
2020-04-06,304
2020-04-07,290
2020-04-08,290
2020-04-09,288
2020-04-10,285
2020-04-11,288
2020-04-12,294
2020-04-13,299
2020-04-14,298
2020-04-15,296
2020-04-16,296
2020-04-17,299
2020-04-18,287
2020-04-19,285
2020-04-20,283
2020-04-21,283
2020-04-22,283
2020-04-23,281
2020-04-24,278
2020-04-25,286
2020-04-26,292
2020-04-27,297
2020-04-28,292
2020-04-29,295
2020-04-30,301
2020-05-01,308
2020-05-02,311
2020-05-03,306
2020-05-04,298
2020-05-05,295
2020-05-06,297
2020-05-07,300
2020-05-08,295
2020-05-09,295
2020-05-10,295
2020-05-11,294
2020-05-12,280
2020-05-13,276
