date_obj,Guthix%20page%202 price
2019-03-26,8196
2019-03-27,8479
2019-03-28,8372
2019-03-29,8569
2019-03-30,8653
2019-03-31,8606
2019-04-01,8831
2019-04-02,9100
2019-04-03,9240
2019-04-04,9152
2019-04-05,9156
2019-04-06,9014
2019-04-07,8725
2019-04-08,8636
2019-04-09,8456
2019-04-10,8537
2019-04-11,8334
2019-04-12,8129
2019-04-13,7850
2019-04-14,7762
2019-04-15,7639
2019-04-16,7388
2019-04-17,7188
2019-04-18,7226
2019-04-19,7002
2019-04-20,6805
2019-04-21,6546
2019-04-22,6610
2019-04-23,6526
2019-04-24,6337
2019-04-25,6283
2019-04-26,6261
2019-04-27,6136
2019-04-28,5982
2019-04-29,5801
2019-04-30,5715
2019-05-01,5673
2019-05-02,5608
2019-05-03,5597
2019-05-04,5453
2019-05-05,5409
2019-05-06,5392
2019-05-07,5272
2019-05-08,5151
2019-05-09,4914
2019-05-10,4699
2019-05-11,4471
2019-05-12,4247
2019-05-13,4058
2019-05-14,3855
2019-05-15,3673
2019-05-16,3531
2019-05-17,3439
2019-05-18,3377
2019-05-19,3241
2019-05-20,3106
2019-05-21,2961
2019-05-22,2865
2019-05-23,2871
2019-05-24,2857
2019-05-25,2749
2019-05-26,2785
2019-05-27,2836
2019-05-28,2867
2019-05-29,2894
2019-05-30,2949
2019-05-31,2976
2019-06-01,2983
2019-06-02,3031
2019-06-03,3085
2019-06-04,3119
2019-06-05,3176
2019-06-06,3158
2019-06-07,3165
2019-06-08,3101
2019-06-09,3157
2019-06-10,3157
2019-06-11,3200
2019-06-12,3216
2019-06-13,3248
2019-06-14,3315
2019-06-15,3268
2019-06-16,3247
2019-06-17,3257
2019-06-18,3294
2019-06-19,3368
2019-06-20,3444
2019-06-21,3556
2019-06-22,3616
2019-06-23,3690
2019-06-24,3717
2019-06-25,3876
2019-06-26,4003
2019-06-27,4188
2019-06-28,4376
2019-06-29,4464
2019-06-30,4393
2019-07-01,4264
2019-07-02,4328
2019-07-03,4392
2019-07-04,4273
2019-07-05,4471
2019-07-06,4580
2019-07-07,4688
2019-07-08,4831
2019-07-09,4856
2019-07-10,4830
2019-07-11,4910
2019-07-12,5016
2019-07-13,5151
2019-07-14,5306
2019-07-15,5560
2019-07-16,5838
2019-07-17,6078
2019-07-18,6279
2019-07-19,6593
2019-07-20,6923
2019-07-21,7270
2019-07-22,7634
2019-07-23,7919
2019-07-24,7680
2019-07-25,7418
2019-07-26,7256
2019-07-27,7092
2019-07-28,6792
2019-07-29,6501
2019-07-30,6322
2019-07-31,6068
2019-08-01,5893
2019-08-02,5640
2019-08-03,5359
2019-08-04,5150
2019-08-05,5039
2019-08-06,4904
2019-08-07,4881
2019-08-08,4755
2019-08-09,4599
2019-08-10,4431
2019-08-11,4267
2019-08-12,4063
2019-08-13,3859
2019-08-14,3666
2019-08-15,3491
2019-08-16,3341
2019-08-17,3232
2019-08-18,3117
2019-08-19,3133
2019-08-20,3106
2019-08-21,3104
2019-08-22,2983
2019-08-23,2963
2019-08-24,2975
2019-08-24,2975
2019-08-25,2883
2019-08-25,2883
2019-08-26,2847
2019-08-26,2847
2019-08-27,2819
2019-08-27,2819
2019-08-28,2730
2019-08-29,2597
2019-08-30,2467
2019-08-31,2355
2019-09-01,2258
2019-09-02,2218
2019-09-03,2184
2019-09-04,2118
2019-09-05,2076
2019-09-06,2002
2019-09-07,1936
2019-09-08,1925
2019-09-09,1990
2019-09-10,2041
2019-09-11,2096
2019-09-12,2088
2019-09-13,2084
2019-09-14,2070
2019-09-15,2080
2019-09-16,2081
2019-09-17,2089
2019-09-18,2052
2019-09-19,1989
2019-09-20,2000
2019-09-21,2059
2019-09-22,2069
2019-09-23,2074
2019-09-24,2029
2019-09-25,2057
2019-09-26,2059
2019-09-27,2050
2019-09-28,2021
2019-09-29,1980
2019-09-30,1955
2019-10-01,1976
2019-10-02,1959
2019-10-03,1995
2019-10-04,2023
2019-10-05,2040
2019-10-06,2035
2019-10-07,2056
2019-10-08,2049
2019-10-09,2049
2019-10-10,2076
2019-10-11,2105
2019-10-12,2139
2019-10-13,2170
2019-10-14,2211
2019-10-15,2207
2019-10-16,2179
2019-10-17,2146
2019-10-18,2171
2019-10-19,2173
2019-10-20,2113
2019-10-21,2073
2019-10-22,2071
2019-10-23,2036
2019-10-24,1989
2019-10-25,2026
2019-10-26,2025
2019-10-27,1993
2019-10-28,1996
2019-10-29,1990
2019-10-30,1978
2019-10-31,2031
2019-11-01,2049
2019-11-02,2049
2019-11-03,1999
2019-11-04,2004
2019-11-05,1963
2019-11-06,1946
2019-11-07,1989
2019-11-08,1988
2019-11-09,2018
2019-11-10,2007
2019-11-11,2049
2019-11-12,2099
2019-11-13,2106
2019-11-14,2093
2019-11-15,2155
2019-11-16,2170
2019-11-17,2170
2019-11-18,2160
2019-11-19,2243
2019-11-20,2325
2019-11-21,2325
2019-11-22,2352
2019-11-23,2400
2019-11-24,2419
2019-11-25,2470
2019-11-26,2469
2019-11-27,2469
2019-11-28,2512
2019-11-29,2539
2019-11-30,2554
2019-12-01,2518
2019-12-02,2499
2019-12-03,2534
2019-12-04,2559
2019-12-05,2559
2019-12-06,2612
2019-12-07,2575
2019-12-08,2523
2019-12-09,2532
2019-12-10,2498
2019-12-11,2476
2019-12-12,2513
2019-12-13,2583
2019-12-14,2630
2019-12-15,2597
2019-12-16,2577
2019-12-17,2631
2019-12-18,2660
2019-12-19,2576
2019-12-20,2474
2019-12-21,2404
2019-12-22,2290
2019-12-23,2188
2019-12-24,2182
2019-12-25,2098
2019-12-26,2005
2019-12-27,2030
2019-12-28,2043
2019-12-29,2034
2019-12-30,2052
2019-12-31,2098
2020-01-01,2096
2020-01-02,2122
2020-01-03,2143
2020-01-04,2156
2020-01-05,2174
2020-01-06,2171
2020-01-07,2180
2020-01-08,2180
2020-01-09,2177
2020-01-10,2085
2020-01-11,2046
2020-01-12,2093
2020-01-13,2107
2020-01-14,2114
2020-01-15,2137
2020-01-16,2156
2020-01-17,2130
2020-01-18,2094
2020-01-19,2085
2020-01-20,2101
2020-01-21,2101
2020-01-22,2142
2020-01-23,2173
2020-01-24,2219
2020-01-25,2185
2020-01-26,2124
2020-01-27,2101
2020-01-28,2031
2020-01-29,2003
2020-01-30,1978
2020-01-31,1951
2020-02-01,1926
2020-02-02,1871
2020-02-03,1789
2020-02-04,1721
2020-02-05,1639
2020-02-06,1558
2020-02-07,1504
2020-02-08,1439
2020-02-09,1375
2020-02-10,1323
2020-02-11,1287
2020-02-12,1268
2020-02-13,1231
2020-02-14,1186
2020-02-15,1174
2020-02-16,1155
2020-02-17,1170
2020-02-18,1179
2020-02-19,1177
2020-02-20,1228
2020-02-21,1228
2020-02-22,1282
2020-02-23,1332
2020-02-24,1393
2020-02-25,1460
2020-02-26,1533
2020-02-27,1607
2020-02-28,1667
2020-02-29,1702
2020-03-01,1730
2020-03-02,1754
2020-03-03,1770
2020-03-04,1741
2020-03-05,1709
2020-03-06,1716
2020-03-07,1673
2020-03-08,1689
2020-03-09,1739
2020-03-10,1808
2020-03-11,1888
2020-03-12,1974
2020-03-13,2039
2020-03-14,2064
2020-03-15,2093
2020-03-16,2135
2020-03-17,2128
2020-03-18,2120
2020-03-19,2099
2020-03-20,2092
2020-03-21,2036
2020-03-22,1969
2020-03-23,1952
2020-03-24,1926
2020-03-25,1966
2020-03-26,1970
2020-03-27,1967
2020-03-28,1972
2020-03-29,1961
2020-03-30,2020
2020-03-31,2065
2020-04-01,2100
2020-04-02,2159
2020-04-03,2192
2020-04-04,2204
2020-04-05,2160
2020-04-06,2167
2020-04-07,2133
2020-04-08,2160
2020-04-09,2158
2020-04-10,2104
2020-04-11,2083
2020-04-12,2030
2020-04-13,1940
2020-04-14,1907
2020-04-15,1932
2020-04-16,1923
2020-04-17,1940
2020-04-18,2008
2020-04-19,2050
2020-04-20,2103
2020-04-21,2163
2020-04-22,2200
2020-04-23,2230
2020-04-24,2205
2020-04-25,2224
2020-04-26,2177
2020-04-27,2188
2020-04-28,2216
2020-04-29,2219
2020-04-30,2242
2020-05-01,2243
2020-05-02,2239
2020-05-03,2275
2020-05-04,2295
2020-05-05,2289
2020-05-06,2347
2020-05-07,2404
2020-05-08,2425
2020-05-09,2471
2020-05-10,2485
2020-05-11,2491
2020-05-12,2515
2020-05-13,2551
