date_obj,Teal%20gloves price
2019-08-25,351
2019-08-25,351
2019-08-26,349
2019-08-26,349
2019-08-27,356
2019-08-27,356
2019-08-28,358
2019-08-29,358
2019-08-30,357
2019-08-31,357
2019-09-01,357
2019-09-02,357
2019-09-03,356
2019-09-04,350
2019-09-05,350
2019-09-06,346
2019-09-07,348
2019-09-08,342
2019-09-09,342
2019-09-10,340
2019-09-11,338
2019-09-12,338
2019-09-13,341
2019-09-14,342
2019-09-15,341
2019-09-16,338
2019-09-17,346
2019-09-18,359
2019-09-19,359
2019-09-20,365
2019-09-21,365
2019-09-22,367
2019-09-23,368
2019-09-24,368
2019-09-25,380
2019-09-26,398
2019-09-27,398
2019-09-28,402
2019-09-29,402
2019-09-30,407
2019-10-01,405
2019-10-02,405
2019-10-03,405
2019-10-04,405
2019-10-05,393
2019-10-06,394
2019-10-07,394
2019-10-08,395
2019-10-09,395
2019-10-10,397
2019-10-11,397
2019-10-12,404
2019-10-13,401
2019-10-14,419
2019-10-15,419
2019-10-16,422
2019-10-17,422
2019-10-18,426
2019-10-19,417
2019-10-20,399
2019-10-21,399
2019-10-22,404
2019-10-23,410
2019-10-24,410
2019-10-25,397
2019-10-26,391
2019-10-27,391
2019-10-28,383
2019-10-29,383
2019-10-30,376
2019-10-31,369
2019-11-01,369
2019-11-02,368
2019-11-03,368
2019-11-04,370
2019-11-05,370
2019-11-06,368
2019-11-07,368
2019-11-08,368
2019-11-09,363
2019-11-10,363
2019-11-11,363
2019-11-12,362
2019-11-13,362
2019-11-14,376
2019-11-15,376
2019-11-16,391
2019-11-17,391
2019-11-18,411
2019-11-19,411
2019-11-20,415
2019-11-21,415
2019-11-22,421
2019-11-23,421
2019-11-24,420
2019-11-25,420
2019-11-26,431
2019-11-27,431
2019-11-28,438
2019-11-29,438
2019-11-30,447
2019-12-01,447
2019-12-02,446
2019-12-03,448
2019-12-04,448
2019-12-05,444
2019-12-06,444
2019-12-07,439
2019-12-08,439
2019-12-09,435
2019-12-10,439
2019-12-11,439
2019-12-12,444
2019-12-13,444
2019-12-14,463
2019-12-15,475
2019-12-16,475
2019-12-17,481
2019-12-18,481
2019-12-19,470
2019-12-20,470
2019-12-21,457
2019-12-22,460
2019-12-23,460
2019-12-24,468
2019-12-25,466
2019-12-26,466
2019-12-27,474
2019-12-28,479
2019-12-29,479
2019-12-30,471
2019-12-31,471
2020-01-01,460
2020-01-02,452
2020-01-03,452
2020-01-04,443
2020-01-05,444
2020-01-06,444
2020-01-07,440
2020-01-08,440
2020-01-09,431
2020-01-10,442
2020-01-11,442
2020-01-12,447
2020-01-13,447
2020-01-14,438
2020-01-15,444
2020-01-16,448
2020-01-17,449
2020-01-18,449
2020-01-19,458
2020-01-20,458
2020-01-21,461
2020-01-22,449
2020-01-23,454
2020-01-24,454
2020-01-25,450
2020-01-26,447
2020-01-27,447
2020-01-28,447
2020-01-29,459
2020-01-30,459
2020-01-31,467
2020-02-01,467
2020-02-02,464
2020-02-03,464
2020-02-04,454
2020-02-05,454
2020-02-06,443
2020-02-07,443
2020-02-08,425
2020-02-09,421
2020-02-10,426
2020-02-11,426
2020-02-12,412
2020-02-13,412
2020-02-14,405
2020-02-15,405
2020-02-16,402
2020-02-17,408
2020-02-18,428
2020-02-19,428
2020-02-20,423
2020-02-21,423
2020-02-22,416
2020-02-23,413
2020-02-24,412
2020-02-25,410
2020-02-26,413
2020-02-27,413
2020-02-28,405
2020-02-29,405
2020-03-01,395
2020-03-02,384
2020-03-03,374
2020-03-04,374
2020-03-05,357
2020-03-06,350
2020-03-07,350
2020-03-08,344
2020-03-09,333
2020-03-10,333
2020-03-11,333
2020-03-12,336
2020-03-13,336
2020-03-14,340
2020-03-15,340
2020-03-16,344
2020-03-17,347
2020-03-18,348
2020-03-19,361
2020-03-20,369
2020-03-21,374
2020-03-22,368
2020-03-23,363
2020-03-24,363
2020-03-25,381
2020-03-26,401
2020-03-27,417
2020-03-28,436
2020-03-29,436
2020-03-30,436
2020-03-31,447
2020-04-01,447
2020-04-02,432
2020-04-03,432
2020-04-04,419
2020-04-05,420
2020-04-06,418
2020-04-07,405
2020-04-08,398
2020-04-09,394
2020-04-10,394
2020-04-11,395
2020-04-12,389
2020-04-13,383
2020-04-14,373
2020-04-15,373
2020-04-16,373
2020-04-17,362
2020-04-18,358
2020-04-19,365
2020-04-20,360
2020-04-21,353
2020-04-22,347
2020-04-23,341
2020-04-24,333
2020-04-25,323
2020-04-26,322
2020-04-27,318
2020-04-28,313
2020-04-29,302
2020-04-30,299
2020-05-01,297
2020-05-02,288
2020-05-03,285
2020-05-04,280
2020-05-05,268
2020-05-06,261
2020-05-07,262
2020-05-08,263
2020-05-09,261
2020-05-10,260
2020-05-11,266
2020-05-12,266
2020-05-13,268
