date_obj,Fire%20talisman price
2019-03-27,2938
2019-03-28,2791
2019-03-29,2720
2019-03-30,2596
2019-03-31,2533
2019-04-01,2454
2019-04-02,2572
2019-04-03,2701
2019-04-04,2836
2019-04-05,2978
2019-04-06,3084
2019-04-07,3098
2019-04-08,3133
2019-04-09,3049
2019-04-10,3040
2019-04-11,3023
2019-04-12,2995
2019-04-13,3046
2019-04-14,3080
2019-04-15,3111
2019-04-16,3076
2019-04-17,3148
2019-04-18,3216
2019-04-19,3334
2019-04-20,3331
2019-04-21,3457
2019-04-22,3430
2019-04-23,3312
2019-04-24,3372
2019-04-25,3508
2019-04-26,3551
2019-04-27,3405
2019-04-28,3399
2019-04-29,3502
2019-04-30,3448
2019-05-01,3524
2019-05-02,3624
2019-05-03,3663
2019-05-04,3723
2019-05-05,3739
2019-05-06,3607
2019-05-07,3578
2019-05-08,3578
2019-05-09,3547
2019-05-10,3541
2019-05-11,3536
2019-05-12,3525
2019-05-13,3516
2019-05-14,3475
2019-05-15,3449
2019-05-16,3484
2019-05-17,3503
2019-05-18,3537
2019-05-19,3506
2019-05-20,3568
2019-05-21,3517
2019-05-22,3560
2019-05-23,3591
2019-05-24,3477
2019-05-25,3472
2019-05-26,3463
2019-05-27,3422
2019-05-28,3446
2019-05-29,3466
2019-05-30,3459
2019-05-31,3471
2019-06-01,3328
2019-06-02,3367
2019-06-03,3199
2019-06-04,3107
2019-06-05,3102
2019-06-06,3093
2019-06-07,3083
2019-06-08,3095
2019-06-09,3043
2019-06-10,3063
2019-06-11,3017
2019-06-12,2866
2019-06-13,2798
2019-06-14,2737
2019-06-15,2682
2019-06-16,2761
2019-06-17,2900
2019-06-18,3023
2019-06-19,3121
2019-06-20,3157
2019-06-21,3111
2019-06-22,3205
2019-06-23,3201
2019-06-24,3138
2019-06-25,3092
2019-06-26,3136
2019-06-27,3058
2019-06-28,2905
2019-06-29,2826
2019-06-30,2744
2019-07-01,2705
2019-07-02,2674
2019-07-03,2646
2019-07-04,2565
2019-07-05,2542
2019-07-06,2498
2019-07-07,2529
2019-07-08,2583
2019-07-09,2603
2019-07-10,2733
2019-07-11,2870
2019-07-12,2939
2019-07-13,2925
2019-07-14,2920
2019-07-15,2875
2019-07-16,2888
2019-07-17,2884
2019-07-18,2866
2019-07-19,2941
2019-07-20,3060
2019-07-21,2988
2019-07-22,2872
2019-07-23,2728
2019-07-24,2627
2019-07-25,2613
2019-07-26,2534
2019-07-27,2603
2019-07-28,2585
2019-07-29,2565
2019-07-30,2547
2019-07-31,2461
2019-08-01,2423
2019-08-02,2342
2019-08-03,2388
2019-08-04,2387
2019-08-05,2433
2019-08-06,2417
2019-08-07,2426
2019-08-08,2441
2019-08-09,2449
2019-08-10,2358
2019-08-11,2313
2019-08-12,2224
2019-08-13,2197
2019-08-14,2167
2019-08-15,2101
2019-08-16,2124
2019-08-17,2091
2019-08-18,2136
2019-08-19,2215
2019-08-20,2207
2019-08-21,2121
2019-08-22,2088
2019-08-23,2031
2019-08-24,1944
2019-08-24,1944
2019-08-25,1887
2019-08-25,1887
2019-08-26,1913
2019-08-26,1913
2019-08-27,1883
2019-08-27,1883
2019-08-28,1922
2019-08-29,1962
2019-08-30,2004
2019-08-31,2047
2019-09-01,2076
2019-09-02,2171
2019-09-03,2150
2019-09-04,2242
2019-09-05,2355
2019-09-06,2463
2019-09-07,2493
2019-09-08,2508
2019-09-09,2606
2019-09-10,2611
2019-09-11,2556
2019-09-12,2530
2019-09-13,2546
2019-09-14,2603
2019-09-15,2613
2019-09-16,2503
2019-09-17,2424
2019-09-18,2400
2019-09-19,2342
2019-09-20,2305
2019-09-21,2214
2019-09-22,2298
2019-09-23,2413
2019-09-24,2527
2019-09-25,2653
2019-09-26,2756
2019-09-27,2887
2019-09-28,3028
2019-09-29,3177
2019-09-30,3305
2019-10-01,3459
2019-10-02,3556
2019-10-03,3734
2019-10-04,3921
2019-10-05,4065
2019-10-06,3933
2019-10-07,3888
2019-10-08,3878
2019-10-09,3928
2019-10-10,3972
2019-10-11,3950
2019-10-12,3927
2019-10-13,3979
2019-10-14,3979
2019-10-15,4104
2019-10-16,4277
2019-10-17,4343
2019-10-18,4436
2019-10-19,4491
2019-10-20,4574
2019-10-21,4656
2019-10-22,4531
2019-10-23,4558
2019-10-24,4632
2019-10-25,4667
2019-10-26,4611
2019-10-27,4589
2019-10-28,4638
2019-10-29,4581
2019-10-30,4624
2019-10-31,4673
2019-11-01,4789
2019-11-02,4770
2019-11-03,4679
2019-11-04,4611
2019-11-05,4558
2019-11-06,4414
2019-11-07,4322
2019-11-08,4368
2019-11-09,4353
2019-11-10,4454
2019-11-11,4608
2019-11-12,4680
2019-11-13,4690
2019-11-14,4554
2019-11-15,4394
2019-11-16,4335
2019-11-17,4339
2019-11-18,4402
2019-11-19,4504
2019-11-20,4340
2019-11-21,4354
2019-11-22,4414
2019-11-23,4501
2019-11-24,4437
2019-11-25,4403
2019-11-26,4518
2019-11-27,4522
2019-11-28,4428
2019-11-29,4368
2019-11-30,4362
2019-12-01,4564
2019-12-02,4790
2019-12-03,4911
2019-12-04,5157
2019-12-05,5415
2019-12-06,5632
2019-12-07,5914
2019-12-08,6197
2019-12-09,5903
2019-12-10,5847
2019-12-11,5598
2019-12-12,5365
2019-12-13,5398
2019-12-14,5241
2019-12-15,5088
2019-12-16,4844
2019-12-17,4906
2019-12-18,5037
2019-12-19,5131
2019-12-20,5163
2019-12-21,5205
2019-12-22,5076
2019-12-23,5037
2019-12-24,4925
2019-12-25,5088
2019-12-26,5209
2019-12-27,5133
2019-12-28,5104
2019-12-29,5066
2019-12-30,4953
2019-12-31,4956
2020-01-01,4936
2020-01-02,4888
2020-01-03,4827
2020-01-04,4858
2020-01-05,4928
2020-01-06,4805
2020-01-07,4968
2020-01-08,5133
2020-01-09,5234
2020-01-10,5276
2020-01-11,5437
2020-01-12,5698
2020-01-13,5983
2020-01-14,6270
2020-01-15,6236
2020-01-16,5927
2020-01-17,5742
2020-01-18,5483
2020-01-19,5325
2020-01-20,5090
2020-01-21,5024
2020-01-22,4798
2020-01-23,4878
2020-01-24,5077
2020-01-25,4990
2020-01-26,4893
2020-01-27,4751
2020-01-28,4702
2020-01-29,4694
2020-01-30,4808
2020-01-31,5040
2020-02-01,5292
2020-02-02,5318
2020-02-03,5120
2020-02-04,5065
2020-02-05,4972
2020-02-06,4925
2020-02-07,4967
2020-02-08,5176
2020-02-09,4986
2020-02-10,4985
2020-02-11,4991
2020-02-12,4941
2020-02-13,4807
2020-02-14,4593
2020-02-15,4423
2020-02-16,4233
2020-02-17,4114
2020-02-18,4078
2020-02-19,4059
2020-02-20,4083
2020-02-21,4077
2020-02-22,4148
2020-02-23,4356
2020-02-24,4534
2020-02-25,4724
2020-02-26,4774
2020-02-27,4824
2020-02-28,4847
2020-02-29,4813
2020-03-01,4718
2020-03-02,4681
2020-03-03,4807
2020-03-04,4617
2020-03-05,4735
2020-03-06,4747
2020-03-07,4725
2020-03-08,4694
2020-03-09,4814
2020-03-10,4891
2020-03-11,5055
2020-03-12,4953
2020-03-13,4871
2020-03-14,4765
2020-03-15,4752
2020-03-16,4814
2020-03-17,4904
2020-03-18,4917
2020-03-19,4798
2020-03-20,4842
2020-03-21,4942
2020-03-22,5081
2020-03-23,5068
2020-03-24,5047
2020-03-25,5205
2020-03-26,5466
2020-03-27,5740
2020-03-28,6014
2020-03-29,6089
2020-03-30,6056
2020-03-31,6011
2020-04-01,6004
2020-04-02,5832
2020-04-03,5952
2020-04-04,5785
2020-04-05,5565
2020-04-06,5446
2020-04-07,5243
2020-04-08,5246
2020-04-09,5200
2020-04-10,5207
2020-04-11,5141
2020-04-12,5070
2020-04-13,5103
2020-04-14,5008
2020-04-15,5039
2020-04-16,4970
2020-04-17,5090
2020-04-18,5138
2020-04-19,5263
2020-04-20,5380
2020-04-21,5306
2020-04-22,5325
2020-04-23,5191
2020-04-24,5381
2020-04-25,5336
2020-04-26,5287
2020-04-27,5406
2020-04-28,5388
2020-04-29,5337
2020-04-30,5305
2020-05-01,5297
2020-05-02,5126
2020-05-03,4995
2020-05-04,5141
2020-05-05,5077
2020-05-06,5039
2020-05-07,5037
2020-05-08,5012
2020-05-09,4952
2020-05-10,5150
2020-05-11,5058
2020-05-12,5086
2020-05-13,5080
