date_obj,Golden%20statuette price
2019-04-06,1250
2019-04-07,1261
2019-04-08,1261
2019-04-09,1261
2019-04-10,1261
2019-04-11,1261
2019-04-12,1247
2019-04-13,1247
2019-04-14,1247
2019-04-15,1247
2019-04-16,1247
2019-04-17,1252
2019-04-18,1252
2019-04-19,1252
2019-04-20,1252
2019-04-21,1252
2019-04-22,1247
2019-04-23,1247
2019-04-24,1247
2019-04-25,1247
2019-04-26,1247
2019-04-27,1265
2019-04-28,1265
2019-04-29,1265
2019-04-30,1265
2019-05-01,1265
2019-05-02,1260
2019-05-03,1260
2019-05-04,1260
2019-05-05,1260
2019-05-06,1261
2019-05-07,1261
2019-05-08,1261
2019-05-09,1261
2019-05-10,1261
2019-05-11,1254
2019-05-12,1254
2019-05-13,1254
2019-05-14,1254
2019-05-15,1260
2019-05-16,1260
2019-05-17,1260
2019-05-18,1260
2019-05-19,1274
2019-05-20,1274
2019-05-21,1274
2019-05-22,1274
2019-05-23,1274
2019-05-24,1247
2019-05-25,1247
2019-05-26,1247
2019-05-27,1247
2019-05-28,1247
2019-05-29,1250
2019-05-30,1250
2019-05-31,1250
2019-06-01,1250
2019-06-02,1250
2019-06-03,1255
2019-06-04,1255
2019-06-05,1255
2019-06-06,1255
2019-06-07,1255
2019-06-08,1278
2019-06-09,1278
2019-06-10,1278
2019-06-11,1278
2019-06-12,1278
2019-06-13,1267
2019-06-14,1267
2019-06-15,1267
2019-06-16,1267
2019-06-17,1267
2019-06-18,1280
2019-06-19,1280
2019-06-20,1280
2019-06-21,1280
2019-06-22,1280
2019-06-23,1274
2019-06-24,1274
2019-06-25,1274
2019-06-26,1274
2019-06-27,1274
2019-06-28,1274
2019-06-29,1266
2019-06-30,1266
2019-07-01,1266
2019-07-02,1266
2019-07-03,1266
2019-07-04,1261
2019-07-05,1261
2019-07-06,1261
2019-07-07,1261
2019-07-08,1261
2019-07-09,1269
2019-07-10,1269
2019-07-11,1269
2019-07-12,1269
2019-07-13,1269
2019-07-14,1269
2019-07-15,1269
2019-07-16,1269
2019-07-17,1269
2019-07-18,1269
2019-07-19,1290
2019-07-20,1290
2019-07-21,1290
2019-07-22,1290
2019-07-23,1306
2019-07-24,1306
2019-07-25,1306
2019-07-26,1306
2019-07-27,1306
2019-07-28,1306
2019-07-29,1260
2019-07-30,1260
2019-07-31,1260
2019-08-01,1260
2019-08-02,1260
2019-08-03,1270
2019-08-04,1270
2019-08-05,1270
2019-08-06,1270
2019-08-07,1270
2019-08-08,1265
2019-08-09,1265
2019-08-10,1265
2019-08-11,1265
2019-08-12,1265
2019-08-13,1262
2019-08-14,1262
2019-08-15,1262
2019-08-16,1262
2019-08-17,1262
2019-08-18,1269
2019-08-19,1269
2019-08-20,1269
2019-08-21,1269
2019-08-22,1269
2019-08-23,1253
2019-08-24,1253
2019-08-24,1253
2019-08-25,1253
2019-08-25,1253
2019-08-26,1253
2019-08-26,1253
2019-08-27,1253
2019-08-27,1253
2019-08-28,1252
2019-08-29,1252
2019-08-30,1252
2019-08-31,1252
2019-09-01,1252
2019-09-02,1252
2019-09-03,1248
2019-09-04,1248
2019-09-05,1248
2019-09-06,1248
2019-09-07,1248
2019-09-08,1272
2019-09-09,1272
2019-09-10,1272
2019-09-11,1272
2019-09-12,1272
2019-09-13,1272
2019-09-14,1253
2019-09-15,1253
2019-09-16,1253
2019-09-17,1253
2019-09-18,1253
2019-09-19,1261
2019-09-20,1261
2019-09-21,1261
2019-09-22,1261
2019-09-23,1261
2019-09-24,1261
2019-09-25,1262
2019-09-26,1262
2019-09-27,1262
2019-09-28,1262
2019-09-29,1262
2019-09-30,1262
2019-10-01,1253
2019-10-02,1253
2019-10-03,1253
2019-10-04,1253
2019-10-05,1253
2019-10-06,1253
2019-10-07,1250
2019-10-08,1250
2019-10-09,1250
2019-10-10,1250
2019-10-11,1250
2019-10-12,1250
2019-10-13,1231
2019-10-14,1231
2019-10-15,1231
2019-10-16,1231
2019-10-17,1231
2019-10-18,1231
2019-10-19,1219
2019-10-20,1219
2019-10-21,1219
2019-10-22,1219
2019-10-23,1219
2019-10-24,1219
2019-10-25,1245
2019-10-26,1245
2019-10-27,1245
2019-10-28,1245
2019-10-29,1245
2019-10-30,1277
2019-10-31,1277
2019-11-01,1277
2019-11-02,1277
2019-11-03,1277
2019-11-04,1262
2019-11-05,1262
2019-11-06,1262
2019-11-07,1262
2019-11-08,1262
2019-11-09,1262
2019-11-10,1248
2019-11-11,1248
2019-11-12,1248
2019-11-13,1248
2019-11-14,1248
2019-11-15,1248
2019-11-16,1257
2019-11-17,1257
2019-11-18,1257
2019-11-19,1257
2019-11-20,1257
2019-11-21,1257
2019-11-22,1257
2019-11-23,1247
2019-11-24,1247
2019-11-25,1247
2019-11-26,1247
2019-11-27,1247
2019-11-28,1247
2019-11-29,1247
2019-11-30,1253
2019-12-01,1253
2019-12-02,1253
2019-12-03,1253
2019-12-04,1253
2019-12-05,1253
2019-12-06,1253
2019-12-07,1253
2019-12-08,1257
2019-12-09,1257
2019-12-10,1257
2019-12-11,1257
2019-12-12,1257
2019-12-13,1257
2019-12-14,1257
2019-12-15,1254
2019-12-16,1254
2019-12-17,1254
2019-12-18,1254
2019-12-19,1254
2019-12-20,1254
2019-12-21,1254
2019-12-22,1264
2019-12-23,1264
2019-12-24,1264
2019-12-25,1264
2019-12-26,1264
2019-12-27,1264
2019-12-28,1281
2019-12-29,1281
2019-12-30,1281
2019-12-31,1281
2020-01-01,1281
2020-01-02,1281
2020-01-03,1261
2020-01-04,1261
2020-01-05,1261
2020-01-06,1261
2020-01-07,1261
2020-01-08,1261
2020-01-09,1288
2020-01-10,1288
2020-01-11,1288
2020-01-12,1288
2020-01-13,1288
2020-01-14,1262
2020-01-15,1262
2020-01-16,1262
2020-01-17,1262
2020-01-18,1262
2020-01-19,1263
2020-01-20,1263
2020-01-21,1263
2020-01-22,1263
2020-01-23,1263
2020-01-24,1263
2020-01-25,1257
2020-01-26,1257
2020-01-27,1257
2020-01-28,1257
2020-01-29,1262
2020-01-30,1262
2020-01-31,1262
2020-02-01,1262
2020-02-02,1262
2020-02-03,1248
2020-02-04,1248
2020-02-05,1248
2020-02-06,1248
2020-02-07,1248
2020-02-08,1260
2020-02-09,1260
2020-02-10,1260
2020-02-11,1260
2020-02-12,1258
2020-02-13,1258
2020-02-14,1258
2020-02-15,1258
2020-02-16,1258
2020-02-17,1248
2020-02-18,1248
2020-02-19,1248
2020-02-20,1248
2020-02-21,1248
2020-02-22,1249
2020-02-23,1249
2020-02-24,1249
2020-02-25,1249
2020-02-26,1249
2020-02-27,1259
2020-02-28,1259
2020-02-29,1259
2020-03-01,1259
2020-03-02,1249
2020-03-03,1249
2020-03-04,1249
2020-03-05,1249
2020-03-06,1255
2020-03-07,1255
2020-03-08,1255
2020-03-09,1255
2020-03-10,1290
2020-03-11,1290
2020-03-12,1290
2020-03-13,1290
2020-03-14,1239
2020-03-15,1239
2020-03-16,1239
2020-03-17,1239
2020-03-18,1238
2020-03-19,1238
2020-03-20,1238
2020-03-21,1238
2020-03-22,1251
2020-03-23,1251
2020-03-24,1251
2020-03-25,1260
2020-03-26,1260
2020-03-27,1260
2020-03-28,1252
2020-03-29,1252
2020-03-30,1252
2020-03-31,1261
2020-04-01,1261
2020-04-02,1261
2020-04-03,1253
2020-04-04,1253
2020-04-05,1253
2020-04-06,1265
2020-04-07,1265
2020-04-08,1257
2020-04-09,1257
2020-04-10,1257
2020-04-11,1260
2020-04-12,1260
2020-04-13,1260
2020-04-14,1275
2020-04-15,1275
2020-04-16,1275
2020-04-17,1273
2020-04-18,1273
2020-04-19,1267
2020-04-20,1267
2020-04-21,1267
2020-04-22,1256
2020-04-23,1256
2020-04-24,1256
2020-04-25,1272
2020-04-26,1272
2020-04-27,1271
2020-04-28,1271
2020-04-29,1264
2020-04-30,1264
2020-05-01,1264
2020-05-02,1268
2020-05-03,1268
2020-05-04,1268
2020-05-05,1260
2020-05-06,1260
2020-05-07,1251
2020-05-08,1251
2020-05-09,1251
2020-05-10,1251
2020-05-11,1251
2020-05-12,1251
2020-05-13,1247
