date_obj,Gilded%20scimitar price
2018-11-13,22122978
2018-11-14,23066782
2018-11-15,24126276
2018-11-16,24755269
2018-11-17,24630507
2018-11-18,23664167
2018-11-19,22572715
2018-11-20,21444079
2018-11-21,20371875
2018-11-22,19353281
2018-11-23,18451748
2018-11-24,17529160
2018-11-25,16676701
2018-11-26,16588879
2018-11-27,16268366
2018-11-28,15861260
2018-11-29,15317424
2018-12-01,15116616
2018-12-02,15110465
2018-12-03,15110465
2018-12-04,15068349
2018-12-05,15084211
2018-12-07,14985558
2018-12-09,15610226
2018-12-10,15998850
2018-12-11,15998850
2018-12-12,15749005
2018-12-13,15880908
2018-12-14,16039277
2018-12-15,16393312
2018-12-16,17176989
2018-12-17,17539094
2018-12-18,17715544
2018-12-19,18363751
2018-12-20,19075053
2018-12-21,19661411
2018-12-22,19625791
2018-12-23,19411600
2018-12-24,19299757
2018-12-25,19255822
2018-12-26,18718996
2018-12-27,18261315
2018-12-28,18261315
2018-12-29,17781859
2018-12-30,17191000
2018-12-31,16871839
2019-01-01,16871839
2019-01-02,16618976
2019-01-03,16478110
2019-01-04,16268067
2019-01-05,16096235
2019-01-06,15891722
2019-01-08,15831649
2019-01-10,15941382
2019-01-11,15643893
2019-01-12,15414542
2019-01-13,15159907
2019-01-14,14966944
2019-01-15,14886850
2019-01-16,14858790
2019-01-17,14898971
2019-01-18,15034532
2019-01-19,15067460
2019-01-20,15003487
2019-01-21,15003487
2019-01-22,14928421
2019-01-23,14841470
2019-01-24,14858203
2019-01-25,14894861
2019-01-26,14887514
2019-01-27,14902686
2019-01-28,14936655
2019-01-29,15002833
2019-01-30,15164106
2019-01-31,15164106
2019-02-01,15136240
2019-02-02,15304745
2019-02-03,15259670
2019-02-04,15259670
2019-02-05,15170565
2019-02-06,15170565
2019-02-07,15083320
2019-02-08,15035694
2019-02-09,15004833
2019-02-10,15000008
2019-02-11,14969828
2019-02-12,14969828
2019-02-13,14957234
2019-02-14,14957234
2019-02-15,14997298
2019-02-16,14880200
2019-02-17,14796809
2019-02-18,14729196
2019-02-19,14657526
2019-02-20,14626308
2019-02-21,14615888
2019-02-22,14710374
2019-02-23,14722778
2019-02-24,14715977
2019-02-25,14642017
2019-02-26,14576822
2019-02-27,14545531
2019-02-28,14545531
2019-03-01,14551927
2019-03-02,14588913
2019-03-03,14558155
2019-03-04,14539120
2019-03-05,14530040
2019-03-06,14554348
2019-03-07,14535454
2019-03-08,14535454
2019-03-09,14697454
2019-03-10,14745610
2019-03-11,14753590
2019-03-12,15229516
2019-03-13,15229516
2019-03-14,15280157
2019-03-15,15082930
2019-03-16,15116311
2019-03-17,15188644
2019-03-18,15188644
2019-03-19,15186663
2019-03-20,15216526
2019-03-21,15241052
2019-03-22,15353698
2019-03-23,15317740
2019-03-24,15287620
2019-03-25,15287620
2019-03-26,15255087
2019-03-27,15255087
2019-03-28,15223899
2019-03-29,15191321
2019-03-30,15191321
2019-03-31,15177209
2019-04-01,15145775
2019-04-02,15145775
2019-04-03,15052120
2019-04-04,14903433
2019-04-05,14871444
2019-04-06,14874409
2019-04-07,15058055
2019-04-08,15060919
2019-04-09,15099950
2019-04-10,15067782
2019-04-11,15106393
2019-04-12,15067224
2019-04-13,15053941
2019-04-14,14988554
2019-04-15,14933490
2019-04-16,14890371
2019-04-17,14839520
2019-04-18,14810731
2019-04-19,14726965
2019-04-20,14737080
2019-04-21,14695345
2019-04-22,14791973
2019-04-23,14869749
2019-04-24,14856835
2019-04-25,14825945
2019-04-26,14838364
2019-04-27,14852275
2019-04-28,14807905
2019-04-29,14929372
2019-04-30,14908645
2019-05-01,14952009
2019-05-02,14998205
2019-05-03,15016280
2019-05-04,15063741
2019-05-05,14963852
2019-05-06,14953724
2019-05-07,14903791
2019-05-08,14835641
2019-05-09,14823193
2019-05-10,14830760
2019-05-11,14881760
2019-05-12,14847885
2019-05-13,14815652
2019-05-14,14955676
2019-05-15,15003646
2019-05-16,15014765
2019-05-17,14944920
2019-05-18,15023676
2019-05-19,14897767
2019-05-20,14912218
2019-05-21,14953858
2019-05-22,14910620
2019-05-23,14929334
2019-05-24,14903893
2019-05-25,14788945
2019-05-26,14738169
2019-05-27,14712119
2019-05-28,14672487
2019-05-29,14679936
2019-05-30,14655981
2019-05-31,14655981
2019-06-01,14625970
2019-06-02,14606207
2019-06-03,14563382
2019-06-04,14563940
2019-06-05,14519436
2019-06-06,14415467
2019-06-07,14339845
2019-06-08,14280203
2019-06-09,14185854
2019-06-10,14185854
2019-06-11,14253190
2019-06-12,14417275
2019-06-13,14593822
2019-06-14,14812447
2019-06-15,14802004
2019-06-16,14688400
2019-06-17,14568796
2019-06-18,14485597
2019-06-19,14497461
2019-06-20,14501964
2019-06-21,14445295
2019-06-22,14346257
2019-06-23,14327150
2019-06-24,14319410
2019-06-25,14342939
2019-06-26,14302715
2019-06-27,14315709
2019-06-28,14315709
2019-06-29,14423318
2019-06-30,14397450
2019-07-01,14582413
2019-07-02,14711306
2019-07-03,14672404
2019-07-04,14702534
2019-07-05,14767288
2019-07-06,14763511
2019-07-07,14781297
2019-07-08,14811219
2019-07-09,14820862
2019-07-10,14816044
2019-07-11,14788821
2019-07-12,14764080
2019-07-13,14743051
2019-07-14,14679488
2019-07-15,14621014
2019-07-16,14570293
2019-07-17,14493568
2019-07-18,14493568
2019-07-19,14472508
2019-07-20,14625534
2019-07-21,14581015
2019-07-22,14563650
2019-07-23,14536589
2019-07-24,14494514
2019-07-25,14474965
2019-07-26,14459485
2019-07-27,14418746
2019-07-28,14372511
2019-07-29,14323537
2019-07-30,14309156
2019-07-31,14318679
2019-08-01,14246118
2019-08-02,14220240
2019-08-03,14168118
2019-08-04,14168118
2019-08-05,14126939
2019-08-06,14126939
2019-08-07,14078840
2019-08-08,14078840
2019-08-09,14205598
2019-08-10,14177663
2019-08-11,14177663
2019-08-12,14127752
2019-08-13,14019567
2019-08-14,13939664
2019-08-15,14146620
2019-08-16,14151117
2019-08-17,14151117
2019-08-18,14083702
2019-08-19,14058712
2019-08-20,14084536
2019-08-21,14080450
2019-08-22,14205193
2019-08-23,14193968
2019-08-24,14187299
2019-08-24,14187299
2019-08-25,14187299
2019-08-25,14187299
2019-08-26,14237579
2019-08-26,14237579
2019-08-27,14263374
2019-08-27,14263374
2019-08-28,14259228
2019-08-29,14259897
2019-08-30,14376257
2019-08-31,14376257
2019-09-01,14476037
2019-09-02,14461260
2019-09-03,14542531
2019-09-04,14599453
2019-09-05,14599453
2019-09-06,14568541
2019-09-07,14535825
2019-09-08,14598217
2019-09-09,14747719
2019-09-10,14805451
2019-09-11,14727545
2019-09-12,14755593
2019-09-13,14752945
2019-09-14,14819717
2019-09-15,14844883
2019-09-16,14920568
2019-09-17,14927218
2019-09-18,15002271
2019-09-19,15002271
2019-09-20,15109682
2019-09-21,15155479
2019-09-22,15179021
2019-09-23,15194185
2019-09-24,15194185
2019-09-25,15213276
2019-09-26,15239322
2019-09-27,15239322
2019-09-28,15250063
2019-09-29,15250063
2019-09-30,15285436
2019-10-01,15353459
2019-10-02,15353459
2019-10-03,15402303
2019-10-04,15488806
2019-10-05,15525379
2019-10-06,15590179
2019-10-07,15590179
2019-10-08,15654870
2019-10-09,15654870
2019-10-10,15697736
2019-10-11,15697736
2019-10-12,15747183
2019-10-13,15733443
2019-10-14,15809478
2019-10-15,15809478
2019-10-16,15842451
2019-10-17,15842451
2019-10-18,15928451
2019-10-19,15953397
2019-10-20,15953397
2019-10-21,16025898
2019-10-22,16226636
2019-10-23,16355538
2019-10-24,16355538
2019-10-25,16447586
2019-10-26,16516029
2019-10-27,16576359
2019-10-28,16671305
2019-10-29,16671305
2019-10-30,16828704
2019-10-31,16874740
2019-11-01,16898544
2019-11-02,16964472
2019-11-03,17049977
2019-11-04,17111506
2019-11-05,17111506
2019-11-06,17176737
2019-11-07,17229483
2019-11-08,17337406
2019-11-09,17346415
2019-11-10,17436136
2019-11-11,17531088
2019-11-12,17752962
2019-11-13,17752962
2019-11-14,18206911
2019-11-15,18311207
2019-11-16,18676627
2019-11-17,18676627
2019-11-18,19117185
2019-11-19,19286349
2019-11-20,19797860
2019-11-21,19797860
2019-11-22,20193355
2019-11-23,20355677
2019-11-24,20893127
2019-11-25,20893127
2019-11-26,21490558
2019-11-27,21490558
2019-11-28,21526116
2019-11-29,21526116
2019-11-30,21515431
2019-12-01,21515431
2019-12-02,21460093
2019-12-03,20884954
2019-12-04,20647405
2019-12-05,20647405
2019-12-06,20550414
2019-12-07,19996978
2019-12-08,19996978
2019-12-09,19641873
2019-12-10,19067498
2019-12-11,18140991
2019-12-12,18140991
2019-12-13,17317814
2019-12-14,16757320
2019-12-15,16425536
2019-12-16,16352715
2019-12-17,16390868
2019-12-18,16390868
2019-12-19,16411209
2019-12-20,16236549
2019-12-21,16294633
2019-12-22,16499542
2019-12-23,16703911
2019-12-24,16871778
2019-12-25,16900971
2019-12-26,16900971
2019-12-27,16892272
2019-12-28,16850511
2019-12-29,16926367
2019-12-30,16860366
2019-12-31,16811282
2020-01-01,16811282
2020-01-02,16709486
2020-01-03,16709486
2020-01-04,16721019
2020-01-05,16694559
2020-01-06,16606166
2020-01-07,16573127
2020-01-08,16573127
2020-01-09,16578379
2020-01-10,16598216
2020-01-11,16593739
2020-01-12,16542430
2020-01-13,16542430
2020-01-14,16521632
2020-01-15,16546429
2020-01-16,16801241
2020-01-17,17037278
2020-01-18,17037278
2020-01-19,17134735
2020-01-20,17079450
2020-01-21,17079450
2020-01-22,16906158
2020-01-23,16824818
2020-01-24,16660036
2020-01-25,16600963
2020-01-26,16539785
2020-01-27,16464305
2020-01-28,16464305
2020-01-29,16360148
2020-01-30,16266499
2020-01-31,16225412
2020-02-01,16181441
2020-02-02,16140339
2020-02-03,16105375
2020-02-04,16193901
2020-02-05,16300312
2020-02-06,16370333
2020-02-07,16326901
2020-02-08,16243679
2020-02-09,16270978
2020-02-10,16218066
2020-02-11,16277801
2020-02-12,16311726
2020-02-13,16311726
2020-02-14,16375494
2020-02-15,16375494
2020-02-16,16401516
2020-02-17,16262555
2020-02-18,16197768
2020-02-19,16001212
2020-02-20,16026925
2020-02-21,16026925
2020-02-22,16002671
2020-02-23,15990082
2020-02-24,15981533
2020-02-25,15961630
2020-02-26,16048327
2020-02-27,16129314
2020-02-28,16101341
2020-02-29,16101341
2020-03-01,16119870
2020-03-02,16107857
2020-03-03,16069454
2020-03-04,16069454
2020-03-05,16057122
2020-03-06,16135781
2020-03-07,16193568
2020-03-08,16168084
2020-03-09,16163153
2020-03-10,16192287
2020-03-11,16181892
2020-03-12,16123797
2020-03-13,16120683
2020-03-14,16077217
2020-03-15,16060728
2020-03-16,16070313
2020-03-17,16071615
2020-03-18,16044368
2020-03-19,15982970
2020-03-20,15892689
2020-03-21,15977440
2020-03-22,15989879
2020-03-23,16113506
2020-03-24,16109894
2020-03-25,16102910
2020-03-26,16109936
2020-03-27,16188260
2020-03-28,16146241
2020-03-29,16146982
2020-03-30,16138622
2020-03-31,16150014
2020-04-01,16112015
2020-04-02,16117900
2020-04-03,16117900
2020-04-04,16096334
2020-04-05,16022026
2020-04-06,15981679
2020-04-07,15966964
2020-04-08,15964689
2020-04-09,15930448
2020-04-10,15919562
2020-04-11,15857633
2020-04-12,15730386
2020-04-13,15754034
2020-04-14,15652342
2020-04-15,15588202
2020-04-16,15588202
2020-04-17,15479734
2020-04-18,15391326
2020-04-19,15240867
2020-04-20,15217036
2020-04-21,15136983
2020-04-22,15064247
2020-04-23,14955040
2020-04-24,14898780
2020-04-25,14676613
2020-04-26,14397440
2020-04-27,14369379
2020-04-28,14311700
2020-04-29,14166785
2020-04-30,14269333
2020-05-01,14250151
2020-05-02,14280872
2020-05-03,14326828
2020-05-04,14306498
2020-05-05,14425548
2020-05-06,14461268
2020-05-07,14530500
2020-05-08,14682962
2020-05-09,14855850
2020-05-10,14771326
2020-05-11,14724737
2020-05-12,14649948
2020-05-13,14575746
