date_obj,Achey%20tree%20logs price
2019-08-18,217
2019-08-19,217
2019-08-20,217
2019-08-21,227
2019-08-22,227
2019-08-23,227
2019-08-24,234
2019-08-24,234
2019-08-25,234
2019-08-25,234
2019-08-26,234
2019-08-27,234
2019-08-27,234
2019-08-28,236
2019-08-29,236
2019-08-30,236
2019-08-31,242
2019-09-01,242
2019-09-02,242
2019-09-03,239
2019-09-04,239
2019-09-05,239
2019-09-06,239
2019-09-07,236
2019-09-08,236
2019-09-09,236
2019-09-10,238
2019-09-11,238
2019-09-12,238
2019-09-13,239
2019-09-14,239
2019-09-15,239
2019-09-16,240
2019-09-17,240
2019-09-18,240
2019-09-19,239
2019-09-20,239
2019-09-21,239
2019-09-22,245
2019-09-23,245
2019-09-24,245
2019-09-25,246
2019-09-26,246
2019-09-27,246
2019-09-28,240
2019-09-29,240
2019-09-30,240
2019-10-01,233
2019-10-02,233
2019-10-03,233
2019-10-04,233
2019-10-05,234
2019-10-06,234
2019-10-07,234
2019-10-08,236
2019-10-09,236
2019-10-10,236
2019-10-11,236
2019-10-12,247
2019-10-13,247
2019-10-14,256
2019-10-15,256
2019-10-16,256
2019-10-17,256
2019-10-18,263
2019-10-19,263
2019-10-20,263
2019-10-21,266
2019-10-22,266
2019-10-23,266
2019-10-24,270
2019-10-25,270
2019-10-26,270
2019-10-27,268
2019-10-28,268
2019-10-29,268
2019-10-30,268
2019-10-31,267
2019-11-01,267
2019-11-02,267
2019-11-03,253
2019-11-04,253
2019-11-05,253
2019-11-06,253
2019-11-07,249
2019-11-08,249
2019-11-09,249
2019-11-10,249
2019-11-11,249
2019-11-12,249
2019-11-13,249
2019-11-14,241
2019-11-15,241
2019-11-16,231
2019-11-17,231
2019-11-18,231
2019-11-19,231
2019-11-20,224
2019-11-21,224
2019-11-22,224
2019-11-23,221
2019-11-24,221
2019-11-25,221
2019-11-26,213
2019-11-27,213
2019-11-28,213
2019-11-29,213
2019-11-30,214
2019-12-01,214
2019-12-02,214
2019-12-03,214
2019-12-04,222
2019-12-05,222
2019-12-06,222
2019-12-07,222
2019-12-08,229
2019-12-09,229
2019-12-10,229
2019-12-11,234
2019-12-12,234
2019-12-13,234
2019-12-14,234
2019-12-15,236
2019-12-16,236
2019-12-17,236
2019-12-18,225
2019-12-19,225
2019-12-20,225
2019-12-21,225
2019-12-22,227
2019-12-23,227
2019-12-24,227
2019-12-25,232
2019-12-26,232
2019-12-27,232
2019-12-28,235
2019-12-29,235
2019-12-30,235
2019-12-31,237
2020-01-01,237
2020-01-02,237
2020-01-03,238
2020-01-04,238
2020-01-05,238
2020-01-06,244
2020-01-07,244
2020-01-08,244
2020-01-09,251
2020-01-10,251
2020-01-11,256
2020-01-12,256
2020-01-13,256
2020-01-14,262
2020-01-15,262
2020-01-16,262
2020-01-17,266
2020-01-18,266
2020-01-19,266
2020-01-20,278
2020-01-21,278
2020-01-22,278
2020-01-23,291
2020-01-24,291
2020-01-25,291
2020-01-26,299
2020-01-27,299
2020-01-28,299
2020-01-29,302
2020-01-30,302
2020-01-31,302
2020-02-01,299
2020-02-02,299
2020-02-03,299
2020-02-04,305
2020-02-05,305
2020-02-06,305
2020-02-07,308
2020-02-08,308
2020-02-09,308
2020-02-10,296
2020-02-11,296
2020-02-12,296
2020-02-13,293
2020-02-14,293
2020-02-15,293
2020-02-16,294
2020-02-17,294
2020-02-18,295
2020-02-19,295
2020-02-20,295
2020-02-21,303
2020-02-22,303
2020-02-23,292
2020-02-24,292
2020-02-25,297
2020-02-26,297
2020-02-27,297
2020-02-28,299
2020-02-29,299
2020-03-01,299
2020-03-02,290
2020-03-03,290
2020-03-04,290
2020-03-05,291
2020-03-06,291
2020-03-07,291
2020-03-08,295
2020-03-09,295
2020-03-10,303
2020-03-11,303
2020-03-12,303
2020-03-13,299
2020-03-14,299
2020-03-15,299
2020-03-16,302
2020-03-17,302
2020-03-18,305
2020-03-19,305
2020-03-20,295
2020-03-21,295
2020-03-22,288
2020-03-23,288
2020-03-24,284
2020-03-25,284
2020-03-26,296
2020-03-27,296
2020-03-28,291
2020-03-29,295
2020-03-30,303
2020-03-31,303
2020-04-01,318
2020-04-02,313
2020-04-03,313
2020-04-04,316
2020-04-05,316
2020-04-06,322
2020-04-07,322
2020-04-08,308
2020-04-09,308
2020-04-10,302
2020-04-11,298
2020-04-12,298
2020-04-13,302
2020-04-14,316
2020-04-15,306
2020-04-16,306
2020-04-17,308
2020-04-18,320
2020-04-19,329
2020-04-20,329
2020-04-21,344
2020-04-22,329
2020-04-23,329
2020-04-24,313
2020-04-25,299
2020-04-26,296
2020-04-27,290
2020-04-28,299
2020-04-29,299
2020-04-30,308
2020-05-01,308
2020-05-02,306
2020-05-03,314
2020-05-04,314
2020-05-05,318
2020-05-06,309
2020-05-07,309
2020-05-08,300
2020-05-09,295
2020-05-10,295
2020-05-11,295
2020-05-12,295
2020-05-13,302
