date_obj,3rd%20age%20pickaxe price
2020-01-27,1377591953
2020-01-28,1377591953
2020-01-29,1377591953
2020-01-30,1377591953
2020-01-31,1377591953
2020-02-01,1377591953
2020-02-02,1377591953
2020-02-03,1377591953
2020-02-04,1377591953
2020-02-05,1377591953
2020-02-06,1377591953
2020-02-07,1377591953
2020-02-08,1377591953
2020-02-09,1377591953
2020-02-10,1377591953
2020-02-11,1377591953
2020-02-12,1377591953
2020-02-13,1439840521
2020-02-14,1439840521
2020-02-15,1439840521
2020-02-16,1439840521
2020-02-17,1439840521
2020-02-18,1439840521
2020-02-19,1439840521
2020-02-20,1439840521
2020-02-21,1439840521
2020-02-22,1439840521
2020-02-23,1439840521
2020-02-24,1439840521
2020-02-25,1439840521
2020-02-26,1439840521
2020-02-27,1439840521
2020-02-28,1439840521
2020-02-29,1439840521
2020-03-01,1439840521
2020-03-02,1439840521
2020-03-03,1439840521
2020-03-04,1439840521
2020-03-05,1439840521
2020-03-06,1439840521
2020-03-07,1439840521
2020-03-08,1439840521
2020-03-09,1439840521
2020-03-10,1508425586
2020-03-11,1508425586
2020-03-12,1508425586
2020-03-13,1508425586
2020-03-14,1508425586
2020-03-15,1508425586
2020-03-16,1508425586
2020-03-17,1508425586
2020-03-18,1508425586
2020-03-19,1508425586
2020-03-20,1508425586
2020-03-21,1508425586
2020-03-22,1508425586
2020-03-23,1508425586
2020-03-24,1508425586
2020-03-25,1508425586
2020-03-26,1508425586
2020-03-27,1508425586
2020-03-28,1508425586
2020-03-29,1508425586
2020-03-30,1508425586
2020-03-31,1579742386
2020-04-01,1579742386
2020-04-02,1579742386
2020-04-03,1579742386
2020-04-04,1579742386
2020-04-05,1579742386
2020-04-06,1579742386
2020-04-07,1579742386
2020-04-08,1579742386
2020-04-09,1579742386
2020-04-10,1579742386
2020-04-11,1579742386
2020-04-12,1579742386
2020-04-13,1579742386
2020-04-14,1579742386
2020-04-15,1579742386
2020-04-16,1579742386
2020-04-17,1579742386
2020-04-18,1561021534
2020-04-19,1561021534
2020-04-20,1561021534
2020-04-21,1561021534
2020-04-22,1561021534
2020-04-23,1561021534
2020-04-24,1561021534
2020-04-25,1561021534
2020-04-26,1561021534
2020-04-27,1561021534
2020-04-28,1561021534
2020-04-29,1561021534
2020-04-30,1561021534
2020-05-01,1561021534
2020-05-02,1561021534
2020-05-03,1561021534
2020-05-04,1485108363
2020-05-05,1485108363
2020-05-06,1485108363
2020-05-07,1485108363
2020-05-08,1485108363
2020-05-09,1485108363
2020-05-10,1485108363
2020-05-11,1485108363
2020-05-12,1485108363
2020-05-13,1485108363
