date_obj,White%20full%20helm price
2019-04-08,1636
2019-04-09,1635
2019-04-10,1635
2019-04-11,1635
2019-04-12,1635
2019-04-13,1679
2019-04-14,1679
2019-04-15,1679
2019-04-16,1679
2019-04-17,1679
2019-04-18,1673
2019-04-19,1673
2019-04-20,1673
2019-04-21,1673
2019-04-22,1673
2019-04-23,1609
2019-04-24,1609
2019-04-25,1609
2019-04-26,1609
2019-04-27,1609
2019-04-28,1619
2019-04-29,1619
2019-04-30,1619
2019-05-01,1619
2019-05-02,1619
2019-05-03,1660
2019-05-04,1660
2019-05-05,1660
2019-05-06,1660
2019-05-07,1660
2019-05-08,1669
2019-05-09,1669
2019-05-10,1669
2019-05-11,1669
2019-05-12,1669
2019-05-13,1697
2019-05-14,1697
2019-05-15,1697
2019-05-16,1697
2019-05-17,1697
2019-05-18,1720
2019-05-19,1720
2019-05-20,1720
2019-05-21,1720
2019-05-22,1720
2019-05-23,1720
2019-05-24,1731
2019-05-25,1731
2019-05-26,1731
2019-05-27,1731
2019-05-28,1731
2019-05-29,1776
2019-05-30,1776
2019-05-31,1776
2019-06-01,1776
2019-06-02,1776
2019-06-03,1776
2019-06-04,1799
2019-06-05,1799
2019-06-06,1799
2019-06-07,1799
2019-06-08,1799
2019-06-09,1796
2019-06-10,1796
2019-06-11,1796
2019-06-12,1796
2019-06-13,1796
2019-06-14,1743
2019-06-15,1743
2019-06-16,1743
2019-06-17,1743
2019-06-18,1743
2019-06-19,1781
2019-06-20,1781
2019-06-21,1781
2019-06-22,1781
2019-06-23,1781
2019-06-24,1828
2019-06-25,1828
2019-06-26,1828
2019-06-27,1828
2019-06-28,1828
2019-06-29,1828
2019-06-30,1897
2019-07-01,1897
2019-07-02,1897
2019-07-03,1897
2019-07-04,1897
2019-07-05,1827
2019-07-06,1827
2019-07-07,1827
2019-07-08,1827
2019-07-09,1827
2019-07-10,1833
2019-07-11,1833
2019-07-12,1833
2019-07-13,1833
2019-07-14,1833
2019-07-15,1803
2019-07-16,1803
2019-07-17,1803
2019-07-18,1803
2019-07-19,1803
2019-07-20,1803
2019-07-21,1747
2019-07-22,1747
2019-07-23,1747
2019-07-24,1747
2019-07-25,1747
2019-07-26,1747
2019-07-27,1755
2019-07-28,1755
2019-07-29,1755
2019-07-30,1755
2019-07-31,1755
2019-08-01,1752
2019-08-02,1752
2019-08-03,1752
2019-08-04,1752
2019-08-05,1752
2019-08-06,1688
2019-08-07,1688
2019-08-08,1688
2019-08-09,1688
2019-08-10,1688
2019-08-11,1688
2019-08-12,1710
2019-08-13,1710
2019-08-14,1710
2019-08-15,1710
2019-08-16,1710
2019-08-17,1779
2019-08-18,1779
2019-08-19,1779
2019-08-20,1779
2019-08-21,1779
2019-08-22,1835
2019-08-23,1835
2019-08-24,1835
2019-08-24,1835
2019-08-25,1835
2019-08-25,1835
2019-08-26,1835
2019-08-26,1835
2019-08-27,1835
2019-08-27,1835
2019-08-28,1880
2019-08-29,1880
2019-08-30,1880
2019-08-31,1880
2019-09-01,1880
2019-09-02,1880
2019-09-03,1914
2019-09-04,1914
2019-09-05,1914
2019-09-06,1914
2019-09-07,1914
2019-09-08,1914
2019-09-09,1879
2019-09-10,1879
2019-09-11,1879
2019-09-12,1879
2019-09-13,1879
2019-09-14,1879
2019-09-15,1879
2019-09-16,1857
2019-09-17,1857
2019-09-18,1857
2019-09-19,1857
2019-09-20,1857
2019-09-21,1857
2019-09-22,1857
2019-09-23,1840
2019-09-24,1840
2019-09-25,1840
2019-09-26,1840
2019-09-27,1840
2019-09-28,1840
2019-09-29,1840
2019-09-30,1840
2019-10-01,1791
2019-10-02,1791
2019-10-03,1791
2019-10-04,1791
2019-10-05,1791
2019-10-06,1791
2019-10-07,1791
2019-10-08,1791
2019-10-09,1823
2019-10-10,1823
2019-10-11,1823
2019-10-12,1823
2019-10-13,1823
2019-10-14,1823
2019-10-15,1800
2019-10-16,1800
2019-10-17,1800
2019-10-18,1800
2019-10-19,1800
2019-10-20,1800
2019-10-21,1828
2019-10-22,1828
2019-10-23,1828
2019-10-24,1828
2019-10-25,1828
2019-10-26,1828
2019-10-27,1828
2019-10-28,1861
2019-10-29,1861
2019-10-30,1861
2019-10-31,1861
2019-11-01,1861
2019-11-02,1861
2019-11-03,1861
2019-11-04,1897
2019-11-05,1897
2019-11-06,1897
2019-11-07,1897
2019-11-08,1897
2019-11-09,1897
2019-11-10,1892
2019-11-11,1892
2019-11-12,1892
2019-11-13,1892
2019-11-14,1892
2019-11-15,1892
2019-11-16,1805
2019-11-17,1805
2019-11-18,1805
2019-11-19,1805
2019-11-20,1805
2019-11-21,1805
2019-11-22,1805
2019-11-23,1729
2019-11-24,1729
2019-11-25,1729
2019-11-26,1729
2019-11-27,1729
2019-11-28,1729
2019-11-29,1755
2019-11-30,1755
2019-12-01,1755
2019-12-02,1755
2019-12-03,1755
2019-12-04,1755
2019-12-05,1755
2019-12-06,1756
2019-12-07,1756
2019-12-08,1756
2019-12-09,1756
2019-12-10,1756
2019-12-11,1756
2019-12-12,1756
2019-12-13,1756
2019-12-14,1761
2019-12-15,1761
2019-12-16,1761
2019-12-17,1761
2019-12-18,1761
2019-12-19,1761
2019-12-20,1729
2019-12-21,1729
2019-12-22,1729
2019-12-23,1729
2019-12-24,1729
2019-12-25,1729
2019-12-26,1744
2019-12-27,1744
2019-12-28,1744
2019-12-29,1744
2019-12-30,1744
2019-12-31,1744
2020-01-01,1780
2020-01-02,1780
2020-01-03,1780
2020-01-04,1780
2020-01-05,1780
2020-01-06,1780
2020-01-07,1699
2020-01-08,1699
2020-01-09,1699
2020-01-10,1699
2020-01-11,1699
2020-01-12,1625
2020-01-13,1625
2020-01-14,1625
2020-01-15,1625
2020-01-16,1625
2020-01-17,1574
2020-01-18,1574
2020-01-19,1574
2020-01-20,1574
2020-01-21,1574
2020-01-22,1574
2020-01-23,1539
2020-01-24,1539
2020-01-25,1539
2020-01-26,1539
2020-01-27,1539
2020-01-28,1501
2020-01-29,1501
2020-01-30,1501
2020-01-31,1501
2020-02-01,1501
2020-02-02,1501
2020-02-03,1549
2020-02-04,1549
2020-02-05,1549
2020-02-06,1549
2020-02-07,1549
2020-02-08,1549
2020-02-09,1552
2020-02-10,1552
2020-02-11,1552
2020-02-12,1552
2020-02-13,1552
2020-02-14,1489
2020-02-15,1489
2020-02-16,1489
2020-02-17,1489
2020-02-18,1489
2020-02-19,1423
2020-02-20,1423
2020-02-21,1423
2020-02-22,1423
2020-02-23,1423
2020-02-24,1435
2020-02-25,1435
2020-02-26,1435
2020-02-27,1435
2020-02-28,1435
2020-02-29,1435
2020-03-01,1489
2020-03-02,1489
2020-03-03,1489
2020-03-04,1489
2020-03-05,1489
2020-03-06,1489
2020-03-07,1495
2020-03-08,1495
2020-03-09,1495
2020-03-10,1495
2020-03-11,1495
2020-03-12,1508
2020-03-13,1508
2020-03-14,1508
2020-03-15,1508
2020-03-16,1508
2020-03-17,1508
2020-03-18,1454
2020-03-19,1454
2020-03-20,1454
2020-03-21,1454
2020-03-22,1383
2020-03-23,1383
2020-03-24,1383
2020-03-25,1383
2020-03-26,1354
2020-03-27,1354
2020-03-28,1354
2020-03-29,1354
2020-03-30,1407
2020-03-31,1407
2020-04-01,1407
2020-04-02,1407
2020-04-03,1424
2020-04-04,1424
2020-04-05,1424
2020-04-06,1424
2020-04-07,1399
2020-04-08,1399
2020-04-09,1399
2020-04-10,1399
2020-04-11,1377
2020-04-12,1377
2020-04-13,1377
2020-04-14,1377
2020-04-15,1330
2020-04-16,1330
2020-04-17,1330
2020-04-18,1330
2020-04-19,1313
2020-04-20,1313
2020-04-21,1313
2020-04-22,1313
2020-04-23,1336
2020-04-24,1336
2020-04-25,1336
2020-04-26,1336
2020-04-27,1318
2020-04-28,1318
2020-04-29,1318
2020-04-30,1318
2020-05-01,1383
2020-05-02,1383
2020-05-03,1383
2020-05-04,1383
2020-05-05,1426
2020-05-06,1426
2020-05-07,1426
2020-05-08,1426
2020-05-09,1421
2020-05-10,1421
2020-05-11,1421
2020-05-12,1421
2020-05-13,1417
