date_obj,Fiyr%20remains price
2019-03-26,3964
2019-03-27,3964
2019-03-28,3964
2019-03-29,4152
2019-03-30,4152
2019-03-31,4152
2019-04-01,4348
2019-04-02,4348
2019-04-03,4348
2019-04-04,4546
2019-04-05,4546
2019-04-06,4546
2019-04-07,4662
2019-04-08,4662
2019-04-09,4662
2019-04-10,4726
2019-04-11,4832
2019-04-12,4997
2019-04-13,5164
2019-04-14,5164
2019-04-15,5423
2019-04-16,5423
2019-04-17,5244
2019-04-18,5244
2019-04-19,5050
2019-04-20,5050
2019-04-21,4869
2019-04-22,4869
2019-04-23,4638
2019-04-24,4638
2019-04-25,4407
2019-04-26,4407
2019-04-27,4192
2019-04-28,4192
2019-04-29,3985
2019-04-30,3985
2019-05-01,3834
2019-05-02,3834
2019-05-03,3727
2019-05-04,3727
2019-05-05,3625
2019-05-06,3625
2019-05-07,3731
2019-05-08,3731
2019-05-09,3731
2019-05-10,3893
2019-05-11,3893
2019-05-12,3994
2019-05-13,3994
2019-05-14,4031
2019-05-15,4031
2019-05-16,4031
2019-05-17,4083
2019-05-18,4083
2019-05-19,4004
2019-05-20,4004
2019-05-21,4004
2019-05-22,3803
2019-05-23,3803
2019-05-24,3803
2019-05-25,3765
2019-05-26,3765
2019-05-27,3765
2019-05-28,3765
2019-05-29,3765
2019-05-30,3601
2019-05-31,3601
2019-06-01,3601
2019-06-02,3420
2019-06-03,3420
2019-06-04,3420
2019-06-05,3264
2019-06-06,3264
2019-06-07,3264
2019-06-08,3130
2019-06-09,3130
2019-06-10,3130
2019-06-11,3111
2019-06-12,3111
2019-06-13,3111
2019-06-14,3244
2019-06-15,3244
2019-06-16,3244
2019-06-17,3232
2019-06-18,3232
2019-06-19,3232
2019-06-20,3224
2019-06-21,3224
2019-06-22,3224
2019-06-23,3374
2019-06-24,3374
2019-06-25,3374
2019-06-26,3542
2019-06-27,3542
2019-06-28,3542
2019-06-29,3699
2019-06-30,3699
2019-07-01,3699
2019-07-02,3705
2019-07-03,3705
2019-07-04,3705
2019-07-05,3693
2019-07-06,3693
2019-07-07,3693
2019-07-08,3852
2019-07-09,3852
2019-07-10,3852
2019-07-11,3716
2019-07-12,3716
2019-07-13,3716
2019-07-14,3574
2019-07-15,3574
2019-07-16,3574
2019-07-17,3429
2019-07-18,3429
2019-07-19,3429
2019-07-20,3260
2019-07-21,3260
2019-07-22,3164
2019-07-23,3164
2019-07-24,3164
2019-07-25,3164
2019-07-26,3024
2019-07-27,3024
2019-07-28,3024
2019-07-29,3003
2019-07-30,3003
2019-07-31,3003
2019-08-01,2947
2019-08-02,2947
2019-08-03,2947
2019-08-04,2808
2019-08-05,2808
2019-08-06,2808
2019-08-07,2857
2019-08-08,2857
2019-08-09,2857
2019-08-10,2879
2019-08-11,2879
2019-08-12,2879
2019-08-13,2878
2019-08-14,2878
2019-08-15,2878
2019-08-16,2907
2019-08-17,2907
2019-08-18,2907
2019-08-19,3048
2019-08-20,3048
2019-08-21,3048
2019-08-22,3135
2019-08-23,3135
2019-08-24,3135
2019-08-24,3135
2019-08-25,3227
2019-08-25,3227
2019-08-26,3227
2019-08-26,3227
2019-08-27,3227
2019-08-27,3227
2019-08-28,3273
2019-08-29,3273
2019-08-30,3273
2019-08-31,3403
2019-09-01,3403
2019-09-02,3403
2019-09-03,3569
2019-09-04,3569
2019-09-05,3569
2019-09-06,3569
2019-09-07,3520
2019-09-08,3520
2019-09-09,3520
2019-09-10,3553
2019-09-11,3553
2019-09-12,3553
2019-09-13,3553
2019-09-14,3613
2019-09-15,3613
2019-09-16,3613
2019-09-17,3604
2019-09-18,3604
2019-09-19,3604
2019-09-20,3604
2019-09-21,3519
2019-09-22,3519
2019-09-23,3519
2019-09-24,3520
2019-09-25,3520
2019-09-26,3520
2019-09-27,3563
2019-09-28,3563
2019-09-29,3563
2019-09-30,3651
2019-10-01,3651
2019-10-02,3651
2019-10-03,3827
2019-10-04,3827
2019-10-05,3827
2019-10-06,3918
2019-10-07,3918
2019-10-08,3918
2019-10-09,3918
2019-10-10,3910
2019-10-11,3910
2019-10-12,3910
2019-10-13,3787
2019-10-14,3787
2019-10-15,3787
2019-10-16,3900
2019-10-17,3900
2019-10-18,3900
2019-10-19,4095
2019-10-20,4095
2019-10-21,4095
2019-10-22,4279
2019-10-23,4279
2019-10-24,4279
2019-10-25,4421
2019-10-26,4421
2019-10-27,4421
2019-10-28,4309
2019-10-29,4309
2019-10-30,4309
2019-10-31,4309
2019-11-01,4272
2019-11-02,4272
2019-11-03,4272
2019-11-04,4282
2019-11-05,4282
2019-11-06,4282
2019-11-07,4282
2019-11-08,4293
2019-11-09,4293
2019-11-10,4201
2019-11-11,4201
2019-11-12,4201
2019-11-13,4186
2019-11-14,4186
2019-11-15,4186
2019-11-16,4153
2019-11-17,4153
2019-11-18,4153
2019-11-19,4153
2019-11-20,4310
2019-11-21,4310
2019-11-22,4310
2019-11-23,4310
2019-11-24,4327
2019-11-25,4327
2019-11-26,4327
2019-11-27,4327
2019-11-28,4323
2019-11-29,4323
2019-11-30,4323
2019-12-01,4323
2019-12-02,4446
2019-12-03,4446
2019-12-04,4446
2019-12-05,4446
2019-12-06,4455
2019-12-07,4455
2019-12-08,4455
2019-12-09,4455
2019-12-10,4410
2019-12-11,4410
2019-12-12,4410
2019-12-13,4410
2019-12-14,4316
2019-12-15,4316
2019-12-16,4316
2019-12-17,4251
2019-12-18,4251
2019-12-19,4251
2019-12-20,4251
2019-12-21,4196
2019-12-22,4196
2019-12-23,4196
2019-12-24,4032
2019-12-25,4032
2019-12-26,4032
2019-12-27,3952
2019-12-28,3952
2019-12-29,3952
2019-12-30,4133
2019-12-31,4133
2020-01-01,4133
2020-01-02,4162
2020-01-03,4162
2020-01-04,4162
2020-01-05,4337
2020-01-06,4337
2020-01-07,4337
2020-01-08,4538
2020-01-09,4538
2020-01-10,4538
2020-01-11,4599
2020-01-12,4599
2020-01-13,4599
2020-01-14,4599
2020-01-15,4488
2020-01-16,4488
2020-01-17,4488
2020-01-18,4330
2020-01-19,4330
2020-01-20,4211
2020-01-21,4211
2020-01-22,4211
2020-01-23,4159
2020-01-24,4159
2020-01-25,4159
2020-01-26,4083
2020-01-27,4083
2020-01-28,4083
2020-01-29,4060
2020-01-30,4060
2020-01-31,4060
2020-02-01,3968
2020-02-02,3968
2020-02-03,3968
2020-02-04,3926
2020-02-05,3926
2020-02-06,3926
2020-02-07,4012
2020-02-08,4012
2020-02-09,4129
2020-02-10,4129
2020-02-11,4108
2020-02-12,4108
2020-02-13,4108
2020-02-14,3987
2020-02-15,3987
2020-02-16,3987
2020-02-17,3982
2020-02-18,3982
2020-02-19,3982
2020-02-20,3981
2020-02-21,3981
2020-02-22,3981
2020-02-23,4036
2020-02-24,4036
2020-02-25,4014
2020-02-26,4014
2020-02-27,4014
2020-02-28,3895
2020-02-29,3895
2020-03-01,3895
2020-03-02,3855
2020-03-03,3855
2020-03-04,3855
2020-03-05,3777
2020-03-06,3777
2020-03-07,3745
2020-03-08,3745
2020-03-09,3910
2020-03-10,3910
2020-03-11,4000
2020-03-12,4000
2020-03-13,4000
2020-03-14,3982
2020-03-15,3982
2020-03-16,3812
2020-03-17,3812
2020-03-18,3905
2020-03-19,3905
2020-03-20,3843
2020-03-21,3843
2020-03-22,3763
2020-03-23,3763
2020-03-24,3829
2020-03-25,3829
2020-03-26,3859
2020-03-27,3859
2020-03-28,3931
2020-03-29,3903
2020-03-30,3903
2020-03-31,3971
2020-04-01,3971
2020-04-02,4170
2020-04-03,4170
2020-04-04,4361
2020-04-05,4361
2020-04-06,4376
2020-04-07,4376
2020-04-08,4318
2020-04-09,4318
2020-04-10,4349
2020-04-11,4131
2020-04-12,4131
2020-04-13,3928
2020-04-14,4089
2020-04-15,3916
2020-04-16,3916
2020-04-17,3759
2020-04-18,3650
2020-04-19,3515
2020-04-20,3515
2020-04-21,3434
2020-04-22,3317
2020-04-23,3317
2020-04-24,3196
2020-04-25,3196
2020-04-26,3268
2020-04-27,3296
2020-04-28,3461
2020-04-29,3461
2020-04-30,3379
2020-05-01,3379
2020-05-02,3267
2020-05-03,3313
2020-05-04,3313
2020-05-05,3395
2020-05-06,3332
2020-05-07,3332
2020-05-08,3165
2020-05-09,3069
2020-05-10,3069
2020-05-11,3129
2020-05-12,3129
2020-05-13,3175
