date_obj,Mithril%20limbs price
2019-06-26,625
2019-06-27,625
2019-06-28,625
2019-06-29,625
2019-06-30,625
2019-07-01,625
2019-07-02,625
2019-07-03,625
2019-07-04,625
2019-07-05,625
2019-07-06,625
2019-07-07,594
2019-07-08,594
2019-07-09,594
2019-07-10,594
2019-07-11,594
2019-07-12,594
2019-07-13,594
2019-07-14,594
2019-07-15,594
2019-07-16,594
2019-07-17,594
2019-07-18,594
2019-07-19,594
2019-07-20,572
2019-07-21,572
2019-07-22,572
2019-07-23,572
2019-07-24,572
2019-07-25,572
2019-07-26,572
2019-07-27,572
2019-07-28,572
2019-07-29,572
2019-07-30,572
2019-07-31,572
2019-08-01,572
2019-08-02,572
2019-08-03,572
2019-08-04,572
2019-08-05,572
2019-08-06,572
2019-08-07,572
2019-08-08,572
2019-08-09,555
2019-08-10,555
2019-08-11,555
2019-08-12,555
2019-08-13,555
2019-08-14,555
2019-08-15,555
2019-08-16,555
2019-08-17,555
2019-08-18,555
2019-08-19,555
2019-08-20,555
2019-08-21,555
2019-08-22,555
2019-08-23,555
2019-08-24,555
2019-08-24,555
2019-08-25,555
2019-08-25,555
2019-08-26,555
2019-08-26,555
2019-08-27,555
2019-08-27,555
2019-08-28,527
2019-08-29,527
2019-08-30,527
2019-08-31,527
2019-09-01,527
2019-09-02,527
2019-09-03,527
2019-09-04,527
2019-09-05,527
2019-09-06,527
2019-09-07,527
2019-09-08,527
2019-09-09,527
2019-09-10,527
2019-09-11,527
2019-09-12,527
2019-09-13,527
2019-09-14,527
2019-09-15,527
2019-09-16,527
2019-09-17,527
2019-09-18,538
2019-09-19,538
2019-09-20,538
2019-09-21,538
2019-09-22,538
2019-09-23,538
2019-09-24,538
2019-09-25,538
2019-09-26,538
2019-09-27,538
2019-09-28,538
2019-09-29,538
2019-09-30,538
2019-10-01,538
2019-10-02,538
2019-10-03,538
2019-10-04,538
2019-10-05,538
2019-10-06,538
2019-10-07,538
2019-10-08,538
2019-10-09,538
2019-10-10,538
2019-10-11,537
2019-10-12,537
2019-10-13,537
2019-10-14,537
2019-10-15,537
2019-10-16,537
2019-10-17,537
2019-10-18,537
2019-10-19,537
2019-10-20,537
2019-10-21,537
2019-10-22,537
2019-10-23,537
2019-10-24,537
2019-10-25,537
2019-10-26,546
2019-10-27,546
2019-10-28,546
2019-10-29,546
2019-10-30,546
2019-10-31,546
2019-11-01,546
2019-11-02,546
2019-11-03,546
2019-11-04,546
2019-11-05,546
2019-11-06,546
2019-11-07,546
2019-11-08,546
2019-11-09,546
2019-11-10,546
2019-11-11,546
2019-11-12,546
2019-11-13,546
2019-11-14,546
2019-11-15,546
2019-11-16,551
2019-11-17,551
2019-11-18,551
2019-11-19,551
2019-11-20,551
2019-11-21,551
2019-11-22,551
2019-11-23,551
2019-11-24,551
2019-11-25,551
2019-11-26,551
2019-11-27,551
2019-11-28,551
2019-11-29,551
2019-11-30,551
2019-12-01,551
2019-12-02,551
2019-12-03,551
2019-12-04,551
2019-12-05,551
2019-12-06,551
2019-12-07,551
2019-12-08,551
2019-12-09,551
2019-12-10,551
2019-12-11,556
2019-12-12,556
2019-12-13,556
2019-12-14,556
2019-12-15,556
2019-12-16,556
2019-12-17,556
2019-12-18,556
2019-12-19,556
2019-12-20,556
2019-12-21,556
2019-12-22,556
2019-12-23,556
2019-12-24,556
2019-12-25,556
2019-12-26,556
2019-12-27,556
2019-12-28,556
2019-12-29,556
2019-12-30,556
2019-12-31,556
2020-01-01,556
2020-01-02,546
2020-01-03,546
2020-01-04,546
2020-01-05,546
2020-01-06,546
2020-01-07,546
2020-01-08,546
2020-01-09,546
2020-01-10,546
2020-01-11,546
2020-01-12,546
2020-01-13,546
2020-01-14,546
2020-01-15,546
2020-01-16,546
2020-01-17,546
2020-01-18,546
2020-01-19,546
2020-01-20,546
2020-01-21,563
2020-01-22,563
2020-01-23,563
2020-01-24,563
2020-01-25,563
2020-01-26,563
2020-01-27,563
2020-01-28,563
2020-01-29,563
2020-01-30,563
2020-01-31,563
2020-02-01,563
2020-02-02,563
2020-02-03,563
2020-02-04,563
2020-02-05,563
2020-02-06,562
2020-02-07,562
2020-02-08,562
2020-02-09,562
2020-02-10,562
2020-02-11,562
2020-02-12,562
2020-02-13,562
2020-02-14,562
2020-02-15,562
2020-02-16,562
2020-02-17,562
2020-02-18,562
2020-02-19,562
2020-02-20,562
2020-02-21,562
2020-02-22,562
2020-02-23,562
2020-02-24,562
2020-02-25,564
2020-02-26,564
2020-02-27,564
2020-02-28,564
2020-02-29,564
2020-03-01,564
2020-03-02,564
2020-03-03,564
2020-03-04,564
2020-03-05,564
2020-03-06,564
2020-03-07,564
2020-03-08,564
2020-03-09,564
2020-03-10,564
2020-03-11,564
2020-03-12,564
2020-03-13,564
2020-03-14,564
2020-03-15,564
2020-03-16,540
2020-03-17,540
2020-03-18,540
2020-03-19,540
2020-03-20,540
2020-03-21,540
2020-03-22,540
2020-03-23,540
2020-03-24,540
2020-03-25,540
2020-03-26,540
2020-03-27,540
2020-03-28,540
2020-03-29,540
2020-03-30,540
2020-03-31,532
2020-04-01,532
2020-04-02,532
2020-04-03,532
2020-04-04,532
2020-04-05,532
2020-04-06,532
2020-04-07,532
2020-04-08,532
2020-04-09,532
2020-04-10,532
2020-04-11,532
2020-04-12,532
2020-04-13,532
2020-04-14,534
2020-04-15,534
2020-04-16,534
2020-04-17,534
2020-04-18,534
2020-04-19,534
2020-04-20,534
2020-04-21,534
2020-04-22,534
2020-04-23,534
2020-04-24,534
2020-04-25,534
2020-04-26,534
2020-04-27,534
2020-04-28,544
2020-04-29,544
2020-04-30,544
2020-05-01,544
2020-05-02,544
2020-05-03,544
2020-05-04,544
2020-05-05,544
2020-05-06,544
2020-05-07,544
2020-05-08,544
2020-05-09,544
2020-05-10,544
2020-05-11,544
2020-05-12,544
2020-05-13,544
