date_obj,3rd%20age%20range%20legs price
2018-11-04,14091810
2018-11-05,14024709
2018-11-06,14024709
2018-11-07,13840369
2018-11-08,13840369
2018-11-09,13611356
2018-11-10,13611356
2018-11-11,13830216
2018-11-12,13830216
2018-11-13,13997980
2018-11-14,13997980
2018-11-15,14188579
2018-11-16,14188579
2018-11-17,14265611
2018-11-18,14265611
2018-11-19,14453012
2018-11-20,14685392
2018-11-21,14685392
2018-11-22,14572400
2018-11-23,14572400
2018-11-24,14238708
2018-11-25,14238708
2018-11-26,13980376
2018-11-27,13980376
2018-11-28,13821782
2018-11-29,13821782
2018-12-01,13743498
2018-12-02,13743498
2018-12-03,13824705
2018-12-04,13824705
2018-12-05,13785291
2018-12-07,13644695
2018-12-09,13942642
2018-12-10,13874817
2018-12-11,13874817
2018-12-12,13947565
2018-12-13,13947565
2018-12-14,13966157
2018-12-15,13966157
2018-12-16,14038095
2018-12-17,14038095
2018-12-18,14096994
2018-12-19,14096994
2018-12-20,14054215
2018-12-21,14054215
2018-12-22,13971064
2018-12-23,13971064
2018-12-24,13919838
2018-12-25,13919838
2018-12-26,13919838
2018-12-27,13804842
2018-12-28,13804842
2018-12-29,13601724
2018-12-30,13601724
2018-12-31,13458522
2019-01-01,13458522
2019-01-02,13445698
2019-01-03,13445698
2019-01-04,13446732
2019-01-05,13649061
2019-01-06,13678920
2019-01-08,13732625
2019-01-10,13635440
2019-01-11,13635440
2019-01-12,13296429
2019-01-13,13296429
2019-01-14,13241326
2019-01-15,13241326
2019-01-16,13184807
2019-01-17,13184807
2019-01-18,13156675
2019-01-19,13232111
2019-01-20,13232111
2019-01-21,13272907
2019-01-22,13272907
2019-01-23,13157892
2019-01-24,13157892
2019-01-25,12689495
2019-01-26,12689495
2019-01-27,12659266
2019-01-28,12659266
2019-01-29,12391913
2019-01-30,12195606
2019-01-31,12195606
2019-02-01,11929895
2019-02-02,11929895
2019-02-03,11779504
2019-02-04,11779504
2019-02-05,12036999
2019-02-06,12036999
2019-02-07,12269406
2019-02-08,12269406
2019-02-09,12197774
2019-02-10,12322888
2019-02-11,12273459
2019-02-12,12273459
2019-02-13,12131009
2019-02-14,12131009
2019-02-15,12025636
2019-02-16,11871377
2019-02-17,11751577
2019-02-18,11587289
2019-02-19,11587289
2019-02-20,11479885
2019-02-21,11432562
2019-02-22,11432562
2019-02-23,11371898
2019-02-24,11310187
2019-02-25,11310187
2019-02-26,11252974
2019-02-27,11252974
2019-02-28,11252974
2019-03-01,11316902
2019-03-02,11316902
2019-03-03,11227569
2019-03-04,11246842
2019-03-05,11512259
2019-03-06,11681659
2019-03-07,11681659
2019-03-08,11668742
2019-03-09,11668742
2019-03-10,11879262
2019-03-11,11879262
2019-03-12,12157336
2019-03-13,12157336
2019-03-14,12234199
2019-03-15,12234199
2019-03-16,12661161
2019-03-17,13188660
2019-03-18,13188660
2019-03-19,13745474
2019-03-20,13745474
2019-03-21,13745379
2019-03-22,13745379
2019-03-23,13681683
2019-03-24,13681683
2019-03-25,13573716
2019-03-26,13573716
2019-03-27,13689305
2019-03-28,13689305
2019-03-29,14265516
2019-03-30,14265516
2019-03-31,14791722
2019-04-01,15227049
2019-04-02,15227049
2019-04-03,15509260
2019-04-04,15509260
2019-04-05,15263634
2019-04-06,15263634
2019-04-07,14914222
2019-04-08,14914222
2019-04-09,14847757
2019-04-10,14847757
2019-04-11,14760747
2019-04-12,14592038
2019-04-13,14494661
2019-04-14,14499044
2019-04-15,14499044
2019-04-16,14505075
2019-04-17,14505075
2019-04-18,14528824
2019-04-19,14528824
2019-04-20,14546129
2019-04-21,14546129
2019-04-22,14484224
2019-04-23,14484224
2019-04-24,14467157
2019-04-25,14467157
2019-04-26,14607984
2019-04-27,14607984
2019-04-28,14768070
2019-04-29,14768070
2019-04-30,14798652
2019-05-01,14798652
2019-05-02,14946073
2019-05-03,14802292
2019-05-04,14802292
2019-05-05,14757264
2019-05-06,14757264
2019-05-07,14597061
2019-05-08,14597061
2019-05-09,14137486
2019-05-10,14137486
2019-05-11,14066596
2019-05-12,14066596
2019-05-13,13792223
2019-05-14,13792223
2019-05-15,13792223
2019-05-16,13722738
2019-05-17,13722738
2019-05-18,13782546
2019-05-19,13782546
2019-05-20,14162168
2019-05-21,14162168
2019-05-22,14707370
2019-05-23,14707370
2019-05-24,14717974
2019-05-25,14717974
2019-05-26,14898536
2019-05-27,15535321
2019-05-28,15535321
2019-05-29,16254427
2019-05-30,16254427
2019-05-31,17003170
2019-06-01,17003170
2019-06-02,17003170
2019-06-03,17209262
2019-06-04,17209262
2019-06-05,17209262
2019-06-06,16920096
2019-06-07,16920096
2019-06-08,16677383
2019-06-09,16677383
2019-06-10,16677383
2019-06-11,15988479
2019-06-12,15988479
2019-06-13,15298118
2019-06-14,15298118
2019-06-15,15298118
2019-06-16,15129857
2019-06-17,15129857
2019-06-18,14782254
2019-06-19,14782254
2019-06-20,14652337
2019-06-21,14652337
2019-06-22,14652337
2019-06-23,14666645
2019-06-24,14666645
2019-06-25,14666645
2019-06-26,14540158
2019-06-27,14540158
2019-06-28,14451465
2019-06-29,14451465
2019-06-30,14445653
2019-07-01,14445653
2019-07-02,14538648
2019-07-03,14538648
2019-07-04,14538648
2019-07-05,14591799
2019-07-06,14591799
2019-07-07,14443280
2019-07-08,14443280
2019-07-09,14403179
2019-07-10,14403179
2019-07-11,14689343
2019-07-12,14936575
2019-07-13,14936575
2019-07-14,15220631
2019-07-15,15220631
2019-07-16,15220631
2019-07-17,15050000
2019-07-18,15050000
2019-07-19,14879671
2019-07-20,14879671
2019-07-21,14760984
2019-07-22,14760984
2019-07-23,14715710
2019-07-24,14715710
2019-07-25,14715710
2019-07-26,14674065
2019-07-27,14674065
2019-07-28,14644841
2019-07-29,14644841
2019-07-30,14363906
2019-07-31,14363906
2019-08-01,14153801
2019-08-02,14153801
2019-08-03,13839459
2019-08-04,13839459
2019-08-05,13906452
2019-08-06,13906452
2019-08-07,14533067
2019-08-08,14533067
2019-08-09,14945158
2019-08-10,15573956
2019-08-11,15573956
2019-08-12,16260654
2019-08-13,16260654
2019-08-14,17034982
2019-08-15,17034982
2019-08-16,17836165
2019-08-17,17836165
2019-08-18,18319438
2019-08-19,18319438
2019-08-20,18323562
2019-08-21,18323562
2019-08-22,17802259
2019-08-23,17802259
2019-08-24,16925613
2019-08-24,16925613
2019-08-25,16925613
2019-08-25,16925613
2019-08-26,16144823
2019-08-27,16144823
2019-08-27,16144823
2019-08-28,16478188
2019-08-29,16478188
2019-08-30,16007760
2019-08-31,16007760
2019-09-01,16583733
2019-09-02,16583733
2019-09-03,17280629
2019-09-04,17280629
2019-09-05,17956020
2019-09-06,17956020
2019-09-07,17956020
2019-09-08,18667336
2019-09-09,18667336
2019-09-10,18667336
2019-09-11,19552840
2019-09-12,19552840
2019-09-13,20417034
2019-09-14,20417034
2019-09-15,21332882
2019-09-16,21332882
2019-09-17,21688650
2019-09-18,21688650
2019-09-19,21688650
2019-09-20,21688650
2019-09-21,22022665
2019-09-22,22022665
2019-09-23,22022665
2019-09-24,22755658
2019-09-25,22755658
2019-09-26,21638169
2019-09-27,21638169
2019-09-28,20613701
2019-09-29,20613701
2019-09-30,19591197
2019-10-01,19591197
2019-10-02,20320211
2019-10-03,20320211
2019-10-04,20320211
2019-10-05,19775303
2019-10-06,18844266
2019-10-07,18844266
2019-10-08,17902052
2019-10-09,17902052
2019-10-10,17902052
2019-10-11,17101533
2019-10-12,17101533
2019-10-13,17263973
2019-10-14,17263973
2019-10-15,17410080
2019-10-16,17410080
2019-10-17,17866383
2019-10-18,17866383
2019-10-19,18546751
2019-10-20,18546751
2019-10-21,18546751
2019-10-22,19422225
2019-10-23,19422225
2019-10-24,19022043
2019-10-25,19022043
2019-10-26,19022043
2019-10-27,18559229
2019-10-28,18559229
2019-10-29,18144167
2019-10-30,18144167
2019-10-31,18144167
2019-11-01,17936753
2019-11-02,17936753
2019-11-03,18686402
2019-11-04,18686402
2019-11-05,18686402
2019-11-06,19536614
2019-11-07,19536614
2019-11-08,19536614
2019-11-09,19523049
2019-11-10,19523049
2019-11-11,18860504
2019-11-12,18860504
2019-11-13,18142107
2019-11-14,18142107
2019-11-15,18260429
2019-11-16,18260429
2019-11-17,19087933
2019-11-18,19087933
2019-11-19,19906696
2019-11-20,19906696
2019-11-21,20384979
2019-11-22,20384979
2019-11-23,19857255
2019-11-24,19857255
2019-11-25,19216014
2019-11-26,19216014
2019-11-27,19106877
2019-11-28,19106877
2019-11-29,19106877
2019-11-30,18931061
2019-12-01,18931061
2019-12-02,18686907
2019-12-03,18686907
2019-12-04,18526335
2019-12-05,18526335
2019-12-06,18526335
2019-12-07,18731394
2019-12-08,18731394
2019-12-09,19435154
2019-12-10,19435154
2019-12-11,19699991
2019-12-12,19699991
2019-12-13,19699991
2019-12-14,18955824
2019-12-15,18955824
2019-12-16,18131672
2019-12-17,18131672
2019-12-18,18131672
2019-12-19,17767718
2019-12-20,17767718
2019-12-21,17816643
2019-12-22,17816643
2019-12-23,17821630
2019-12-24,17821630
2019-12-25,17992239
2019-12-26,17992239
2019-12-27,18065858
2019-12-28,18065858
2019-12-29,18124539
2019-12-30,18124539
2019-12-31,17774611
2020-01-01,17774611
2020-01-02,17701598
2020-01-03,17701598
2020-01-04,17701598
2020-01-05,17431307
2020-01-06,17431307
2020-01-07,16978079
2020-01-08,16978079
2020-01-09,17500904
2020-01-10,17500904
2020-01-11,17882338
2020-01-12,17882338
2020-01-13,17524861
2020-01-14,17524861
2020-01-15,17386040
2020-01-16,17386040
2020-01-17,17260690
2020-01-18,17260690
2020-01-19,17388100
2020-01-20,17388100
2020-01-21,17388100
2020-01-22,17249471
2020-01-23,17249471
2020-01-24,17062442
2020-01-25,17062442
2020-01-26,17095981
2020-01-27,17095981
2020-01-28,16929018
2020-01-29,16929018
2020-01-30,16499043
2020-01-31,16499043
2020-02-01,15817210
2020-02-02,15817210
2020-02-03,15954858
2020-02-04,15954858
2020-02-05,15940302
2020-02-06,15940302
2020-02-07,15647577
2020-02-08,15647577
2020-02-09,15369820
2020-02-10,15369820
2020-02-11,15174343
2020-02-12,15174343
2020-02-13,15049847
2020-02-14,15046236
2020-02-15,15046236
2020-02-16,15469633
2020-02-17,16155231
2020-02-18,16155231
2020-02-19,16391478
2020-02-20,16391478
2020-02-21,16390834
2020-02-22,16390834
2020-02-23,16497823
2020-02-24,16497823
2020-02-25,16627778
2020-02-26,16627778
2020-02-27,16621953
2020-02-28,16621953
2020-02-29,16513557
2020-03-01,16496836
2020-03-02,16496836
2020-03-03,16338509
2020-03-04,16338509
2020-03-05,16292329
2020-03-06,16292329
2020-03-07,16177290
2020-03-08,16177290
2020-03-09,16121703
2020-03-10,16121703
2020-03-11,16121703
2020-03-12,16152972
2020-03-13,16152972
2020-03-14,16007334
2020-03-15,16007334
2020-03-16,15843904
2020-03-17,15843904
2020-03-18,15616729
2020-03-19,15616729
2020-03-20,15690254
2020-03-21,15690254
2020-03-22,15664972
2020-03-23,15664972
2020-03-24,15449184
2020-03-25,15449184
2020-03-26,15315659
2020-03-27,15315659
2020-03-28,15226684
2020-03-29,15185227
2020-03-30,15136916
2020-03-31,15136916
2020-04-01,15028317
2020-04-02,15028317
2020-04-03,14889945
2020-04-04,14452890
2020-04-05,14452890
2020-04-06,14373466
2020-04-07,14373466
2020-04-08,14657875
2020-04-09,14657875
2020-04-10,14409054
2020-04-11,14348643
2020-04-12,14348643
2020-04-13,14252507
2020-04-14,14252507
2020-04-15,14163882
2020-04-16,14163882
2020-04-17,14161008
2020-04-18,14021328
2020-04-19,14023822
2020-04-20,14023822
2020-04-21,14203620
2020-04-22,14573876
2020-04-23,14573876
2020-04-24,14802025
2020-04-25,14802025
2020-04-26,14375419
2020-04-27,14189784
2020-04-28,14218857
2020-04-29,14218857
2020-04-30,14450541
2020-05-01,14450541
2020-05-02,14615736
2020-05-03,14483560
2020-05-04,14483560
2020-05-05,14477732
2020-05-06,14615783
2020-05-07,14615783
2020-05-08,14566896
2020-05-09,14373027
2020-05-10,14373027
2020-05-11,14333723
2020-05-12,14333723
2020-05-13,14209354
