date_obj,Saradomin%20godsword price
2018-11-23,40227581
2018-11-24,40523543
2018-11-25,41660798
2018-11-26,42064648
2018-11-27,42121187
2018-11-28,42310026
2018-11-29,42534473
2018-12-01,43035393
2018-12-02,43155512
2018-12-03,43171902
2018-12-05,43343659
2018-12-09,43870814
2018-12-10,44004289
2018-12-11,44808862
2018-12-12,45155216
2018-12-13,45831627
2018-12-14,45597846
2018-12-15,45479764
2018-12-16,45072805
2018-12-17,45234497
2018-12-18,45092093
2018-12-19,45283290
2018-12-20,45309362
2018-12-21,45355737
2018-12-22,45524313
2018-12-23,45985314
2018-12-24,46350063
2018-12-25,46388365
2018-12-26,46690682
2018-12-27,47022263
2018-12-28,46762898
2018-12-29,46762937
2018-12-30,46497810
2018-12-31,46077921
2019-01-01,46000899
2019-01-02,46025141
2019-01-03,46325325
2019-01-04,46465186
2019-01-05,46475441
2019-01-06,46482177
2019-01-08,46217944
2019-01-10,44515330
2019-01-11,43721961
2019-01-12,43188476
2019-01-13,42827817
2019-01-14,43107051
2019-01-15,43178329
2019-01-16,42918636
2019-01-17,42849749
2019-01-18,42872949
2019-01-19,43046558
2019-01-20,43310494
2019-01-21,43624250
2019-01-22,44005193
2019-01-23,43941890
2019-01-24,43750663
2019-01-25,43939613
2019-01-26,43826525
2019-01-27,43754832
2019-01-28,43546121
2019-01-29,43442568
2019-01-30,43349932
2019-01-31,43240611
2019-02-01,43084638
2019-02-02,42685515
2019-02-03,42426640
2019-02-04,41989647
2019-02-05,41500742
2019-02-06,41275368
2019-02-07,41063025
2019-02-08,41095084
2019-02-09,41731661
2019-02-10,41612386
2019-02-11,41628003
2019-02-12,41662767
2019-02-13,40745197
2019-02-14,40359736
2019-02-15,40550899
2019-02-16,40809247
2019-02-17,40482103
2019-02-18,40485891
2019-02-19,40539221
2019-02-20,40680973
2019-02-21,40842622
2019-02-22,40896734
2019-02-23,40853160
2019-02-24,40779349
2019-02-25,40760035
2019-02-26,40490658
2019-02-27,40482758
2019-02-28,40041833
2019-03-01,40123663
2019-03-02,40009756
2019-03-03,40358408
2019-03-04,40559252
2019-03-05,40340246
2019-03-06,39825192
2019-03-07,39848393
2019-03-08,39756761
2019-03-09,39729320
2019-03-10,39656157
2019-03-11,39501256
2019-03-12,39420071
2019-03-13,39363397
2019-03-14,38891806
2019-03-15,38773561
2019-03-16,38735804
2019-03-17,39012407
2019-03-18,38908097
2019-03-19,39081582
2019-03-20,39242175
2019-03-21,39555471
2019-03-22,39434523
2019-03-23,39127677
2019-03-24,38876107
2019-03-25,38647588
2019-03-26,38443714
2019-03-27,38141070
2019-03-28,37353132
2019-03-29,37076302
2019-03-30,37572617
2019-03-31,37619349
2019-04-01,38099597
2019-04-02,38364501
2019-04-03,38812434
2019-04-04,38596060
2019-04-05,38682390
2019-04-06,38600842
2019-04-07,38553134
2019-04-08,38424023
2019-04-09,38566150
2019-04-10,38640475
2019-04-11,38597987
2019-04-12,38763240
2019-04-13,38878518
2019-04-14,38846503
2019-04-15,38942933
2019-04-16,39003557
2019-04-17,38663953
2019-04-18,38427095
2019-04-19,38129975
2019-04-20,37998372
2019-04-21,37908026
2019-04-22,37913807
2019-04-23,37999460
2019-04-24,38130970
2019-04-25,38334200
2019-04-26,38603416
2019-04-27,38903697
2019-04-28,38827724
2019-04-29,39123353
2019-04-30,38631402
2019-05-01,38502590
2019-05-02,38393232
2019-05-03,38523045
2019-05-04,38510097
2019-05-05,38515512
2019-05-06,38444643
2019-05-07,38403744
2019-05-08,38327464
2019-05-09,38262295
2019-05-10,38305015
2019-05-11,38356375
2019-05-12,38346251
2019-05-13,38413677
2019-05-14,38445135
2019-05-15,38528809
2019-05-16,38623612
2019-05-17,38483644
2019-05-18,38534280
2019-05-19,38660859
2019-05-20,38662958
2019-05-21,38423200
2019-05-22,38376687
2019-05-23,38241337
2019-05-24,38095273
2019-05-25,37841729
2019-05-26,37816612
2019-05-27,37691894
2019-05-28,37468975
2019-05-29,37237626
2019-05-30,36628733
2019-05-31,36618219
2019-06-01,36560542
2019-06-02,36493910
2019-06-03,36525689
2019-06-04,36463377
2019-06-05,36394375
2019-06-06,36391622
2019-06-07,36306269
2019-06-08,36264447
2019-06-09,36209227
2019-06-10,36218632
2019-06-11,36185458
2019-06-12,36107478
2019-06-13,36158227
2019-06-14,36073660
2019-06-15,36047915
2019-06-16,35962857
2019-06-17,35698443
2019-06-18,35080544
2019-06-19,34618859
2019-06-20,33044062
2019-06-21,32984408
2019-06-22,32550036
2019-06-23,32100679
2019-06-24,32038330
2019-06-25,33599775
2019-06-26,35244163
2019-06-27,36736687
2019-06-28,37688426
2019-06-29,38399359
2019-06-30,38895154
2019-07-01,38273281
2019-07-02,37265045
2019-07-03,36339030
2019-07-04,35971282
2019-07-05,35830359
2019-07-06,36096521
2019-07-07,36285195
2019-07-08,36360151
2019-07-09,36881056
2019-07-10,36650310
2019-07-11,36820565
2019-07-12,36896178
2019-07-13,36918242
2019-07-14,37186416
2019-07-15,37277119
2019-07-16,37245358
2019-07-17,37423838
2019-07-18,37311949
2019-07-19,37276152
2019-07-20,37332600
2019-07-21,37365594
2019-07-22,37203101
2019-07-23,37054088
2019-07-24,37028045
2019-07-25,36773772
2019-07-26,36320553
2019-07-27,36258935
2019-07-28,36264006
2019-07-29,36150862
2019-07-30,36127389
2019-07-31,36063564
2019-08-01,36395267
2019-08-02,36792084
2019-08-03,37099840
2019-08-04,37602659
2019-08-05,37404476
2019-08-06,37198591
2019-08-07,37212775
2019-08-08,37089404
2019-08-09,37122132
2019-08-10,37153091
2019-08-11,37105637
2019-08-12,36884516
2019-08-13,36800207
2019-08-14,36842932
2019-08-15,36696381
2019-08-16,36505413
2019-08-17,36383270
2019-08-18,36026279
2019-08-19,35818018
2019-08-20,35489695
2019-08-21,35486915
2019-08-22,35437713
2019-08-23,35357560
2019-08-24,35391459
2019-08-24,35391459
2019-08-25,35374923
2019-08-25,35374923
2019-08-26,35479375
2019-08-26,35479375
2019-08-27,35497556
2019-08-27,35497556
2019-08-28,35455476
2019-08-29,35340585
2019-08-30,35222368
2019-08-31,35318891
2019-09-01,35494790
2019-09-02,35444182
2019-09-03,35657077
2019-09-04,35501335
2019-09-05,35507102
2019-09-06,35433915
2019-09-07,35474897
2019-09-08,35526417
2019-09-09,35491330
2019-09-10,35537417
2019-09-11,35438684
2019-09-12,35527965
2019-09-13,35424679
2019-09-14,35825908
2019-09-15,35942646
2019-09-16,36022013
2019-09-17,35972388
2019-09-18,35860836
2019-09-19,35829383
2019-09-20,35788717
2019-09-21,35676220
2019-09-22,35599817
2019-09-23,35357481
2019-09-24,35402864
2019-09-25,35166522
2019-09-26,35083893
2019-09-27,35161952
2019-09-28,35319924
2019-09-29,35481080
2019-09-30,35555732
2019-10-01,35919065
2019-10-02,35610834
2019-10-03,35702840
2019-10-04,35667333
2019-10-05,35680825
2019-10-06,35640988
2019-10-07,35662320
2019-10-08,35607178
2019-10-09,35530620
2019-10-10,35304663
2019-10-11,35488899
2019-10-12,35539881
2019-10-13,35609925
2019-10-14,35588911
2019-10-15,35398206
2019-10-16,35250172
2019-10-17,35129600
2019-10-18,34990772
2019-10-19,34949330
2019-10-20,34878343
2019-10-21,34711294
2019-10-22,34681711
2019-10-23,34597886
2019-10-24,34446758
2019-10-25,34163879
2019-10-26,33690666
2019-10-27,33674522
2019-10-28,33450860
2019-10-29,33489169
2019-10-30,33517643
2019-10-31,33524171
2019-11-01,34039986
2019-11-02,33993462
2019-11-03,33878811
2019-11-04,33787946
2019-11-05,33658428
2019-11-06,33541181
2019-11-07,33458486
2019-11-08,33314707
2019-11-09,33234435
2019-11-10,33308379
2019-11-11,33372142
2019-11-12,33402257
2019-11-13,33428954
2019-11-14,33409788
2019-11-15,33445419
2019-11-16,33550651
2019-11-17,33501299
2019-11-18,33509205
2019-11-19,33481339
2019-11-20,33766474
2019-11-21,33713271
2019-11-22,33644593
2019-11-23,33774345
2019-11-24,34069020
2019-11-25,34135279
2019-11-26,34042564
2019-11-27,34199004
2019-11-28,34111457
2019-11-29,34094660
2019-11-30,34128097
2019-12-01,34152039
2019-12-02,34072391
2019-12-03,33704436
2019-12-04,33066182
2019-12-05,32945444
2019-12-06,32920955
2019-12-07,32906453
2019-12-08,32876266
2019-12-09,32894999
2019-12-10,32876683
2019-12-11,32842255
2019-12-12,32758511
2019-12-13,32808758
2019-12-14,33228083
2019-12-15,33087577
2019-12-16,33303708
2019-12-17,33227787
2019-12-18,33166800
2019-12-19,33192164
2019-12-20,33239188
2019-12-21,33472991
2019-12-22,33326954
2019-12-23,33415673
2019-12-24,33490037
2019-12-25,33587907
2019-12-26,33992332
2019-12-27,33989330
2019-12-28,33920425
2019-12-29,33644985
2019-12-30,33529102
2019-12-31,33453693
2020-01-01,33395142
2020-01-02,33310955
2020-01-03,33166872
2020-01-04,33128245
2020-01-05,33098349
2020-01-06,33024250
2020-01-07,32874949
2020-01-08,32802946
2020-01-09,32722182
2020-01-10,32698441
2020-01-11,32647688
2020-01-12,32575883
2020-01-13,32546900
2020-01-14,32519215
2020-01-15,32536658
2020-01-16,32689319
2020-01-17,32721338
2020-01-18,32911458
2020-01-19,32944902
2020-01-20,32913033
2020-01-21,33036159
2020-01-22,32885318
2020-01-23,32718880
2020-01-24,32647236
2020-01-25,32878369
2020-01-26,33128845
2020-01-27,33246142
2020-01-28,33012343
2020-01-29,33017564
2020-01-30,33200941
2020-01-31,33362143
2020-02-01,33510735
2020-02-02,33688607
2020-02-03,33618393
2020-02-04,33295108
2020-02-05,33080710
2020-02-06,33596620
2020-02-07,35276298
2020-02-08,37021050
2020-02-09,36956334
2020-02-10,36984310
2020-02-11,37468677
2020-02-12,37955755
2020-02-13,38155134
2020-02-14,39322543
2020-02-15,38984713
2020-02-16,38107750
2020-02-17,36581026
2020-02-18,35540481
2020-02-19,34618888
2020-02-20,33994750
2020-02-21,33833467
2020-02-22,33795146
2020-02-23,33953654
2020-02-24,34410266
2020-02-25,34551059
2020-02-26,34719753
2020-02-27,34807129
2020-02-28,34893527
2020-02-29,34885225
2020-03-01,34918459
2020-03-02,35075970
2020-03-03,35052347
2020-03-04,35185615
2020-03-05,35117881
2020-03-06,35036778
2020-03-07,34986580
2020-03-08,35058629
2020-03-09,35310535
2020-03-10,35448161
2020-03-11,35682317
2020-03-12,36072442
2020-03-13,36300885
2020-03-14,36450771
2020-03-15,36532530
2020-03-16,36847047
2020-03-17,37127212
2020-03-18,37577174
2020-03-19,37761740
2020-03-20,38082142
2020-03-21,38624693
2020-03-22,39419112
2020-03-23,39533452
2020-03-24,39717388
2020-03-25,39935768
2020-03-26,40020568
2020-03-27,39757620
2020-03-28,39140343
2020-03-29,38077107
2020-03-30,37137819
2020-03-31,37388275
2020-04-01,38160921
2020-04-02,37926249
2020-04-03,37534903
2020-04-04,37383025
2020-04-05,37033058
2020-04-06,36186388
2020-04-07,36155083
2020-04-08,36247439
2020-04-09,36161682
2020-04-10,36016389
2020-04-11,35897903
2020-04-12,35863115
2020-04-13,35798710
2020-04-14,35825675
2020-04-15,36010493
2020-04-16,36048375
2020-04-17,36318790
2020-04-18,36372340
2020-04-19,36315633
2020-04-20,36242770
2020-04-21,36258056
2020-04-22,36148785
2020-04-23,35731507
2020-04-24,35554223
2020-04-25,35053564
2020-04-26,34841677
2020-04-27,34892715
2020-04-28,34974614
2020-04-29,34799488
2020-04-30,34930329
2020-05-01,34784958
2020-05-02,34809327
2020-05-03,34819447
2020-05-04,34815900
2020-05-05,34872178
2020-05-06,35015925
2020-05-07,35035298
2020-05-08,35134908
2020-05-09,35243016
2020-05-10,35185175
2020-05-11,35125316
2020-05-12,35017090
2020-05-13,35072226
