date_obj,Polar%20camo%20legs price
2019-04-08,2063
2019-04-09,2063
2019-04-10,2081
2019-04-11,2081
2019-04-12,2081
2019-04-13,2081
2019-04-14,2081
2019-04-15,2081
2019-04-16,2125
2019-04-17,2125
2019-04-18,2125
2019-04-19,2125
2019-04-20,2125
2019-04-21,2125
2019-04-22,2146
2019-04-23,2146
2019-04-24,2146
2019-04-25,2146
2019-04-26,2146
2019-04-27,2146
2019-04-28,2158
2019-04-29,2158
2019-04-30,2158
2019-05-01,2158
2019-05-02,2158
2019-05-03,2158
2019-05-04,2223
2019-05-05,2223
2019-05-06,2223
2019-05-07,2223
2019-05-08,2223
2019-05-09,2223
2019-05-10,2223
2019-05-11,2310
2019-05-12,2310
2019-05-13,2310
2019-05-14,2310
2019-05-15,2310
2019-05-16,2310
2019-05-17,2310
2019-05-18,2335
2019-05-19,2335
2019-05-20,2335
2019-05-21,2335
2019-05-22,2335
2019-05-23,2335
2019-05-24,2335
2019-05-25,2366
2019-05-26,2366
2019-05-27,2366
2019-05-28,2366
2019-05-29,2366
2019-05-30,2366
2019-05-31,2366
2019-06-01,2410
2019-06-02,2410
2019-06-03,2410
2019-06-04,2410
2019-06-05,2410
2019-06-06,2410
2019-06-07,2410
2019-06-08,2521
2019-06-09,2521
2019-06-10,2521
2019-06-11,2521
2019-06-12,2521
2019-06-13,2521
2019-06-14,2521
2019-06-15,2594
2019-06-16,2594
2019-06-17,2594
2019-06-18,2594
2019-06-19,2594
2019-06-20,2666
2019-06-21,2666
2019-06-22,2666
2019-06-23,2666
2019-06-24,2666
2019-06-25,2666
2019-06-26,2666
2019-06-27,2747
2019-06-28,2747
2019-06-29,2747
2019-06-30,2747
2019-07-01,2747
2019-07-02,2747
2019-07-03,2747
2019-07-04,2747
2019-07-05,2851
2019-07-06,2851
2019-07-07,2851
2019-07-08,2851
2019-07-09,2851
2019-07-10,2851
2019-07-11,2851
2019-07-12,2851
2019-07-13,2805
2019-07-14,2805
2019-07-15,2805
2019-07-16,2805
2019-07-17,2805
2019-07-18,2835
2019-07-19,2835
2019-07-20,2835
2019-07-21,2835
2019-07-22,2835
2019-07-23,2835
2019-07-24,2835
2019-07-25,2810
2019-07-26,2810
2019-07-27,2810
2019-07-28,2810
2019-07-29,2810
2019-07-30,2810
2019-07-31,2780
2019-08-01,2780
2019-08-02,2780
2019-08-03,2780
2019-08-04,2780
2019-08-05,2780
2019-08-06,2780
2019-08-07,2657
2019-08-08,2657
2019-08-09,2657
2019-08-10,2657
2019-08-11,2657
2019-08-12,2657
2019-08-13,2730
2019-08-14,2730
2019-08-15,2730
2019-08-16,2730
2019-08-17,2730
2019-08-18,2730
2019-08-19,2802
2019-08-20,2802
2019-08-21,2802
2019-08-22,2802
2019-08-23,2802
2019-08-24,2802
2019-08-24,2802
2019-08-25,2802
2019-08-25,2802
2019-08-26,2881
2019-08-26,2881
2019-08-27,2881
2019-08-27,2881
2019-08-28,2881
2019-08-29,2881
2019-08-30,2881
2019-08-31,2881
2019-09-01,2881
2019-09-02,2908
2019-09-03,2908
2019-09-04,2908
2019-09-05,2908
2019-09-06,2908
2019-09-07,2908
2019-09-08,2908
2019-09-09,2985
2019-09-10,2985
2019-09-11,2985
2019-09-12,2985
2019-09-13,2985
2019-09-14,2985
2019-09-15,2985
2019-09-16,3131
2019-09-17,3131
2019-09-18,3131
2019-09-19,3131
2019-09-20,3131
2019-09-21,3131
2019-09-22,3274
2019-09-23,3274
2019-09-24,3274
2019-09-25,3274
2019-09-26,3274
2019-09-27,3274
2019-09-28,3425
2019-09-29,3425
2019-09-30,3425
2019-10-01,3425
2019-10-02,3425
2019-10-03,3425
2019-10-04,3425
2019-10-05,3594
2019-10-06,3594
2019-10-07,3594
2019-10-08,3594
2019-10-09,3594
2019-10-10,3760
2019-10-11,3760
2019-10-12,3760
2019-10-13,3760
2019-10-14,3760
2019-10-15,3944
2019-10-16,3944
2019-10-17,3944
2019-10-18,3944
2019-10-19,3944
2019-10-20,4092
2019-10-21,4092
2019-10-22,4092
2019-10-23,4092
2019-10-24,4092
2019-10-25,4092
2019-10-26,4292
2019-10-27,4292
2019-10-28,4292
2019-10-29,4292
2019-10-30,4292
2019-10-31,4292
2019-11-01,4292
2019-11-02,4504
2019-11-03,4504
2019-11-04,4504
2019-11-05,4504
2019-11-06,4504
2019-11-07,4504
2019-11-08,4663
2019-11-09,4663
2019-11-10,4663
2019-11-11,4663
2019-11-12,4663
2019-11-13,4663
2019-11-14,4730
2019-11-15,4730
2019-11-16,4730
2019-11-17,4730
2019-11-18,4730
2019-11-19,4856
2019-11-20,4856
2019-11-21,4856
2019-11-22,4856
2019-11-23,4856
2019-11-24,5004
2019-11-25,5004
2019-11-26,5004
2019-11-27,5004
2019-11-28,5004
2019-11-29,5004
2019-11-30,5184
2019-12-01,5184
2019-12-02,5184
2019-12-03,5184
2019-12-04,5184
2019-12-05,5184
2019-12-06,5110
2019-12-07,5110
2019-12-08,5110
2019-12-09,5110
2019-12-10,5110
2019-12-11,5094
2019-12-12,5094
2019-12-13,5094
2019-12-14,5094
2019-12-15,5094
2019-12-16,5094
2019-12-17,5094
2019-12-18,4946
2019-12-19,4946
2019-12-20,4946
2019-12-21,4946
2019-12-22,4946
2019-12-23,4946
2019-12-24,4946
2019-12-25,4830
2019-12-26,4830
2019-12-27,4830
2019-12-28,4830
2019-12-29,4830
2019-12-30,4830
2019-12-31,4839
2020-01-01,4839
2020-01-02,4839
2020-01-03,4839
2020-01-04,4839
2020-01-05,4839
2020-01-06,4805
2020-01-07,4805
2020-01-08,4805
2020-01-09,4805
2020-01-10,4805
2020-01-11,4672
2020-01-12,4672
2020-01-13,4672
2020-01-14,4672
2020-01-15,4672
2020-01-16,4672
2020-01-17,4726
2020-01-18,4726
2020-01-19,4726
2020-01-20,4726
2020-01-21,4726
2020-01-22,4726
2020-01-23,4850
2020-01-24,4850
2020-01-25,4850
2020-01-26,4850
2020-01-27,4850
2020-01-28,4888
2020-01-29,4888
2020-01-30,4888
2020-01-31,4888
2020-02-01,4985
2020-02-02,4985
2020-02-03,4985
2020-02-04,4985
2020-02-05,4985
2020-02-06,5194
2020-02-07,5194
2020-02-08,5194
2020-02-09,5194
2020-02-10,5345
2020-02-11,5345
2020-02-12,5345
2020-02-13,5345
2020-02-14,5345
2020-02-15,5491
2020-02-16,5491
2020-02-17,5491
2020-02-18,5491
2020-02-19,5491
2020-02-20,5451
2020-02-21,5451
2020-02-22,5451
2020-02-23,5451
2020-02-24,5338
2020-02-25,5338
2020-02-26,5338
2020-02-27,5338
2020-02-28,5356
2020-02-29,5356
2020-03-01,5356
2020-03-02,5356
2020-03-03,5356
2020-03-04,5462
2020-03-05,5462
2020-03-06,5462
2020-03-07,5462
2020-03-08,5462
2020-03-09,5524
2020-03-10,5524
2020-03-11,5524
2020-03-12,5524
2020-03-13,5524
2020-03-14,5562
2020-03-15,5562
2020-03-16,5562
2020-03-17,5562
2020-03-18,5656
2020-03-19,5656
2020-03-20,5656
2020-03-21,5565
2020-03-22,5565
2020-03-23,5565
2020-03-24,5446
2020-03-25,5446
2020-03-26,5446
2020-03-27,5327
2020-03-28,5327
2020-03-29,5327
2020-03-30,5301
2020-03-31,5301
2020-04-01,5301
2020-04-02,5196
2020-04-03,5196
2020-04-04,5196
2020-04-05,5196
2020-04-06,5262
2020-04-07,5262
2020-04-08,5262
2020-04-09,5340
2020-04-10,5340
2020-04-11,5340
2020-04-12,5394
2020-04-13,5394
2020-04-14,5394
2020-04-15,5546
2020-04-16,5546
2020-04-17,5546
2020-04-18,5751
2020-04-19,5751
2020-04-20,5751
2020-04-21,5799
2020-04-22,5799
2020-04-23,5799
2020-04-24,5895
2020-04-25,5895
2020-04-26,5895
2020-04-27,5881
2020-04-28,5881
2020-04-29,5881
2020-04-30,5867
2020-05-01,5867
2020-05-02,5867
2020-05-03,5753
2020-05-04,5753
2020-05-05,5753
2020-05-06,5567
2020-05-07,5567
2020-05-08,5567
2020-05-09,5391
2020-05-10,5391
2020-05-11,5391
2020-05-12,5391
2020-05-13,5308
