date_obj,Rune%20trimmed%20set%20(lg) price
2019-04-03,160313
2019-04-04,162040
2019-04-05,162040
2019-04-06,163416
2019-04-07,168206
2019-04-08,171425
2019-04-09,171425
2019-04-10,170805
2019-04-11,170805
2019-04-12,168687
2019-04-13,166291
2019-04-14,164432
2019-04-15,164432
2019-04-16,160944
2019-04-17,160944
2019-04-18,157836
2019-04-19,157836
2019-04-20,157446
2019-04-21,157446
2019-04-22,155494
2019-04-23,153098
2019-04-24,153098
2019-04-25,150753
2019-04-26,149523
2019-04-27,149523
2019-04-28,147133
2019-04-29,147133
2019-04-30,145935
2019-05-01,145935
2019-05-02,146033
2019-05-03,147843
2019-05-04,152008
2019-05-05,152008
2019-05-06,151633
2019-05-07,153469
2019-05-08,153469
2019-05-09,153234
2019-05-10,153234
2019-05-11,153383
2019-05-12,155647
2019-05-13,156150
2019-05-14,156150
2019-05-15,158241
2019-05-16,158241
2019-05-17,160866
2019-05-18,161000
2019-05-19,161000
2019-05-20,162476
2019-05-21,162476
2019-05-22,163077
2019-05-23,165718
2019-05-24,165718
2019-05-25,167853
2019-05-26,167853
2019-05-27,166599
2019-05-28,166599
2019-05-29,166725
2019-05-30,166725
2019-05-31,169765
2019-06-01,169765
2019-06-02,170640
2019-06-03,170640
2019-06-04,171018
2019-06-05,171515
2019-06-06,170283
2019-06-07,170283
2019-06-08,170690
2019-06-09,170690
2019-06-10,168338
2019-06-11,168748
2019-06-12,168748
2019-06-13,168697
2019-06-14,168697
2019-06-15,167104
2019-06-16,166823
2019-06-17,166823
2019-06-18,165785
2019-06-19,165785
2019-06-20,164609
2019-06-21,164609
2019-06-22,165615
2019-06-23,169559
2019-06-24,169559
2019-06-25,170515
2019-06-26,170515
2019-06-27,170946
2019-06-28,170946
2019-06-29,170273
2019-06-30,172203
2019-07-01,172203
2019-07-02,170710
2019-07-03,170710
2019-07-04,168828
2019-07-05,167045
2019-07-06,167045
2019-07-07,167716
2019-07-08,167716
2019-07-09,165857
2019-07-10,165857
2019-07-11,163814
2019-07-12,163767
2019-07-13,163767
2019-07-14,165052
2019-07-15,165052
2019-07-16,167602
2019-07-17,171192
2019-07-18,171192
2019-07-19,172672
2019-07-20,172672
2019-07-21,174663
2019-07-22,174663
2019-07-23,175333
2019-07-24,175333
2019-07-25,175418
2019-07-26,175418
2019-07-27,175312
2019-07-28,175312
2019-07-29,176636
2019-07-30,176218
2019-07-31,176218
2019-08-01,171035
2019-08-02,171035
2019-08-03,169907
2019-08-04,169907
2019-08-05,166725
2019-08-06,166725
2019-08-07,163759
2019-08-08,163759
2019-08-09,163416
2019-08-10,164575
2019-08-11,164575
2019-08-12,164447
2019-08-13,164447
2019-08-14,165565
2019-08-15,167957
2019-08-16,169907
2019-08-17,169907
2019-08-18,169216
2019-08-19,165388
2019-08-20,165388
2019-08-21,164819
2019-08-22,165362
2019-08-23,165362
2019-08-24,163183
2019-08-24,163183
2019-08-25,163183
2019-08-25,163183
2019-08-26,163447
2019-08-26,163447
2019-08-27,163447
2019-08-27,163447
2019-08-28,162416
2019-08-29,162416
2019-08-30,161481
2019-08-31,161481
2019-09-01,160851
2019-09-02,160851
2019-09-03,162173
2019-09-04,162173
2019-09-05,164258
2019-09-06,164258
2019-09-07,164913
2019-09-08,164913
2019-09-09,164053
2019-09-10,164053
2019-09-11,165158
2019-09-12,165158
2019-09-13,166406
2019-09-14,164747
2019-09-15,164747
2019-09-16,165068
2019-09-17,165068
2019-09-18,164014
2019-09-19,164014
2019-09-20,164932
2019-09-21,164932
2019-09-22,163714
2019-09-23,162954
2019-09-24,162954
2019-09-25,163555
2019-09-26,162752
2019-09-27,162752
2019-09-28,160163
2019-09-29,160163
2019-09-30,160759
2019-10-01,160886
2019-10-02,160886
2019-10-03,160886
2019-10-04,160001
2019-10-05,160001
2019-10-06,161122
2019-10-07,161122
2019-10-08,161503
2019-10-09,161503
2019-10-10,162162
2019-10-11,162162
2019-10-12,163146
2019-10-13,163101
2019-10-14,163101
2019-10-15,163052
2019-10-16,163052
2019-10-17,161163
2019-10-18,160116
2019-10-19,161593
2019-10-20,161593
2019-10-21,159996
2019-10-22,159996
2019-10-23,157508
2019-10-24,157508
2019-10-25,157096
2019-10-26,155118
2019-10-27,155118
2019-10-28,156602
2019-10-29,156602
2019-10-30,159013
2019-10-31,159013
2019-11-01,160508
2019-11-02,160508
2019-11-03,160629
2019-11-04,160629
2019-11-05,160819
2019-11-06,160819
2019-11-07,162204
2019-11-08,162204
2019-11-09,160308
2019-11-10,160092
2019-11-11,160092
2019-11-12,160292
2019-11-13,160292
2019-11-14,161868
2019-11-15,161868
2019-11-16,163100
2019-11-17,163100
2019-11-18,160559
2019-11-19,160559
2019-11-20,162444
2019-11-21,162444
2019-11-22,164494
2019-11-23,164700
2019-11-24,164366
2019-11-25,164366
2019-11-26,165663
2019-11-27,165663
2019-11-28,167543
2019-11-29,167543
2019-11-30,168486
2019-12-01,168486
2019-12-02,168997
2019-12-03,170948
2019-12-04,170948
2019-12-05,174414
2019-12-06,174414
2019-12-07,173268
2019-12-08,173268
2019-12-09,171225
2019-12-10,171225
2019-12-11,168699
2019-12-12,168699
2019-12-13,165759
2019-12-14,165759
2019-12-15,164101
2019-12-16,164101
2019-12-17,163109
2019-12-18,163109
2019-12-19,161289
2019-12-20,159846
2019-12-21,159834
2019-12-22,162997
2019-12-23,162997
2019-12-24,167437
2019-12-25,167437
2019-12-26,172416
2019-12-27,176623
2019-12-28,172396
2019-12-29,172396
2019-12-30,174094
2019-12-31,174094
2020-01-01,172595
2020-01-02,172053
2020-01-03,172053
2020-01-04,171737
2020-01-05,171995
2020-01-06,171995
2020-01-07,169147
2020-01-08,169147
2020-01-09,168380
2020-01-10,168380
2020-01-11,166984
2020-01-12,166984
2020-01-13,166356
2020-01-14,166356
2020-01-15,164105
2020-01-16,164105
2020-01-17,163633
2020-01-18,163633
2020-01-19,163297
2020-01-20,163297
2020-01-21,163556
2020-01-22,163556
2020-01-23,162228
2020-01-24,162228
2020-01-25,162279
2020-01-26,162460
2020-01-27,162460
2020-01-28,160928
2020-01-29,160269
2020-01-30,160269
2020-01-31,158499
2020-02-01,158499
2020-02-02,157488
2020-02-03,157488
2020-02-04,157196
2020-02-05,157196
2020-02-06,156018
2020-02-07,156018
2020-02-08,156041
2020-02-09,156041
2020-02-10,155437
2020-02-11,155437
2020-02-12,154407
2020-02-13,154407
2020-02-14,154477
2020-02-15,154477
2020-02-16,154154
2020-02-17,154118
2020-02-18,154118
2020-02-19,156130
2020-02-20,153888
2020-02-21,153888
2020-02-22,152660
2020-02-23,152660
2020-02-24,152419
2020-02-25,152419
2020-02-26,152554
2020-02-27,152554
2020-02-28,153368
2020-02-29,153368
2020-03-01,152695
2020-03-02,152695
2020-03-03,152130
2020-03-04,152130
2020-03-05,152839
2020-03-06,152128
2020-03-07,152128
2020-03-08,152786
2020-03-09,152786
2020-03-10,152225
2020-03-11,152225
2020-03-12,152787
2020-03-13,152787
2020-03-14,153210
2020-03-15,153210
2020-03-16,153363
2020-03-17,153363
2020-03-18,153096
2020-03-19,153096
2020-03-20,153351
2020-03-21,153351
2020-03-22,153509
2020-03-23,152600
2020-03-24,152827
2020-03-25,153409
2020-03-26,153613
2020-03-27,153613
2020-03-28,153411
2020-03-29,153401
2020-03-30,153935
2020-03-31,153935
2020-04-01,153602
2020-04-02,153405
2020-04-03,153405
2020-04-04,152456
2020-04-05,152456
2020-04-06,151748
2020-04-07,150617
2020-04-08,149165
2020-04-09,149165
2020-04-10,147608
2020-04-11,146903
2020-04-12,146515
2020-04-13,146515
2020-04-14,146130
2020-04-15,147615
2020-04-16,147615
2020-04-17,146751
2020-04-18,146934
2020-04-19,147407
2020-04-20,147407
2020-04-21,147311
2020-04-22,149270
2020-04-23,149270
2020-04-24,148828
2020-04-25,150751
2020-04-26,150724
2020-04-27,148965
2020-04-28,148854
2020-04-29,148854
2020-04-30,147508
2020-05-01,147508
2020-05-02,146944
2020-05-03,146180
2020-05-04,146180
2020-05-05,146287
2020-05-06,146873
2020-05-07,146873
2020-05-08,146308
2020-05-09,147021
2020-05-10,145388
2020-05-11,145388
2020-05-12,144741
2020-05-13,145511
