date_obj,Tribal%20top%20(brown) price
2019-04-08,6101
2019-04-09,6101
2019-04-10,6101
2019-04-11,6101
2019-04-12,6069
2019-04-13,6069
2019-04-14,6069
2019-04-15,6069
2019-04-16,5778
2019-04-17,5778
2019-04-18,5778
2019-04-19,5778
2019-04-20,5707
2019-04-21,5707
2019-04-22,5707
2019-04-23,5707
2019-04-24,5909
2019-04-25,5909
2019-04-26,5909
2019-04-27,5909
2019-04-28,6012
2019-04-29,6012
2019-04-30,6012
2019-05-01,6012
2019-05-02,6217
2019-05-03,6217
2019-05-04,6217
2019-05-05,6468
2019-05-06,6468
2019-05-07,6468
2019-05-08,6468
2019-05-09,6762
2019-05-10,6762
2019-05-11,6762
2019-05-12,6762
2019-05-13,7080
2019-05-14,7080
2019-05-15,7080
2019-05-16,7004
2019-05-17,7004
2019-05-18,7004
2019-05-19,7004
2019-05-20,7047
2019-05-21,7047
2019-05-22,7047
2019-05-23,7047
2019-05-24,6861
2019-05-25,6861
2019-05-26,6861
2019-05-27,6572
2019-05-28,6572
2019-05-29,6572
2019-05-30,6250
2019-05-31,6250
2019-06-01,6250
2019-06-02,5956
2019-06-03,5956
2019-06-04,5956
2019-06-05,5819
2019-06-06,5819
2019-06-07,5819
2019-06-08,5819
2019-06-09,5632
2019-06-10,5632
2019-06-11,5632
2019-06-12,5632
2019-06-13,5632
2019-06-14,5465
2019-06-15,5465
2019-06-16,5465
2019-06-17,5465
2019-06-18,5465
2019-06-19,5191
2019-06-20,5191
2019-06-21,5191
2019-06-22,5191
2019-06-23,4934
2019-06-24,4934
2019-06-25,4934
2019-06-26,4934
2019-06-27,4918
2019-06-28,4918
2019-06-29,4918
2019-06-30,4918
2019-07-01,4918
2019-07-02,4948
2019-07-03,4948
2019-07-04,4948
2019-07-05,4948
2019-07-06,4840
2019-07-07,4840
2019-07-08,4840
2019-07-09,4840
2019-07-10,4990
2019-07-11,4990
2019-07-12,4990
2019-07-13,4990
2019-07-14,5001
2019-07-15,5001
2019-07-16,5001
2019-07-17,5001
2019-07-18,5001
2019-07-19,5130
2019-07-20,5130
2019-07-21,5130
2019-07-22,5130
2019-07-23,5226
2019-07-24,5226
2019-07-25,5226
2019-07-26,5226
2019-07-27,5226
2019-07-28,5226
2019-07-29,5346
2019-07-30,5346
2019-07-31,5346
2019-08-01,5427
2019-08-02,5427
2019-08-03,5427
2019-08-04,5427
2019-08-05,5501
2019-08-06,5501
2019-08-07,5501
2019-08-08,5501
2019-08-09,5501
2019-08-10,5457
2019-08-11,5457
2019-08-12,5457
2019-08-13,5457
2019-08-14,5457
2019-08-15,5279
2019-08-16,5279
2019-08-17,5279
2019-08-18,5279
2019-08-19,5253
2019-08-20,5253
2019-08-21,5253
2019-08-22,5253
2019-08-23,5253
2019-08-24,5150
2019-08-24,5150
2019-08-25,5150
2019-08-25,5150
2019-08-26,5150
2019-08-26,5150
2019-08-27,5150
2019-08-27,5150
2019-08-28,5150
2019-08-29,5037
2019-08-30,5037
2019-08-31,5037
2019-09-01,5065
2019-09-02,5065
2019-09-03,5065
2019-09-04,5065
2019-09-05,5065
2019-09-06,5082
2019-09-07,5082
2019-09-08,5082
2019-09-09,5082
2019-09-10,5082
2019-09-11,4985
2019-09-12,4985
2019-09-13,4985
2019-09-14,4985
2019-09-15,4985
2019-09-16,5108
2019-09-17,5108
2019-09-18,5108
2019-09-19,5108
2019-09-20,5108
2019-09-21,5108
2019-09-22,5190
2019-09-23,5190
2019-09-24,5190
2019-09-25,5190
2019-09-26,5190
2019-09-27,5064
2019-09-28,5064
2019-09-29,5064
2019-09-30,5064
2019-10-01,5064
2019-10-02,4958
2019-10-03,4958
2019-10-04,4958
2019-10-05,4958
2019-10-06,4712
2019-10-07,4712
2019-10-08,4712
2019-10-09,4712
2019-10-10,4712
2019-10-11,4712
2019-10-12,4581
2019-10-13,4581
2019-10-14,4581
2019-10-15,4581
2019-10-16,4581
2019-10-17,4559
2019-10-18,4559
2019-10-19,4559
2019-10-20,4559
2019-10-21,4559
2019-10-22,4417
2019-10-23,4417
2019-10-24,4417
2019-10-25,4417
2019-10-26,4417
2019-10-27,4409
2019-10-28,4409
2019-10-29,4409
2019-10-30,4409
2019-10-31,4409
2019-11-01,4409
2019-11-02,4438
2019-11-03,4438
2019-11-04,4438
2019-11-05,4438
2019-11-06,4438
2019-11-07,4438
2019-11-08,4438
2019-11-09,4385
2019-11-10,4385
2019-11-11,4385
2019-11-12,4385
2019-11-13,4385
2019-11-14,4385
2019-11-15,4593
2019-11-16,4593
2019-11-17,4593
2019-11-18,4593
2019-11-19,4593
2019-11-20,4593
2019-11-21,4593
2019-11-22,4544
2019-11-23,4544
2019-11-24,4544
2019-11-25,4544
2019-11-26,4544
2019-11-27,4766
2019-11-28,4766
2019-11-29,4766
2019-11-30,4766
2019-12-01,4766
2019-12-02,4728
2019-12-03,4728
2019-12-04,4728
2019-12-05,4728
2019-12-06,4728
2019-12-07,4914
2019-12-08,4914
2019-12-09,4914
2019-12-10,4914
2019-12-11,4914
2019-12-12,4914
2019-12-13,5149
2019-12-14,5149
2019-12-15,5149
2019-12-16,5149
2019-12-17,5149
2019-12-18,5403
2019-12-19,5403
2019-12-20,5403
2019-12-21,5403
2019-12-22,5403
2019-12-23,5512
2019-12-24,5512
2019-12-25,5512
2019-12-26,5512
2019-12-27,5512
2019-12-28,5565
2019-12-29,5565
2019-12-30,5565
2019-12-31,5565
2020-01-01,5565
2020-01-02,5798
2020-01-03,5798
2020-01-04,5798
2020-01-05,5798
2020-01-06,5798
2020-01-07,5730
2020-01-08,5730
2020-01-09,5730
2020-01-10,5730
2020-01-11,5730
2020-01-12,5730
2020-01-13,5813
2020-01-14,5813
2020-01-15,5813
2020-01-16,5813
2020-01-17,5875
2020-01-18,5875
2020-01-19,5875
2020-01-20,5875
2020-01-21,5875
2020-01-22,5647
2020-01-23,5647
2020-01-24,5647
2020-01-25,5647
2020-01-26,5791
2020-01-27,5791
2020-01-28,5791
2020-01-29,5791
2020-01-30,5791
2020-01-31,5691
2020-02-01,5691
2020-02-02,5691
2020-02-03,5691
2020-02-04,5571
2020-02-05,5571
2020-02-06,5571
2020-02-07,5571
2020-02-08,5571
2020-02-09,5465
2020-02-10,5465
2020-02-11,5465
2020-02-12,5465
2020-02-13,5442
2020-02-14,5442
2020-02-15,5442
2020-02-16,5442
2020-02-17,5537
2020-02-18,5537
2020-02-19,5537
2020-02-20,5537
2020-02-21,5537
2020-02-22,5504
2020-02-23,5504
2020-02-24,5504
2020-02-25,5504
2020-02-26,5248
2020-02-27,5248
2020-02-28,5248
2020-02-29,5248
2020-03-01,5248
2020-03-02,5085
2020-03-03,5085
2020-03-04,5085
2020-03-05,5085
2020-03-06,5085
2020-03-07,5182
2020-03-08,5182
2020-03-09,5182
2020-03-10,5182
2020-03-11,5369
2020-03-12,5369
2020-03-13,5369
2020-03-14,5369
2020-03-15,5374
2020-03-16,5374
2020-03-17,5374
2020-03-18,5374
2020-03-19,5374
2020-03-20,5312
2020-03-21,5312
2020-03-22,5312
2020-03-23,5312
2020-03-24,5314
2020-03-25,5314
2020-03-26,5314
2020-03-27,5339
2020-03-28,5339
2020-03-29,5339
2020-03-30,5339
2020-03-31,5339
2020-04-01,5339
2020-04-02,5339
2020-04-03,5339
2020-04-04,5404
2020-04-05,5404
2020-04-06,5404
2020-04-07,5404
2020-04-08,5317
2020-04-09,5317
2020-04-10,5317
2020-04-11,5317
2020-04-12,5282
2020-04-13,5282
2020-04-14,5282
2020-04-15,5207
2020-04-16,5207
2020-04-17,5207
2020-04-18,5209
2020-04-19,5209
2020-04-20,5209
2020-04-21,5027
2020-04-22,5027
2020-04-23,5027
2020-04-24,5027
2020-04-25,4917
2020-04-26,4917
2020-04-27,4917
2020-04-28,4872
2020-04-29,4872
2020-04-30,4872
2020-05-01,4872
2020-05-02,4920
2020-05-03,4920
2020-05-04,4920
2020-05-05,4924
2020-05-06,4924
2020-05-07,4924
2020-05-08,4856
2020-05-09,4856
2020-05-10,4856
2020-05-11,4856
2020-05-12,4801
2020-05-13,4801
