date_obj,Mithril%20trimmed%20set%20(sk) price
2019-04-06,19602
2019-04-07,19602
2019-04-08,19602
2019-04-09,19602
2019-04-10,19602
2019-04-11,18971
2019-04-12,18971
2019-04-13,18971
2019-04-14,18971
2019-04-15,18971
2019-04-16,18971
2019-04-17,18971
2019-04-18,18937
2019-04-19,18937
2019-04-20,18937
2019-04-21,18937
2019-04-22,18937
2019-04-23,18937
2019-04-24,18937
2019-04-25,18937
2019-04-26,18303
2019-04-27,18303
2019-04-28,18303
2019-04-29,18303
2019-04-30,18303
2019-05-01,18303
2019-05-02,18303
2019-05-03,18303
2019-05-04,17567
2019-05-05,17567
2019-05-06,17567
2019-05-07,17567
2019-05-08,17567
2019-05-09,17567
2019-05-10,17567
2019-05-11,17567
2019-05-12,17567
2019-05-13,17008
2019-05-14,17008
2019-05-15,17008
2019-05-16,17008
2019-05-17,17008
2019-05-18,17008
2019-05-19,17008
2019-05-20,17008
2019-05-21,17008
2019-05-22,16664
2019-05-23,16664
2019-05-24,16664
2019-05-25,16664
2019-05-26,16664
2019-05-27,16664
2019-05-28,16664
2019-05-29,16664
2019-05-30,16664
2019-05-31,16484
2019-06-01,16484
2019-06-02,16484
2019-06-03,16484
2019-06-04,16484
2019-06-05,16484
2019-06-06,16484
2019-06-07,16484
2019-06-08,16484
2019-06-09,16567
2019-06-10,16567
2019-06-11,16567
2019-06-12,16567
2019-06-13,16567
2019-06-14,16567
2019-06-15,16567
2019-06-16,16567
2019-06-17,16567
2019-06-18,16567
2019-06-19,16567
2019-06-20,15907
2019-06-21,15907
2019-06-22,15907
2019-06-23,15907
2019-06-24,15907
2019-06-25,15907
2019-06-26,15907
2019-06-27,15907
2019-06-28,15907
2019-06-29,15840
2019-06-30,15840
2019-07-01,15840
2019-07-02,15840
2019-07-03,15840
2019-07-04,15840
2019-07-05,15840
2019-07-06,15840
2019-07-07,15840
2019-07-08,16238
2019-07-09,16238
2019-07-10,16238
2019-07-11,16238
2019-07-12,16238
2019-07-13,16238
2019-07-14,16238
2019-07-15,16238
2019-07-16,16238
2019-07-17,15510
2019-07-18,15510
2019-07-19,15510
2019-07-20,15510
2019-07-21,15510
2019-07-22,15510
2019-07-23,15510
2019-07-24,15510
2019-07-25,16041
2019-07-26,16041
2019-07-27,16041
2019-07-28,16041
2019-07-29,16041
2019-07-30,16041
2019-07-31,16041
2019-08-01,16041
2019-08-02,16217
2019-08-03,16217
2019-08-04,16217
2019-08-05,16217
2019-08-06,16217
2019-08-07,16217
2019-08-08,16217
2019-08-09,15898
2019-08-10,15898
2019-08-11,15898
2019-08-12,15898
2019-08-13,15898
2019-08-14,15898
2019-08-15,15898
2019-08-16,15828
2019-08-17,15828
2019-08-18,15828
2019-08-19,15828
2019-08-20,15828
2019-08-21,15828
2019-08-22,15828
2019-08-23,15828
2019-08-24,16473
2019-08-24,16473
2019-08-25,16473
2019-08-25,16473
2019-08-26,16473
2019-08-26,16473
2019-08-27,16473
2019-08-27,16473
2019-08-28,16473
2019-08-29,16473
2019-08-30,16473
2019-08-31,16473
2019-09-01,17045
2019-09-02,17045
2019-09-03,17045
2019-09-04,17045
2019-09-05,17045
2019-09-06,17045
2019-09-07,17045
2019-09-08,17045
2019-09-09,17045
2019-09-10,17722
2019-09-11,17722
2019-09-12,17722
2019-09-13,17722
2019-09-14,17722
2019-09-15,17722
2019-09-16,17722
2019-09-17,17722
2019-09-18,17722
2019-09-19,17722
2019-09-20,17238
2019-09-21,17238
2019-09-22,17238
2019-09-23,17238
2019-09-24,17238
2019-09-25,17238
2019-09-26,17238
2019-09-27,17238
2019-09-28,17238
2019-09-29,17238
2019-09-30,17942
2019-10-01,17942
2019-10-02,17942
2019-10-03,17942
2019-10-04,17942
2019-10-05,17942
2019-10-06,17942
2019-10-07,17942
2019-10-08,17942
2019-10-09,17942
2019-10-10,17942
2019-10-11,17942
2019-10-12,17942
2019-10-13,18663
2019-10-14,18663
2019-10-15,18663
2019-10-16,18663
2019-10-17,18663
2019-10-18,18663
2019-10-19,18663
2019-10-20,18663
2019-10-21,18663
2019-10-22,18663
2019-10-23,18663
2019-10-24,18663
2019-10-25,18663
2019-10-26,19032
2019-10-27,19032
2019-10-28,19032
2019-10-29,19032
2019-10-30,19032
2019-10-31,19032
2019-11-01,19032
2019-11-02,19032
2019-11-03,19032
2019-11-04,19032
2019-11-05,19032
2019-11-06,19537
2019-11-07,19537
2019-11-08,19537
2019-11-09,19537
2019-11-10,19537
2019-11-11,19537
2019-11-12,19537
2019-11-13,19537
2019-11-14,19537
2019-11-15,19537
2019-11-16,19537
2019-11-17,19537
2019-11-18,20228
2019-11-19,20228
2019-11-20,20228
2019-11-21,20228
2019-11-22,20228
2019-11-23,20228
2019-11-24,20228
2019-11-25,20228
2019-11-26,20228
2019-11-27,20228
2019-11-28,20228
2019-11-29,20228
2019-11-30,20228
2019-12-01,20228
2019-12-02,20960
2019-12-03,20960
2019-12-04,20960
2019-12-05,20960
2019-12-06,20960
2019-12-07,20960
2019-12-08,20960
2019-12-09,20960
2019-12-10,20960
2019-12-11,20960
2019-12-12,20960
2019-12-13,20960
2019-12-14,20960
2019-12-15,20960
2019-12-16,20960
2019-12-17,21666
2019-12-18,21666
2019-12-19,21666
2019-12-20,21666
2019-12-21,21666
2019-12-22,21666
2019-12-23,21666
2019-12-24,21666
2019-12-25,21666
2019-12-26,21666
2019-12-27,21666
2019-12-28,21666
2019-12-29,21666
2019-12-30,21666
2019-12-31,22446
2020-01-01,22446
2020-01-02,22446
2020-01-03,22446
2020-01-04,22446
2020-01-05,22446
2020-01-06,22446
2020-01-07,22446
2020-01-08,22446
2020-01-09,22446
2020-01-10,22446
2020-01-11,22446
2020-01-12,22446
2020-01-13,22446
2020-01-14,22446
2020-01-15,22729
2020-01-16,22729
2020-01-17,22729
2020-01-18,22729
2020-01-19,22729
2020-01-20,22729
2020-01-21,22729
2020-01-22,22729
2020-01-23,22729
2020-01-24,22729
2020-01-25,22729
2020-01-26,22729
2020-01-27,22729
2020-01-28,23694
2020-01-29,23694
2020-01-30,23694
2020-01-31,23694
2020-02-01,23694
2020-02-02,23694
2020-02-03,23694
2020-02-04,23694
2020-02-05,23694
2020-02-06,23694
2020-02-07,23694
2020-02-08,24653
2020-02-09,24653
2020-02-10,24653
2020-02-11,24653
2020-02-12,24653
2020-02-13,24653
2020-02-14,24653
2020-02-15,24653
2020-02-16,24653
2020-02-17,24653
2020-02-18,24653
2020-02-19,24653
2020-02-20,25669
2020-02-21,25669
2020-02-22,25669
2020-02-23,25669
2020-02-24,25669
2020-02-25,25669
2020-02-26,25669
2020-02-27,25669
2020-02-28,25669
2020-02-29,25669
2020-03-01,25669
2020-03-02,25669
2020-03-03,25669
2020-03-04,25669
2020-03-05,25669
2020-03-06,25669
2020-03-07,26736
2020-03-08,26736
2020-03-09,26736
2020-03-10,26736
2020-03-11,26736
2020-03-12,26736
2020-03-13,26736
2020-03-14,26736
2020-03-15,26736
2020-03-16,26736
2020-03-17,26736
2020-03-18,26736
2020-03-19,26736
2020-03-20,27578
2020-03-21,27578
2020-03-22,27578
2020-03-23,27578
2020-03-24,27578
2020-03-25,27578
2020-03-26,27578
2020-03-27,27578
2020-03-28,27578
2020-03-29,27578
2020-03-30,28488
2020-03-31,28488
2020-04-01,28488
2020-04-02,28488
2020-04-03,28488
2020-04-04,28488
2020-04-05,28488
2020-04-06,28488
2020-04-07,28488
2020-04-08,29119
2020-04-09,29119
2020-04-10,29119
2020-04-11,29119
2020-04-12,29119
2020-04-13,29119
2020-04-14,29119
2020-04-15,28411
2020-04-16,28411
2020-04-17,28411
2020-04-18,28411
2020-04-19,28411
2020-04-20,28411
2020-04-21,28411
2020-04-22,28411
2020-04-23,27889
2020-04-24,27889
2020-04-25,27889
2020-04-26,27889
2020-04-27,27889
2020-04-28,27889
2020-04-29,27889
2020-04-30,27889
2020-05-01,27889
2020-05-02,28690
2020-05-03,28690
2020-05-04,28690
2020-05-05,28690
2020-05-06,28690
2020-05-07,28690
2020-05-08,28690
2020-05-09,29853
2020-05-10,29853
2020-05-11,29853
2020-05-12,29853
2020-05-13,29853
