date_obj,Armadyl%20rune%20armour%20set%20(lg) price
2019-03-21,147553
2019-03-22,147553
2019-03-23,146794
2019-03-24,146629
2019-03-25,146629
2019-03-26,146281
2019-03-27,146281
2019-03-28,146861
2019-03-29,148255
2019-03-30,148255
2019-03-31,149684
2019-04-01,150336
2019-04-02,150001
2019-04-03,150869
2019-04-04,152776
2019-04-05,152075
2019-04-06,152075
2019-04-07,151147
2019-04-08,151061
2019-04-09,150827
2019-04-10,150531
2019-04-11,151628
2019-04-12,151710
2019-04-13,151507
2019-04-14,151129
2019-04-15,151129
2019-04-16,150669
2019-04-17,149537
2019-04-18,148211
2019-04-19,147978
2019-04-20,147120
2019-04-21,147120
2019-04-22,146425
2019-04-23,145766
2019-04-24,145766
2019-04-25,145042
2019-04-26,143131
2019-04-27,142280
2019-04-28,142197
2019-04-29,142461
2019-04-30,143607
2019-05-01,143607
2019-05-02,143807
2019-05-03,143204
2019-05-04,143852
2019-05-05,143852
2019-05-06,144599
2019-05-07,145919
2019-05-08,145919
2019-05-09,146427
2019-05-10,151316
2019-05-11,152451
2019-05-12,154576
2019-05-13,153202
2019-05-14,152802
2019-05-15,152802
2019-05-16,156811
2019-05-17,156811
2019-05-18,156252
2019-05-19,156252
2019-05-20,155960
2019-05-21,155960
2019-05-22,155089
2019-05-23,154126
2019-05-24,154126
2019-05-25,154281
2019-05-26,154281
2019-05-27,153691
2019-05-28,152439
2019-05-29,150335
2019-05-30,147987
2019-05-31,147987
2019-06-01,147600
2019-06-02,148755
2019-06-03,149049
2019-06-04,152246
2019-06-05,151965
2019-06-06,152311
2019-06-07,152311
2019-06-08,152125
2019-06-09,151127
2019-06-10,151127
2019-06-11,151578
2019-06-12,151578
2019-06-13,150564
2019-06-14,149429
2019-06-15,149429
2019-06-16,149573
2019-06-17,149134
2019-06-18,149134
2019-06-19,149755
2019-06-20,149834
2019-06-21,149834
2019-06-22,150028
2019-06-23,149078
2019-06-24,150178
2019-06-25,148592
2019-06-26,148592
2019-06-27,147246
2019-06-28,147246
2019-06-29,146441
2019-06-30,145157
2019-07-01,145157
2019-07-02,146363
2019-07-03,146952
2019-07-04,146952
2019-07-05,147292
2019-07-06,148598
2019-07-07,151125
2019-07-08,149612
2019-07-09,147702
2019-07-10,147750
2019-07-11,147750
2019-07-12,146702
2019-07-13,146702
2019-07-14,148018
2019-07-15,148018
2019-07-16,151661
2019-07-17,150631
2019-07-18,150631
2019-07-19,151497
2019-07-20,153247
2019-07-21,153261
2019-07-22,156424
2019-07-23,160216
2019-07-24,160216
2019-07-25,159407
2019-07-26,159407
2019-07-27,158846
2019-07-28,159771
2019-07-29,159771
2019-07-30,157498
2019-07-31,155468
2019-08-01,155468
2019-08-02,153447
2019-08-03,152659
2019-08-04,152685
2019-08-05,151325
2019-08-06,151236
2019-08-07,150894
2019-08-08,150894
2019-08-09,152365
2019-08-10,152516
2019-08-11,152516
2019-08-12,155038
2019-08-13,155038
2019-08-14,158928
2019-08-15,162593
2019-08-16,165109
2019-08-17,165109
2019-08-18,165751
2019-08-19,165378
2019-08-20,165378
2019-08-21,164143
2019-08-22,163880
2019-08-23,163880
2019-08-24,163676
2019-08-24,163676
2019-08-25,163676
2019-08-25,163676
2019-08-26,163092
2019-08-27,163092
2019-08-27,163092
2019-08-28,162916
2019-08-29,162916
2019-08-30,163169
2019-08-31,163169
2019-09-01,162269
2019-09-02,162269
2019-09-03,161994
2019-09-04,160480
2019-09-05,160480
2019-09-06,159764
2019-09-07,159297
2019-09-08,158948
2019-09-09,158948
2019-09-10,158353
2019-09-11,160355
2019-09-12,160355
2019-09-13,159861
2019-09-14,162125
2019-09-15,162701
2019-09-16,161938
2019-09-17,163728
2019-09-18,163973
2019-09-19,163973
2019-09-20,167088
2019-09-21,168720
2019-09-22,168474
2019-09-23,165892
2019-09-24,165892
2019-09-25,165194
2019-09-26,166686
2019-09-27,166686
2019-09-28,165549
2019-09-29,165549
2019-09-30,166431
2019-10-01,165427
2019-10-02,165427
2019-10-03,165953
2019-10-04,165953
2019-10-05,164749
2019-10-06,162703
2019-10-07,162703
2019-10-08,160952
2019-10-09,160952
2019-10-10,160580
2019-10-11,160580
2019-10-12,162330
2019-10-13,162683
2019-10-14,161627
2019-10-15,161627
2019-10-16,161358
2019-10-17,161358
2019-10-18,160580
2019-10-19,160399
2019-10-20,161018
2019-10-21,161018
2019-10-22,161052
2019-10-23,160835
2019-10-24,160835
2019-10-25,160765
2019-10-26,160930
2019-10-27,163217
2019-10-28,161163
2019-10-29,161163
2019-10-30,158003
2019-10-31,156691
2019-11-01,156691
2019-11-02,155053
2019-11-03,158476
2019-11-04,159795
2019-11-05,159795
2019-11-06,159322
2019-11-07,159322
2019-11-08,160126
2019-11-09,161323
2019-11-10,159353
2019-11-11,158537
2019-11-12,158537
2019-11-13,156441
2019-11-14,156441
2019-11-15,155011
2019-11-16,153616
2019-11-17,153616
2019-11-18,152039
2019-11-19,152039
2019-11-20,150529
2019-11-21,150529
2019-11-22,150911
2019-11-23,151091
2019-11-24,149980
2019-11-25,149657
2019-11-26,149071
2019-11-27,149071
2019-11-28,149921
2019-11-29,149921
2019-11-30,150576
2019-12-01,150576
2019-12-02,153590
2019-12-03,155815
2019-12-04,155815
2019-12-05,155628
2019-12-06,155628
2019-12-07,153351
2019-12-08,153351
2019-12-09,153828
2019-12-10,153952
2019-12-11,153952
2019-12-12,153114
2019-12-13,155404
2019-12-14,155316
2019-12-15,152399
2019-12-16,152408
2019-12-17,150711
2019-12-18,150711
2019-12-19,152272
2019-12-20,152104
2019-12-21,151143
2019-12-22,151356
2019-12-23,151356
2019-12-24,153816
2019-12-25,155821
2019-12-26,155821
2019-12-27,154750
2019-12-28,152032
2019-12-29,152032
2019-12-30,152048
2019-12-31,154660
2020-01-01,152396
2020-01-02,151864
2020-01-03,151864
2020-01-04,152814
2020-01-05,153071
2020-01-06,153071
2020-01-07,153731
2020-01-08,153731
2020-01-09,152648
2020-01-10,151076
2020-01-11,149068
2020-01-12,147831
2020-01-13,147831
2020-01-14,146761
2020-01-15,146459
2020-01-16,146313
2020-01-17,147006
2020-01-18,147006
2020-01-19,147441
2020-01-20,147441
2020-01-21,146402
2020-01-22,148612
2020-01-23,146720
2020-01-24,145225
2020-01-25,145225
2020-01-26,143401
2020-01-27,141655
2020-01-28,141655
2020-01-29,139679
2020-01-30,138194
2020-01-31,138194
2020-02-01,138912
2020-02-02,140910
2020-02-03,140910
2020-02-04,142787
2020-02-05,142787
2020-02-06,140747
2020-02-07,140747
2020-02-08,142458
2020-02-09,142458
2020-02-10,141862
2020-02-11,141862
2020-02-12,142043
2020-02-13,142043
2020-02-14,141090
2020-02-15,141090
2020-02-16,140829
2020-02-17,143051
2020-02-18,148652
2020-02-19,148652
2020-02-20,147684
2020-02-21,147684
2020-02-22,147922
2020-02-23,147922
2020-02-24,149619
2020-02-25,149619
2020-02-26,151923
2020-02-27,151923
2020-02-28,152542
2020-02-29,152542
2020-03-01,153045
2020-03-02,153045
2020-03-03,153308
2020-03-04,153308
2020-03-05,152393
2020-03-06,151876
2020-03-07,151876
2020-03-08,150297
2020-03-09,148974
2020-03-10,146768
2020-03-11,146768
2020-03-12,147662
2020-03-13,147662
2020-03-14,149756
2020-03-15,151229
2020-03-16,150643
2020-03-17,149652
2020-03-18,149098
2020-03-19,149098
2020-03-20,148973
2020-03-21,148973
2020-03-22,147314
2020-03-23,145737
2020-03-24,145627
2020-03-25,148364
2020-03-26,148321
2020-03-27,147846
2020-03-28,149333
2020-03-29,148484
2020-03-30,148084
2020-03-31,148424
2020-04-01,148914
2020-04-02,150126
2020-04-03,150126
2020-04-04,150576
2020-04-05,150105
2020-04-06,150181
2020-04-07,150314
2020-04-08,149556
2020-04-09,147496
2020-04-10,147496
2020-04-11,147393
2020-04-12,145130
2020-04-13,143318
2020-04-14,142275
2020-04-15,140589
2020-04-16,140589
2020-04-17,141725
2020-04-18,141760
2020-04-19,141863
2020-04-20,141988
2020-04-21,141058
2020-04-22,142269
2020-04-23,142792
2020-04-24,143464
2020-04-25,146332
2020-04-26,147457
2020-04-27,147210
2020-04-28,148781
2020-04-29,148781
2020-04-30,147774
2020-05-01,147774
2020-05-02,146837
2020-05-03,144815
2020-05-04,143559
2020-05-05,143983
2020-05-06,143587
2020-05-07,143868
2020-05-08,143868
2020-05-09,143282
2020-05-10,143415
2020-05-11,144003
2020-05-12,146013
2020-05-13,148183
