date_obj,Magic%20roots price
2019-04-06,1447
2019-04-07,1414
2019-04-08,1414
2019-04-09,1428
2019-04-10,1428
2019-04-11,1379
2019-04-12,1379
2019-04-13,1400
2019-04-14,1342
2019-04-15,1342
2019-04-16,1363
2019-04-17,1363
2019-04-18,1332
2019-04-19,1332
2019-04-20,1265
2019-04-21,1265
2019-04-22,1236
2019-04-23,1183
2019-04-24,1183
2019-04-25,1197
2019-04-26,1197
2019-04-27,1177
2019-04-28,1177
2019-04-29,1236
2019-04-30,1236
2019-05-01,1236
2019-05-02,1236
2019-05-03,1175
2019-05-04,1147
2019-05-05,1095
2019-05-06,1095
2019-05-07,1040
2019-05-08,1048
2019-05-09,1048
2019-05-10,1045
2019-05-11,1045
2019-05-12,1054
2019-05-13,1078
2019-05-14,1078
2019-05-15,1083
2019-05-16,1083
2019-05-17,1030
2019-05-18,1007
2019-05-19,1007
2019-05-20,964
2019-05-21,964
2019-05-22,947
2019-05-23,947
2019-05-24,904
2019-05-25,900
2019-05-26,900
2019-05-27,902
2019-05-28,902
2019-05-29,864
2019-05-30,864
2019-05-31,823
2019-06-01,804
2019-06-02,804
2019-06-03,815
2019-06-04,815
2019-06-05,806
2019-06-06,806
2019-06-07,825
2019-06-08,825
2019-06-09,857
2019-06-10,857
2019-06-11,818
2019-06-12,818
2019-06-13,811
2019-06-14,811
2019-06-15,824
2019-06-16,864
2019-06-17,864
2019-06-18,908
2019-06-19,908
2019-06-20,954
2019-06-21,954
2019-06-22,1000
2019-06-23,1000
2019-06-24,1023
2019-06-25,1023
2019-06-26,1017
2019-06-27,1017
2019-06-28,1005
2019-06-29,1005
2019-06-30,988
2019-07-01,988
2019-07-02,958
2019-07-03,958
2019-07-04,958
2019-07-05,958
2019-07-06,944
2019-07-07,944
2019-07-08,901
2019-07-09,901
2019-07-10,894
2019-07-11,894
2019-07-12,892
2019-07-13,892
2019-07-14,891
2019-07-15,891
2019-07-16,856
2019-07-17,856
2019-07-18,882
2019-07-19,882
2019-07-20,882
2019-07-21,922
2019-07-22,922
2019-07-23,964
2019-07-24,964
2019-07-25,1013
2019-07-26,1013
2019-07-27,1064
2019-07-28,1064
2019-07-29,1118
2019-07-30,1118
2019-07-31,1174
2019-08-01,1174
2019-08-02,1174
2019-08-03,1185
2019-08-04,1185
2019-08-05,1214
2019-08-06,1214
2019-08-07,1208
2019-08-08,1208
2019-08-09,1208
2019-08-10,1208
2019-08-11,1208
2019-08-12,1236
2019-08-13,1236
2019-08-14,1194
2019-08-15,1194
2019-08-16,1148
2019-08-17,1148
2019-08-18,1146
2019-08-19,1203
2019-08-20,1203
2019-08-21,1264
2019-08-22,1328
2019-08-23,1328
2019-08-24,1358
2019-08-24,1358
2019-08-25,1358
2019-08-25,1358
2019-08-26,1426
2019-08-26,1426
2019-08-27,1426
2019-08-27,1426
2019-08-28,1477
2019-08-29,1477
2019-08-30,1495
2019-08-31,1495
2019-09-01,1492
2019-09-02,1492
2019-09-03,1417
2019-09-04,1417
2019-09-05,1347
2019-09-06,1347
2019-09-07,1294
2019-09-08,1294
2019-09-09,1274
2019-09-10,1274
2019-09-11,1236
2019-09-12,1236
2019-09-13,1206
2019-09-14,1206
2019-09-15,1196
2019-09-16,1196
2019-09-17,1208
2019-09-18,1208
2019-09-19,1180
2019-09-20,1180
2019-09-21,1151
2019-09-22,1151
2019-09-23,1097
2019-09-24,1097
2019-09-25,1053
2019-09-26,1006
2019-09-27,1006
2019-09-28,994
2019-09-29,994
2019-09-30,945
2019-10-01,907
2019-10-02,907
2019-10-03,907
2019-10-04,914
2019-10-05,914
2019-10-06,892
2019-10-07,892
2019-10-08,872
2019-10-09,872
2019-10-10,872
2019-10-11,857
2019-10-12,857
2019-10-13,854
2019-10-14,854
2019-10-15,815
2019-10-16,781
2019-10-17,781
2019-10-18,762
2019-10-19,762
2019-10-20,730
2019-10-21,730
2019-10-22,715
2019-10-23,715
2019-10-24,684
2019-10-25,684
2019-10-26,678
2019-10-27,678
2019-10-28,655
2019-10-29,655
2019-10-30,655
2019-10-31,657
2019-11-01,657
2019-11-02,638
2019-11-03,638
2019-11-04,614
2019-11-05,614
2019-11-06,617
2019-11-07,617
2019-11-08,620
2019-11-09,620
2019-11-10,640
2019-11-11,640
2019-11-12,671
2019-11-13,671
2019-11-14,705
2019-11-15,705
2019-11-16,741
2019-11-17,741
2019-11-18,768
2019-11-19,768
2019-11-20,768
2019-11-21,807
2019-11-22,807
2019-11-23,848
2019-11-24,848
2019-11-25,891
2019-11-26,891
2019-11-27,936
2019-11-28,936
2019-11-29,936
2019-11-30,983
2019-12-01,983
2019-12-02,1019
2019-12-03,1019
2019-12-04,1047
2019-12-05,1047
2019-12-06,1047
2019-12-07,994
2019-12-08,994
2019-12-09,953
2019-12-10,982
2019-12-11,982
2019-12-12,982
2019-12-13,969
2019-12-14,969
2019-12-15,957
2019-12-16,957
2019-12-17,1000
2019-12-18,1000
2019-12-19,1000
2019-12-20,1017
2019-12-21,1017
2019-12-22,1047
2019-12-23,1047
2019-12-24,1100
2019-12-25,1100
2019-12-26,1132
2019-12-27,1085
2019-12-28,1085
2019-12-29,1109
2019-12-30,1109
2019-12-31,1059
2020-01-01,1018
2020-01-02,976
2020-01-03,937
2020-01-04,937
2020-01-05,937
2020-01-06,937
2020-01-07,890
2020-01-08,890
2020-01-09,872
2020-01-10,849
2020-01-11,817
2020-01-12,788
2020-01-13,788
2020-01-14,759
2020-01-15,741
2020-01-16,741
2020-01-17,736
2020-01-18,736
2020-01-19,748
2020-01-20,748
2020-01-21,786
2020-01-22,786
2020-01-23,826
2020-01-24,826
2020-01-25,868
2020-01-26,868
2020-01-27,912
2020-01-28,912
2020-01-29,958
2020-01-30,958
2020-01-31,1006
2020-02-01,1006
2020-02-02,1029
2020-02-03,1029
2020-02-04,1033
2020-02-05,1033
2020-02-06,1068
2020-02-07,1068
2020-02-08,1088
2020-02-09,1088
2020-02-10,1104
2020-02-11,1104
2020-02-12,1126
2020-02-13,1126
2020-02-14,1104
2020-02-15,1104
2020-02-16,1072
2020-02-17,1053
2020-02-18,1051
2020-02-19,1051
2020-02-20,1033
2020-02-21,1033
2020-02-22,1042
2020-02-23,1042
2020-02-24,1036
2020-02-25,1036
2020-02-26,1028
2020-02-27,1028
2020-02-28,1079
2020-02-29,1079
2020-03-01,1057
2020-03-02,1057
2020-03-03,1022
2020-03-04,1022
2020-03-05,978
2020-03-06,934
2020-03-07,905
2020-03-08,922
2020-03-09,919
2020-03-10,947
2020-03-11,947
2020-03-12,995
2020-03-13,995
2020-03-14,1045
2020-03-15,1045
2020-03-16,1098
2020-03-17,1098
2020-03-18,1120
2020-03-19,1120
2020-03-20,1150
2020-03-21,1132
2020-03-22,1186
2020-03-23,1186
2020-03-24,1180
2020-03-25,1226
2020-03-26,1228
2020-03-27,1189
2020-03-28,1129
2020-03-29,1171
2020-03-30,1213
2020-03-31,1213
2020-04-01,1237
2020-04-02,1239
2020-04-03,1239
2020-04-04,1195
2020-04-05,1158
2020-04-06,1132
2020-04-07,1149
2020-04-08,1138
2020-04-09,1143
2020-04-10,1143
2020-04-11,1100
2020-04-12,1074
2020-04-13,1025
2020-04-14,1006
2020-04-15,1057
2020-04-16,1057
2020-04-17,1110
2020-04-18,1166
2020-04-19,1225
2020-04-20,1287
2020-04-21,1352
2020-04-22,1420
2020-04-23,1491
2020-04-24,1499
2020-04-25,1574
2020-04-26,1653
2020-04-27,1736
2020-04-28,1823
2020-04-29,1915
2020-04-30,2011
2020-05-01,2011
2020-05-02,1995
2020-05-03,1927
2020-05-04,1967
2020-05-05,1878
2020-05-06,1865
2020-05-07,1899
2020-05-08,1950
2020-05-09,1944
2020-05-10,2000
2020-05-11,2000
2020-05-12,1952
2020-05-13,1987
