date_obj,Rune%20shield%20(h2) price
2019-04-04,37113
2019-04-05,36953
2019-04-06,37531
2019-04-07,37030
2019-04-08,38056
2019-04-09,39322
2019-04-10,39119
2019-04-11,38792
2019-04-12,38679
2019-04-13,39063
2019-04-14,38942
2019-04-15,39157
2019-04-16,39075
2019-04-17,39129
2019-04-18,39024
2019-04-19,39280
2019-04-20,39167
2019-04-21,39172
2019-04-22,38897
2019-04-23,38749
2019-04-24,38456
2019-04-25,38445
2019-04-26,38827
2019-04-27,39540
2019-04-28,38668
2019-04-29,38619
2019-04-30,38758
2019-05-01,38847
2019-05-02,38949
2019-05-03,38632
2019-05-04,38797
2019-05-05,38932
2019-05-06,38813
2019-05-07,39154
2019-05-08,38919
2019-05-09,39050
2019-05-10,38825
2019-05-11,38597
2019-05-12,38795
2019-05-13,39104
2019-05-14,39143
2019-05-15,39181
2019-05-16,39264
2019-05-17,39216
2019-05-18,39281
2019-05-19,39822
2019-05-20,39387
2019-05-21,39449
2019-05-22,40038
2019-05-23,40195
2019-05-24,40603
2019-05-25,40374
2019-05-26,39800
2019-05-27,39835
2019-05-28,39866
2019-05-29,39379
2019-05-30,38757
2019-05-31,38920
2019-06-01,39143
2019-06-02,38751
2019-06-03,38617
2019-06-04,38846
2019-06-05,39235
2019-06-06,39336
2019-06-07,39201
2019-06-08,38905
2019-06-09,38540
2019-06-10,38540
2019-06-11,38226
2019-06-12,37405
2019-06-13,36862
2019-06-14,35861
2019-06-15,35329
2019-06-16,34905
2019-06-17,34412
2019-06-18,35108
2019-06-19,34450
2019-06-20,34175
2019-06-21,34507
2019-06-22,33939
2019-06-23,33478
2019-06-24,33339
2019-06-25,33009
2019-06-26,32789
2019-06-27,32503
2019-06-28,32798
2019-06-29,32809
2019-06-30,32797
2019-07-01,32544
2019-07-02,32979
2019-07-03,33331
2019-07-04,33208
2019-07-05,33090
2019-07-06,33027
2019-07-07,33029
2019-07-08,33483
2019-07-09,33643
2019-07-10,33547
2019-07-11,33474
2019-07-12,33335
2019-07-13,33335
2019-07-14,33486
2019-07-15,33423
2019-07-16,34725
2019-07-17,34941
2019-07-18,34450
2019-07-19,34290
2019-07-20,33843
2019-07-21,33296
2019-07-22,33242
2019-07-23,33561
2019-07-24,33561
2019-07-25,33314
2019-07-26,33156
2019-07-27,33262
2019-07-28,33249
2019-07-29,34003
2019-07-30,34477
2019-07-31,34626
2019-08-01,33723
2019-08-02,33850
2019-08-03,34179
2019-08-04,34133
2019-08-05,34294
2019-08-06,33781
2019-08-07,33037
2019-08-08,33320
2019-08-09,33690
2019-08-10,33348
2019-08-11,33624
2019-08-12,33653
2019-08-13,33876
2019-08-14,33813
2019-08-15,33709
2019-08-16,33682
2019-08-17,34039
2019-08-18,34175
2019-08-19,34295
2019-08-20,34582
2019-08-21,34008
2019-08-22,34101
2019-08-23,34087
2019-08-24,33503
2019-08-24,33503
2019-08-25,33593
2019-08-25,33593
2019-08-26,33581
2019-08-26,33581
2019-08-27,33819
2019-08-27,33819
2019-08-28,33748
2019-08-29,33328
2019-08-30,33432
2019-08-31,33432
2019-09-01,33642
2019-09-02,33642
2019-09-03,33692
2019-09-04,33773
2019-09-05,33687
2019-09-06,33931
2019-09-07,33754
2019-09-08,33868
2019-09-09,34016
2019-09-10,34016
2019-09-11,33473
2019-09-12,32865
2019-09-13,33192
2019-09-14,33678
2019-09-15,33711
2019-09-16,34127
2019-09-17,33453
2019-09-18,33530
2019-09-19,33436
2019-09-20,33436
2019-09-21,33412
2019-09-22,33686
2019-09-23,32767
2019-09-24,32767
2019-09-25,32924
2019-09-26,32281
2019-09-27,32673
2019-09-28,31928
2019-09-29,32140
2019-09-30,32961
2019-10-01,33326
2019-10-02,33797
2019-10-03,33532
2019-10-04,33330
2019-10-05,33454
2019-10-06,33609
2019-10-07,33365
2019-10-08,33297
2019-10-09,33297
2019-10-10,33496
2019-10-11,33306
2019-10-12,33552
2019-10-13,33294
2019-10-14,33061
2019-10-15,33147
2019-10-16,33747
2019-10-17,33436
2019-10-18,33775
2019-10-19,33406
2019-10-20,33036
2019-10-21,32934
2019-10-22,33445
2019-10-23,33439
2019-10-24,32839
2019-10-25,32505
2019-10-26,32429
2019-10-27,32579
2019-10-28,32703
2019-10-29,32703
2019-10-30,33410
2019-10-31,33158
2019-11-01,32746
2019-11-02,32994
2019-11-03,33508
2019-11-04,33606
2019-11-05,33606
2019-11-06,33899
2019-11-07,33650
2019-11-08,34642
2019-11-09,35019
2019-11-10,36400
2019-11-11,37291
2019-11-12,38150
2019-11-13,38373
2019-11-14,39095
2019-11-15,39631
2019-11-16,39670
2019-11-17,39670
2019-11-18,39419
2019-11-19,39419
2019-11-20,39788
2019-11-21,39788
2019-11-22,39318
2019-11-23,38270
2019-11-24,38648
2019-11-25,38176
2019-11-26,39552
2019-11-27,39552
2019-11-28,39605
2019-11-29,40355
2019-11-30,40405
2019-12-01,38504
2019-12-02,37447
2019-12-03,37113
2019-12-04,36672
2019-12-05,36672
2019-12-06,36046
2019-12-07,35941
2019-12-08,35241
2019-12-09,34269
2019-12-10,33604
2019-12-11,34032
2019-12-12,34100
2019-12-13,33416
2019-12-14,33541
2019-12-15,32629
2019-12-16,32982
2019-12-17,32680
2019-12-18,33802
2019-12-19,35363
2019-12-20,37132
2019-12-21,38699
2019-12-22,39940
2019-12-23,41517
2019-12-24,42298
2019-12-25,41470
2019-12-26,41470
2019-12-27,41063
2019-12-28,41128
2019-12-29,42262
2019-12-30,42218
2019-12-31,43023
2020-01-01,43603
2020-01-02,44253
2020-01-03,43615
2020-01-04,43298
2020-01-05,43231
2020-01-06,44054
2020-01-07,43479
2020-01-08,43479
2020-01-09,42401
2020-01-10,41409
2020-01-11,41067
2020-01-12,39712
2020-01-13,39712
2020-01-14,38334
2020-01-15,37030
2020-01-16,36559
2020-01-17,35341
2020-01-18,35341
2020-01-19,34429
2020-01-20,34220
2020-01-21,34220
2020-01-22,33423
2020-01-23,33494
2020-01-24,33225
2020-01-25,33215
2020-01-26,32738
2020-01-27,32599
2020-01-28,33113
2020-01-29,33210
2020-01-30,31923
2020-01-31,32619
2020-02-01,32386
2020-02-02,32898
2020-02-03,33321
2020-02-04,32274
2020-02-05,32790
2020-02-06,31889
2020-02-07,33068
2020-02-08,33859
2020-02-09,35402
2020-02-10,35606
2020-02-11,35077
2020-02-12,34011
2020-02-13,33674
2020-02-14,33198
2020-02-15,33197
2020-02-16,31815
2020-02-17,32256
2020-02-18,32396
2020-02-19,32608
2020-02-20,33525
2020-02-21,33525
2020-02-22,34336
2020-02-23,33954
2020-02-24,34346
2020-02-25,34007
2020-02-26,34477
2020-02-27,34517
2020-02-28,34031
2020-02-29,34506
2020-03-01,34837
2020-03-02,35514
2020-03-03,35488
2020-03-04,35917
2020-03-05,36391
2020-03-06,36387
2020-03-07,36997
2020-03-08,36678
2020-03-09,36119
2020-03-10,35345
2020-03-11,34717
2020-03-12,34138
2020-03-13,33608
2020-03-14,33115
2020-03-15,33166
2020-03-16,33437
2020-03-17,33628
2020-03-18,33752
2020-03-19,33601
2020-03-20,33367
2020-03-21,33938
2020-03-22,34156
2020-03-23,34996
2020-03-24,34832
2020-03-25,35518
2020-03-26,35857
2020-03-27,35279
2020-03-28,35208
2020-03-29,35722
2020-03-30,35516
2020-03-31,35878
2020-04-01,35519
2020-04-02,35497
2020-04-03,35983
2020-04-04,35512
2020-04-05,35717
2020-04-06,35760
2020-04-07,35463
2020-04-08,34741
2020-04-09,34524
2020-04-10,36019
2020-04-11,36351
2020-04-12,36131
2020-04-13,36882
2020-04-14,36738
2020-04-15,36711
2020-04-16,36142
2020-04-17,35563
2020-04-18,35267
2020-04-19,35475
2020-04-20,35976
2020-04-21,36126
2020-04-22,35926
2020-04-23,34773
2020-04-24,35387
2020-04-25,35456
2020-04-26,35178
2020-04-27,35144
2020-04-28,35823
2020-04-29,35586
2020-04-30,35672
2020-05-01,35884
2020-05-02,35090
2020-05-03,35522
2020-05-04,35989
2020-05-05,36116
2020-05-06,35746
2020-05-07,35815
2020-05-08,35529
2020-05-09,35626
2020-05-10,35807
2020-05-11,35945
2020-05-12,35136
2020-05-13,35132
