date_obj,Marble%20block price
2019-04-09,330098
2019-04-10,330098
2019-04-11,329362
2019-04-12,329362
2019-04-13,328761
2019-04-14,328761
2019-04-15,328144
2019-04-16,328144
2019-04-17,327974
2019-04-18,327974
2019-04-19,331815
2019-04-20,331815
2019-04-21,329604
2019-04-22,329604
2019-04-23,329390
2019-04-24,329390
2019-04-25,327831
2019-04-26,327831
2019-04-27,329163
2019-04-28,329163
2019-04-29,328886
2019-04-30,328886
2019-05-01,328083
2019-05-02,328083
2019-05-03,326861
2019-05-04,326861
2019-05-05,326614
2019-05-06,326614
2019-05-07,327749
2019-05-08,327749
2019-05-09,326438
2019-05-10,326438
2019-05-11,329166
2019-05-12,329166
2019-05-13,328761
2019-05-14,328761
2019-05-15,326845
2019-05-16,326845
2019-05-17,327591
2019-05-18,329531
2019-05-19,329531
2019-05-20,327393
2019-05-21,327393
2019-05-22,325321
2019-05-23,325321
2019-05-24,326755
2019-05-25,326755
2019-05-26,329307
2019-05-27,328944
2019-05-28,328944
2019-05-29,327304
2019-05-30,327304
2019-05-31,327114
2019-06-01,327114
2019-06-02,329303
2019-06-03,329303
2019-06-04,331843
2019-06-05,331843
2019-06-06,327507
2019-06-07,327507
2019-06-08,327278
2019-06-09,327278
2019-06-10,326614
2019-06-11,326614
2019-06-12,327608
2019-06-13,327608
2019-06-14,326366
2019-06-15,326366
2019-06-16,331320
2019-06-17,331320
2019-06-18,329478
2019-06-19,329478
2019-06-20,327396
2019-06-21,327396
2019-06-22,327396
2019-06-23,328466
2019-06-24,328466
2019-06-25,328466
2019-06-26,327410
2019-06-27,327410
2019-06-28,328585
2019-06-29,328585
2019-06-30,331626
2019-07-01,331626
2019-07-02,332467
2019-07-03,332467
2019-07-04,332467
2019-07-05,329915
2019-07-06,329915
2019-07-07,328881
2019-07-08,328881
2019-07-09,329603
2019-07-10,329603
2019-07-11,328818
2019-07-12,328818
2019-07-13,328389
2019-07-14,330444
2019-07-15,330444
2019-07-16,330444
2019-07-17,329396
2019-07-18,329396
2019-07-19,328287
2019-07-20,328287
2019-07-21,328243
2019-07-22,328243
2019-07-23,329995
2019-07-24,329995
2019-07-25,329995
2019-07-26,327271
2019-07-27,327271
2019-07-28,329321
2019-07-29,329321
2019-07-30,329424
2019-07-31,329424
2019-08-01,327169
2019-08-02,327169
2019-08-03,327746
2019-08-04,327746
2019-08-05,328383
2019-08-06,328383
2019-08-07,327190
2019-08-08,327190
2019-08-09,327190
2019-08-10,328157
2019-08-11,328157
2019-08-12,329422
2019-08-13,329422
2019-08-14,329422
2019-08-15,328109
2019-08-16,327110
2019-08-17,327110
2019-08-18,326713
2019-08-19,326713
2019-08-20,327126
2019-08-21,327126
2019-08-22,328450
2019-08-23,328450
2019-08-24,328830
2019-08-24,328830
2019-08-25,328830
2019-08-25,328830
2019-08-26,328553
2019-08-26,328553
2019-08-27,328553
2019-08-27,328553
2019-08-28,328802
2019-08-29,328802
2019-08-30,329118
2019-08-31,329118
2019-09-01,328596
2019-09-02,328596
2019-09-03,328416
2019-09-04,328416
2019-09-05,327530
2019-09-06,327530
2019-09-07,327534
2019-09-08,327534
2019-09-09,328849
2019-09-10,328849
2019-09-11,328289
2019-09-12,328289
2019-09-13,328289
2019-09-14,330047
2019-09-15,330047
2019-09-16,330231
2019-09-17,330231
2019-09-18,329036
2019-09-19,329036
2019-09-20,329036
2019-09-21,329063
2019-09-22,329063
2019-09-23,330072
2019-09-24,330072
2019-09-25,330072
2019-09-26,328833
2019-09-27,328833
2019-09-28,328579
2019-09-29,328579
2019-09-30,328579
2019-10-01,328086
2019-10-02,328086
2019-10-03,328086
2019-10-04,328661
2019-10-05,328661
2019-10-06,328992
2019-10-07,328992
2019-10-08,328793
2019-10-09,328793
2019-10-10,328793
2019-10-11,329528
2019-10-12,329528
2019-10-13,329680
2019-10-14,329680
2019-10-15,327806
2019-10-16,327806
2019-10-17,327806
2019-10-18,328777
2019-10-19,328777
2019-10-20,328286
2019-10-21,328286
2019-10-22,328286
2019-10-23,327569
2019-10-24,327569
2019-10-25,327533
2019-10-26,327533
2019-10-27,330084
2019-10-28,330084
2019-10-29,328108
2019-10-30,328108
2019-10-31,328846
2019-11-01,328846
2019-11-02,328731
2019-11-03,328731
2019-11-04,328074
2019-11-05,328074
2019-11-06,328074
2019-11-07,331239
2019-11-08,331239
2019-11-09,329010
2019-11-10,329010
2019-11-11,327510
2019-11-12,327510
2019-11-13,327510
2019-11-14,327685
2019-11-15,327685
2019-11-16,327651
2019-11-17,327651
2019-11-18,327733
2019-11-19,327733
2019-11-20,327733
2019-11-21,327421
2019-11-22,327421
2019-11-23,326732
2019-11-24,326732
2019-11-25,327314
2019-11-26,327314
2019-11-27,327314
2019-11-28,328105
2019-11-29,328105
2019-11-30,328105
2019-12-01,329550
2019-12-02,329550
2019-12-03,329340
2019-12-04,329340
2019-12-05,329340
2019-12-06,330687
2019-12-07,330687
2019-12-08,333504
2019-12-09,333504
2019-12-10,329094
2019-12-11,329094
2019-12-12,329094
2019-12-13,328290
2019-12-14,328290
2019-12-15,330363
2019-12-16,330363
2019-12-17,329547
2019-12-18,329547
2019-12-19,329547
2019-12-20,333511
2019-12-21,333511
2019-12-22,332051
2019-12-23,332051
2019-12-24,332051
2019-12-25,329988
2019-12-26,329988
2019-12-27,330211
2019-12-28,330211
2019-12-29,329199
2019-12-30,329199
2019-12-31,332210
2020-01-01,332210
2020-01-02,333163
2020-01-03,333163
2020-01-04,333163
2020-01-05,330609
2020-01-06,330609
2020-01-07,328410
2020-01-08,328410
2020-01-09,328410
2020-01-10,328034
2020-01-11,328034
2020-01-12,329875
2020-01-13,329875
2020-01-14,326854
2020-01-15,326854
2020-01-16,330052
2020-01-17,330052
2020-01-18,332636
2020-01-19,330401
2020-01-20,330401
2020-01-21,330401
2020-01-22,330356
2020-01-23,330356
2020-01-24,330091
2020-01-25,330091
2020-01-26,330314
2020-01-27,330314
2020-01-28,327928
2020-01-29,327928
2020-01-30,329383
2020-01-31,329383
2020-02-01,329337
2020-02-02,329337
2020-02-03,328637
2020-02-04,328637
2020-02-05,328447
2020-02-06,328447
2020-02-07,328154
2020-02-08,328154
2020-02-09,328969
2020-02-10,328839
2020-02-11,328839
2020-02-12,328078
2020-02-13,328078
2020-02-14,329827
2020-02-15,329827
2020-02-16,335479
2020-02-17,335479
2020-02-18,330339
2020-02-19,330339
2020-02-20,327895
2020-02-21,327895
2020-02-22,330025
2020-02-23,330025
2020-02-24,331501
2020-02-25,331501
2020-02-26,329152
2020-02-27,329152
2020-02-28,328174
2020-02-29,328174
2020-03-01,331553
2020-03-02,331553
2020-03-03,330127
2020-03-04,330127
2020-03-05,329808
2020-03-06,329808
2020-03-07,329432
2020-03-08,329432
2020-03-09,330187
2020-03-10,330187
2020-03-11,328293
2020-03-12,328293
2020-03-13,329147
2020-03-14,329147
2020-03-15,330786
2020-03-16,330786
2020-03-17,328659
2020-03-18,328659
2020-03-19,327882
2020-03-20,327532
2020-03-21,327532
2020-03-22,329446
2020-03-23,329446
2020-03-24,329411
2020-03-25,329411
2020-03-26,328520
2020-03-27,337543
2020-03-28,337543
2020-03-29,339372
2020-03-30,337309
2020-03-31,337309
2020-04-01,333681
2020-04-02,332610
2020-04-03,332610
2020-04-04,332843
2020-04-05,333852
2020-04-06,335668
2020-04-07,336672
2020-04-08,334039
2020-04-09,330703
2020-04-10,330703
2020-04-11,329619
2020-04-12,328532
2020-04-13,328839
2020-04-14,328691
2020-04-15,330319
2020-04-16,330319
2020-04-17,329044
2020-04-18,328975
2020-04-19,330701
2020-04-20,329042
2020-04-21,328642
2020-04-22,328376
2020-04-23,328376
2020-04-24,328712
2020-04-25,330966
2020-04-26,332389
2020-04-27,331054
2020-04-28,330012
2020-04-29,330012
2020-04-30,330415
2020-05-01,330415
2020-05-02,330911
2020-05-03,330480
2020-05-04,330480
2020-05-05,330046
2020-05-06,329512
2020-05-07,329155
2020-05-08,329155
2020-05-09,331486
2020-05-10,329460
2020-05-11,329460
2020-05-12,329045
2020-05-13,327794
