date_obj,Guthix%20armour%20set%20(lg) price
2019-03-26,152128
2019-03-27,152128
2019-03-28,152718
2019-03-29,152634
2019-03-30,152634
2019-03-31,152468
2019-04-01,152919
2019-04-02,155750
2019-04-03,154689
2019-04-04,155258
2019-04-05,158974
2019-04-06,158974
2019-04-07,159224
2019-04-08,160549
2019-04-09,162966
2019-04-10,163910
2019-04-11,165615
2019-04-12,168976
2019-04-13,171885
2019-04-14,168183
2019-04-15,166417
2019-04-16,162957
2019-04-17,160341
2019-04-18,159828
2019-04-19,158101
2019-04-20,157837
2019-04-21,157000
2019-04-22,155755
2019-04-23,154461
2019-04-24,155329
2019-04-25,155095
2019-04-26,158679
2019-04-27,160424
2019-04-28,162532
2019-04-29,164775
2019-04-30,163912
2019-05-01,163912
2019-05-02,162157
2019-05-03,161859
2019-05-04,161672
2019-05-05,160571
2019-05-06,160481
2019-05-07,160003
2019-05-08,160189
2019-05-09,161221
2019-05-10,162395
2019-05-11,164572
2019-05-12,163223
2019-05-13,160694
2019-05-14,159661
2019-05-15,158684
2019-05-16,160486
2019-05-17,160486
2019-05-18,162943
2019-05-19,165277
2019-05-20,168105
2019-05-21,170596
2019-05-22,170853
2019-05-23,168992
2019-05-24,168812
2019-05-25,166270
2019-05-26,165300
2019-05-27,165659
2019-05-28,167181
2019-05-29,168157
2019-05-30,166061
2019-05-31,165774
2019-06-01,164078
2019-06-02,162897
2019-06-03,164152
2019-06-04,166665
2019-06-05,170452
2019-06-06,171840
2019-06-07,174444
2019-06-08,172742
2019-06-09,169101
2019-06-10,169101
2019-06-11,167123
2019-06-12,165399
2019-06-13,165250
2019-06-14,166205
2019-06-15,168445
2019-06-16,168631
2019-06-17,165720
2019-06-18,165720
2019-06-19,164004
2019-06-20,162871
2019-06-21,163216
2019-06-22,163216
2019-06-23,165479
2019-06-24,167964
2019-06-25,166884
2019-06-26,166724
2019-06-27,165677
2019-06-28,165677
2019-06-29,164731
2019-06-30,166295
2019-07-01,166295
2019-07-02,165385
2019-07-03,164348
2019-07-04,161688
2019-07-05,161818
2019-07-06,161072
2019-07-07,160403
2019-07-08,160823
2019-07-09,160659
2019-07-10,160220
2019-07-11,161215
2019-07-12,160517
2019-07-13,160517
2019-07-14,160657
2019-07-15,162363
2019-07-16,163871
2019-07-17,163149
2019-07-18,163493
2019-07-19,163878
2019-07-20,162965
2019-07-21,161359
2019-07-22,158143
2019-07-23,156458
2019-07-24,156458
2019-07-25,154460
2019-07-26,155050
2019-07-27,155270
2019-07-28,155460
2019-07-29,155460
2019-07-30,156487
2019-07-31,154113
2019-08-01,154113
2019-08-02,155052
2019-08-03,156118
2019-08-04,157017
2019-08-05,158715
2019-08-06,160875
2019-08-07,163354
2019-08-08,163354
2019-08-09,165960
2019-08-10,169571
2019-08-11,169571
2019-08-12,168582
2019-08-13,168110
2019-08-14,168761
2019-08-15,172303
2019-08-16,171667
2019-08-17,171667
2019-08-18,171201
2019-08-19,169532
2019-08-20,174640
2019-08-21,172316
2019-08-22,172070
2019-08-23,172070
2019-08-24,171616
2019-08-24,171616
2019-08-25,171616
2019-08-25,171616
2019-08-26,172437
2019-08-26,172437
2019-08-27,170993
2019-08-27,170993
2019-08-28,172096
2019-08-29,176588
2019-08-30,173989
2019-08-31,173989
2019-09-01,171999
2019-09-02,171999
2019-09-03,169670
2019-09-04,168195
2019-09-05,167150
2019-09-06,167150
2019-09-07,164665
2019-09-08,164654
2019-09-09,164654
2019-09-10,165304
2019-09-11,166823
2019-09-12,170115
2019-09-13,172532
2019-09-14,170368
2019-09-15,167489
2019-09-16,166910
2019-09-17,167716
2019-09-18,167858
2019-09-19,165457
2019-09-20,165457
2019-09-21,165167
2019-09-22,163816
2019-09-23,163991
2019-09-24,163991
2019-09-25,163757
2019-09-26,161890
2019-09-27,161890
2019-09-28,160789
2019-09-29,160789
2019-09-30,160178
2019-10-01,161192
2019-10-02,161192
2019-10-03,160904
2019-10-04,160904
2019-10-05,161605
2019-10-06,161518
2019-10-07,161518
2019-10-08,161221
2019-10-09,161221
2019-10-10,162478
2019-10-11,162478
2019-10-12,164087
2019-10-13,162744
2019-10-14,160813
2019-10-15,160813
2019-10-16,160360
2019-10-17,160360
2019-10-18,158534
2019-10-19,157051
2019-10-20,156595
2019-10-21,155037
2019-10-22,154021
2019-10-23,153377
2019-10-24,150523
2019-10-25,149837
2019-10-26,148431
2019-10-27,148101
2019-10-28,146389
2019-10-29,146389
2019-10-30,146183
2019-10-31,148369
2019-11-01,147354
2019-11-02,148122
2019-11-03,147310
2019-11-04,146204
2019-11-05,146204
2019-11-06,143088
2019-11-07,142038
2019-11-08,144056
2019-11-09,145945
2019-11-10,145754
2019-11-11,143559
2019-11-12,143559
2019-11-13,144137
2019-11-14,144137
2019-11-15,142323
2019-11-16,141451
2019-11-17,141451
2019-11-18,142841
2019-11-19,142841
2019-11-20,145341
2019-11-21,145341
2019-11-22,146111
2019-11-23,147464
2019-11-24,152342
2019-11-25,152342
2019-11-26,154674
2019-11-27,154674
2019-11-28,155768
2019-11-29,155768
2019-11-30,158208
2019-12-01,161101
2019-12-02,162866
2019-12-03,162061
2019-12-04,163638
2019-12-05,163638
2019-12-06,164827
2019-12-07,165322
2019-12-08,165322
2019-12-09,165917
2019-12-10,163523
2019-12-11,160899
2019-12-12,160899
2019-12-13,159469
2019-12-14,159400
2019-12-15,159292
2019-12-16,159007
2019-12-17,158431
2019-12-18,158431
2019-12-19,158072
2019-12-20,158325
2019-12-21,160020
2019-12-22,160798
2019-12-23,160350
2019-12-24,160249
2019-12-25,160525
2019-12-26,158990
2019-12-27,157779
2019-12-28,156541
2019-12-29,156541
2019-12-30,156568
2019-12-31,155054
2020-01-01,153638
2020-01-02,153567
2020-01-03,154975
2020-01-04,154285
2020-01-05,155812
2020-01-06,158929
2020-01-07,158016
2020-01-08,158016
2020-01-09,157192
2020-01-10,157786
2020-01-11,157193
2020-01-12,155240
2020-01-13,155240
2020-01-14,156344
2020-01-15,155375
2020-01-16,154667
2020-01-17,154861
2020-01-18,154861
2020-01-19,156336
2020-01-20,155166
2020-01-21,155166
2020-01-22,153356
2020-01-23,151376
2020-01-24,150817
2020-01-25,151231
2020-01-26,152475
2020-01-27,151574
2020-01-28,152878
2020-01-29,149681
2020-01-30,152578
2020-01-31,150418
2020-02-01,151365
2020-02-02,152353
2020-02-03,150641
2020-02-04,153627
2020-02-05,156125
2020-02-06,155210
2020-02-07,155210
2020-02-08,156427
2020-02-09,157190
2020-02-10,157378
2020-02-11,157378
2020-02-12,157842
2020-02-13,157842
2020-02-14,157342
2020-02-15,157342
2020-02-16,158403
2020-02-17,157195
2020-02-18,157369
2020-02-19,157130
2020-02-20,154885
2020-02-21,154885
2020-02-22,154922
2020-02-23,152069
2020-02-24,151732
2020-02-25,149019
2020-02-26,149378
2020-02-27,151314
2020-02-28,152398
2020-02-29,152398
2020-03-01,153549
2020-03-02,155522
2020-03-03,154129
2020-03-04,154129
2020-03-05,154477
2020-03-06,155089
2020-03-07,155089
2020-03-08,155751
2020-03-09,155936
2020-03-10,156849
2020-03-11,156849
2020-03-12,156255
2020-03-13,156524
2020-03-14,154807
2020-03-15,153362
2020-03-16,151746
2020-03-17,150754
2020-03-18,151216
2020-03-19,150217
2020-03-20,149438
2020-03-21,149070
2020-03-22,148371
2020-03-23,148438
2020-03-24,147993
2020-03-25,148008
2020-03-26,147683
2020-03-27,149202
2020-03-28,150284
2020-03-29,148095
2020-03-30,146399
2020-03-31,145186
2020-04-01,143966
2020-04-02,142383
2020-04-03,142383
2020-04-04,141477
2020-04-05,143326
2020-04-06,143912
2020-04-07,144794
2020-04-08,145964
2020-04-09,145601
2020-04-10,145956
2020-04-11,145556
2020-04-12,146515
2020-04-13,144840
2020-04-14,144955
2020-04-15,142982
2020-04-16,142982
2020-04-17,141329
2020-04-18,141417
2020-04-19,140883
2020-04-20,140599
2020-04-21,139905
2020-04-22,142302
2020-04-23,144376
2020-04-24,147277
2020-04-25,151059
2020-04-26,151889
2020-04-27,149814
2020-04-28,147620
2020-04-29,147228
2020-04-30,146218
2020-05-01,146218
2020-05-02,146535
2020-05-03,144188
2020-05-04,142941
2020-05-05,142494
2020-05-06,142864
2020-05-07,143177
2020-05-08,144390
2020-05-09,144052
2020-05-10,143154
2020-05-11,140888
2020-05-12,139978
2020-05-13,139789
