date_obj,Bagged%20magic%20tree price
2019-03-21,52776
2019-03-22,52776
2019-03-23,52776
2019-03-24,52776
2019-03-25,52776
2019-03-26,52776
2019-03-27,52776
2019-03-28,52776
2019-03-29,52776
2019-03-30,52776
2019-03-31,52036
2019-04-01,52036
2019-04-02,52036
2019-04-03,52036
2019-04-04,52036
2019-04-05,52036
2019-04-06,52036
2019-04-07,52036
2019-04-08,52036
2019-04-09,52036
2019-04-10,52036
2019-04-11,52036
2019-04-12,52036
2019-04-13,52036
2019-04-14,52036
2019-04-15,53027
2019-04-16,53027
2019-04-17,53027
2019-04-18,53027
2019-04-19,53027
2019-04-20,53027
2019-04-21,53027
2019-04-22,53027
2019-04-23,53027
2019-04-24,53027
2019-04-25,53027
2019-04-26,53027
2019-04-27,53027
2019-04-28,53027
2019-04-29,53027
2019-04-30,53027
2019-05-01,53027
2019-05-02,53306
2019-05-03,53306
2019-05-04,53306
2019-05-05,53306
2019-05-06,53306
2019-05-07,53306
2019-05-08,53306
2019-05-09,53306
2019-05-10,53306
2019-05-11,53306
2019-05-12,53306
2019-05-13,53306
2019-05-14,53306
2019-05-15,53306
2019-05-16,53306
2019-05-17,53306
2019-05-18,53013
2019-05-19,53013
2019-05-20,53013
2019-05-21,53013
2019-05-22,53013
2019-05-23,53013
2019-05-24,53013
2019-05-25,53013
2019-05-26,53013
2019-05-27,53013
2019-05-28,53013
2019-05-29,53013
2019-05-30,53013
2019-05-31,53013
2019-06-01,53013
2019-06-02,53013
2019-06-03,51797
2019-06-04,51797
2019-06-05,51797
2019-06-06,51797
2019-06-07,51797
2019-06-08,51797
2019-06-09,51797
2019-06-10,51797
2019-06-11,51797
2019-06-12,51797
2019-06-13,51797
2019-06-14,51797
2019-06-15,51797
2019-06-16,51797
2019-06-17,51797
2019-06-18,51797
2019-06-19,52645
2019-06-20,52645
2019-06-21,52645
2019-06-22,52645
2019-06-23,52645
2019-06-24,52645
2019-06-25,52645
2019-06-26,52645
2019-06-27,52645
2019-06-28,52645
2019-06-29,52645
2019-06-30,52645
2019-07-01,52645
2019-07-02,52645
2019-07-03,52645
2019-07-04,52645
2019-07-05,52645
2019-07-06,52939
2019-07-07,52939
2019-07-08,52939
2019-07-09,52939
2019-07-10,52939
2019-07-11,52939
2019-07-12,52939
2019-07-13,52939
2019-07-14,52939
2019-07-15,52939
2019-07-16,52939
2019-07-17,52939
2019-07-18,52939
2019-07-19,52939
2019-07-20,52939
2019-07-21,52939
2019-07-22,53488
2019-07-23,53488
2019-07-24,53488
2019-07-25,53488
2019-07-26,53488
2019-07-27,53488
2019-07-28,53488
2019-07-29,53488
2019-07-30,53488
2019-07-31,53488
2019-08-01,53488
2019-08-02,53488
2019-08-03,53488
2019-08-04,53488
2019-08-05,53488
2019-08-06,53488
2019-08-07,53488
2019-08-08,53488
2019-08-09,53113
2019-08-10,53113
2019-08-11,53113
2019-08-12,53113
2019-08-13,53113
2019-08-14,53113
2019-08-15,53113
2019-08-16,53113
2019-08-17,53113
2019-08-18,53113
2019-08-19,53113
2019-08-20,53113
2019-08-21,53113
2019-08-22,53113
2019-08-23,53113
2019-08-24,53113
2019-08-24,53113
2019-08-25,53113
2019-08-25,53113
2019-08-26,53238
2019-08-27,53238
2019-08-27,53238
2019-08-28,53238
2019-08-29,53238
2019-08-30,53238
2019-08-31,53238
2019-09-01,53238
2019-09-02,53238
2019-09-03,53238
2019-09-04,53238
2019-09-05,53238
2019-09-06,53238
2019-09-07,53238
2019-09-08,53238
2019-09-09,53238
2019-09-10,53238
2019-09-11,53238
2019-09-12,53238
2019-09-13,52782
2019-09-14,52782
2019-09-15,52782
2019-09-16,52782
2019-09-17,52782
2019-09-18,52782
2019-09-19,52782
2019-09-20,52782
2019-09-21,52782
2019-09-22,52782
2019-09-23,52782
2019-09-24,52782
2019-09-25,52782
2019-09-26,52782
2019-09-27,52782
2019-09-28,52782
2019-09-29,52782
2019-09-30,52782
2019-10-01,52488
2019-10-02,52488
2019-10-03,52488
2019-10-04,52488
2019-10-05,52488
2019-10-06,52488
2019-10-07,52488
2019-10-08,52488
2019-10-09,52488
2019-10-10,52488
2019-10-11,52488
2019-10-12,52488
2019-10-13,52488
2019-10-14,52488
2019-10-15,52488
2019-10-16,52488
2019-10-17,52488
2019-10-18,52488
2019-10-19,52488
2019-10-20,52488
2019-10-21,53057
2019-10-22,53057
2019-10-23,53057
2019-10-24,53057
2019-10-25,53057
2019-10-26,53057
2019-10-27,53057
2019-10-28,53057
2019-10-29,53057
2019-10-30,53057
2019-10-31,53057
2019-11-01,53057
2019-11-02,53057
2019-11-03,53057
2019-11-04,53057
2019-11-05,53057
2019-11-06,53057
2019-11-07,53057
2019-11-08,53057
2019-11-09,54219
2019-11-10,54219
2019-11-11,54219
2019-11-12,54219
2019-11-13,54219
2019-11-14,54219
2019-11-15,54219
2019-11-16,54219
2019-11-17,54219
2019-11-18,54219
2019-11-19,54219
2019-11-20,54219
2019-11-21,54219
2019-11-22,54219
2019-11-23,54219
2019-11-24,54219
2019-11-25,54219
2019-11-26,54219
2019-11-27,54219
2019-11-28,54219
2019-11-29,53147
2019-11-30,53147
2019-12-01,53147
2019-12-02,53147
2019-12-03,53147
2019-12-04,53147
2019-12-05,53147
2019-12-06,53147
2019-12-07,53147
2019-12-08,53147
2019-12-09,53147
2019-12-10,53147
2019-12-11,53147
2019-12-12,53147
2019-12-13,53147
2019-12-14,53147
2019-12-15,53147
2019-12-16,53147
2019-12-17,53147
2019-12-18,53058
2019-12-19,53058
2019-12-20,53058
2019-12-21,53058
2019-12-22,53058
2019-12-23,53058
2019-12-24,53058
2019-12-25,53058
2019-12-26,53058
2019-12-27,53058
2019-12-28,53058
2019-12-29,53058
2019-12-30,53058
2019-12-31,53058
2020-01-01,53058
2020-01-02,53058
2020-01-03,53058
2020-01-04,53058
2020-01-05,53285
2020-01-06,53285
2020-01-07,53285
2020-01-08,53285
2020-01-09,53285
2020-01-10,53285
2020-01-11,53285
2020-01-12,53285
2020-01-13,53285
2020-01-14,53285
2020-01-15,53285
2020-01-16,53285
2020-01-17,53285
2020-01-18,53285
2020-01-19,53285
2020-01-20,53285
2020-01-21,52626
2020-01-22,52626
2020-01-23,52626
2020-01-24,52626
2020-01-25,52626
2020-01-26,52626
2020-01-27,52626
2020-01-28,52626
2020-01-29,52626
2020-01-30,52626
2020-01-31,52626
2020-02-01,52626
2020-02-02,52626
2020-02-03,52626
2020-02-04,52626
2020-02-05,52626
2020-02-06,49997
2020-02-07,49997
2020-02-08,49997
2020-02-09,49997
2020-02-10,49997
2020-02-11,49997
2020-02-12,49997
2020-02-13,49997
2020-02-14,49997
2020-02-15,49997
2020-02-16,49997
2020-02-17,49997
2020-02-18,49997
2020-02-19,49997
2020-02-20,49997
2020-02-21,49997
2020-02-22,50458
2020-02-23,50458
2020-02-24,50458
2020-02-25,50458
2020-02-26,50458
2020-02-27,50458
2020-02-28,50458
2020-02-29,50458
2020-03-01,50458
2020-03-02,50458
2020-03-03,50458
2020-03-04,50458
2020-03-05,50458
2020-03-06,50458
2020-03-07,50458
2020-03-08,51567
2020-03-09,51567
2020-03-10,51567
2020-03-11,51567
2020-03-12,51567
2020-03-13,51567
2020-03-14,51567
2020-03-15,51567
2020-03-16,51567
2020-03-17,51567
2020-03-18,51567
2020-03-19,51567
2020-03-20,51567
2020-03-21,51567
2020-03-22,52338
2020-03-23,52338
2020-03-24,52338
2020-03-25,52338
2020-03-26,52338
2020-03-27,52338
2020-03-28,52338
2020-03-29,52338
2020-03-30,52338
2020-03-31,52338
2020-04-01,51013
2020-04-02,51013
2020-04-03,51013
2020-04-04,51013
2020-04-05,51013
2020-04-06,51013
2020-04-07,51013
2020-04-08,51013
2020-04-09,51013
2020-04-10,51884
2020-04-11,51884
2020-04-12,51884
2020-04-13,51884
2020-04-14,51884
2020-04-15,51884
2020-04-16,51884
2020-04-17,51884
2020-04-18,53204
2020-04-19,53204
2020-04-20,53204
2020-04-21,53204
2020-04-22,53204
2020-04-23,53204
2020-04-24,53204
2020-04-25,53204
2020-04-26,52530
2020-04-27,52530
2020-04-28,52530
2020-04-29,52530
2020-04-30,52530
2020-05-01,52530
2020-05-02,52530
2020-05-03,52530
2020-05-04,52530
2020-05-05,51711
2020-05-06,51711
2020-05-07,51711
2020-05-08,51711
2020-05-09,51711
2020-05-10,51711
2020-05-11,51711
2020-05-12,51711
2020-05-13,51711
