date_obj,Easter%20egg price
2019-04-01,4339
2019-04-02,4339
2019-04-03,4339
2019-04-04,4304
2019-04-05,4304
2019-04-06,4304
2019-04-07,4304
2019-04-08,4190
2019-04-09,4190
2019-04-10,4190
2019-04-11,3985
2019-04-12,3785
2019-04-13,3595
2019-04-14,3415
2019-04-15,3244
2019-04-16,3081
2019-04-17,2926
2019-04-18,2779
2019-04-19,2640
2019-04-20,2508
2019-04-21,2382
2019-04-22,2262
2019-04-23,2148
2019-04-24,2040
2019-04-25,1938
2019-04-26,1841
2019-04-27,1748
2019-04-28,1660
2019-04-29,1577
2019-04-30,1498
2019-05-01,1442
2019-05-02,1403
2019-05-03,1383
2019-05-04,1359
2019-05-05,1366
2019-05-06,1366
2019-05-07,1356
2019-05-08,1343
2019-05-09,1335
2019-05-10,1314
2019-05-11,1307
2019-05-12,1318
2019-05-13,1367
2019-05-14,1416
2019-05-15,1449
2019-05-16,1478
2019-05-17,1488
2019-05-18,1550
2019-05-19,1604
2019-05-20,1649
2019-05-21,1728
2019-05-22,1802
2019-05-23,1877
2019-05-24,1958
2019-05-25,1978
2019-05-26,1954
2019-05-27,1989
2019-05-28,2022
2019-05-29,2076
2019-05-30,2129
2019-05-31,2042
2019-06-01,1994
2019-06-02,1994
2019-06-03,2034
2019-06-04,2079
2019-06-05,2079
2019-06-06,2123
2019-06-07,2123
2019-06-08,2200
2019-06-09,2179
2019-06-10,2179
2019-06-11,2206
2019-06-12,2206
2019-06-13,2286
2019-06-14,2369
2019-06-15,2369
2019-06-16,2344
2019-06-17,2344
2019-06-18,2392
2019-06-19,2392
2019-06-20,2437
2019-06-21,2437
2019-06-22,2512
2019-06-23,2512
2019-06-24,2508
2019-06-25,2508
2019-06-26,2463
2019-06-27,2512
2019-06-28,2512
2019-06-29,2557
2019-06-30,2557
2019-07-01,2641
2019-07-02,2641
2019-07-03,2618
2019-07-04,2618
2019-07-05,2639
2019-07-06,2639
2019-07-07,2691
2019-07-08,2691
2019-07-09,2651
2019-07-10,2651
2019-07-11,2534
2019-07-12,2534
2019-07-13,2485
2019-07-14,2440
2019-07-15,2440
2019-07-16,2440
2019-07-17,2523
2019-07-18,2523
2019-07-19,2523
2019-07-20,2496
2019-07-21,2496
2019-07-22,2529
2019-07-23,2529
2019-07-24,2599
2019-07-25,2599
2019-07-26,2550
2019-07-27,2550
2019-07-28,2620
2019-07-29,2620
2019-07-30,2606
2019-07-31,2606
2019-08-01,2606
2019-08-02,2606
2019-08-03,2542
2019-08-04,2542
2019-08-05,2535
2019-08-06,2535
2019-08-07,2549
2019-08-08,2549
2019-08-09,2549
2019-08-10,2515
2019-08-11,2515
2019-08-12,2506
2019-08-13,2506
2019-08-14,2506
2019-08-15,2577
2019-08-16,2577
2019-08-17,2595
2019-08-18,2595
2019-08-19,2580
2019-08-20,2580
2019-08-21,2580
2019-08-22,2510
2019-08-23,2510
2019-08-24,2579
2019-08-24,2579
2019-08-25,2579
2019-08-25,2579
2019-08-26,2579
2019-08-26,2579
2019-08-27,2663
2019-08-27,2663
2019-08-28,2663
2019-08-29,2614
2019-08-30,2522
2019-08-31,2522
2019-09-01,2476
2019-09-02,2476
2019-09-03,2479
2019-09-04,2479
2019-09-05,2479
2019-09-06,2431
2019-09-07,2431
2019-09-08,2426
2019-09-09,2426
2019-09-10,2426
2019-09-11,2437
2019-09-12,2437
2019-09-13,2437
2019-09-14,2366
2019-09-15,2366
2019-09-16,2425
2019-09-17,2425
2019-09-18,2325
2019-09-19,2325
2019-09-20,2325
2019-09-21,2262
2019-09-22,2262
2019-09-23,2217
2019-09-24,2217
2019-09-25,2107
2019-09-26,2003
2019-09-27,2003
2019-09-28,1947
2019-09-29,1947
2019-09-30,1947
2019-10-01,1972
2019-10-02,1972
2019-10-03,1972
2019-10-04,1972
2019-10-05,2020
2019-10-06,2020
2019-10-07,2020
2019-10-08,2097
2019-10-09,2097
2019-10-10,2097
2019-10-11,2155
2019-10-12,2155
2019-10-13,2172
2019-10-14,2172
2019-10-15,2172
2019-10-16,2183
2019-10-17,2183
2019-10-18,2183
2019-10-19,2162
2019-10-20,2162
2019-10-21,2162
2019-10-22,2162
2019-10-23,2211
2019-10-24,2211
2019-10-25,2255
2019-10-26,2255
2019-10-27,2266
2019-10-28,2266
2019-10-29,2266
2019-10-30,2292
2019-10-31,2292
2019-11-01,2292
2019-11-02,2251
2019-11-03,2251
2019-11-04,2251
2019-11-05,2230
2019-11-06,2230
2019-11-07,2230
2019-11-08,2230
2019-11-09,2163
2019-11-10,2163
2019-11-11,2060
2019-11-12,2060
2019-11-13,2060
2019-11-14,2073
2019-11-15,2073
2019-11-16,2092
2019-11-17,2092
2019-11-18,2092
2019-11-19,2092
2019-11-20,2064
2019-11-21,2064
2019-11-22,2064
2019-11-23,1972
2019-11-24,1972
2019-11-25,1972
2019-11-26,1913
2019-11-27,1913
2019-11-28,1913
2019-11-29,1947
2019-11-30,1947
2019-12-01,1929
2019-12-02,1929
2019-12-03,1929
2019-12-04,1979
2019-12-05,1979
2019-12-06,1979
2019-12-07,1979
2019-12-08,2058
2019-12-09,2058
2019-12-10,2058
2019-12-11,2074
2019-12-12,2074
2019-12-13,2074
2019-12-14,2060
2019-12-15,2060
2019-12-16,2085
2019-12-17,2085
2019-12-18,2085
2019-12-19,2089
2019-12-20,2089
2019-12-21,2089
2019-12-22,2136
2019-12-23,2136
2019-12-24,2136
2019-12-25,2207
2019-12-26,2207
2019-12-27,2108
2019-12-28,2108
2019-12-29,2108
2019-12-30,2124
2019-12-31,2124
2020-01-01,2124
2020-01-02,2074
2020-01-03,2074
2020-01-04,2074
2020-01-05,2035
2020-01-06,2035
2020-01-07,2035
2020-01-08,2015
2020-01-09,2015
2020-01-10,2015
2020-01-11,2033
2020-01-12,2033
2020-01-13,2033
2020-01-14,2033
2020-01-15,2036
2020-01-16,2036
2020-01-17,2036
2020-01-18,2064
2020-01-19,2064
2020-01-20,2064
2020-01-21,2166
2020-01-22,2166
2020-01-23,2166
2020-01-24,2118
2020-01-25,2118
2020-01-26,2118
2020-01-27,2072
2020-01-28,2072
2020-01-29,2072
2020-01-30,2034
2020-01-31,2034
2020-02-01,2034
2020-02-02,1954
2020-02-03,1954
2020-02-04,1954
2020-02-05,1884
2020-02-06,1884
2020-02-07,1884
2020-02-08,1804
2020-02-09,1804
2020-02-10,1804
2020-02-11,1785
2020-02-12,1785
2020-02-13,1785
2020-02-14,1752
2020-02-15,1752
2020-02-16,1752
2020-02-17,1687
2020-02-18,1687
2020-02-19,1687
2020-02-20,1642
2020-02-21,1642
2020-02-22,1642
2020-02-23,1632
2020-02-24,1632
2020-02-25,1632
2020-02-26,1662
2020-02-27,1662
2020-02-28,1662
2020-02-29,1619
2020-03-01,1619
2020-03-02,1619
2020-03-03,1587
2020-03-04,1587
2020-03-05,1587
2020-03-06,1585
2020-03-07,1585
2020-03-08,1585
2020-03-09,1573
2020-03-10,1573
2020-03-11,1573
2020-03-12,1546
2020-03-13,1546
2020-03-14,1546
2020-03-15,1473
2020-03-16,1473
2020-03-17,1473
2020-03-18,1403
2020-03-19,1403
2020-03-20,1335
2020-03-21,1335
2020-03-22,1271
2020-03-23,1271
2020-03-24,1271
2020-03-25,1209
2020-03-26,1209
2020-03-27,1226
2020-03-28,1226
2020-03-29,1222
2020-03-30,1222
2020-03-31,1226
2020-04-01,1179
2020-04-02,1133
2020-04-03,1121
2020-04-04,1162
2020-04-05,1200
2020-04-06,1242
2020-04-07,1266
2020-04-08,1308
2020-04-09,1335
2020-04-10,1374
2020-04-11,1394
2020-04-12,1420
2020-04-13,1420
2020-04-14,1388
2020-04-15,1402
2020-04-16,1453
2020-04-17,1498
2020-04-18,1551
2020-04-19,1580
2020-04-20,1632
2020-04-21,1649
2020-04-22,1643
2020-04-23,1643
2020-04-24,1669
2020-04-25,1657
2020-04-26,1725
2020-04-27,1728
2020-04-28,1726
2020-04-29,1726
2020-04-30,1677
2020-05-01,1677
2020-05-02,1673
2020-05-03,1697
2020-05-04,1697
2020-05-05,1676
2020-05-06,1700
2020-05-07,1700
2020-05-08,1705
2020-05-09,1717
2020-05-10,1717
2020-05-11,1713
2020-05-12,1713
2020-05-13,1682
