date_obj,Arcane%20spirit%20shield price
2018-11-09,133278676
2018-11-10,131448756
2018-11-11,128969173
2018-11-12,126480139
2018-11-13,122113651
2018-11-14,122855431
2018-11-15,125030731
2018-11-16,127403855
2018-11-17,127368129
2018-11-18,126351232
2018-11-19,124752594
2018-11-20,121723582
2018-11-21,120588028
2018-11-22,118559409
2018-11-23,116861318
2018-11-24,117995239
2018-11-25,118254241
2018-11-26,118317572
2018-11-27,117670346
2018-11-28,118736023
2018-11-29,119879164
2018-12-01,119491910
2018-12-02,120289723
2018-12-03,119705455
2018-12-04,119031644
2018-12-05,118837372
2018-12-07,117987467
2018-12-09,120627774
2018-12-10,119419326
2018-12-11,118865506
2018-12-12,118425894
2018-12-13,118182548
2018-12-14,118033981
2018-12-15,117098982
2018-12-16,116197367
2018-12-17,116633364
2018-12-18,117537051
2018-12-19,117772211
2018-12-20,118949034
2018-12-21,118597989
2018-12-22,117619512
2018-12-23,118962783
2018-12-24,121918802
2018-12-25,121965691
2018-12-26,121729662
2018-12-27,122262020
2018-12-28,122210653
2018-12-29,122552688
2018-12-30,121305938
2018-12-31,119892864
2019-01-01,120845781
2019-01-02,120265672
2019-01-03,119191186
2019-01-04,118298139
2019-01-05,119251795
2019-01-06,120100996
2019-01-08,120443572
2019-01-10,116160092
2019-01-11,115605118
2019-01-12,117140039
2019-01-13,116496955
2019-01-14,115081466
2019-01-15,115770875
2019-01-16,117260809
2019-01-17,118217358
2019-01-18,117413327
2019-01-19,117928755
2019-01-20,117357080
2019-01-21,117258058
2019-01-22,116899152
2019-01-23,116694717
2019-01-24,117021867
2019-01-25,117389513
2019-01-26,118983174
2019-01-27,119738171
2019-01-28,119563599
2019-01-29,120011201
2019-01-30,120132046
2019-01-31,119818186
2019-02-01,120949630
2019-02-02,122058111
2019-02-03,123706869
2019-02-04,125989204
2019-02-05,126370101
2019-02-06,127302821
2019-02-07,127428506
2019-02-08,126194979
2019-02-09,125831997
2019-02-10,125499996
2019-02-11,125348326
2019-02-12,126587520
2019-02-13,126096774
2019-02-14,124425939
2019-02-15,123880884
2019-02-16,123827853
2019-02-17,123545505
2019-02-18,123765317
2019-02-19,124085782
2019-02-20,124580561
2019-02-21,124020990
2019-02-22,124192451
2019-02-23,125757603
2019-02-24,126512288
2019-02-25,125881729
2019-02-26,127266014
2019-02-27,127502154
2019-02-28,126256636
2019-03-01,126482900
2019-03-02,126698887
2019-03-03,127977459
2019-03-04,129442969
2019-03-05,128786891
2019-03-06,129193392
2019-03-07,130393798
2019-03-08,130084172
2019-03-09,130252541
2019-03-10,129218378
2019-03-11,128595415
2019-03-12,129430460
2019-03-13,129896197
2019-03-14,131624926
2019-03-15,132463591
2019-03-16,131940505
2019-03-17,132583484
2019-03-18,132807450
2019-03-19,133057179
2019-03-20,133088726
2019-03-21,133405810
2019-03-22,133767656
2019-03-23,133241343
2019-03-24,132373747
2019-03-25,131429313
2019-03-26,129297750
2019-03-27,129311956
2019-03-28,129083324
2019-03-29,129718526
2019-03-30,128769856
2019-03-31,128615279
2019-04-01,128765128
2019-04-02,129114845
2019-04-03,128629040
2019-04-04,128834631
2019-04-05,129111150
2019-04-06,129693211
2019-04-07,131830595
2019-04-08,131834228
2019-04-09,130694580
2019-04-10,130635955
2019-04-11,131016109
2019-04-12,130316310
2019-04-13,131217260
2019-04-14,131812676
2019-04-15,131052504
2019-04-16,130467210
2019-04-17,130873899
2019-04-18,130334996
2019-04-19,131094114
2019-04-20,131652490
2019-04-21,131621715
2019-04-22,131671557
2019-04-23,132142483
2019-04-24,131943086
2019-04-25,131523391
2019-04-26,131255034
2019-04-27,131473357
2019-04-28,131191519
2019-04-29,131167633
2019-04-30,131388872
2019-05-01,131113690
2019-05-02,131117919
2019-05-03,132350816
2019-05-04,133994073
2019-05-05,135167182
2019-05-06,135563333
2019-05-07,134366455
2019-05-08,133803286
2019-05-09,135557120
2019-05-10,135299716
2019-05-11,134931829
2019-05-12,135348095
2019-05-13,135284846
2019-05-14,136393536
2019-05-15,137428807
2019-05-16,136783353
2019-05-17,135117174
2019-05-18,135318332
2019-05-19,136571371
2019-05-20,136309697
2019-05-21,135419198
2019-05-22,134254924
2019-05-23,133336909
2019-05-24,133677347
2019-05-25,134132767
2019-05-26,134031321
2019-05-27,133059989
2019-05-28,133561462
2019-05-29,134323577
2019-05-30,135204209
2019-05-31,136104525
2019-06-01,137531640
2019-06-02,137803212
2019-06-03,137278041
2019-06-04,135483213
2019-06-05,134896448
2019-06-06,134267770
2019-06-07,135024564
2019-06-08,135736299
2019-06-09,135057188
2019-06-10,135159734
2019-06-11,135854802
2019-06-12,136326656
2019-06-13,135458472
2019-06-14,135679501
2019-06-15,135455225
2019-06-16,135066053
2019-06-17,134760068
2019-06-18,134090133
2019-06-19,133784270
2019-06-20,131128094
2019-06-21,126833729
2019-06-22,123429152
2019-06-23,118337937
2019-06-24,118965543
2019-06-25,124422485
2019-06-26,127951145
2019-06-27,132390285
2019-06-28,133046520
2019-06-29,132521001
2019-06-30,132511631
2019-07-01,131378246
2019-07-02,130273277
2019-07-03,130415009
2019-07-04,130109718
2019-07-05,129963551
2019-07-06,130567204
2019-07-07,131355119
2019-07-08,131936612
2019-07-09,131849672
2019-07-10,132237436
2019-07-11,132332432
2019-07-12,131958414
2019-07-13,131817280
2019-07-14,131939023
2019-07-15,132121457
2019-07-16,132644815
2019-07-17,134846339
2019-07-18,135514542
2019-07-19,136334115
2019-07-20,137009625
2019-07-21,139413123
2019-07-22,139793075
2019-07-23,139304251
2019-07-24,137796923
2019-07-25,136624668
2019-07-26,137709361
2019-07-27,140201675
2019-07-28,141567830
2019-07-29,139876156
2019-07-30,139019797
2019-07-31,140022934
2019-08-01,139605444
2019-08-02,139496549
2019-08-03,139951770
2019-08-04,140930259
2019-08-05,141265014
2019-08-06,141414230
2019-08-07,142236893
2019-08-08,142782723
2019-08-09,142469329
2019-08-10,142216942
2019-08-11,141790288
2019-08-12,141353928
2019-08-13,140645463
2019-08-14,139709518
2019-08-15,138734116
2019-08-16,137754736
2019-08-17,137609343
2019-08-18,137112616
2019-08-19,136572337
2019-08-20,136836582
2019-08-21,137290835
2019-08-22,136977039
2019-08-23,136549681
2019-08-24,138307378
2019-08-24,138307378
2019-08-25,142339370
2019-08-25,142339370
2019-08-26,141538522
2019-08-27,140879426
2019-08-27,140879426
2019-08-28,141972302
2019-08-29,142663675
2019-08-30,142707054
2019-08-31,142632886
2019-09-01,141772527
2019-09-02,142264655
2019-09-03,145469483
2019-09-04,145067693
2019-09-05,146748058
2019-09-06,146079371
2019-09-07,144650146
2019-09-08,143089126
2019-09-09,141566638
2019-09-10,139103916
2019-09-11,139664465
2019-09-12,139214617
2019-09-13,138760925
2019-09-14,138608053
2019-09-15,139135672
2019-09-16,140198746
2019-09-17,140123550
2019-09-18,140758058
2019-09-19,143503586
2019-09-20,144096290
2019-09-21,142898553
2019-09-22,141865248
2019-09-23,140609998
2019-09-24,139737059
2019-09-25,139167093
2019-09-26,138926451
2019-09-27,138898753
2019-09-28,139456174
2019-09-29,139222229
2019-09-30,139171665
2019-10-01,138440007
2019-10-02,137911440
2019-10-03,138227092
2019-10-04,138791089
2019-10-05,138494688
2019-10-06,138634264
2019-10-07,138760405
2019-10-08,139541590
2019-10-09,139655599
2019-10-10,139425195
2019-10-11,140481153
2019-10-12,140344415
2019-10-13,140201638
2019-10-14,141311444
2019-10-15,141040166
2019-10-16,141108515
2019-10-17,140403759
2019-10-18,140340061
2019-10-19,139890379
2019-10-20,139392250
2019-10-21,139515154
2019-10-22,139345359
2019-10-23,139213195
2019-10-24,140644710
2019-10-25,141522497
2019-10-26,141820881
2019-10-27,141791589
2019-10-28,141278531
2019-10-29,140320990
2019-10-30,139262521
2019-10-31,136308922
2019-11-01,138669325
2019-11-02,138951619
2019-11-03,138505719
2019-11-04,138013158
2019-11-05,138246158
2019-11-06,138250969
2019-11-07,139097763
2019-11-08,138706774
2019-11-09,139113783
2019-11-10,138912510
2019-11-11,138393214
2019-11-12,138174680
2019-11-13,137898782
2019-11-14,137241026
2019-11-15,138293052
2019-11-16,139541811
2019-11-17,139717842
2019-11-18,138875012
2019-11-19,137866761
2019-11-20,138107931
2019-11-21,138473084
2019-11-22,139326700
2019-11-23,139483138
2019-11-24,140025495
2019-11-25,140438242
2019-11-26,134499103
2019-11-27,128826380
2019-11-28,123557520
2019-11-29,120867070
2019-11-30,118233247
2019-12-01,114555459
2019-12-02,109371158
2019-12-03,109890423
2019-12-04,115325315
2019-12-05,119815888
2019-12-06,121539501
2019-12-07,118659627
2019-12-08,117265248
2019-12-09,116611630
2019-12-10,114026529
2019-12-11,115607637
2019-12-12,121388019
2019-12-13,127445309
2019-12-14,130849485
2019-12-15,131066657
2019-12-16,131327985
2019-12-17,130953236
2019-12-18,129731271
2019-12-19,129151684
2019-12-20,129520878
2019-12-21,129278220
2019-12-22,128293377
2019-12-23,128693045
2019-12-24,128597690
2019-12-25,128446646
2019-12-26,128463347
2019-12-27,128418563
2019-12-28,128507488
2019-12-29,128698473
2019-12-30,128528145
2019-12-31,128626193
2020-01-01,128732865
2020-01-02,128663904
2020-01-03,129010553
2020-01-04,129239297
2020-01-05,128643595
2020-01-06,128555486
2020-01-07,128895989
2020-01-08,128978252
2020-01-09,128650758
2020-01-10,128499204
2020-01-11,128440316
2020-01-12,128497190
2020-01-13,129019733
2020-01-14,131321137
2020-01-15,132728651
2020-01-16,131594027
2020-01-17,131112240
2020-01-18,130928302
2020-01-19,130764800
2020-01-20,131413944
2020-01-21,131162980
2020-01-22,131112561
2020-01-23,129849262
2020-01-24,129634738
2020-01-25,129512309
2020-01-26,130132797
2020-01-27,132224382
2020-01-28,132359586
2020-01-29,134192363
2020-01-30,136879254
2020-01-31,136375159
2020-02-01,136260693
2020-02-02,136772225
2020-02-03,137356504
2020-02-04,137520432
2020-02-05,136961540
2020-02-06,132874106
2020-02-07,131723996
2020-02-08,127799071
2020-02-09,126116616
2020-02-10,122999830
2020-02-11,122574821
2020-02-12,122190788
2020-02-13,122216485
2020-02-14,124641262
2020-02-15,123528052
2020-02-16,123694110
2020-02-17,123479679
2020-02-18,123770928
2020-02-19,124376483
2020-02-20,125401190
2020-02-21,128522299
2020-02-22,128660886
2020-02-23,127927759
2020-02-24,127841204
2020-02-25,127704551
2020-02-26,127584875
2020-02-27,126894296
2020-02-28,125605779
2020-02-29,125536694
2020-03-01,126448674
2020-03-02,126749880
2020-03-03,126775415
2020-03-04,126608374
2020-03-05,127439271
2020-03-06,128372376
2020-03-07,127818902
2020-03-08,129014163
2020-03-09,131103146
2020-03-10,133702531
2020-03-11,132471040
2020-03-12,131416213
2020-03-13,130992362
2020-03-14,131026494
2020-03-15,131885836
2020-03-16,131589589
2020-03-17,132079336
2020-03-18,132059109
2020-03-19,132795359
2020-03-20,133081889
2020-03-21,132924932
2020-03-22,132468883
2020-03-23,132229891
2020-03-24,132359000
2020-03-25,134201888
2020-03-26,135526858
2020-03-27,133947307
2020-03-28,132111105
2020-03-29,130586751
2020-03-30,129437561
2020-03-31,129753563
2020-04-01,129527245
2020-04-02,130888518
2020-04-03,131173277
2020-04-04,132164569
2020-04-05,131876812
2020-04-06,131610470
2020-04-07,130974798
2020-04-08,130716805
2020-04-09,130986330
2020-04-10,131403871
2020-04-11,132155356
2020-04-12,131857300
2020-04-13,132020923
2020-04-14,131974064
2020-04-15,132505484
2020-04-16,132444580
2020-04-17,132400452
2020-04-18,132545535
2020-04-19,131776218
2020-04-20,131791697
2020-04-21,131654964
2020-04-22,131882568
2020-04-23,131508455
2020-04-24,131399439
2020-04-25,131066750
2020-04-26,131106411
2020-04-27,131184287
2020-04-28,131683843
2020-04-29,131780973
2020-04-30,132083091
2020-05-01,131761634
2020-05-02,132404074
2020-05-03,133233543
2020-05-04,133658926
2020-05-05,133544406
2020-05-06,132497653
2020-05-07,132506056
2020-05-08,132481291
2020-05-09,133708902
2020-05-10,133602049
2020-05-11,134361636
2020-05-12,136202781
2020-05-13,136336588
