date_obj,White%20magic%20staff price
2019-05-27,1231
2019-05-28,1231
2019-05-29,1231
2019-05-30,1231
2019-05-31,1231
2019-06-01,1231
2019-06-02,1231
2019-06-03,1248
2019-06-04,1248
2019-06-05,1248
2019-06-06,1248
2019-06-07,1248
2019-06-08,1248
2019-06-09,1291
2019-06-10,1291
2019-06-11,1291
2019-06-12,1291
2019-06-13,1291
2019-06-14,1291
2019-06-15,1291
2019-06-16,1300
2019-06-17,1300
2019-06-18,1300
2019-06-19,1300
2019-06-20,1300
2019-06-21,1300
2019-06-22,1246
2019-06-23,1246
2019-06-24,1246
2019-06-25,1246
2019-06-26,1246
2019-06-27,1246
2019-06-28,1246
2019-06-29,1232
2019-06-30,1232
2019-07-01,1232
2019-07-02,1232
2019-07-03,1232
2019-07-04,1232
2019-07-05,1232
2019-07-06,1232
2019-07-07,1248
2019-07-08,1248
2019-07-09,1248
2019-07-10,1248
2019-07-11,1248
2019-07-12,1248
2019-07-13,1248
2019-07-14,1244
2019-07-15,1244
2019-07-16,1244
2019-07-17,1244
2019-07-18,1244
2019-07-19,1244
2019-07-20,1244
2019-07-21,1252
2019-07-22,1252
2019-07-23,1252
2019-07-24,1252
2019-07-25,1252
2019-07-26,1252
2019-07-27,1252
2019-07-28,1264
2019-07-29,1264
2019-07-30,1264
2019-07-31,1264
2019-08-01,1264
2019-08-02,1264
2019-08-03,1260
2019-08-04,1260
2019-08-05,1260
2019-08-06,1260
2019-08-07,1260
2019-08-08,1260
2019-08-09,1200
2019-08-10,1200
2019-08-11,1200
2019-08-12,1200
2019-08-13,1200
2019-08-14,1186
2019-08-15,1186
2019-08-16,1186
2019-08-17,1186
2019-08-18,1186
2019-08-19,1186
2019-08-20,1178
2019-08-21,1178
2019-08-22,1178
2019-08-23,1178
2019-08-24,1178
2019-08-24,1178
2019-08-25,1178
2019-08-25,1178
2019-08-26,1153
2019-08-26,1153
2019-08-27,1153
2019-08-27,1153
2019-08-28,1153
2019-08-29,1153
2019-08-30,1153
2019-08-31,1153
2019-09-01,1145
2019-09-02,1145
2019-09-03,1145
2019-09-04,1145
2019-09-05,1145
2019-09-06,1145
2019-09-07,1145
2019-09-08,1142
2019-09-09,1142
2019-09-10,1142
2019-09-11,1142
2019-09-12,1142
2019-09-13,1142
2019-09-14,1142
2019-09-15,1142
2019-09-16,1150
2019-09-17,1150
2019-09-18,1150
2019-09-19,1150
2019-09-20,1150
2019-09-21,1150
2019-09-22,1150
2019-09-23,1113
2019-09-24,1113
2019-09-25,1113
2019-09-26,1113
2019-09-27,1113
2019-09-28,1113
2019-09-29,1113
2019-09-30,1113
2019-10-01,1140
2019-10-02,1140
2019-10-03,1140
2019-10-04,1140
2019-10-05,1140
2019-10-06,1140
2019-10-07,1140
2019-10-08,1140
2019-10-09,1123
2019-10-10,1123
2019-10-11,1123
2019-10-12,1123
2019-10-13,1123
2019-10-14,1123
2019-10-15,1123
2019-10-16,1123
2019-10-17,1159
2019-10-18,1159
2019-10-19,1159
2019-10-20,1159
2019-10-21,1159
2019-10-22,1159
2019-10-23,1159
2019-10-24,1159
2019-10-25,1159
2019-10-26,1153
2019-10-27,1153
2019-10-28,1153
2019-10-29,1153
2019-10-30,1153
2019-10-31,1153
2019-11-01,1153
2019-11-02,1153
2019-11-03,1146
2019-11-04,1146
2019-11-05,1146
2019-11-06,1146
2019-11-07,1146
2019-11-08,1146
2019-11-09,1146
2019-11-10,1146
2019-11-11,1118
2019-11-12,1118
2019-11-13,1118
2019-11-14,1118
2019-11-15,1118
2019-11-16,1118
2019-11-17,1118
2019-11-18,1118
2019-11-19,1118
2019-11-20,1134
2019-11-21,1134
2019-11-22,1134
2019-11-23,1134
2019-11-24,1134
2019-11-25,1134
2019-11-26,1134
2019-11-27,1134
2019-11-28,1134
2019-11-29,1112
2019-11-30,1112
2019-12-01,1112
2019-12-02,1112
2019-12-03,1112
2019-12-04,1112
2019-12-05,1112
2019-12-06,1112
2019-12-07,1112
2019-12-08,1108
2019-12-09,1108
2019-12-10,1108
2019-12-11,1108
2019-12-12,1108
2019-12-13,1108
2019-12-14,1108
2019-12-15,1108
2019-12-16,1150
2019-12-17,1150
2019-12-18,1150
2019-12-19,1150
2019-12-20,1150
2019-12-21,1150
2019-12-22,1150
2019-12-23,1150
2019-12-24,1174
2019-12-25,1174
2019-12-26,1174
2019-12-27,1174
2019-12-28,1174
2019-12-29,1174
2019-12-30,1174
2019-12-31,1174
2020-01-01,1190
2020-01-02,1190
2020-01-03,1190
2020-01-04,1190
2020-01-05,1190
2020-01-06,1190
2020-01-07,1190
2020-01-08,1190
2020-01-09,1190
2020-01-10,1178
2020-01-11,1178
2020-01-12,1178
2020-01-13,1178
2020-01-14,1178
2020-01-15,1178
2020-01-16,1178
2020-01-17,1164
2020-01-18,1164
2020-01-19,1164
2020-01-20,1164
2020-01-21,1164
2020-01-22,1164
2020-01-23,1164
2020-01-24,1164
2020-01-25,1113
2020-01-26,1113
2020-01-27,1113
2020-01-28,1113
2020-01-29,1113
2020-01-30,1113
2020-01-31,1113
2020-02-01,1117
2020-02-02,1117
2020-02-03,1117
2020-02-04,1117
2020-02-05,1117
2020-02-06,1117
2020-02-07,1117
2020-02-08,1169
2020-02-09,1169
2020-02-10,1169
2020-02-11,1169
2020-02-12,1169
2020-02-13,1169
2020-02-14,1169
2020-02-15,1220
2020-02-16,1220
2020-02-17,1220
2020-02-18,1220
2020-02-19,1220
2020-02-20,1220
2020-02-21,1220
2020-02-22,1238
2020-02-23,1238
2020-02-24,1238
2020-02-25,1238
2020-02-26,1238
2020-02-27,1238
2020-02-28,1238
2020-02-29,1213
2020-03-01,1213
2020-03-02,1213
2020-03-03,1213
2020-03-04,1213
2020-03-05,1213
2020-03-06,1213
2020-03-07,1190
2020-03-08,1190
2020-03-09,1190
2020-03-10,1190
2020-03-11,1190
2020-03-12,1190
2020-03-13,1190
2020-03-14,1215
2020-03-15,1215
2020-03-16,1215
2020-03-17,1215
2020-03-18,1215
2020-03-19,1215
2020-03-20,1213
2020-03-21,1213
2020-03-22,1213
2020-03-23,1213
2020-03-24,1213
2020-03-25,1213
2020-03-26,1193
2020-03-27,1193
2020-03-28,1193
2020-03-29,1193
2020-03-30,1193
2020-03-31,1177
2020-04-01,1177
2020-04-02,1177
2020-04-03,1177
2020-04-04,1177
2020-04-05,1175
2020-04-06,1175
2020-04-07,1175
2020-04-08,1175
2020-04-09,1166
2020-04-10,1166
2020-04-11,1166
2020-04-12,1166
2020-04-13,1166
2020-04-14,1162
2020-04-15,1162
2020-04-16,1162
2020-04-17,1162
2020-04-18,1162
2020-04-19,1126
2020-04-20,1126
2020-04-21,1126
2020-04-22,1126
2020-04-23,1126
2020-04-24,1169
2020-04-25,1169
2020-04-26,1169
2020-04-27,1169
2020-04-28,1210
2020-04-29,1210
2020-04-30,1210
2020-05-01,1210
2020-05-02,1210
2020-05-03,1257
2020-05-04,1257
2020-05-05,1257
2020-05-06,1257
2020-05-07,1318
2020-05-08,1318
2020-05-09,1318
2020-05-10,1318
2020-05-11,1372
2020-05-12,1372
2020-05-13,1372
