date_obj,3rd%20age%20wand price
2018-11-04,120742602
2018-11-05,120742602
2018-11-06,120742602
2018-11-07,120742602
2018-11-08,120742602
2018-11-09,120742602
2018-11-10,120742602
2018-11-11,120742602
2018-11-12,120742602
2018-11-13,120742602
2018-11-14,120742602
2018-11-15,115331578
2018-11-16,115331578
2018-11-17,115331578
2018-11-18,115331578
2018-11-19,115331578
2018-11-20,115331578
2018-11-21,115331578
2018-11-22,115331578
2018-11-23,115331578
2018-11-24,115331578
2018-11-25,115331578
2018-11-26,115331578
2018-11-27,115331578
2018-11-28,115331578
2018-11-29,115331578
2018-12-01,115331578
2018-12-02,115331578
2018-12-03,115331578
2018-12-04,109771168
2018-12-05,109771168
2018-12-07,109771168
2018-12-09,109771168
2018-12-10,109771168
2018-12-11,109771168
2018-12-12,109771168
2018-12-13,109771168
2018-12-14,109771168
2018-12-15,109771168
2018-12-16,109771168
2018-12-17,109771168
2018-12-18,109771168
2018-12-19,109771168
2018-12-20,104539082
2018-12-21,104539082
2018-12-22,104539082
2018-12-23,104539082
2018-12-24,104539082
2018-12-25,104539082
2018-12-26,104539082
2018-12-27,104539082
2018-12-28,104539082
2018-12-29,104539082
2018-12-30,104539082
2018-12-31,104539082
2019-01-01,104539082
2019-01-02,104539082
2019-01-03,99312127
2019-01-04,99312127
2019-01-05,99312127
2019-01-06,99312127
2019-01-08,99312127
2019-01-10,94416463
2019-01-11,94416463
2019-01-12,94416463
2019-01-13,94416463
2019-01-14,94416463
2019-01-15,94416463
2019-01-16,94416463
2019-01-17,94416463
2019-01-18,94416463
2019-01-19,94416463
2019-01-20,94416463
2019-01-21,94416463
2019-01-22,94416463
2019-01-23,89697211
2019-01-24,89697211
2019-01-25,89697211
2019-01-26,89697211
2019-01-27,89697211
2019-01-28,89697211
2019-01-29,89697211
2019-01-30,89697211
2019-01-31,89697211
2019-02-01,89697211
2019-02-02,89697211
2019-02-03,85261489
2019-02-04,85261489
2019-02-05,85261489
2019-02-06,85261489
2019-02-07,85261489
2019-02-08,85261489
2019-02-09,85261489
2019-02-10,85261489
2019-02-11,85261489
2019-02-12,85261489
2019-02-13,85261489
2019-02-14,85261489
2019-02-15,85261489
2019-02-16,85261489
2019-02-17,85261489
2019-02-18,81120079
2019-02-19,81120079
2019-02-20,81120079
2019-02-21,81120079
2019-02-22,81120079
2019-02-23,81120079
2019-02-24,81120079
2019-02-25,81120079
2019-02-26,81120079
2019-02-27,81120079
2019-02-28,81120079
2019-03-01,81120079
2019-03-02,81120079
2019-03-03,81120079
2019-03-04,81120079
2019-03-05,81120079
2019-03-06,81120079
2019-03-07,81120079
2019-03-08,81120079
2019-03-09,81120079
2019-03-10,81120079
2019-03-11,81120079
2019-03-12,77378874
2019-03-13,77378874
2019-03-14,77378874
2019-03-15,77378874
2019-03-16,77378874
2019-03-17,77378874
2019-03-18,77378874
2019-03-19,77378874
2019-03-20,77378874
2019-03-21,77378874
2019-03-22,77378874
2019-03-23,77378874
2019-03-24,77122799
2019-03-25,77122799
2019-03-26,77122799
2019-03-27,77122799
2019-03-28,77122799
2019-03-29,77122799
2019-03-30,77122799
2019-03-31,77122799
2019-04-01,77122799
2019-04-02,77122799
2019-04-03,77122799
2019-04-04,77122799
2019-04-05,77122799
2019-04-06,77122799
2019-04-07,77122799
2019-04-08,77122799
2019-04-09,77122799
2019-04-10,77122799
2019-04-11,73704289
2019-04-12,73704289
2019-04-13,73704289
2019-04-14,73704289
2019-04-15,73704289
2019-04-16,73704289
2019-04-17,73704289
2019-04-18,73704289
2019-04-19,73704289
2019-04-20,70363944
2019-04-21,70363944
2019-04-22,70363944
2019-04-23,70363944
2019-04-24,70363944
2019-04-25,70363944
2019-04-26,70363944
2019-04-27,70363944
2019-04-28,70363944
2019-04-29,70363944
2019-04-30,67198337
2019-05-01,67198337
2019-05-02,67198337
2019-05-03,67198337
2019-05-04,67198337
2019-05-05,67198337
2019-05-06,67198337
2019-05-07,67198337
2019-05-08,63869277
2019-05-09,63869277
2019-05-10,63869277
2019-05-11,63869277
2019-05-12,63869277
2019-05-13,63869277
2019-05-14,63869277
2019-05-15,63869277
2019-05-16,63869277
2019-05-17,63869277
2019-05-18,60775022
2019-05-19,60775022
2019-05-20,60775022
2019-05-21,60775022
2019-05-22,60775022
2019-05-23,60775022
2019-05-24,60775022
2019-05-25,60775022
2019-05-26,60775022
2019-05-27,60775022
2019-05-28,60775022
2019-05-29,59442099
2019-05-30,59442099
2019-05-31,59442099
2019-06-01,59442099
2019-06-02,59442099
2019-06-03,59442099
2019-06-04,59442099
2019-06-05,59442099
2019-06-06,59442099
2019-06-07,59442099
2019-06-08,59442099
2019-06-09,61732509
2019-06-10,61732509
2019-06-11,61732509
2019-06-12,61732509
2019-06-13,61732509
2019-06-14,61732509
2019-06-15,61732509
2019-06-16,61732509
2019-06-17,64111124
2019-06-18,64111124
2019-06-19,64111124
2019-06-20,64111124
2019-06-21,64111124
2019-06-22,64111124
2019-06-23,64111124
2019-06-24,64111124
2019-06-25,64111124
2019-06-26,64111124
2019-06-27,64111124
2019-06-28,64111124
2019-06-29,66035889
2019-06-30,66035889
2019-07-01,66035889
2019-07-02,66035889
2019-07-03,66035889
2019-07-04,66035889
2019-07-05,66035889
2019-07-06,66035889
2019-07-07,68773535
2019-07-08,68773535
2019-07-09,68773535
2019-07-10,68773535
2019-07-11,68773535
2019-07-12,68773535
2019-07-13,68773535
2019-07-14,68773535
2019-07-15,68773535
2019-07-16,71571120
2019-07-17,71571120
2019-07-18,71571120
2019-07-19,71571120
2019-07-20,71571120
2019-07-21,71571120
2019-07-22,74644380
2019-07-23,74644380
2019-07-24,74644380
2019-07-25,74644380
2019-07-26,74644380
2019-07-27,74644380
2019-07-28,74644380
2019-07-29,74644380
2019-07-30,74644380
2019-07-31,77656293
2019-08-01,77656293
2019-08-02,77656293
2019-08-03,77656293
2019-08-04,77656293
2019-08-05,77656293
2019-08-06,77656293
2019-08-07,77656293
2019-08-08,77656293
2019-08-09,77656293
2019-08-10,80688361
2019-08-11,80688361
2019-08-12,80688361
2019-08-13,80688361
2019-08-14,80688361
2019-08-15,80688361
2019-08-16,80688361
2019-08-17,80688361
2019-08-18,80688361
2019-08-19,80688361
2019-08-20,80688361
2019-08-21,80688361
2019-08-22,80688361
2019-08-23,80688361
2019-08-24,80688361
2019-08-24,80688361
2019-08-25,83752800
2019-08-25,83752800
2019-08-26,83752800
2019-08-27,83752800
2019-08-27,83752800
2019-08-28,83752800
2019-08-29,83752800
2019-08-30,83752800
2019-08-31,83752800
2019-09-01,83752800
2019-09-02,83752800
2019-09-03,83752800
2019-09-04,83752800
2019-09-05,83752800
2019-09-06,86736973
2019-09-07,86736973
2019-09-08,86736973
2019-09-09,86736973
2019-09-10,86736973
2019-09-11,86736973
2019-09-12,86736973
2019-09-13,86736973
2019-09-14,86736973
2019-09-15,90559414
2019-09-16,90559414
2019-09-17,90559414
2019-09-18,90559414
2019-09-19,90559414
2019-09-20,90559414
2019-09-21,90559414
2019-09-22,90559414
2019-09-23,90559414
2019-09-24,90559414
2019-09-25,90559414
2019-09-26,90559414
2019-09-27,94286320
2019-09-28,94286320
2019-09-29,94286320
2019-09-30,94286320
2019-10-01,94286320
2019-10-02,94286320
2019-10-03,94286320
2019-10-04,94286320
2019-10-05,94286320
2019-10-06,94286320
2019-10-07,94286320
2019-10-08,94286320
2019-10-09,94286320
2019-10-10,97992451
2019-10-11,97992451
2019-10-12,97992451
2019-10-13,97992451
2019-10-14,97992451
2019-10-15,97992451
2019-10-16,97992451
2019-10-17,97992451
2019-10-18,97992451
2019-10-19,102243448
2019-10-20,102243448
2019-10-21,102243448
2019-10-22,102243448
2019-10-23,102243448
2019-10-24,102243448
2019-10-25,102243448
2019-10-26,102243448
2019-10-27,102243448
2019-10-28,106500215
2019-10-29,106500215
2019-10-30,106500215
2019-10-31,106500215
2019-11-01,106500215
2019-11-02,106500215
2019-11-03,106500215
2019-11-04,106500215
2019-11-05,106500215
2019-11-06,106500215
2019-11-07,110963952
2019-11-08,110963952
2019-11-09,110963952
2019-11-10,110963952
2019-11-11,110963952
2019-11-12,110963952
2019-11-13,110963952
2019-11-14,110963952
2019-11-15,110963952
2019-11-16,115790006
2019-11-17,115790006
2019-11-18,115790006
2019-11-19,115790006
2019-11-20,115790006
2019-11-21,115790006
2019-11-22,115790006
2019-11-23,115790006
2019-11-24,115790006
2019-11-25,115790006
2019-11-26,115790006
2019-11-27,115790006
2019-11-28,115790006
2019-11-29,115790006
2019-11-30,120596799
2019-12-01,120596799
2019-12-02,120596799
2019-12-03,120596799
2019-12-04,120596799
2019-12-05,120596799
2019-12-06,120596799
2019-12-07,120596799
2019-12-08,120596799
2019-12-09,120596799
2019-12-10,120596799
2019-12-11,120596799
2019-12-12,120596799
2019-12-13,120596799
2019-12-14,120596799
2019-12-15,120596799
2019-12-16,120596799
2019-12-17,120113454
2019-12-18,120113454
2019-12-19,120113454
2019-12-20,120113454
2019-12-21,120113454
2019-12-22,120113454
2019-12-23,120113454
2019-12-24,120113454
2019-12-25,120113454
2019-12-26,120113454
2019-12-27,120113454
2019-12-28,120113454
2019-12-29,120113454
2019-12-30,120113454
2019-12-31,120113454
2020-01-01,120113454
2020-01-02,120113454
2020-01-03,118916050
2020-01-04,118916050
2020-01-05,118916050
2020-01-06,118916050
2020-01-07,118916050
2020-01-08,118916050
2020-01-09,118916050
2020-01-10,118916050
2020-01-11,118916050
2020-01-12,118916050
2020-01-13,118916050
2020-01-14,118916050
2020-01-15,118916050
2020-01-16,118916050
2020-01-17,118916050
2020-01-18,118916050
2020-01-19,118916050
2020-01-20,118916050
2020-01-21,120370825
2020-01-22,120370825
2020-01-23,120370825
2020-01-24,120370825
2020-01-25,120370825
2020-01-26,120370825
2020-01-27,120370825
2020-01-28,120370825
2020-01-29,120370825
2020-01-30,120370825
2020-01-31,120370825
2020-02-01,120370825
2020-02-02,120370825
2020-02-03,120370825
2020-02-04,120370825
2020-02-05,120370825
2020-02-06,120370825
2020-02-07,120370825
2020-02-08,120370825
2020-02-09,120370825
2020-02-10,115733742
2020-02-11,115733742
2020-02-12,115733742
2020-02-13,115733742
2020-02-14,115733742
2020-02-15,115733742
2020-02-16,115733742
2020-02-17,115733742
2020-02-18,115733742
2020-02-19,115733742
2020-02-20,115733742
2020-02-21,115733742
2020-02-22,115733742
2020-02-23,115733742
2020-02-24,115733742
2020-02-25,115733742
2020-02-26,115733742
2020-02-27,115733742
2020-02-28,115733742
2020-02-29,115733742
2020-03-01,115733742
2020-03-02,115733742
2020-03-03,115733742
2020-03-04,115733742
2020-03-05,116446220
2020-03-06,116446220
2020-03-07,116446220
2020-03-08,116446220
2020-03-09,116446220
2020-03-10,116446220
2020-03-11,116446220
2020-03-12,116446220
2020-03-13,116446220
2020-03-14,116446220
2020-03-15,116446220
2020-03-16,116446220
2020-03-17,116446220
2020-03-18,116446220
2020-03-19,116446220
2020-03-20,116446220
2020-03-21,111843953
2020-03-22,111843953
2020-03-23,111843953
2020-03-24,111843953
2020-03-25,111843953
2020-03-26,111843953
2020-03-27,111843953
2020-03-28,111843953
2020-03-29,111843953
2020-03-30,111843953
2020-03-31,111843953
2020-04-01,106624341
2020-04-02,106624341
2020-04-03,106624341
2020-04-04,106624341
2020-04-05,106624341
2020-04-06,106624341
2020-04-07,106624341
2020-04-08,106624341
2020-04-09,106624341
2020-04-10,106624341
2020-04-11,101498913
2020-04-12,101498913
2020-04-13,101498913
2020-04-14,101498913
2020-04-15,101498913
2020-04-16,101498913
2020-04-17,101498913
2020-04-18,101498913
2020-04-19,101498913
2020-04-20,96546082
2020-04-21,96546082
2020-04-22,96546082
2020-04-23,96546082
2020-04-24,96546082
2020-04-25,96546082
2020-04-26,96546082
2020-04-27,96546082
2020-04-28,96546082
2020-04-29,96546082
2020-04-30,96546082
2020-05-01,91718777
2020-05-02,91718777
2020-05-03,91718777
2020-05-04,91718777
2020-05-05,91718777
2020-05-06,91718777
2020-05-07,91718777
2020-05-08,91718777
2020-05-09,91718777
2020-05-10,91718777
2020-05-11,91718777
2020-05-12,91718777
2020-05-13,91718777
