date_obj,Magic%20comp%20bow price
2019-04-06,1548
2019-04-07,1485
2019-04-08,1441
2019-04-09,1458
2019-04-10,1506
2019-04-11,1487
2019-04-12,1478
2019-04-13,1453
2019-04-14,1431
2019-04-15,1430
2019-04-16,1453
2019-04-17,1483
2019-04-18,1500
2019-04-19,1528
2019-04-20,1530
2019-04-21,1528
2019-04-22,1536
2019-04-23,1541
2019-04-24,1518
2019-04-25,1529
2019-04-26,1558
2019-04-27,1609
2019-04-28,1607
2019-04-29,1652
2019-04-30,1688
2019-05-01,1719
2019-05-02,1709
2019-05-03,1734
2019-05-04,1709
2019-05-05,1729
2019-05-06,1753
2019-05-07,1790
2019-05-08,1832
2019-05-09,1900
2019-05-10,1968
2019-05-11,1961
2019-05-12,1959
2019-05-13,1989
2019-05-14,1936
2019-05-15,1996
2019-05-16,2023
2019-05-17,2056
2019-05-18,2040
2019-05-19,2040
2019-05-20,2088
2019-05-21,2096
2019-05-22,2111
2019-05-23,2136
2019-05-24,2143
2019-05-25,2135
2019-05-26,2100
2019-05-27,2113
2019-05-28,2079
2019-05-29,2093
2019-05-30,2095
2019-05-31,2057
2019-06-01,2033
2019-06-02,2099
2019-06-03,2189
2019-06-04,2201
2019-06-05,2247
2019-06-06,2342
2019-06-07,2395
2019-06-08,2361
2019-06-09,2349
2019-06-10,2386
2019-06-11,2372
2019-06-12,2338
2019-06-13,2334
2019-06-14,2333
2019-06-15,2346
2019-06-16,2327
2019-06-17,2263
2019-06-18,2291
2019-06-19,2345
2019-06-20,2410
2019-06-21,2415
2019-06-22,2359
2019-06-23,2310
2019-06-24,2273
2019-06-25,2196
2019-06-26,2176
2019-06-27,2219
2019-06-28,2184
2019-06-29,2224
2019-06-30,2219
2019-07-01,2276
2019-07-02,2370
2019-07-03,2438
2019-07-04,2437
2019-07-05,2476
2019-07-06,2525
2019-07-07,2518
2019-07-08,2539
2019-07-09,2536
2019-07-10,2558
2019-07-11,2675
2019-07-12,2752
2019-07-13,2791
2019-07-14,2788
2019-07-15,2779
2019-07-16,2789
2019-07-17,2827
2019-07-18,2850
2019-07-19,2815
2019-07-20,2809
2019-07-21,2815
2019-07-22,2790
2019-07-23,2800
2019-07-24,2860
2019-07-25,2819
2019-07-26,2815
2019-07-27,2796
2019-07-28,2760
2019-07-29,2747
2019-07-30,2777
2019-07-31,2775
2019-08-01,2746
2019-08-02,2716
2019-08-03,2703
2019-08-04,2700
2019-08-05,2646
2019-08-06,2604
2019-08-07,2569
2019-08-08,2568
2019-08-09,2552
2019-08-10,2495
2019-08-11,2431
2019-08-12,2425
2019-08-13,2409
2019-08-14,2374
2019-08-15,2336
2019-08-16,2284
2019-08-17,2217
2019-08-18,2176
2019-08-19,2131
2019-08-20,2132
2019-08-21,2130
2019-08-22,2109
2019-08-23,2138
2019-08-24,2163
2019-08-24,2163
2019-08-25,2230
2019-08-25,2230
2019-08-26,2236
2019-08-26,2236
2019-08-27,2321
2019-08-27,2321
2019-08-28,2342
2019-08-29,2233
2019-08-30,2184
2019-08-31,2166
2019-09-01,2137
2019-09-02,2118
2019-09-03,2151
2019-09-04,2251
2019-09-05,2314
2019-09-06,2383
2019-09-07,2459
2019-09-08,2464
2019-09-09,2515
2019-09-10,2540
2019-09-11,2431
2019-09-12,2354
2019-09-13,2332
2019-09-14,2363
2019-09-15,2392
2019-09-16,2340
2019-09-17,2267
2019-09-18,2334
2019-09-19,2359
2019-09-20,2366
2019-09-21,2374
2019-09-22,2336
2019-09-23,2342
2019-09-24,2352
2019-09-25,2359
2019-09-26,2370
2019-09-27,2410
2019-09-28,2443
2019-09-29,2449
2019-09-30,2498
2019-10-01,2494
2019-10-02,2525
2019-10-03,2528
2019-10-04,2527
2019-10-05,2553
2019-10-06,2540
2019-10-07,2585
2019-10-08,2522
2019-10-09,2472
2019-10-10,2511
2019-10-11,2496
2019-10-12,2506
2019-10-13,2465
2019-10-14,2420
2019-10-15,2372
2019-10-16,2363
2019-10-17,2327
2019-10-18,2319
2019-10-19,2330
2019-10-20,2335
2019-10-21,2322
2019-10-22,2332
2019-10-23,2397
2019-10-24,2351
2019-10-25,2301
2019-10-26,2209
2019-10-27,2107
2019-10-28,2045
2019-10-29,2052
2019-10-30,1986
2019-10-31,2004
2019-11-01,2000
2019-11-02,1996
2019-11-03,1982
2019-11-04,1899
2019-11-05,1850
2019-11-06,1818
2019-11-07,1778
2019-11-08,1800
2019-11-09,1790
2019-11-10,1772
2019-11-11,1699
2019-11-12,1676
2019-11-13,1626
2019-11-14,1592
2019-11-15,1608
2019-11-16,1612
2019-11-17,1600
2019-11-18,1606
2019-11-19,1540
2019-11-20,1463
2019-11-21,1389
2019-11-22,1420
2019-11-23,1446
2019-11-24,1472
2019-11-25,1542
2019-11-26,1612
2019-11-27,1675
2019-11-28,1749
2019-11-29,1804
2019-11-30,1846
2019-12-01,1833
2019-12-02,1874
2019-12-03,1931
2019-12-04,1950
2019-12-05,2029
2019-12-06,2086
2019-12-07,2105
2019-12-08,2053
2019-12-09,1990
2019-12-10,1973
2019-12-11,1920
2019-12-12,1828
2019-12-13,1768
2019-12-14,1685
2019-12-15,1638
2019-12-16,1630
2019-12-17,1630
2019-12-18,1615
2019-12-19,1594
2019-12-20,1579
2019-12-21,1533
2019-12-22,1485
2019-12-23,1411
2019-12-24,1357
2019-12-25,1357
2019-12-26,1327
2019-12-27,1367
2019-12-28,1372
2019-12-29,1367
2019-12-30,1394
2019-12-31,1452
2020-01-01,1454
2020-01-02,1466
2020-01-03,1410
2020-01-04,1399
2020-01-05,1432
2020-01-06,1455
2020-01-07,1507
2020-01-08,1555
2020-01-09,1574
2020-01-10,1549
2020-01-11,1510
2020-01-12,1487
2020-01-13,1476
2020-01-14,1487
2020-01-15,1497
2020-01-16,1457
2020-01-17,1426
2020-01-18,1382
2020-01-19,1362
2020-01-20,1367
2020-01-21,1384
2020-01-22,1436
2020-01-23,1466
2020-01-24,1512
2020-01-25,1548
2020-01-26,1568
2020-01-27,1599
2020-01-28,1607
2020-01-29,1647
2020-01-30,1609
2020-01-31,1617
2020-02-01,1617
2020-02-02,1610
2020-02-03,1611
2020-02-04,1605
2020-02-05,1611
2020-02-06,1632
2020-02-07,1606
2020-02-08,1605
2020-02-09,1574
2020-02-10,1613
2020-02-11,1650
2020-02-12,1660
2020-02-13,1690
2020-02-14,1681
2020-02-15,1699
2020-02-16,1735
2020-02-17,1774
2020-02-18,1768
2020-02-19,1781
2020-02-20,1805
2020-02-21,1803
2020-02-22,1789
2020-02-23,1749
2020-02-24,1760
2020-02-25,1770
2020-02-26,1793
2020-02-27,1764
2020-02-28,1773
2020-02-29,1790
2020-03-01,1790
2020-03-02,1812
2020-03-03,1842
2020-03-04,1855
2020-03-05,1916
2020-03-06,1962
2020-03-07,1941
2020-03-08,1913
2020-03-09,1908
2020-03-10,1952
2020-03-11,1979
2020-03-12,1978
2020-03-13,1990
2020-03-14,1969
2020-03-15,1954
2020-03-16,1968
2020-03-17,1953
2020-03-18,1946
2020-03-19,1993
2020-03-20,1972
2020-03-21,1940
2020-03-22,1898
2020-03-23,1864
2020-03-24,1866
2020-03-25,1876
2020-03-26,1884
2020-03-27,1860
2020-03-28,1779
2020-03-29,1705
2020-03-30,1644
2020-03-31,1617
2020-04-01,1556
2020-04-02,1527
2020-04-03,1501
2020-04-04,1440
2020-04-05,1368
2020-04-06,1299
2020-04-07,1234
2020-04-08,1200
2020-04-09,1184
2020-04-10,1217
2020-04-11,1245
2020-04-12,1255
2020-04-13,1252
2020-04-14,1265
2020-04-15,1262
2020-04-16,1233
2020-04-17,1245
2020-04-18,1242
2020-04-19,1280
2020-04-20,1286
2020-04-21,1307
2020-04-22,1320
2020-04-23,1329
2020-04-24,1324
2020-04-25,1336
2020-04-26,1340
2020-04-27,1338
2020-04-28,1349
2020-04-29,1363
2020-04-30,1362
2020-05-01,1389
2020-05-02,1398
2020-05-03,1418
2020-05-04,1349
2020-05-05,1281
2020-05-06,1226
2020-05-07,1288
2020-05-08,1330
2020-05-09,1353
2020-05-10,1372
2020-05-11,1371
2020-05-12,1370
2020-05-13,1378
