date_obj,Cadantine%20seed price
2019-06-14,666
2019-06-15,690
2019-06-16,721
2019-06-17,755
2019-06-18,791
2019-06-19,831
2019-06-20,869
2019-06-21,887
2019-06-22,918
2019-06-23,936
2019-06-24,983
2019-06-25,1030
2019-06-26,1058
2019-06-27,1083
2019-06-28,1089
2019-06-29,1127
2019-06-30,1099
2019-07-01,1089
2019-07-02,1081
2019-07-03,1123
2019-07-04,1170
2019-07-05,1217
2019-07-06,1230
2019-07-07,1270
2019-07-08,1278
2019-07-09,1258
2019-07-10,1225
2019-07-11,1180
2019-07-12,1199
2019-07-13,1200
2019-07-14,1168
2019-07-15,1129
2019-07-16,1092
2019-07-17,1054
2019-07-18,1053
2019-07-19,1080
2019-07-20,1082
2019-07-21,1088
2019-07-22,1088
2019-07-23,1140
2019-07-24,1197
2019-07-25,1254
2019-07-26,1317
2019-07-27,1383
2019-07-28,1453
2019-07-29,1526
2019-07-30,1603
2019-07-31,1682
2019-08-01,1767
2019-08-02,1814
2019-08-03,1884
2019-08-04,1948
2019-08-05,1963
2019-08-06,1957
2019-08-07,1910
2019-08-08,1914
2019-08-09,1929
2019-08-10,1898
2019-08-11,1900
2019-08-12,1872
2019-08-13,1865
2019-08-14,1785
2019-08-15,1765
2019-08-16,1789
2019-08-17,1755
2019-08-18,1764
2019-08-19,1682
2019-08-20,1654
2019-08-21,1600
2019-08-22,1613
2019-08-23,1662
2019-08-24,1726
2019-08-24,1726
2019-08-25,1737
2019-08-25,1737
2019-08-26,1768
2019-08-27,1798
2019-08-27,1798
2019-08-28,1809
2019-08-29,1803
2019-08-30,1806
2019-08-31,1792
2019-09-01,1771
2019-09-02,1746
2019-09-03,1740
2019-09-04,1713
2019-09-05,1661
2019-09-06,1668
2019-09-07,1617
2019-09-08,1589
2019-09-09,1582
2019-09-10,1572
2019-09-11,1530
2019-09-12,1471
2019-09-13,1473
2019-09-14,1424
2019-09-15,1369
2019-09-16,1329
2019-09-17,1298
2019-09-18,1311
2019-09-19,1267
2019-09-20,1249
2019-09-21,1226
2019-09-22,1222
2019-09-23,1242
2019-09-24,1301
2019-09-25,1306
2019-09-26,1266
2019-09-27,1243
2019-09-28,1209
2019-09-29,1202
2019-09-30,1190
2019-10-01,1214
2019-10-02,1226
2019-10-03,1252
2019-10-04,1298
2019-10-05,1332
2019-10-06,1373
2019-10-07,1399
2019-10-08,1432
2019-10-09,1482
2019-10-10,1550
2019-10-11,1586
2019-10-12,1562
2019-10-13,1508
2019-10-14,1475
2019-10-15,1479
2019-10-16,1446
2019-10-17,1401
2019-10-18,1344
2019-10-19,1303
2019-10-20,1264
2019-10-21,1243
2019-10-22,1252
2019-10-23,1222
2019-10-24,1190
2019-10-25,1144
2019-10-26,1114
2019-10-27,1110
2019-10-28,1099
2019-10-29,1095
2019-10-30,1051
2019-10-31,1031
2019-11-01,1015
2019-11-02,998
2019-11-03,974
2019-11-04,994
2019-11-05,1029
2019-11-06,1064
2019-11-07,1067
2019-11-08,1089
2019-11-09,1111
2019-11-10,1104
2019-11-11,1096
2019-11-12,1064
2019-11-13,1043
2019-11-14,1026
2019-11-15,1056
2019-11-16,1054
2019-11-17,1013
2019-11-18,981
2019-11-19,956
2019-11-20,936
2019-11-21,911
2019-11-22,918
2019-11-23,926
2019-11-24,885
2019-11-25,867
2019-11-26,870
2019-11-27,895
2019-11-28,890
2019-11-29,869
2019-11-30,870
2019-12-01,864
2019-12-02,836
2019-12-03,836
2019-12-04,858
2019-12-05,864
2019-12-06,860
2019-12-07,854
2019-12-08,869
2019-12-09,862
2019-12-10,878
2019-12-11,915
2019-12-12,945
2019-12-13,979
2019-12-14,1008
2019-12-15,1005
2019-12-16,971
2019-12-17,949
2019-12-18,925
2019-12-19,900
2019-12-20,899
2019-12-21,885
2019-12-22,855
2019-12-23,834
2019-12-24,805
2019-12-25,778
2019-12-26,760
2019-12-27,732
2019-12-28,721
2019-12-29,708
2019-12-30,681
2019-12-31,658
2020-01-01,663
2020-01-02,657
2020-01-03,655
2020-01-04,642
2020-01-05,654
2020-01-06,672
2020-01-07,687
2020-01-08,718
2020-01-09,728
2020-01-10,721
2020-01-11,725
2020-01-12,742
2020-01-13,750
2020-01-14,755
2020-01-15,765
2020-01-16,771
2020-01-17,794
2020-01-18,817
2020-01-19,855
2020-01-20,881
2020-01-21,923
2020-01-22,959
2020-01-23,1002
2020-01-24,1030
2020-01-25,1051
2020-01-26,1064
2020-01-27,1108
2020-01-28,1114
2020-01-29,1125
2020-01-30,1169
2020-01-31,1166
2020-02-01,1141
2020-02-02,1109
2020-02-03,1073
2020-02-04,1042
2020-02-05,1024
2020-02-06,984
2020-02-07,943
2020-02-08,919
2020-02-09,894
2020-02-10,884
2020-02-11,872
2020-02-12,858
2020-02-13,832
2020-02-14,831
2020-02-15,816
2020-02-16,828
2020-02-17,851
2020-02-18,835
2020-02-19,851
2020-02-20,872
2020-02-21,878
2020-02-22,904
2020-02-23,923
2020-02-24,938
2020-02-25,922
2020-02-26,939
2020-02-27,963
2020-02-28,998
2020-02-29,1026
2020-03-01,1065
2020-03-02,1088
2020-03-03,1086
2020-03-04,1103
2020-03-05,1121
2020-03-06,1124
2020-03-07,1161
2020-03-08,1153
2020-03-09,1159
2020-03-10,1137
2020-03-11,1150
2020-03-12,1142
2020-03-13,1143
2020-03-14,1132
2020-03-15,1125
2020-03-16,1107
2020-03-17,1092
2020-03-18,1113
2020-03-19,1090
2020-03-20,1057
2020-03-21,1046
2020-03-22,1065
2020-03-23,1093
2020-03-24,1067
2020-03-25,1042
2020-03-26,1023
2020-03-27,1036
2020-03-28,1018
2020-03-29,1001
2020-03-30,988
2020-03-31,981
2020-04-01,977
2020-04-02,988
2020-04-03,970
2020-04-04,981
2020-04-05,1008
2020-04-06,1022
2020-04-07,1070
2020-04-08,1117
2020-04-09,1165
2020-04-10,1224
2020-04-11,1286
2020-04-12,1333
2020-04-13,1392
2020-04-14,1452
2020-04-15,1452
2020-04-16,1430
2020-04-17,1420
2020-04-18,1421
2020-04-19,1425
2020-04-20,1387
2020-04-21,1434
2020-04-22,1503
2020-04-23,1542
2020-04-24,1597
2020-04-25,1672
2020-04-26,1748
2020-04-27,1776
2020-04-28,1835
2020-04-29,1872
2020-04-30,1895
2020-05-01,1863
2020-05-02,1830
2020-05-03,1760
2020-05-04,1674
2020-05-05,1672
2020-05-06,1744
2020-05-07,1802
2020-05-08,1877
2020-05-09,1922
2020-05-10,1958
2020-05-11,1961
2020-05-12,1979
2020-05-13,2031
