date_obj,Zamorak%20page%202 price
2019-03-14,315860
2019-03-15,324153
2019-03-16,339469
2019-03-17,351665
2019-03-18,358721
2019-03-19,363655
2019-03-20,356648
2019-03-21,347592
2019-03-22,343882
2019-03-23,339935
2019-03-24,331151
2019-03-25,326403
2019-03-26,326742
2019-03-27,317583
2019-03-28,315014
2019-03-29,310341
2019-03-30,316641
2019-03-31,310128
2019-04-01,308072
2019-04-02,310340
2019-04-03,320640
2019-04-04,325486
2019-04-05,328949
2019-04-06,325228
2019-04-07,330448
2019-04-08,341184
2019-04-09,355080
2019-04-10,363750
2019-04-11,352583
2019-04-12,334979
2019-04-13,318230
2019-04-14,302318
2019-04-15,287202
2019-04-16,272841
2019-04-17,259258
2019-04-18,250973
2019-04-19,254737
2019-04-20,255484
2019-04-21,261746
2019-04-22,274029
2019-04-23,285543
2019-04-24,294493
2019-04-25,290582
2019-04-26,289212
2019-04-27,288285
2019-04-28,286357
2019-04-29,290336
2019-04-30,291308
2019-05-01,284646
2019-05-02,275798
2019-05-03,268153
2019-05-04,262311
2019-05-05,268490
2019-05-06,278327
2019-05-07,284775
2019-05-08,288106
2019-05-09,286742
2019-05-10,281589
2019-05-11,280606
2019-05-12,281924
2019-05-13,277094
2019-05-14,271716
2019-05-15,264888
2019-05-16,259061
2019-05-17,262202
2019-05-18,253698
2019-05-19,256139
2019-05-20,265953
2019-05-21,273874
2019-05-22,270640
2019-05-23,265542
2019-05-24,259516
2019-05-25,261626
2019-05-26,266156
2019-05-27,263422
2019-05-28,252556
2019-05-29,242997
2019-05-30,234468
2019-05-31,229933
2019-06-01,225231
2019-06-02,226954
2019-06-03,235369
2019-06-04,238040
2019-06-05,247979
2019-06-06,255791
2019-06-07,258660
2019-06-08,256502
2019-06-09,262786
2019-06-10,264225
2019-06-11,267016
2019-06-12,274523
2019-06-13,278844
2019-06-14,272533
2019-06-15,271061
2019-06-16,271198
2019-06-17,267052
2019-06-18,264875
2019-06-19,259873
2019-06-20,255391
2019-06-21,249327
2019-06-22,243040
2019-06-23,235992
2019-06-24,229021
2019-06-25,229257
2019-06-26,224656
2019-06-27,220413
2019-06-28,216260
2019-06-29,219260
2019-06-30,216585
2019-07-01,218256
2019-07-02,216184
2019-07-03,217246
2019-07-04,214699
2019-07-05,213301
2019-07-06,212986
2019-07-07,215023
2019-07-08,210126
2019-07-09,207520
2019-07-10,203258
2019-07-11,199989
2019-07-12,194825
2019-07-13,194632
2019-07-14,193479
2019-07-15,194725
2019-07-16,195160
2019-07-17,195511
2019-07-18,195727
2019-07-19,191531
2019-07-20,194334
2019-07-21,192527
2019-07-22,193752
2019-07-23,187692
2019-07-24,186238
2019-07-25,183748
2019-07-26,182576
2019-07-27,181906
2019-07-28,179266
2019-07-29,180785
2019-07-30,179592
2019-07-31,182026
2019-08-01,180406
2019-08-02,177812
2019-08-03,173513
2019-08-04,172296
2019-08-05,174568
2019-08-06,171500
2019-08-07,171765
2019-08-08,171088
2019-08-09,167611
2019-08-10,163663
2019-08-11,165981
2019-08-12,164457
2019-08-13,163975
2019-08-14,165669
2019-08-15,165951
2019-08-16,165653
2019-08-17,168023
2019-08-18,170753
2019-08-19,170894
2019-08-20,168709
2019-08-21,169511
2019-08-22,170414
2019-08-23,170130
2019-08-24,171047
2019-08-24,171047
2019-08-25,169800
2019-08-25,169800
2019-08-26,168536
2019-08-26,168536
2019-08-27,166653
2019-08-27,166653
2019-08-28,163797
2019-08-29,163985
2019-08-30,162758
2019-08-31,157146
2019-09-01,159374
2019-09-02,158884
2019-09-03,161358
2019-09-04,158989
2019-09-05,155200
2019-09-06,152962
2019-09-07,151727
2019-09-08,154307
2019-09-09,156891
2019-09-10,161163
2019-09-11,162458
2019-09-12,166054
2019-09-13,168499
2019-09-14,170295
2019-09-15,168208
2019-09-16,169369
2019-09-17,167936
2019-09-18,163761
2019-09-19,162208
2019-09-20,160126
2019-09-21,163757
2019-09-22,164091
2019-09-23,169975
2019-09-24,171356
2019-09-25,176749
2019-09-26,177742
2019-09-27,179902
2019-09-28,182036
2019-09-29,181313
2019-09-30,176116
2019-10-01,172051
2019-10-02,165100
2019-10-03,158046
2019-10-04,154557
2019-10-05,151690
2019-10-06,150244
2019-10-07,146517
2019-10-08,146544
2019-10-09,149035
2019-10-10,147432
2019-10-11,148860
2019-10-12,150058
2019-10-13,150112
2019-10-14,150643
2019-10-15,145472
2019-10-16,141619
2019-10-17,136514
2019-10-18,132623
2019-10-19,129091
2019-10-20,127557
2019-10-21,128156
2019-10-22,124122
2019-10-23,123201
2019-10-24,127049
2019-10-25,128543
2019-10-26,129327
2019-10-27,128626
2019-10-28,128100
2019-10-29,129906
2019-10-30,130199
2019-10-31,130659
2019-11-01,125999
2019-11-02,125085
2019-11-03,125225
2019-11-04,123423
2019-11-05,123367
2019-11-06,125545
2019-11-07,126744
2019-11-08,129462
2019-11-09,131413
2019-11-10,130810
2019-11-11,136591
2019-11-12,140817
2019-11-13,141590
2019-11-14,142590
2019-11-15,143804
2019-11-16,145662
2019-11-17,147415
2019-11-18,147735
2019-11-19,147969
2019-11-20,147944
2019-11-21,149486
2019-11-22,149720
2019-11-23,152434
2019-11-24,156309
2019-11-25,159631
2019-11-26,163391
2019-11-27,165703
2019-11-28,170501
2019-11-29,177546
2019-11-30,183239
2019-12-01,190970
2019-12-02,197283
2019-12-03,201681
2019-12-04,207086
2019-12-05,212845
2019-12-06,216879
2019-12-07,226270
2019-12-08,233608
2019-12-09,244251
2019-12-10,253251
2019-12-11,258137
2019-12-12,264944
2019-12-13,270963
2019-12-14,269104
2019-12-15,274960
2019-12-16,282341
2019-12-17,281570
2019-12-18,283136
2019-12-19,283205
2019-12-20,281528
2019-12-21,280309
2019-12-22,272318
2019-12-23,261354
2019-12-24,249879
2019-12-25,239590
2019-12-26,230893
2019-12-27,224604
2019-12-28,215457
2019-12-29,208627
2019-12-30,203093
2019-12-31,199991
2020-01-01,194049
2020-01-02,191553
2020-01-03,187784
2020-01-04,182059
2020-01-05,180595
2020-01-06,177670
2020-01-07,179394
2020-01-08,179625
2020-01-09,179025
2020-01-10,179932
2020-01-11,179087
2020-01-12,178104
2020-01-13,176267
2020-01-14,174193
2020-01-15,174708
2020-01-16,176415
2020-01-17,179855
2020-01-18,181525
2020-01-19,180780
2020-01-20,180914
2020-01-21,183452
2020-01-22,177877
2020-01-23,177588
2020-01-24,176432
2020-01-25,174091
2020-01-26,171288
2020-01-27,170455
2020-01-28,170685
2020-01-29,169918
2020-01-30,167603
2020-01-31,168252
2020-02-01,163327
2020-02-02,158174
2020-02-03,157143
2020-02-04,156683
2020-02-05,152509
2020-02-06,150606
2020-02-07,149728
2020-02-08,144692
2020-02-09,142475
2020-02-10,140415
2020-02-11,135580
2020-02-12,130716
2020-02-13,126543
2020-02-14,124288
2020-02-15,121126
2020-02-16,121634
2020-02-17,123129
2020-02-18,126067
2020-02-19,127566
2020-02-20,130825
2020-02-21,133614
2020-02-22,136455
2020-02-23,137100
2020-02-24,140343
2020-02-25,140878
2020-02-26,141188
2020-02-27,143785
2020-02-28,143232
2020-02-29,144589
2020-03-01,145852
2020-03-02,149200
2020-03-03,148692
2020-03-04,148737
2020-03-05,147131
2020-03-06,150353
2020-03-07,152213
2020-03-08,152348
2020-03-09,152728
2020-03-10,155771
2020-03-11,156086
2020-03-12,154463
2020-03-13,156391
2020-03-14,154345
2020-03-15,151353
2020-03-16,150794
2020-03-17,150472
2020-03-18,148277
2020-03-19,146298
2020-03-20,146633
2020-03-21,148220
2020-03-22,151327
2020-03-23,152792
2020-03-24,152278
2020-03-25,156133
2020-03-26,158888
2020-03-27,164434
2020-03-28,168632
2020-03-29,172153
2020-03-30,172808
2020-03-31,175522
2020-04-01,175727
2020-04-02,174334
2020-04-03,176719
2020-04-04,173414
2020-04-05,171066
2020-04-06,170111
2020-04-07,168040
2020-04-08,171643
2020-04-09,173330
2020-04-10,172565
2020-04-11,170133
2020-04-12,162965
2020-04-13,158019
2020-04-14,155222
2020-04-15,155827
2020-04-16,154908
2020-04-17,153045
2020-04-18,155070
2020-04-19,155422
2020-04-20,153250
2020-04-21,154344
2020-04-22,154138
2020-04-23,152310
2020-04-24,152916
2020-04-25,150226
2020-04-26,149936
2020-04-27,149664
2020-04-28,148338
2020-04-29,148539
2020-04-30,145245
2020-05-01,145844
2020-05-02,144831
2020-05-03,144447
2020-05-04,142624
2020-05-05,143273
2020-05-06,143342
2020-05-07,142131
2020-05-08,140917
2020-05-09,141460
2020-05-10,139928
2020-05-11,136811
2020-05-12,137040
2020-05-13,137721
