date_obj,Grimy%20torstol price
2019-03-26,7001
2019-03-27,6708
2019-03-28,6616
2019-03-29,6731
2019-03-30,6806
2019-03-31,6882
2019-04-01,6830
2019-04-02,6729
2019-04-03,6754
2019-04-04,6832
2019-04-05,6993
2019-04-06,7083
2019-04-07,7164
2019-04-08,7167
2019-04-09,7148
2019-04-10,6989
2019-04-11,6861
2019-04-12,6843
2019-04-13,6839
2019-04-14,6877
2019-04-15,6908
2019-04-16,6757
2019-04-17,6673
2019-04-18,6612
2019-04-19,6641
2019-04-20,6615
2019-04-21,6623
2019-04-22,6553
2019-04-23,6546
2019-04-24,6579
2019-04-25,6620
2019-04-26,6663
2019-04-27,6697
2019-04-28,6693
2019-04-29,6679
2019-04-30,6571
2019-05-01,6475
2019-05-02,6492
2019-05-03,6561
2019-05-04,6612
2019-05-05,6632
2019-05-06,6703
2019-05-07,6793
2019-05-08,6830
2019-05-09,6843
2019-05-10,6793
2019-05-11,6761
2019-05-12,6773
2019-05-13,6861
2019-05-14,6908
2019-05-15,6982
2019-05-16,7055
2019-05-17,7025
2019-05-18,7037
2019-05-19,7079
2019-05-20,7200
2019-05-21,7273
2019-05-22,7187
2019-05-23,7216
2019-05-24,7324
2019-05-25,7376
2019-05-26,7362
2019-05-27,7271
2019-05-28,7192
2019-05-29,7136
2019-05-30,7118
2019-05-31,7113
2019-06-01,7049
2019-06-02,7027
2019-06-03,7063
2019-06-04,7047
2019-06-05,7012
2019-06-06,7037
2019-06-07,6976
2019-06-08,6938
2019-06-09,6953
2019-06-10,6964
2019-06-11,6968
2019-06-12,6919
2019-06-13,6893
2019-06-14,6943
2019-06-15,6848
2019-06-16,6740
2019-06-17,6609
2019-06-18,6674
2019-06-19,6672
2019-06-20,6725
2019-06-21,6710
2019-06-22,6685
2019-06-23,6665
2019-06-24,6698
2019-06-25,6680
2019-06-26,6708
2019-06-27,6789
2019-06-28,6802
2019-06-29,6835
2019-06-30,6862
2019-07-01,6912
2019-07-02,6893
2019-07-03,6989
2019-07-04,7032
2019-07-05,7058
2019-07-06,6999
2019-07-07,7020
2019-07-08,7087
2019-07-09,7089
2019-07-10,7147
2019-07-11,7203
2019-07-12,7306
2019-07-13,7387
2019-07-14,7504
2019-07-15,7471
2019-07-16,7385
2019-07-17,7176
2019-07-18,7076
2019-07-19,7129
2019-07-20,7220
2019-07-21,7277
2019-07-22,7379
2019-07-23,7480
2019-07-24,7552
2019-07-25,7603
2019-07-26,7292
2019-07-27,7150
2019-07-28,7240
2019-07-29,7219
2019-07-30,7218
2019-07-31,7256
2019-08-01,7277
2019-08-02,7335
2019-08-03,7414
2019-08-04,7415
2019-08-05,7353
2019-08-06,7393
2019-08-07,7428
2019-08-08,7457
2019-08-09,7523
2019-08-10,7519
2019-08-11,7572
2019-08-12,7586
2019-08-13,7585
2019-08-14,7537
2019-08-15,7544
2019-08-16,7554
2019-08-17,7590
2019-08-18,7567
2019-08-19,7534
2019-08-20,7447
2019-08-21,7489
2019-08-22,7466
2019-08-23,7473
2019-08-24,7503
2019-08-24,7503
2019-08-25,7613
2019-08-25,7613
2019-08-26,7598
2019-08-26,7598
2019-08-27,7597
2019-08-27,7597
2019-08-28,7551
2019-08-29,7548
2019-08-30,7518
2019-08-31,7372
2019-09-01,7421
2019-09-02,7420
2019-09-03,7440
2019-09-04,7464
2019-09-05,7493
2019-09-06,7524
2019-09-07,7513
2019-09-08,7482
2019-09-09,7494
2019-09-10,7496
2019-09-11,7482
2019-09-12,7444
2019-09-13,7351
2019-09-14,7374
2019-09-15,7405
2019-09-16,7429
2019-09-17,7475
2019-09-18,7508
2019-09-19,7483
2019-09-20,7477
2019-09-21,7508
2019-09-22,7544
2019-09-23,7565
2019-09-24,7576
2019-09-25,7599
2019-09-26,7608
2019-09-27,7622
2019-09-28,7578
2019-09-29,7536
2019-09-30,7515
2019-10-01,7576
2019-10-02,7587
2019-10-03,7600
2019-10-04,7537
2019-10-05,7545
2019-10-06,7560
2019-10-07,7617
2019-10-08,7627
2019-10-09,7627
2019-10-10,7632
2019-10-11,7565
2019-10-12,7453
2019-10-13,7444
2019-10-14,7445
2019-10-15,7464
2019-10-16,7473
2019-10-17,7483
2019-10-18,7544
2019-10-19,7484
2019-10-20,7467
2019-10-21,7459
2019-10-22,7437
2019-10-23,7412
2019-10-24,7433
2019-10-25,7432
2019-10-26,7424
2019-10-27,7401
2019-10-28,7532
2019-10-29,7497
2019-10-30,7459
2019-10-31,7498
2019-11-01,7618
2019-11-02,7800
2019-11-03,7776
2019-11-04,7633
2019-11-05,7612
2019-11-06,7597
2019-11-07,7612
2019-11-08,7629
2019-11-09,7629
2019-11-10,7626
2019-11-11,7605
2019-11-12,7604
2019-11-13,7573
2019-11-14,7575
2019-11-15,7557
2019-11-16,7590
2019-11-17,7685
2019-11-18,7758
2019-11-19,7859
2019-11-20,7962
2019-11-21,7907
2019-11-22,7914
2019-11-23,7874
2019-11-24,7863
2019-11-25,7874
2019-11-26,7955
2019-11-27,7917
2019-11-28,7941
2019-11-29,8004
2019-11-30,8029
2019-12-01,8026
2019-12-02,8042
2019-12-03,8078
2019-12-04,8142
2019-12-05,8135
2019-12-06,8101
2019-12-07,8183
2019-12-08,8100
2019-12-09,8024
2019-12-10,7979
2019-12-11,7941
2019-12-12,7882
2019-12-13,7742
2019-12-14,7700
2019-12-15,7661
2019-12-16,7694
2019-12-17,7737
2019-12-18,7837
2019-12-19,7887
2019-12-20,7866
2019-12-21,7914
2019-12-22,7971
2019-12-23,8026
2019-12-24,8031
2019-12-25,8159
2019-12-26,8224
2019-12-27,8164
2019-12-28,8205
2019-12-29,8208
2019-12-30,8186
2019-12-31,8170
2020-01-01,8187
2020-01-02,8259
2020-01-03,8226
2020-01-04,8187
2020-01-05,8087
2020-01-06,7975
2020-01-07,7975
2020-01-08,7926
2020-01-09,7908
2020-01-10,7945
2020-01-11,7947
2020-01-12,7971
2020-01-13,7992
2020-01-14,8010
2020-01-15,8078
2020-01-16,8109
2020-01-17,8262
2020-01-18,8263
2020-01-19,8245
2020-01-20,8079
2020-01-21,8069
2020-01-22,8071
2020-01-23,8045
2020-01-24,8122
2020-01-25,8121
2020-01-26,8064
2020-01-27,7944
2020-01-28,7924
2020-01-29,7903
2020-01-30,7896
2020-01-31,7903
2020-02-01,8003
2020-02-02,7960
2020-02-03,7915
2020-02-04,7890
2020-02-05,7877
2020-02-06,7886
2020-02-07,7903
2020-02-08,7889
2020-02-09,7939
2020-02-10,7932
2020-02-11,7901
2020-02-12,7814
2020-02-13,7707
2020-02-14,7815
2020-02-15,7915
2020-02-16,7980
2020-02-17,7957
2020-02-18,7953
2020-02-19,7918
2020-02-20,7911
2020-02-21,7916
2020-02-22,7916
2020-02-23,7901
2020-02-24,7891
2020-02-25,7907
2020-02-26,7886
2020-02-27,7873
2020-02-28,7805
2020-02-29,7816
2020-03-01,7807
2020-03-02,7838
2020-03-03,7889
2020-03-04,7887
2020-03-05,7862
2020-03-06,7680
2020-03-07,7623
2020-03-08,7649
2020-03-09,7681
2020-03-10,7700
2020-03-11,7726
2020-03-12,7733
2020-03-13,7715
2020-03-14,7734
2020-03-15,7708
2020-03-16,7723
2020-03-17,7736
2020-03-18,7759
2020-03-19,7753
2020-03-20,7766
2020-03-21,7769
2020-03-22,7759
2020-03-23,7754
2020-03-24,7817
2020-03-25,7856
2020-03-26,7933
2020-03-27,8099
2020-03-28,8202
2020-03-29,8204
2020-03-30,8177
2020-03-31,8139
2020-04-01,8163
2020-04-02,8258
2020-04-03,8265
2020-04-04,8401
2020-04-05,8344
2020-04-06,8304
2020-04-07,8327
2020-04-08,8329
2020-04-09,8180
2020-04-10,8140
2020-04-11,8040
2020-04-12,7922
2020-04-13,7912
2020-04-14,7952
2020-04-15,8033
2020-04-16,8116
2020-04-17,8156
2020-04-18,8219
2020-04-19,8229
2020-04-20,8202
2020-04-21,8172
2020-04-22,8152
2020-04-23,8160
2020-04-24,8236
2020-04-25,8279
2020-04-26,8300
2020-04-27,8214
2020-04-28,8223
2020-04-29,8230
2020-04-30,8279
2020-05-01,8339
2020-05-02,8353
2020-05-03,8316
2020-05-04,8302
2020-05-05,8318
2020-05-06,8377
2020-05-07,8359
2020-05-08,8264
2020-05-09,8274
2020-05-10,8291
2020-05-11,8287
2020-05-12,8243
2020-05-13,8257
