date_obj,Mind%20shield price
2019-04-10,18069
2019-04-11,18099
2019-04-12,17792
2019-04-13,17704
2019-04-14,17769
2019-04-15,17887
2019-04-16,18463
2019-04-17,19173
2019-04-18,19606
2019-04-19,19469
2019-04-20,19457
2019-04-21,19141
2019-04-22,18824
2019-04-23,18828
2019-04-24,18588
2019-04-25,18420
2019-04-26,17944
2019-04-27,17812
2019-04-28,17686
2019-04-29,18296
2019-04-30,18039
2019-05-01,18039
2019-05-02,17807
2019-05-03,17640
2019-05-04,17831
2019-05-05,18134
2019-05-06,18134
2019-05-07,18190
2019-05-08,19060
2019-05-09,19060
2019-05-10,19562
2019-05-11,20025
2019-05-12,20697
2019-05-13,20329
2019-05-14,20083
2019-05-15,20083
2019-05-16,20306
2019-05-17,20306
2019-05-18,20268
2019-05-19,20268
2019-05-20,20639
2019-05-21,20639
2019-05-22,21138
2019-05-23,22195
2019-05-24,23059
2019-05-25,24170
2019-05-26,24170
2019-05-27,25249
2019-05-28,24383
2019-05-29,23508
2019-05-30,22955
2019-05-31,22955
2019-06-01,22240
2019-06-02,21806
2019-06-03,21531
2019-06-04,21470
2019-06-05,21208
2019-06-06,20944
2019-06-07,20575
2019-06-08,20089
2019-06-09,19660
2019-06-10,19660
2019-06-11,19734
2019-06-12,20127
2019-06-13,19844
2019-06-14,19497
2019-06-15,19497
2019-06-16,19723
2019-06-17,20169
2019-06-18,20169
2019-06-19,20664
2019-06-20,20906
2019-06-21,20906
2019-06-22,20618
2019-06-23,20211
2019-06-24,20006
2019-06-25,20088
2019-06-26,20286
2019-06-27,19916
2019-06-28,19916
2019-06-29,20052
2019-06-30,20035
2019-07-01,20035
2019-07-02,20247
2019-07-03,20057
2019-07-04,20057
2019-07-05,19849
2019-07-06,19802
2019-07-07,19969
2019-07-08,20231
2019-07-09,19735
2019-07-10,19840
2019-07-11,19889
2019-07-12,20060
2019-07-13,20060
2019-07-14,20103
2019-07-15,20103
2019-07-16,19737
2019-07-17,19702
2019-07-18,19702
2019-07-19,19677
2019-07-20,19695
2019-07-21,19885
2019-07-22,20023
2019-07-23,20144
2019-07-24,20144
2019-07-25,20161
2019-07-26,20161
2019-07-27,20262
2019-07-28,20658
2019-07-29,20814
2019-07-30,21267
2019-07-31,20931
2019-08-01,20931
2019-08-02,20622
2019-08-03,20371
2019-08-04,20371
2019-08-05,20530
2019-08-06,20817
2019-08-07,21315
2019-08-08,21315
2019-08-09,20472
2019-08-10,20419
2019-08-11,20419
2019-08-12,20182
2019-08-13,20061
2019-08-14,19909
2019-08-15,20184
2019-08-16,19879
2019-08-17,19879
2019-08-18,19251
2019-08-19,19027
2019-08-20,19027
2019-08-21,19826
2019-08-22,19282
2019-08-23,19282
2019-08-24,19007
2019-08-24,19007
2019-08-25,19007
2019-08-25,19007
2019-08-26,18330
2019-08-26,18330
2019-08-27,18330
2019-08-27,18330
2019-08-28,18033
2019-08-29,18033
2019-08-30,17763
2019-08-31,17763
2019-09-01,17639
2019-09-02,17639
2019-09-03,17635
2019-09-04,17873
2019-09-05,17873
2019-09-06,18116
2019-09-07,18317
2019-09-08,18769
2019-09-09,18769
2019-09-10,19024
2019-09-11,19976
2019-09-12,19976
2019-09-13,20713
2019-09-14,20675
2019-09-15,20467
2019-09-16,20065
2019-09-17,20048
2019-09-18,20118
2019-09-19,20118
2019-09-20,19967
2019-09-21,20094
2019-09-22,19956
2019-09-23,19900
2019-09-24,19900
2019-09-25,19790
2019-09-26,20040
2019-09-27,20040
2019-09-28,20411
2019-09-29,20411
2019-09-30,20272
2019-10-01,20146
2019-10-02,20146
2019-10-03,20116
2019-10-04,19355
2019-10-05,18907
2019-10-06,18819
2019-10-07,18819
2019-10-08,18807
2019-10-09,18807
2019-10-10,18977
2019-10-11,18977
2019-10-12,18737
2019-10-13,19235
2019-10-14,19393
2019-10-15,19393
2019-10-16,19981
2019-10-17,19981
2019-10-18,20423
2019-10-19,20287
2019-10-20,20287
2019-10-21,20034
2019-10-22,20034
2019-10-23,19996
2019-10-24,19996
2019-10-25,20034
2019-10-26,20011
2019-10-27,20011
2019-10-28,20202
2019-10-29,20202
2019-10-30,20186
2019-10-31,19925
2019-11-01,19925
2019-11-02,19984
2019-11-03,19852
2019-11-04,19440
2019-11-05,19440
2019-11-06,19515
2019-11-07,19515
2019-11-08,20417
2019-11-09,20806
2019-11-10,20645
2019-11-11,20377
2019-11-12,20377
2019-11-13,19979
2019-11-14,19979
2019-11-15,19568
2019-11-16,19474
2019-11-17,19474
2019-11-18,19005
2019-11-19,19005
2019-11-20,18380
2019-11-21,18380
2019-11-22,18081
2019-11-23,18081
2019-11-24,18170
2019-11-25,18170
2019-11-26,18165
2019-11-27,18165
2019-11-28,17937
2019-11-29,17937
2019-11-30,17502
2019-12-01,17502
2019-12-02,17068
2019-12-03,16618
2019-12-04,16297
2019-12-05,16297
2019-12-06,16399
2019-12-07,16155
2019-12-08,16155
2019-12-09,15923
2019-12-10,15685
2019-12-11,15685
2019-12-12,15838
2019-12-13,15838
2019-12-14,15797
2019-12-15,15927
2019-12-16,15927
2019-12-17,16655
2019-12-18,16655
2019-12-19,17488
2019-12-20,18091
2019-12-21,18506
2019-12-22,19174
2019-12-23,19174
2019-12-24,19942
2019-12-25,20492
2019-12-26,20492
2019-12-27,20517
2019-12-28,20447
2019-12-29,20447
2019-12-30,19791
2019-12-31,19865
2020-01-01,19382
2020-01-02,20204
2020-01-03,20204
2020-01-04,20249
2020-01-05,20199
2020-01-06,20199
2020-01-07,20091
2020-01-08,20091
2020-01-09,20438
2020-01-10,21334
2020-01-11,21872
2020-01-12,22103
2020-01-13,22103
2020-01-14,21975
2020-01-15,21503
2020-01-16,21435
2020-01-17,22399
2020-01-18,22399
2020-01-19,22887
2020-01-20,23617
2020-01-21,23617
2020-01-22,24070
2020-01-23,23455
2020-01-24,22751
2020-01-25,22917
2020-01-26,22305
2020-01-27,22453
2020-01-28,22329
2020-01-29,21868
2020-01-30,21976
2020-01-31,21916
2020-02-01,21834
2020-02-02,21836
2020-02-03,21939
2020-02-04,22263
2020-02-05,22280
2020-02-06,21956
2020-02-07,21541
2020-02-08,21589
2020-02-09,21722
2020-02-10,22744
2020-02-11,23633
2020-02-12,24558
2020-02-13,24558
2020-02-14,25516
2020-02-15,25516
2020-02-16,25701
2020-02-17,25538
2020-02-18,25253
2020-02-19,25253
2020-02-20,26110
2020-02-21,26110
2020-02-22,27268
2020-02-23,27930
2020-02-24,27623
2020-02-25,27224
2020-02-26,26449
2020-02-27,25797
2020-02-28,25481
2020-02-29,25481
2020-03-01,25519
2020-03-02,25415
2020-03-03,25225
2020-03-04,25225
2020-03-05,24975
2020-03-06,24320
2020-03-07,24320
2020-03-08,24171
2020-03-09,24107
2020-03-10,23844
2020-03-11,23714
2020-03-12,23571
2020-03-13,23790
2020-03-14,24033
2020-03-15,24070
2020-03-16,23947
2020-03-17,23751
2020-03-18,23794
2020-03-19,23805
2020-03-20,23949
2020-03-21,24047
2020-03-22,23841
2020-03-23,23927
2020-03-24,23869
2020-03-25,24055
2020-03-26,24020
2020-03-27,23866
2020-03-28,23608
2020-03-29,23280
2020-03-30,23226
2020-03-31,22921
2020-04-01,23086
2020-04-02,22629
2020-04-03,22629
2020-04-04,21942
2020-04-05,21384
2020-04-06,20348
2020-04-07,19613
2020-04-08,18924
2020-04-09,18576
2020-04-10,17794
2020-04-11,17909
2020-04-12,18394
2020-04-13,19261
2020-04-14,19826
2020-04-15,20311
2020-04-16,21050
2020-04-17,21242
2020-04-18,21470
2020-04-19,21285
2020-04-20,21002
2020-04-21,21662
2020-04-22,22469
2020-04-23,22878
2020-04-24,23895
2020-04-25,25090
2020-04-26,25909
2020-04-27,26288
2020-04-28,26269
2020-04-29,26455
2020-04-30,25281
2020-05-01,24016
2020-05-02,22815
2020-05-03,21687
2020-05-04,20765
2020-05-05,19980
2020-05-06,20027
2020-05-07,19790
2020-05-08,20427
2020-05-09,20344
2020-05-10,21362
2020-05-11,22416
2020-05-12,23537
2020-05-13,24711
