date_obj,Crystal%20key price
2019-03-29,21763
2019-03-30,21527
2019-03-31,21415
2019-04-01,21603
2019-04-02,21052
2019-04-03,21002
2019-04-04,20964
2019-04-05,20972
2019-04-06,20745
2019-04-07,21107
2019-04-08,21030
2019-04-09,21287
2019-04-10,21426
2019-04-11,21079
2019-04-12,20873
2019-04-13,20720
2019-04-14,20744
2019-04-15,21083
2019-04-16,21312
2019-04-17,21577
2019-04-18,21466
2019-04-19,21181
2019-04-20,21181
2019-04-21,20937
2019-04-22,20726
2019-04-23,20615
2019-04-24,21034
2019-04-25,21187
2019-04-26,21284
2019-04-27,21247
2019-04-28,21120
2019-04-29,21160
2019-04-30,21124
2019-05-01,21133
2019-05-02,21130
2019-05-03,21227
2019-05-04,20999
2019-05-05,21198
2019-05-06,21722
2019-05-07,21736
2019-05-08,22021
2019-05-09,21893
2019-05-10,22952
2019-05-11,24091
2019-05-12,25085
2019-05-13,24773
2019-05-14,23937
2019-05-15,23075
2019-05-16,22288
2019-05-17,22579
2019-05-18,23355
2019-05-19,24521
2019-05-20,25663
2019-05-21,26886
2019-05-22,26752
2019-05-23,27500
2019-05-24,26608
2019-05-25,25957
2019-05-26,26168
2019-05-27,26029
2019-05-28,26002
2019-05-29,25957
2019-05-30,25690
2019-05-31,25285
2019-06-01,24878
2019-06-02,24406
2019-06-03,23465
2019-06-04,23720
2019-06-05,23780
2019-06-06,23160
2019-06-07,22624
2019-06-08,22491
2019-06-09,22208
2019-06-10,22520
2019-06-11,23143
2019-06-12,23027
2019-06-13,22906
2019-06-14,22461
2019-06-15,21907
2019-06-16,21670
2019-06-17,21121
2019-06-18,21687
2019-06-19,21647
2019-06-20,21419
2019-06-21,21677
2019-06-22,21870
2019-06-23,22178
2019-06-24,21467
2019-06-25,21616
2019-06-26,21290
2019-06-27,21213
2019-06-28,21075
2019-06-29,21600
2019-06-30,22462
2019-07-01,22382
2019-07-02,22733
2019-07-03,23035
2019-07-04,23033
2019-07-05,22045
2019-07-06,21795
2019-07-07,22076
2019-07-08,22431
2019-07-09,22539
2019-07-10,22270
2019-07-11,22234
2019-07-12,22401
2019-07-13,22517
2019-07-14,22721
2019-07-15,23222
2019-07-16,23644
2019-07-17,24406
2019-07-18,24140
2019-07-19,23448
2019-07-20,23488
2019-07-21,23517
2019-07-22,23308
2019-07-23,24445
2019-07-24,25666
2019-07-25,24566
2019-07-26,23337
2019-07-27,22170
2019-07-28,21061
2019-07-29,20007
2019-07-30,19842
2019-07-31,20030
2019-08-01,19489
2019-08-02,19112
2019-08-03,18405
2019-08-04,18315
2019-08-05,18229
2019-08-06,17924
2019-08-07,18666
2019-08-08,19329
2019-08-09,19025
2019-08-10,19290
2019-08-11,19845
2019-08-12,19646
2019-08-13,19539
2019-08-14,19358
2019-08-15,19721
2019-08-16,19982
2019-08-17,20129
2019-08-18,19948
2019-08-19,19857
2019-08-20,19879
2019-08-21,19810
2019-08-22,19371
2019-08-23,19555
2019-08-24,19736
2019-08-24,19736
2019-08-25,19791
2019-08-25,19791
2019-08-26,19780
2019-08-26,19780
2019-08-27,19719
2019-08-27,19719
2019-08-28,19915
2019-08-29,20020
2019-08-30,20247
2019-08-31,20625
2019-09-01,20430
2019-09-02,19909
2019-09-03,20315
2019-09-04,20698
2019-09-05,21036
2019-09-06,21103
2019-09-07,20334
2019-09-08,19691
2019-09-09,20130
2019-09-10,20493
2019-09-11,20850
2019-09-12,21127
2019-09-13,21343
2019-09-14,21645
2019-09-15,21158
2019-09-16,21364
2019-09-17,21555
2019-09-18,21604
2019-09-19,21127
2019-09-20,20926
2019-09-21,20527
2019-09-22,20544
2019-09-23,21096
2019-09-24,21828
2019-09-25,21546
2019-09-26,21570
2019-09-27,21406
2019-09-28,21199
2019-09-29,20821
2019-09-30,20753
2019-10-01,20906
2019-10-02,20883
2019-10-03,20896
2019-10-04,20785
2019-10-05,20695
2019-10-06,20681
2019-10-07,20692
2019-10-08,20662
2019-10-09,20950
2019-10-10,20883
2019-10-11,20867
2019-10-12,20606
2019-10-13,20425
2019-10-14,20709
2019-10-15,20793
2019-10-16,20721
2019-10-17,20460
2019-10-18,20392
2019-10-19,20385
2019-10-20,20413
2019-10-21,20300
2019-10-22,20103
2019-10-23,19822
2019-10-24,19690
2019-10-25,19952
2019-10-26,19818
2019-10-27,20135
2019-10-28,20011
2019-10-29,20279
2019-10-30,20379
2019-10-31,20255
2019-11-01,19846
2019-11-02,19777
2019-11-03,20106
2019-11-04,19975
2019-11-05,19797
2019-11-06,19671
2019-11-07,19804
2019-11-08,20081
2019-11-09,19855
2019-11-10,19779
2019-11-11,20194
2019-11-12,20328
2019-11-13,20612
2019-11-14,20690
2019-11-15,20635
2019-11-16,20317
2019-11-17,20089
2019-11-18,19888
2019-11-19,19914
2019-11-20,19996
2019-11-21,20036
2019-11-22,20004
2019-11-23,20122
2019-11-24,20385
2019-11-25,20616
2019-11-26,20734
2019-11-27,21080
2019-11-28,20707
2019-11-29,21127
2019-11-30,21119
2019-12-01,20366
2019-12-02,20572
2019-12-03,20580
2019-12-04,20606
2019-12-05,20698
2019-12-06,20706
2019-12-07,20519
2019-12-08,20509
2019-12-09,20388
2019-12-10,20480
2019-12-11,20323
2019-12-12,20185
2019-12-13,20168
2019-12-14,20211
2019-12-15,20039
2019-12-16,19963
2019-12-17,19961
2019-12-18,20341
2019-12-19,20456
2019-12-20,20323
2019-12-21,20184
2019-12-22,20123
2019-12-23,20082
2019-12-24,19981
2019-12-25,19773
2019-12-26,19560
2019-12-27,20076
2019-12-28,20242
2019-12-29,20691
2019-12-30,20991
2019-12-31,20422
2020-01-01,20236
2020-01-02,20195
2020-01-03,20192
2020-01-04,20157
2020-01-05,20119
2020-01-06,20075
2020-01-07,20207
2020-01-08,20704
2020-01-09,20721
2020-01-10,20675
2020-01-11,20549
2020-01-12,20373
2020-01-13,20237
2020-01-14,20201
2020-01-15,20177
2020-01-16,20281
2020-01-17,20912
2020-01-18,20498
2020-01-19,20585
2020-01-20,20328
2020-01-21,20261
2020-01-22,20224
2020-01-23,20766
2020-01-24,20604
2020-01-25,20545
2020-01-26,20394
2020-01-27,20218
2020-01-28,20190
2020-01-29,20204
2020-01-30,20313
2020-01-31,20455
2020-02-01,20449
2020-02-02,20344
2020-02-03,20553
2020-02-04,20531
2020-02-05,20545
2020-02-06,20447
2020-02-07,20550
2020-02-08,20302
2020-02-09,20148
2020-02-10,20313
2020-02-11,20259
2020-02-12,20246
2020-02-13,20188
2020-02-14,20226
2020-02-15,20168
2020-02-16,20095
2020-02-17,20085
2020-02-18,20224
2020-02-19,20135
2020-02-20,20166
2020-02-21,20120
2020-02-22,20079
2020-02-23,20016
2020-02-24,19967
2020-02-25,19964
2020-02-26,19944
2020-02-27,20037
2020-02-28,20024
2020-02-29,19981
2020-03-01,19931
2020-03-02,19942
2020-03-03,19907
2020-03-04,19857
2020-03-05,19743
2020-03-06,19637
2020-03-07,19796
2020-03-08,19943
2020-03-09,20064
2020-03-10,20271
2020-03-11,20077
2020-03-12,20009
2020-03-13,19960
2020-03-14,19991
2020-03-15,19966
2020-03-16,19982
2020-03-17,19960
2020-03-18,19707
2020-03-19,19542
2020-03-20,19691
2020-03-21,19567
2020-03-22,19693
2020-03-23,19731
2020-03-24,19664
2020-03-25,19884
2020-03-26,19984
2020-03-27,20142
2020-03-28,20277
2020-03-29,20519
2020-03-30,20757
2020-03-31,20694
2020-04-01,20463
2020-04-02,20217
2020-04-03,20042
2020-04-04,20158
2020-04-05,20319
2020-04-06,20965
2020-04-07,21346
2020-04-08,21135
2020-04-09,21257
2020-04-10,21275
2020-04-11,21162
2020-04-12,21080
2020-04-13,20803
2020-04-14,21068
2020-04-15,21855
2020-04-16,22058
2020-04-17,22143
2020-04-18,21407
2020-04-19,21626
2020-04-20,22226
2020-04-21,22622
2020-04-22,22586
2020-04-23,21807
2020-04-24,21401
2020-04-25,21360
2020-04-26,21363
2020-04-27,21348
2020-04-28,21559
2020-04-29,21783
2020-04-30,21847
2020-05-01,21643
2020-05-02,21732
2020-05-03,21315
2020-05-04,21472
2020-05-05,21788
2020-05-06,22109
2020-05-07,22143
2020-05-08,21806
2020-05-09,21229
2020-05-10,21224
2020-05-11,21709
2020-05-12,21663
2020-05-13,22416
