date_obj,Master%20wand price
2018-11-28,5704623
2018-11-29,5704876
2018-12-01,5937834
2018-12-02,6195442
2018-12-03,6213769
2018-12-04,6190484
2018-12-05,6057157
2018-12-07,5934788
2018-12-09,6393158
2018-12-10,6260719
2018-12-11,6115128
2018-12-12,6106908
2018-12-13,6128421
2018-12-14,6177616
2018-12-15,6172890
2018-12-16,6122975
2018-12-17,6092722
2018-12-18,6065826
2018-12-19,6224713
2018-12-20,6383222
2018-12-21,6175404
2018-12-22,6082525
2018-12-23,6111394
2018-12-24,6189337
2018-12-25,6290740
2018-12-26,6443825
2018-12-27,6405033
2018-12-28,6394477
2018-12-29,6357086
2018-12-30,6264296
2018-12-31,6348822
2019-01-01,6517483
2019-01-02,6761847
2019-01-03,6795221
2019-01-04,6748568
2019-01-05,6665234
2019-01-06,6592803
2019-01-08,6524363
2019-01-10,6229403
2019-01-11,5943811
2019-01-12,5720674
2019-01-13,5681906
2019-01-14,5781424
2019-01-15,5726584
2019-01-16,5543374
2019-01-17,5407464
2019-01-18,5287562
2019-01-19,5283834
2019-01-20,5347062
2019-01-21,5450885
2019-01-22,5520070
2019-01-23,5598935
2019-01-24,5592756
2019-01-25,5560203
2019-01-26,5549920
2019-01-27,5555294
2019-01-28,5532354
2019-01-29,5467515
2019-01-30,5461486
2019-01-31,5464864
2019-02-01,5427878
2019-02-02,5415184
2019-02-03,5410836
2019-02-04,5411351
2019-02-05,5465929
2019-02-06,5555359
2019-02-07,5493666
2019-02-08,5486999
2019-02-09,5487209
2019-02-10,5445275
2019-02-11,5374180
2019-02-12,5297771
2019-02-13,5205850
2019-02-14,5142047
2019-02-15,5021852
2019-02-16,5042498
2019-02-17,5085647
2019-02-18,5049002
2019-02-19,5005536
2019-02-20,4991021
2019-02-21,5067500
2019-02-22,4989750
2019-02-23,5002516
2019-02-24,4976055
2019-02-25,5042338
2019-02-26,5094471
2019-02-27,5113155
2019-02-28,5013459
2019-03-01,5032940
2019-03-02,4994140
2019-03-03,4975423
2019-03-04,4993964
2019-03-05,5019833
2019-03-06,5064189
2019-03-07,5056204
2019-03-08,5114255
2019-03-09,5272319
2019-03-10,5464981
2019-03-11,5468611
2019-03-12,5551202
2019-03-13,5439766
2019-03-14,5347978
2019-03-15,5312373
2019-03-16,5276268
2019-03-17,5155540
2019-03-18,5088103
2019-03-19,4899180
2019-03-20,4922100
2019-03-21,4977222
2019-03-22,4960204
2019-03-23,4924388
2019-03-24,5042234
2019-03-25,5142628
2019-03-26,5196610
2019-03-27,5435785
2019-03-28,5423656
2019-03-29,5440333
2019-03-30,5596126
2019-03-31,5557729
2019-04-01,5565328
2019-04-02,5532849
2019-04-03,5497688
2019-04-04,5521810
2019-04-05,5622374
2019-04-06,5752496
2019-04-07,5803792
2019-04-08,5761781
2019-04-09,5734078
2019-04-10,5747697
2019-04-11,5870267
2019-04-12,5932267
2019-04-13,5913432
2019-04-14,5993140
2019-04-15,6068819
2019-04-16,6030699
2019-04-17,5976530
2019-04-18,5889996
2019-04-19,5842284
2019-04-20,5802359
2019-04-21,5783070
2019-04-22,5688763
2019-04-23,5634659
2019-04-24,5594751
2019-04-25,5566706
2019-04-26,5489229
2019-04-27,5464815
2019-04-28,5484867
2019-04-29,5527659
2019-04-30,5754939
2019-05-01,5931133
2019-05-02,6089791
2019-05-03,6220610
2019-05-04,6301269
2019-05-05,6121873
2019-05-06,6004599
2019-05-07,5911522
2019-05-08,5815398
2019-05-09,5749113
2019-05-10,5687255
2019-05-11,5672114
2019-05-12,5626264
2019-05-13,5600283
2019-05-14,5561425
2019-05-15,5516977
2019-05-16,5484015
2019-05-17,5463163
2019-05-18,5468300
2019-05-19,5567283
2019-05-20,5568751
2019-05-21,5564096
2019-05-22,5631481
2019-05-23,5707923
2019-05-24,5649777
2019-05-25,5586090
2019-05-26,5582401
2019-05-27,5571501
2019-05-28,5518486
2019-05-29,5470740
2019-05-30,5443226
2019-05-31,5425416
2019-06-01,5417569
2019-06-02,5442171
2019-06-03,5419681
2019-06-04,5398636
2019-06-05,5371902
2019-06-06,5336953
2019-06-07,5384808
2019-06-08,5284294
2019-06-09,5214131
2019-06-10,5217948
2019-06-11,5347201
2019-06-12,5406336
2019-06-13,5323763
2019-06-14,5189114
2019-06-15,5225873
2019-06-16,5184714
2019-06-17,5135579
2019-06-18,5127524
2019-06-19,5086332
2019-06-20,4983038
2019-06-21,4876576
2019-06-22,4780517
2019-06-23,4794846
2019-06-24,4871304
2019-06-25,4864438
2019-06-26,4892747
2019-06-27,4949278
2019-06-28,5051429
2019-06-29,5243831
2019-06-30,5405241
2019-07-01,5355261
2019-07-02,5404328
2019-07-03,5334920
2019-07-04,5293619
2019-07-05,5200423
2019-07-06,5110325
2019-07-07,5050160
2019-07-08,5042812
2019-07-09,5046994
2019-07-10,4979996
2019-07-11,4977891
2019-07-12,4983253
2019-07-13,5029407
2019-07-14,5010006
2019-07-15,4919176
2019-07-16,4889813
2019-07-17,4896303
2019-07-18,4939094
2019-07-19,4903926
2019-07-20,4834538
2019-07-21,4824343
2019-07-22,4816741
2019-07-23,4806029
2019-07-24,4779798
2019-07-25,4734193
2019-07-26,4626155
2019-07-27,4589638
2019-07-28,4506093
2019-07-29,4522957
2019-07-30,4554138
2019-07-31,4544990
2019-08-01,4617333
2019-08-02,4616265
2019-08-03,4585697
2019-08-04,4561156
2019-08-05,4497156
2019-08-06,4472847
2019-08-07,4437624
2019-08-08,4336356
2019-08-09,4267551
2019-08-10,4243625
2019-08-11,4234871
2019-08-12,4161517
2019-08-13,4171729
2019-08-14,4326677
2019-08-15,4493707
2019-08-16,4489679
2019-08-17,4604589
2019-08-18,4700523
2019-08-19,4659533
2019-08-20,4533133
2019-08-21,4318146
2019-08-22,4241440
2019-08-23,4203539
2019-08-24,4169431
2019-08-24,4169431
2019-08-25,4184613
2019-08-25,4184613
2019-08-26,4232325
2019-08-26,4232325
2019-08-27,4220407
2019-08-27,4220407
2019-08-28,4195429
2019-08-29,4159728
2019-08-30,4147214
2019-08-31,4139891
2019-09-01,4155473
2019-09-02,4149220
2019-09-03,4227738
2019-09-04,4354064
2019-09-05,4316963
2019-09-06,4296087
2019-09-07,4280293
2019-09-08,4259299
2019-09-09,4225683
2019-09-10,4214357
2019-09-11,4185481
2019-09-12,4228552
2019-09-13,4382513
2019-09-14,4449939
2019-09-15,4404946
2019-09-16,4388417
2019-09-17,4408185
2019-09-18,4378503
2019-09-19,4405786
2019-09-20,4385875
2019-09-21,4465724
2019-09-22,4563819
2019-09-23,4598365
2019-09-24,4748642
2019-09-25,4740074
2019-09-26,4721328
2019-09-27,4740480
2019-09-28,4977339
2019-09-29,5146842
2019-09-30,5154790
2019-10-01,5289231
2019-10-02,5345000
2019-10-03,5382764
2019-10-04,5546259
2019-10-05,5606813
2019-10-06,5677889
2019-10-07,5553589
2019-10-08,5569494
2019-10-09,5538377
2019-10-10,5494085
2019-10-11,5457973
2019-10-12,5373116
2019-10-13,5332864
2019-10-14,5401169
2019-10-15,5482096
2019-10-16,5464795
2019-10-17,5482087
2019-10-18,5485286
2019-10-19,5430791
2019-10-20,5395130
2019-10-21,5333362
2019-10-22,5362562
2019-10-23,5348210
2019-10-24,5376130
2019-10-25,5363683
2019-10-26,5501367
2019-10-27,5597701
2019-10-28,5621164
2019-10-29,5629899
2019-10-30,5569984
2019-10-31,5511747
2019-11-01,5463321
2019-11-02,5428469
2019-11-03,5349875
2019-11-04,5264445
2019-11-05,5272177
2019-11-06,5265969
2019-11-07,5192328
2019-11-08,5130715
2019-11-09,4897545
2019-11-10,4675542
2019-11-11,4618380
2019-11-12,4581375
2019-11-13,4513457
2019-11-14,4359111
2019-11-15,4386658
2019-11-16,4421606
2019-11-17,4447776
2019-11-18,4431922
2019-11-19,4386895
2019-11-20,4317660
2019-11-21,4313775
2019-11-22,4216856
2019-11-23,4196968
2019-11-24,4154581
2019-11-25,4058058
2019-11-26,4117697
2019-11-27,4264181
2019-11-28,4431297
2019-11-29,4581360
2019-11-30,4589868
2019-12-01,4477926
2019-12-02,4408478
2019-12-03,4273804
2019-12-04,4133343
2019-12-05,4084393
2019-12-06,4227204
2019-12-07,4372157
2019-12-08,4482153
2019-12-09,4433802
2019-12-10,4355269
2019-12-11,4496875
2019-12-12,4469627
2019-12-13,4316801
2019-12-14,4291978
2019-12-15,4242337
2019-12-16,4210015
2019-12-17,4192971
2019-12-18,4257700
2019-12-19,4244998
2019-12-20,4231642
2019-12-21,4346821
2019-12-22,4419836
2019-12-23,4418699
2019-12-24,4554040
2019-12-25,4569013
2019-12-26,4552319
2019-12-27,4662297
2019-12-28,4714156
2019-12-29,4667365
2019-12-30,4701502
2019-12-31,4747384
2020-01-01,4752696
2020-01-02,4791644
2020-01-03,4962132
2020-01-04,5107692
2020-01-05,5216912
2020-01-06,5210622
2020-01-07,5184424
2020-01-08,5226587
2020-01-09,5246627
2020-01-10,5459103
2020-01-11,5601358
2020-01-12,5814754
2020-01-13,5943426
2020-01-14,5921720
2020-01-15,5978994
2020-01-16,6019964
2020-01-17,6036559
2020-01-18,6130528
2020-01-19,5967522
2020-01-20,5940272
2020-01-21,5888001
2020-01-22,5824362
2020-01-23,5742643
2020-01-24,5800137
2020-01-25,5949887
2020-01-26,6202864
2020-01-27,6179607
2020-01-28,6070037
2020-01-29,5973067
2020-01-30,5952239
2020-01-31,5942757
2020-02-01,5910381
2020-02-02,5977519
2020-02-03,5935921
2020-02-04,5962098
2020-02-05,6161154
2020-02-06,5886317
2020-02-07,5631324
2020-02-08,5565967
2020-02-09,5522474
2020-02-10,5485773
2020-02-11,5421447
2020-02-12,5382339
2020-02-13,5366028
2020-02-14,5365364
2020-02-15,5596868
2020-02-16,5584979
2020-02-17,5586938
2020-02-18,5660528
2020-02-19,5850804
2020-02-20,6071045
2020-02-21,6098858
2020-02-22,6063352
2020-02-23,6141850
2020-02-24,6270013
2020-02-25,6119016
2020-02-26,6063974
2020-02-27,6065864
2020-02-28,5997171
2020-02-29,6002131
2020-03-01,5971323
2020-03-02,5957666
2020-03-03,5953491
2020-03-04,5977464
2020-03-05,6100639
2020-03-06,6256486
2020-03-07,6277803
2020-03-08,6313446
2020-03-09,6323389
2020-03-10,6432135
2020-03-11,6537781
2020-03-12,6621537
2020-03-13,6665909
2020-03-14,6696463
2020-03-15,6664184
2020-03-16,6629794
2020-03-17,6609369
2020-03-18,6894417
2020-03-19,6850092
2020-03-20,6884912
2020-03-21,6886375
2020-03-22,6782172
2020-03-23,6760672
2020-03-24,6651012
2020-03-25,6582022
2020-03-26,6503339
2020-03-27,6439312
2020-03-28,6438819
2020-03-29,6439317
2020-03-30,6442596
2020-03-31,6459622
2020-04-01,6558061
2020-04-02,6614611
2020-04-03,6933836
2020-04-04,6903880
2020-04-05,6883769
2020-04-06,6839712
2020-04-07,6838625
2020-04-08,6720519
2020-04-09,6664642
2020-04-10,6611047
2020-04-11,6569336
2020-04-12,6600986
2020-04-13,6587846
2020-04-14,6608750
2020-04-15,6654867
2020-04-16,6693475
2020-04-17,6670307
2020-04-18,6683064
2020-04-19,6717725
2020-04-20,6683924
2020-04-21,6669509
2020-04-22,6542432
2020-04-23,6350436
2020-04-24,6146386
2020-04-25,6040621
2020-04-26,6000650
2020-04-27,6075161
2020-04-28,6131610
2020-04-29,6072218
2020-04-30,6005750
2020-05-01,5936505
2020-05-02,5913490
2020-05-03,5852507
2020-05-04,5870323
2020-05-05,5866499
2020-05-06,5815909
2020-05-07,5689486
2020-05-08,5591589
2020-05-09,5313929
2020-05-10,5230112
2020-05-11,5278290
2020-05-12,5257221
2020-05-13,5383490
