date_obj,Jungle%20camo%20top price
2019-04-04,1149
2019-04-05,1097
2019-04-06,1097
2019-04-07,1097
2019-04-08,1097
2019-04-09,1097
2019-04-10,1097
2019-04-11,1097
2019-04-12,1097
2019-04-13,1146
2019-04-14,1146
2019-04-15,1146
2019-04-16,1146
2019-04-17,1146
2019-04-18,1146
2019-04-19,1146
2019-04-20,1146
2019-04-21,1110
2019-04-22,1110
2019-04-23,1110
2019-04-24,1110
2019-04-25,1110
2019-04-26,1110
2019-04-27,1110
2019-04-28,1119
2019-04-29,1119
2019-04-30,1119
2019-05-01,1119
2019-05-02,1119
2019-05-03,1119
2019-05-04,1119
2019-05-05,1119
2019-05-06,1081
2019-05-07,1081
2019-05-08,1081
2019-05-09,1081
2019-05-10,1081
2019-05-11,1081
2019-05-12,1081
2019-05-13,1081
2019-05-14,1087
2019-05-15,1087
2019-05-16,1087
2019-05-17,1087
2019-05-18,1087
2019-05-19,1087
2019-05-20,1087
2019-05-21,1087
2019-05-22,1087
2019-05-23,1073
2019-05-24,1073
2019-05-25,1073
2019-05-26,1073
2019-05-27,1073
2019-05-28,1073
2019-05-29,1073
2019-05-30,1073
2019-05-31,1073
2019-06-01,1074
2019-06-02,1074
2019-06-03,1074
2019-06-04,1074
2019-06-05,1074
2019-06-06,1074
2019-06-07,1074
2019-06-08,1074
2019-06-09,1074
2019-06-10,1074
2019-06-11,1036
2019-06-12,1036
2019-06-13,1036
2019-06-14,1036
2019-06-15,1036
2019-06-16,1036
2019-06-17,1036
2019-06-18,1036
2019-06-19,1036
2019-06-20,1005
2019-06-21,1005
2019-06-22,1005
2019-06-23,1005
2019-06-24,1005
2019-06-25,1005
2019-06-26,1005
2019-06-27,1005
2019-06-28,1005
2019-06-29,971
2019-06-30,971
2019-07-01,971
2019-07-02,971
2019-07-03,971
2019-07-04,971
2019-07-05,971
2019-07-06,971
2019-07-07,971
2019-07-08,982
2019-07-09,982
2019-07-10,982
2019-07-11,982
2019-07-12,982
2019-07-13,982
2019-07-14,982
2019-07-15,982
2019-07-16,982
2019-07-17,935
2019-07-18,935
2019-07-19,935
2019-07-20,935
2019-07-21,935
2019-07-22,935
2019-07-23,935
2019-07-24,935
2019-07-25,935
2019-07-26,935
2019-07-27,891
2019-07-28,891
2019-07-29,891
2019-07-30,891
2019-07-31,891
2019-08-01,891
2019-08-02,891
2019-08-03,891
2019-08-04,891
2019-08-05,891
2019-08-06,903
2019-08-07,903
2019-08-08,903
2019-08-09,903
2019-08-10,903
2019-08-11,903
2019-08-12,903
2019-08-13,903
2019-08-14,903
2019-08-15,903
2019-08-16,903
2019-08-17,908
2019-08-18,908
2019-08-19,908
2019-08-20,908
2019-08-21,908
2019-08-22,908
2019-08-23,908
2019-08-24,908
2019-08-24,908
2019-08-25,908
2019-08-25,908
2019-08-26,908
2019-08-26,908
2019-08-27,908
2019-08-27,908
2019-08-28,863
2019-08-29,863
2019-08-30,863
2019-08-31,863
2019-09-01,863
2019-09-02,863
2019-09-03,863
2019-09-04,863
2019-09-05,863
2019-09-06,863
2019-09-07,841
2019-09-08,841
2019-09-09,841
2019-09-10,841
2019-09-11,841
2019-09-12,841
2019-09-13,841
2019-09-14,841
2019-09-15,841
2019-09-16,841
2019-09-17,856
2019-09-18,856
2019-09-19,856
2019-09-20,856
2019-09-21,856
2019-09-22,856
2019-09-23,856
2019-09-24,856
2019-09-25,856
2019-09-26,856
2019-09-27,856
2019-09-28,856
2019-09-29,881
2019-09-30,881
2019-10-01,881
2019-10-02,881
2019-10-03,881
2019-10-04,881
2019-10-05,881
2019-10-06,881
2019-10-07,881
2019-10-08,872
2019-10-09,872
2019-10-10,872
2019-10-11,872
2019-10-12,872
2019-10-13,872
2019-10-14,872
2019-10-15,872
2019-10-16,872
2019-10-17,872
2019-10-18,872
2019-10-19,910
2019-10-20,910
2019-10-21,910
2019-10-22,910
2019-10-23,910
2019-10-24,910
2019-10-25,910
2019-10-26,910
2019-10-27,910
2019-10-28,910
2019-10-29,910
2019-10-30,953
2019-10-31,953
2019-11-01,953
2019-11-02,953
2019-11-03,953
2019-11-04,953
2019-11-05,953
2019-11-06,953
2019-11-07,953
2019-11-08,953
2019-11-09,953
2019-11-10,961
2019-11-11,961
2019-11-12,961
2019-11-13,961
2019-11-14,961
2019-11-15,961
2019-11-16,961
2019-11-17,961
2019-11-18,961
2019-11-19,961
2019-11-20,961
2019-11-21,961
2019-11-22,961
2019-11-23,968
2019-11-24,968
2019-11-25,968
2019-11-26,968
2019-11-27,968
2019-11-28,968
2019-11-29,968
2019-11-30,968
2019-12-01,968
2019-12-02,968
2019-12-03,968
2019-12-04,968
2019-12-05,968
2019-12-06,968
2019-12-07,974
2019-12-08,974
2019-12-09,974
2019-12-10,974
2019-12-11,974
2019-12-12,974
2019-12-13,974
2019-12-14,974
2019-12-15,974
2019-12-16,974
2019-12-17,977
2019-12-18,977
2019-12-19,977
2019-12-20,977
2019-12-21,977
2019-12-22,977
2019-12-23,977
2019-12-24,977
2019-12-25,977
2019-12-26,977
2019-12-27,977
2019-12-28,977
2019-12-29,997
2019-12-30,997
2019-12-31,997
2020-01-01,997
2020-01-02,997
2020-01-03,997
2020-01-04,997
2020-01-05,997
2020-01-06,997
2020-01-07,997
2020-01-08,1006
2020-01-09,1006
2020-01-10,1006
2020-01-11,1006
2020-01-12,1006
2020-01-13,1006
2020-01-14,1006
2020-01-15,1006
2020-01-16,1006
2020-01-17,1024
2020-01-18,1024
2020-01-19,1024
2020-01-20,1024
2020-01-21,1024
2020-01-22,1024
2020-01-23,1024
2020-01-24,1024
2020-01-25,1024
2020-01-26,1024
2020-01-27,1067
2020-01-28,1067
2020-01-29,1067
2020-01-30,1067
2020-01-31,1067
2020-02-01,1067
2020-02-02,1067
2020-02-03,1067
2020-02-04,1067
2020-02-05,1048
2020-02-06,1048
2020-02-07,1048
2020-02-08,1048
2020-02-09,1048
2020-02-10,1048
2020-02-11,1048
2020-02-12,1048
2020-02-13,1048
2020-02-14,1032
2020-02-15,1032
2020-02-16,1032
2020-02-17,1032
2020-02-18,1032
2020-02-19,1032
2020-02-20,1032
2020-02-21,1032
2020-02-22,1032
2020-02-23,1032
2020-02-24,1032
2020-02-25,1044
2020-02-26,1044
2020-02-27,1044
2020-02-28,1044
2020-02-29,1044
2020-03-01,1044
2020-03-02,1044
2020-03-03,1044
2020-03-04,1044
2020-03-05,1044
2020-03-06,1044
2020-03-07,1019
2020-03-08,1019
2020-03-09,1019
2020-03-10,1019
2020-03-11,1019
2020-03-12,1019
2020-03-13,1019
2020-03-14,1019
2020-03-15,1019
2020-03-16,977
2020-03-17,977
2020-03-18,977
2020-03-19,977
2020-03-20,977
2020-03-21,977
2020-03-22,977
2020-03-23,977
2020-03-24,939
2020-03-25,939
2020-03-26,939
2020-03-27,939
2020-03-28,939
2020-03-29,939
2020-03-30,932
2020-03-31,932
2020-04-01,932
2020-04-02,932
2020-04-03,932
2020-04-04,932
2020-04-05,917
2020-04-06,917
2020-04-07,917
2020-04-08,917
2020-04-09,917
2020-04-10,917
2020-04-11,917
2020-04-12,873
2020-04-13,873
2020-04-14,873
2020-04-15,873
2020-04-16,873
2020-04-17,873
2020-04-18,895
2020-04-19,895
2020-04-20,895
2020-04-21,895
2020-04-22,895
2020-04-23,895
2020-04-24,881
2020-04-25,881
2020-04-26,881
2020-04-27,881
2020-04-28,853
2020-04-29,853
2020-04-30,853
2020-05-01,853
2020-05-02,853
2020-05-03,853
2020-05-04,813
2020-05-05,813
2020-05-06,813
2020-05-07,813
2020-05-08,813
2020-05-09,813
2020-05-10,791
2020-05-11,791
2020-05-12,791
2020-05-13,791
