date_obj,Cadantine%20potion%20(unf) price
2019-03-25,1360
2019-03-26,1358
2019-03-27,1358
2019-03-28,1400
2019-03-29,1435
2019-03-30,1435
2019-03-31,1485
2019-04-01,1483
2019-04-02,1463
2019-04-03,1453
2019-04-04,1455
2019-04-05,1446
2019-04-06,1432
2019-04-07,1429
2019-04-08,1452
2019-04-09,1424
2019-04-10,1432
2019-04-11,1446
2019-04-12,1472
2019-04-13,1473
2019-04-14,1503
2019-04-15,1488
2019-04-16,1464
2019-04-17,1444
2019-04-18,1406
2019-04-19,1387
2019-04-20,1401
2019-04-21,1432
2019-04-22,1378
2019-04-23,1342
2019-04-24,1320
2019-04-25,1365
2019-04-26,1374
2019-04-27,1379
2019-04-28,1373
2019-04-29,1339
2019-04-30,1310
2019-05-01,1296
2019-05-02,1345
2019-05-03,1369
2019-05-04,1425
2019-05-05,1480
2019-05-06,1520
2019-05-07,1581
2019-05-08,1622
2019-05-09,1617
2019-05-10,1635
2019-05-11,1602
2019-05-12,1555
2019-05-13,1482
2019-05-14,1452
2019-05-15,1428
2019-05-16,1418
2019-05-17,1438
2019-05-18,1470
2019-05-19,1520
2019-05-20,1536
2019-05-21,1548
2019-05-22,1577
2019-05-23,1570
2019-05-24,1551
2019-05-25,1483
2019-05-26,1439
2019-05-27,1389
2019-05-28,1403
2019-05-29,1418
2019-05-30,1466
2019-05-31,1469
2019-06-01,1493
2019-06-02,1539
2019-06-03,1537
2019-06-04,1472
2019-06-05,1419
2019-06-06,1398
2019-06-07,1397
2019-06-08,1385
2019-06-09,1371
2019-06-10,1371
2019-06-11,1353
2019-06-12,1399
2019-06-13,1399
2019-06-14,1380
2019-06-15,1403
2019-06-16,1384
2019-06-17,1356
2019-06-18,1331
2019-06-19,1377
2019-06-20,1403
2019-06-21,1408
2019-06-22,1444
2019-06-23,1436
2019-06-24,1409
2019-06-25,1383
2019-06-26,1351
2019-06-27,1344
2019-06-28,1344
2019-06-29,1407
2019-06-30,1447
2019-07-01,1447
2019-07-02,1472
2019-07-03,1531
2019-07-04,1516
2019-07-05,1529
2019-07-06,1501
2019-07-07,1513
2019-07-08,1483
2019-07-09,1536
2019-07-10,1523
2019-07-11,1536
2019-07-12,1522
2019-07-13,1522
2019-07-14,1537
2019-07-15,1537
2019-07-16,1564
2019-07-17,1624
2019-07-18,1703
2019-07-19,1750
2019-07-20,1794
2019-07-21,1874
2019-07-22,1895
2019-07-23,1873
2019-07-24,1908
2019-07-25,2004
2019-07-26,2095
2019-07-27,2197
2019-07-28,2293
2019-07-29,2268
2019-07-30,2157
2019-07-31,2074
2019-08-01,1992
2019-08-02,1913
2019-08-03,1834
2019-08-04,1757
2019-08-05,1681
2019-08-06,1678
2019-08-07,1647
2019-08-08,1711
2019-08-09,1711
2019-08-10,1763
2019-08-11,1828
2019-08-12,1814
2019-08-13,1800
2019-08-14,1810
2019-08-15,1816
2019-08-16,1883
2019-08-17,1883
2019-08-18,1871
2019-08-19,1833
2019-08-20,1815
2019-08-21,1782
2019-08-22,1744
2019-08-23,1732
2019-08-24,1774
2019-08-24,1774
2019-08-25,1824
2019-08-25,1824
2019-08-26,1817
2019-08-26,1817
2019-08-27,1790
2019-08-27,1790
2019-08-28,1739
2019-08-29,1728
2019-08-30,1708
2019-08-31,1708
2019-09-01,1684
2019-09-02,1684
2019-09-03,1647
2019-09-04,1654
2019-09-05,1646
2019-09-06,1618
2019-09-07,1615
2019-09-08,1638
2019-09-09,1705
2019-09-10,1783
2019-09-11,1769
2019-09-12,1807
2019-09-13,1804
2019-09-14,1751
2019-09-15,1742
2019-09-16,1786
2019-09-17,1826
2019-09-18,1801
2019-09-19,1763
2019-09-20,1752
2019-09-21,1781
2019-09-22,1828
2019-09-23,1785
2019-09-24,1785
2019-09-25,1763
2019-09-26,1836
2019-09-27,1867
2019-09-28,1833
2019-09-29,1816
2019-09-30,1787
2019-10-01,1777
2019-10-02,1763
2019-10-03,1736
2019-10-04,1751
2019-10-05,1739
2019-10-06,1790
2019-10-07,1796
2019-10-08,1756
2019-10-09,1771
2019-10-10,1788
2019-10-11,1730
2019-10-12,1711
2019-10-13,1721
2019-10-14,1713
2019-10-15,1717
2019-10-16,1754
2019-10-17,1806
2019-10-18,1792
2019-10-19,1779
2019-10-20,1761
2019-10-21,1772
2019-10-22,1783
2019-10-23,1863
2019-10-24,1949
2019-10-25,1933
2019-10-26,1881
2019-10-27,1865
2019-10-28,1852
2019-10-29,1844
2019-10-30,1811
2019-10-31,1782
2019-11-01,1752
2019-11-02,1743
2019-11-03,1783
2019-11-04,1770
2019-11-05,1754
2019-11-06,1742
2019-11-07,1736
2019-11-08,1724
2019-11-09,1723
2019-11-10,1732
2019-11-11,1730
2019-11-12,1787
2019-11-13,1753
2019-11-14,1743
2019-11-15,1734
2019-11-16,1738
2019-11-17,1738
2019-11-18,1732
2019-11-19,1723
2019-11-20,1773
2019-11-21,1773
2019-11-22,1810
2019-11-23,1819
2019-11-24,1809
2019-11-25,1822
2019-11-26,1889
2019-11-27,1889
2019-11-28,1909
2019-11-29,1909
2019-11-30,1963
2019-12-01,1950
2019-12-02,1949
2019-12-03,1906
2019-12-04,1901
2019-12-05,1901
2019-12-06,1884
2019-12-07,1915
2019-12-08,1990
2019-12-09,2042
2019-12-10,2022
2019-12-11,1992
2019-12-12,1962
2019-12-13,1890
2019-12-14,1827
2019-12-15,1778
2019-12-16,1788
2019-12-17,1780
2019-12-18,1767
2019-12-19,1759
2019-12-20,1762
2019-12-21,1831
2019-12-22,1900
2019-12-23,1885
2019-12-24,1853
2019-12-25,1915
2019-12-26,1972
2019-12-27,2019
2019-12-28,2063
2019-12-29,2033
2019-12-30,2018
2019-12-31,2002
2020-01-01,2013
2020-01-02,1990
2020-01-03,1992
2020-01-04,1964
2020-01-05,1941
2020-01-06,1879
2020-01-07,1846
2020-01-08,1846
2020-01-09,1844
2020-01-10,1797
2020-01-11,1781
2020-01-12,1819
2020-01-13,1819
2020-01-14,1788
2020-01-15,1827
2020-01-16,1856
2020-01-17,1865
2020-01-18,1850
2020-01-19,1800
2020-01-20,1759
2020-01-21,1748
2020-01-22,1775
2020-01-23,1830
2020-01-24,1788
2020-01-25,1757
2020-01-26,1742
2020-01-27,1684
2020-01-28,1671
2020-01-29,1653
2020-01-30,1609
2020-01-31,1592
2020-02-01,1619
2020-02-02,1673
2020-02-03,1723
2020-02-04,1716
2020-02-05,1688
2020-02-06,1632
2020-02-07,1553
2020-02-08,1495
2020-02-09,1517
2020-02-10,1553
2020-02-11,1549
2020-02-12,1574
2020-02-13,1583
2020-02-14,1619
2020-02-15,1684
2020-02-16,1703
2020-02-17,1658
2020-02-18,1672
2020-02-19,1692
2020-02-20,1662
2020-02-21,1662
2020-02-22,1659
2020-02-23,1696
2020-02-24,1706
2020-02-25,1705
2020-02-26,1720
2020-02-27,1730
2020-02-28,1715
2020-02-29,1693
2020-03-01,1683
2020-03-02,1638
2020-03-03,1652
2020-03-04,1715
2020-03-05,1762
2020-03-06,1716
2020-03-07,1723
2020-03-08,1690
2020-03-09,1648
2020-03-10,1623
2020-03-11,1610
2020-03-12,1616
2020-03-13,1656
2020-03-14,1652
2020-03-15,1654
2020-03-16,1622
2020-03-17,1570
2020-03-18,1558
2020-03-19,1558
2020-03-20,1575
2020-03-21,1573
2020-03-22,1615
2020-03-23,1651
2020-03-24,1666
2020-03-25,1668
2020-03-26,1669
2020-03-27,1660
2020-03-28,1678
2020-03-29,1720
2020-03-30,1762
2020-03-31,1734
2020-04-01,1707
2020-04-02,1713
2020-04-03,1760
2020-04-04,1752
2020-04-05,1759
2020-04-06,1817
2020-04-07,1900
2020-04-08,1912
2020-04-09,1822
2020-04-10,1784
2020-04-11,1731
2020-04-12,1718
2020-04-13,1703
2020-04-14,1753
2020-04-15,1811
2020-04-16,1802
2020-04-17,1801
2020-04-18,1857
2020-04-19,1824
2020-04-20,1794
2020-04-21,1789
2020-04-22,1790
2020-04-23,1741
2020-04-24,1700
2020-04-25,1715
2020-04-26,1713
2020-04-27,1655
2020-04-28,1637
2020-04-29,1656
2020-04-30,1685
2020-05-01,1711
2020-05-02,1686
2020-05-03,1671
2020-05-04,1703
2020-05-05,1759
2020-05-06,1748
2020-05-07,1753
2020-05-08,1729
2020-05-09,1707
2020-05-10,1662
2020-05-11,1668
2020-05-12,1694
2020-05-13,1733
