date_obj,Jade price
2019-08-14,335
2019-08-15,323
2019-08-16,318
2019-08-17,312
2019-08-18,301
2019-08-19,302
2019-08-20,294
2019-08-21,303
2019-08-22,306
2019-08-23,318
2019-08-24,322
2019-08-24,322
2019-08-25,308
2019-08-25,308
2019-08-26,314
2019-08-26,314
2019-08-27,313
2019-08-27,313
2019-08-28,311
2019-08-29,317
2019-08-30,325
2019-08-31,321
2019-09-01,310
2019-09-02,302
2019-09-03,306
2019-09-04,314
2019-09-05,319
2019-09-06,310
2019-09-07,313
2019-09-08,306
2019-09-09,305
2019-09-10,302
2019-09-11,292
2019-09-12,296
2019-09-13,292
2019-09-14,289
2019-09-15,288
2019-09-16,289
2019-09-17,291
2019-09-18,297
2019-09-19,301
2019-09-20,304
2019-09-21,305
2019-09-22,312
2019-09-23,318
2019-09-24,316
2019-09-25,311
2019-09-26,306
2019-09-27,302
2019-09-28,303
2019-09-29,308
2019-09-30,306
2019-10-01,304
2019-10-02,295
2019-10-03,289
2019-10-04,280
2019-10-05,278
2019-10-06,275
2019-10-07,287
2019-10-08,298
2019-10-09,298
2019-10-10,299
2019-10-11,289
2019-10-12,298
2019-10-13,301
2019-10-14,305
2019-10-15,290
2019-10-16,293
2019-10-17,293
2019-10-18,299
2019-10-19,294
2019-10-20,292
2019-10-21,296
2019-10-22,305
2019-10-23,307
2019-10-24,313
2019-10-25,301
2019-10-26,303
2019-10-27,302
2019-10-28,289
2019-10-29,275
2019-10-30,283
2019-10-31,283
2019-11-01,284
2019-11-02,290
2019-11-03,286
2019-11-04,288
2019-11-05,297
2019-11-06,306
2019-11-07,311
2019-11-08,314
2019-11-09,298
2019-11-10,288
2019-11-11,283
2019-11-12,297
2019-11-13,301
2019-11-14,298
2019-11-15,289
2019-11-16,283
2019-11-17,292
2019-11-18,299
2019-11-19,306
2019-11-20,315
2019-11-21,317
2019-11-22,327
2019-11-23,335
2019-11-24,350
2019-11-25,359
2019-11-26,352
2019-11-27,337
2019-11-28,331
2019-11-29,325
2019-11-30,327
2019-12-01,329
2019-12-02,328
2019-12-03,332
2019-12-04,330
2019-12-05,329
2019-12-06,327
2019-12-07,324
2019-12-08,309
2019-12-09,314
2019-12-10,308
2019-12-11,296
2019-12-12,291
2019-12-13,288
2019-12-14,288
2019-12-15,280
2019-12-16,281
2019-12-17,280
2019-12-18,283
2019-12-19,296
2019-12-20,295
2019-12-21,284
2019-12-22,278
2019-12-23,267
2019-12-24,262
2019-12-25,275
2019-12-26,286
2019-12-27,281
2019-12-28,273
2019-12-29,266
2019-12-30,268
2019-12-31,262
2020-01-01,255
2020-01-02,250
2020-01-03,249
2020-01-04,249
2020-01-05,239
2020-01-06,233
2020-01-07,226
2020-01-08,224
2020-01-09,220
2020-01-10,222
2020-01-11,233
2020-01-12,242
2020-01-13,240
2020-01-14,241
2020-01-15,240
2020-01-16,242
2020-01-17,245
2020-01-18,257
2020-01-19,264
2020-01-20,261
2020-01-21,255
2020-01-22,248
2020-01-23,247
2020-01-24,243
2020-01-25,239
2020-01-26,233
2020-01-27,236
2020-01-28,233
2020-01-29,228
2020-01-30,226
2020-01-31,215
2020-02-01,204
2020-02-02,194
2020-02-03,195
2020-02-04,192
2020-02-05,200
2020-02-06,209
2020-02-07,208
2020-02-08,203
2020-02-09,198
2020-02-10,204
2020-02-11,211
2020-02-12,214
2020-02-13,212
2020-02-14,214
2020-02-15,220
2020-02-16,221
2020-02-17,228
2020-02-18,233
2020-02-19,239
2020-02-20,243
2020-02-21,247
2020-02-22,243
2020-02-23,241
2020-02-24,251
2020-02-25,260
2020-02-26,260
2020-02-27,268
2020-02-28,267
2020-02-29,270
2020-03-01,263
2020-03-02,253
2020-03-03,258
2020-03-04,253
2020-03-05,257
2020-03-06,270
2020-03-07,284
2020-03-08,299
2020-03-09,314
2020-03-10,327
2020-03-11,337
2020-03-12,332
2020-03-13,332
2020-03-14,331
2020-03-15,326
2020-03-16,325
2020-03-17,314
2020-03-18,324
2020-03-19,336
2020-03-20,353
2020-03-21,371
2020-03-22,388
2020-03-23,383
2020-03-24,385
2020-03-25,388
2020-03-26,380
2020-03-27,383
2020-03-28,399
2020-03-29,403
2020-03-30,403
2020-03-31,389
2020-04-01,379
2020-04-02,361
2020-04-03,346
2020-04-04,331
2020-04-05,319
2020-04-06,303
2020-04-07,299
2020-04-08,310
2020-04-09,314
2020-04-10,314
2020-04-11,312
2020-04-12,306
2020-04-13,299
2020-04-14,289
2020-04-15,278
2020-04-16,271
2020-04-17,267
2020-04-18,270
2020-04-19,277
2020-04-20,279
2020-04-21,283
2020-04-22,294
2020-04-23,293
2020-04-24,286
2020-04-25,293
2020-04-26,300
2020-04-27,307
2020-04-28,308
2020-04-29,314
2020-04-30,320
2020-05-01,311
2020-05-02,315
2020-05-03,311
2020-05-04,301
2020-05-05,301
2020-05-06,296
2020-05-07,291
2020-05-08,291
2020-05-09,290
2020-05-10,284
2020-05-11,271
2020-05-12,257
2020-05-13,254
