date_obj,Axeman's%20folly price
2019-03-21,1339
2019-03-22,1339
2019-03-23,1339
2019-03-24,1339
2019-03-25,1361
2019-03-26,1361
2019-03-27,1361
2019-03-28,1361
2019-03-29,1361
2019-03-30,1361
2019-03-31,1361
2019-04-01,1343
2019-04-02,1343
2019-04-03,1343
2019-04-04,1343
2019-04-05,1343
2019-04-06,1343
2019-04-07,1343
2019-04-08,1366
2019-04-09,1366
2019-04-10,1366
2019-04-11,1366
2019-04-12,1366
2019-04-13,1366
2019-04-14,1317
2019-04-15,1317
2019-04-16,1317
2019-04-17,1317
2019-04-18,1317
2019-04-19,1317
2019-04-20,1317
2019-04-21,1317
2019-04-22,1325
2019-04-23,1325
2019-04-24,1325
2019-04-25,1325
2019-04-26,1325
2019-04-27,1325
2019-04-28,1325
2019-04-29,1269
2019-04-30,1269
2019-05-01,1269
2019-05-02,1269
2019-05-03,1269
2019-05-04,1269
2019-05-05,1292
2019-05-06,1292
2019-05-07,1292
2019-05-08,1292
2019-05-09,1292
2019-05-10,1292
2019-05-11,1292
2019-05-12,1292
2019-05-13,1273
2019-05-14,1273
2019-05-15,1273
2019-05-16,1273
2019-05-17,1273
2019-05-18,1273
2019-05-19,1273
2019-05-20,1298
2019-05-21,1298
2019-05-22,1298
2019-05-23,1298
2019-05-24,1298
2019-05-25,1298
2019-05-26,1298
2019-05-27,1298
2019-05-28,1298
2019-05-29,1285
2019-05-30,1285
2019-05-31,1285
2019-06-01,1285
2019-06-02,1285
2019-06-03,1285
2019-06-04,1285
2019-06-05,1285
2019-06-06,1279
2019-06-07,1279
2019-06-08,1279
2019-06-09,1279
2019-06-10,1279
2019-06-11,1279
2019-06-12,1279
2019-06-13,1279
2019-06-14,1260
2019-06-15,1260
2019-06-16,1260
2019-06-17,1260
2019-06-18,1260
2019-06-19,1260
2019-06-20,1260
2019-06-21,1260
2019-06-22,1260
2019-06-23,1297
2019-06-24,1297
2019-06-25,1297
2019-06-26,1297
2019-06-27,1297
2019-06-28,1297
2019-06-29,1297
2019-06-30,1297
2019-07-01,1297
2019-07-02,1309
2019-07-03,1309
2019-07-04,1309
2019-07-05,1309
2019-07-06,1309
2019-07-07,1309
2019-07-08,1309
2019-07-09,1309
2019-07-10,1309
2019-07-11,1373
2019-07-12,1373
2019-07-13,1373
2019-07-14,1373
2019-07-15,1373
2019-07-16,1373
2019-07-17,1373
2019-07-18,1373
2019-07-19,1373
2019-07-20,1402
2019-07-21,1402
2019-07-22,1402
2019-07-23,1402
2019-07-24,1402
2019-07-25,1402
2019-07-26,1402
2019-07-27,1402
2019-07-28,1395
2019-07-29,1395
2019-07-30,1395
2019-07-31,1395
2019-08-01,1395
2019-08-02,1395
2019-08-03,1395
2019-08-04,1395
2019-08-05,1395
2019-08-06,1395
2019-08-07,1389
2019-08-08,1389
2019-08-09,1389
2019-08-10,1389
2019-08-11,1389
2019-08-12,1389
2019-08-13,1389
2019-08-14,1389
2019-08-15,1389
2019-08-16,1389
2019-08-17,1395
2019-08-18,1395
2019-08-19,1395
2019-08-20,1395
2019-08-21,1395
2019-08-22,1395
2019-08-23,1395
2019-08-24,1395
2019-08-24,1395
2019-08-25,1395
2019-08-25,1395
2019-08-26,1395
2019-08-27,1395
2019-08-27,1395
2019-08-28,1445
2019-08-29,1445
2019-08-30,1445
2019-08-31,1445
2019-09-01,1445
2019-09-02,1445
2019-09-03,1445
2019-09-04,1445
2019-09-05,1445
2019-09-06,1445
2019-09-07,1454
2019-09-08,1454
2019-09-09,1454
2019-09-10,1454
2019-09-11,1454
2019-09-12,1454
2019-09-13,1454
2019-09-14,1454
2019-09-15,1454
2019-09-16,1491
2019-09-17,1491
2019-09-18,1491
2019-09-19,1491
2019-09-20,1491
2019-09-21,1491
2019-09-22,1491
2019-09-23,1541
2019-09-24,1541
2019-09-25,1541
2019-09-26,1541
2019-09-27,1541
2019-09-28,1541
2019-09-29,1541
2019-09-30,1541
2019-10-01,1541
2019-10-02,1552
2019-10-03,1552
2019-10-04,1552
2019-10-05,1552
2019-10-06,1552
2019-10-07,1552
2019-10-08,1602
2019-10-09,1602
2019-10-10,1602
2019-10-11,1602
2019-10-12,1602
2019-10-13,1602
2019-10-14,1602
2019-10-15,1602
2019-10-16,1657
2019-10-17,1657
2019-10-18,1657
2019-10-19,1657
2019-10-20,1657
2019-10-21,1657
2019-10-22,1657
2019-10-23,1657
2019-10-24,1657
2019-10-25,1664
2019-10-26,1664
2019-10-27,1664
2019-10-28,1664
2019-10-29,1664
2019-10-30,1664
2019-10-31,1664
2019-11-01,1664
2019-11-02,1664
2019-11-03,1660
2019-11-04,1660
2019-11-05,1660
2019-11-06,1660
2019-11-07,1660
2019-11-08,1660
2019-11-09,1660
2019-11-10,1660
2019-11-11,1660
2019-11-12,1614
2019-11-13,1614
2019-11-14,1614
2019-11-15,1614
2019-11-16,1614
2019-11-17,1614
2019-11-18,1588
2019-11-19,1588
2019-11-20,1588
2019-11-21,1588
2019-11-22,1588
2019-11-23,1588
2019-11-24,1588
2019-11-25,1588
2019-11-26,1588
2019-11-27,1588
2019-11-28,1572
2019-11-29,1572
2019-11-30,1572
2019-12-01,1572
2019-12-02,1572
2019-12-03,1572
2019-12-04,1572
2019-12-05,1572
2019-12-06,1572
2019-12-07,1572
2019-12-08,1572
2019-12-09,1590
2019-12-10,1590
2019-12-11,1590
2019-12-12,1590
2019-12-13,1590
2019-12-14,1590
2019-12-15,1590
2019-12-16,1590
2019-12-17,1590
2019-12-18,1590
2019-12-19,1659
2019-12-20,1659
2019-12-21,1659
2019-12-22,1659
2019-12-23,1659
2019-12-24,1659
2019-12-25,1659
2019-12-26,1659
2019-12-27,1659
2019-12-28,1659
2019-12-29,1659
2019-12-30,1725
2019-12-31,1725
2020-01-01,1725
2020-01-02,1725
2020-01-03,1725
2020-01-04,1725
2020-01-05,1725
2020-01-06,1725
2020-01-07,1725
2020-01-08,1725
2020-01-09,1698
2020-01-10,1698
2020-01-11,1698
2020-01-12,1698
2020-01-13,1698
2020-01-14,1698
2020-01-15,1698
2020-01-16,1698
2020-01-17,1698
2020-01-18,1698
2020-01-19,1783
2020-01-20,1783
2020-01-21,1783
2020-01-22,1783
2020-01-23,1783
2020-01-24,1783
2020-01-25,1783
2020-01-26,1783
2020-01-27,1783
2020-01-28,1783
2020-01-29,1777
2020-01-30,1777
2020-01-31,1777
2020-02-01,1777
2020-02-02,1777
2020-02-03,1777
2020-02-04,1777
2020-02-05,1777
2020-02-06,1777
2020-02-07,1777
2020-02-08,1815
2020-02-09,1815
2020-02-10,1815
2020-02-11,1815
2020-02-12,1815
2020-02-13,1815
2020-02-14,1815
2020-02-15,1815
2020-02-16,1815
2020-02-17,1889
2020-02-18,1889
2020-02-19,1889
2020-02-20,1889
2020-02-21,1889
2020-02-22,1889
2020-02-23,1889
2020-02-24,1889
2020-02-25,1889
2020-02-26,1912
2020-02-27,1912
2020-02-28,1912
2020-02-29,1912
2020-03-01,1912
2020-03-02,1912
2020-03-03,1912
2020-03-04,1912
2020-03-05,1939
2020-03-06,1939
2020-03-07,1939
2020-03-08,1939
2020-03-09,1939
2020-03-10,1939
2020-03-11,1939
2020-03-12,1939
2020-03-13,1939
2020-03-14,1957
2020-03-15,1957
2020-03-16,1957
2020-03-17,1957
2020-03-18,1957
2020-03-19,1957
2020-03-20,1957
2020-03-21,1957
2020-03-22,1944
2020-03-23,1944
2020-03-24,1944
2020-03-25,1944
2020-03-26,1944
2020-03-27,1944
2020-03-28,1970
2020-03-29,1970
2020-03-30,1970
2020-03-31,1970
2020-04-01,1970
2020-04-02,1979
2020-04-03,1979
2020-04-04,1979
2020-04-05,1979
2020-04-06,1979
2020-04-07,1979
2020-04-08,2048
2020-04-09,2048
2020-04-10,2048
2020-04-11,2048
2020-04-12,2048
2020-04-13,2040
2020-04-14,2040
2020-04-15,2040
2020-04-16,2040
2020-04-17,2040
2020-04-18,2074
2020-04-19,2074
2020-04-20,2074
2020-04-21,2074
2020-04-22,2110
2020-04-23,2110
2020-04-24,2110
2020-04-25,2110
2020-04-26,2110
2020-04-27,2057
2020-04-28,2057
2020-04-29,2057
2020-04-30,2057
2020-05-01,2057
2020-05-02,2012
2020-05-03,2012
2020-05-04,2012
2020-05-05,2012
2020-05-06,1954
2020-05-07,1954
2020-05-08,1954
2020-05-09,1954
2020-05-10,1954
2020-05-11,1993
2020-05-12,1993
2020-05-13,1993
