date_obj,Mushroom%20potato price
2019-07-10,806
2019-07-11,796
2019-07-12,796
2019-07-13,796
2019-07-14,801
2019-07-15,801
2019-07-16,801
2019-07-17,789
2019-07-18,789
2019-07-19,789
2019-07-20,789
2019-07-21,789
2019-07-22,781
2019-07-23,781
2019-07-24,781
2019-07-25,751
2019-07-26,751
2019-07-27,762
2019-07-28,762
2019-07-29,788
2019-07-30,788
2019-07-31,783
2019-08-01,783
2019-08-02,783
2019-08-03,772
2019-08-04,772
2019-08-05,772
2019-08-06,801
2019-08-07,801
2019-08-08,810
2019-08-09,810
2019-08-10,795
2019-08-11,795
2019-08-12,795
2019-08-13,781
2019-08-14,781
2019-08-15,787
2019-08-16,787
2019-08-17,787
2019-08-18,787
2019-08-19,788
2019-08-20,788
2019-08-21,788
2019-08-22,802
2019-08-23,802
2019-08-24,784
2019-08-24,784
2019-08-25,784
2019-08-25,784
2019-08-26,784
2019-08-26,784
2019-08-27,809
2019-08-27,809
2019-08-28,809
2019-08-29,793
2019-08-30,793
2019-08-31,778
2019-09-01,778
2019-09-02,765
2019-09-03,765
2019-09-04,790
2019-09-05,790
2019-09-06,790
2019-09-07,780
2019-09-08,780
2019-09-09,796
2019-09-10,796
2019-09-11,796
2019-09-12,827
2019-09-13,827
2019-09-14,824
2019-09-15,824
2019-09-16,805
2019-09-17,805
2019-09-18,766
2019-09-19,766
2019-09-20,766
2019-09-21,728
2019-09-22,728
2019-09-23,736
2019-09-24,736
2019-09-25,736
2019-09-26,751
2019-09-27,751
2019-09-28,739
2019-09-29,739
2019-09-30,739
2019-10-01,751
2019-10-02,751
2019-10-03,751
2019-10-04,751
2019-10-05,747
2019-10-06,747
2019-10-07,720
2019-10-08,720
2019-10-09,720
2019-10-10,752
2019-10-11,752
2019-10-12,752
2019-10-13,737
2019-10-14,737
2019-10-15,737
2019-10-16,748
2019-10-17,748
2019-10-18,748
2019-10-19,785
2019-10-20,785
2019-10-21,785
2019-10-22,825
2019-10-23,825
2019-10-24,859
2019-10-25,859
2019-10-26,902
2019-10-27,902
2019-10-28,918
2019-10-29,918
2019-10-30,918
2019-10-31,920
2019-11-01,920
2019-11-02,940
2019-11-03,940
2019-11-04,945
2019-11-05,945
2019-11-06,945
2019-11-07,969
2019-11-08,969
2019-11-09,1001
2019-11-10,1001
2019-11-11,1007
2019-11-12,1007
2019-11-13,1007
2019-11-14,1005
2019-11-15,1005
2019-11-16,1032
2019-11-17,1032
2019-11-18,1032
2019-11-19,1033
2019-11-20,1033
2019-11-21,1033
2019-11-22,1023
2019-11-23,1023
2019-11-24,1057
2019-11-25,1057
2019-11-26,1101
2019-11-27,1101
2019-11-28,1101
2019-11-29,1127
2019-11-30,1127
2019-12-01,1155
2019-12-02,1155
2019-12-03,1155
2019-12-04,1148
2019-12-05,1148
2019-12-06,1148
2019-12-07,1136
2019-12-08,1136
2019-12-09,1136
2019-12-10,1117
2019-12-11,1117
2019-12-12,1117
2019-12-13,1107
2019-12-14,1107
2019-12-15,1158
2019-12-16,1158
2019-12-17,1193
2019-12-18,1193
2019-12-19,1193
2019-12-20,1199
2019-12-21,1199
2019-12-22,1229
2019-12-23,1229
2019-12-24,1231
2019-12-25,1231
2019-12-26,1231
2019-12-27,1179
2019-12-28,1179
2019-12-29,1164
2019-12-30,1164
2019-12-31,1223
2020-01-01,1223
2020-01-02,1166
2020-01-03,1166
2020-01-04,1114
2020-01-05,1069
2020-01-06,1069
2020-01-07,1052
2020-01-08,1052
2020-01-09,1052
2020-01-10,1014
2020-01-11,1056
2020-01-12,1056
2020-01-13,1086
2020-01-14,1086
2020-01-15,1095
2020-01-16,1095
2020-01-17,1100
2020-01-18,1100
2020-01-19,1080
2020-01-20,1080
2020-01-21,1120
2020-01-22,1120
2020-01-23,1112
2020-01-24,1112
2020-01-25,1104
2020-01-26,1126
2020-01-27,1126
2020-01-28,1146
2020-01-29,1146
2020-01-30,1172
2020-01-31,1172
2020-02-01,1201
2020-02-02,1204
2020-02-03,1204
2020-02-04,1198
2020-02-05,1198
2020-02-06,1234
2020-02-07,1234
2020-02-08,1184
2020-02-09,1184
2020-02-10,1151
2020-02-11,1151
2020-02-12,1131
2020-02-13,1131
2020-02-14,1146
2020-02-15,1146
2020-02-16,1167
2020-02-17,1188
2020-02-18,1188
2020-02-19,1220
2020-02-20,1220
2020-02-21,1231
2020-02-22,1200
2020-02-23,1200
2020-02-24,1166
2020-02-25,1166
2020-02-26,1184
2020-02-27,1184
2020-02-28,1186
2020-02-29,1186
2020-03-01,1234
2020-03-02,1234
2020-03-03,1267
2020-03-04,1267
2020-03-05,1260
2020-03-06,1260
2020-03-07,1249
2020-03-08,1249
2020-03-09,1233
2020-03-10,1232
2020-03-11,1232
2020-03-12,1228
2020-03-13,1228
2020-03-14,1233
2020-03-15,1233
2020-03-16,1241
2020-03-17,1241
2020-03-18,1229
2020-03-19,1229
2020-03-20,1216
2020-03-21,1216
2020-03-22,1223
2020-03-23,1223
2020-03-24,1261
2020-03-25,1261
2020-03-26,1266
2020-03-27,1311
2020-03-28,1311
2020-03-29,1358
2020-03-30,1326
2020-03-31,1326
2020-04-01,1287
2020-04-02,1240
2020-04-03,1240
2020-04-04,1214
2020-04-05,1226
2020-04-06,1235
2020-04-07,1246
2020-04-08,1222
2020-04-09,1162
2020-04-10,1162
2020-04-11,1136
2020-04-12,1126
2020-04-13,1111
2020-04-14,1080
2020-04-15,1106
2020-04-16,1106
2020-04-17,1087
2020-04-18,1097
2020-04-19,1065
2020-04-20,1041
2020-04-21,1045
2020-04-22,1028
2020-04-23,1028
2020-04-24,1010
2020-04-25,1031
2020-04-26,1032
2020-04-27,1041
2020-04-28,1064
2020-04-29,1064
2020-04-30,1036
2020-05-01,1036
2020-05-02,1019
2020-05-03,1002
2020-05-04,1002
2020-05-05,987
2020-05-06,983
2020-05-07,992
2020-05-08,992
2020-05-09,1000
2020-05-10,987
2020-05-11,987
2020-05-12,987
2020-05-13,979
