date_obj,Armadyl%20hilt price
2018-11-10,17588492
2018-11-11,17588492
2018-11-12,17588492
2018-11-13,17643331
2018-11-14,17643331
2018-11-15,17643331
2018-11-16,17643331
2018-11-17,17643331
2018-11-18,17643331
2018-11-19,17643331
2018-11-20,17643331
2018-11-21,17643331
2018-11-22,17643331
2018-11-23,17643331
2018-11-24,17643331
2018-11-25,17643331
2018-11-26,17001245
2018-11-27,17001245
2018-11-28,17001245
2018-11-29,17001245
2018-12-01,17001245
2018-12-02,17001245
2018-12-03,17001245
2018-12-04,17001245
2018-12-05,17001245
2018-12-07,17001245
2018-12-09,16885709
2018-12-10,16885709
2018-12-11,16885709
2018-12-12,16885709
2018-12-13,16885709
2018-12-14,16885709
2018-12-15,16885709
2018-12-16,16885709
2018-12-17,16885709
2018-12-18,16885709
2018-12-19,16885709
2018-12-20,16885709
2018-12-21,16613613
2018-12-22,16613613
2018-12-23,16613613
2018-12-24,16613613
2018-12-25,16613613
2018-12-26,16613613
2018-12-27,16613613
2018-12-28,16613613
2018-12-29,16613613
2018-12-30,16613613
2018-12-31,16613613
2019-01-01,16572227
2019-01-02,16572227
2019-01-03,16572227
2019-01-04,16572227
2019-01-05,16572227
2019-01-06,16572227
2019-01-08,16572227
2019-01-10,16572227
2019-01-11,16226432
2019-01-12,16226432
2019-01-13,16226432
2019-01-14,16226432
2019-01-15,16226432
2019-01-16,16226432
2019-01-17,16226432
2019-01-18,15486878
2019-01-19,15486878
2019-01-20,15486878
2019-01-21,15486878
2019-01-22,15486878
2019-01-23,15486878
2019-01-24,15486878
2019-01-25,15116395
2019-01-26,15116395
2019-01-27,15116395
2019-01-28,15116395
2019-01-29,15116395
2019-01-30,15116395
2019-01-31,15116395
2019-02-01,14879573
2019-02-02,14879573
2019-02-03,14879573
2019-02-04,14879573
2019-02-05,14879573
2019-02-06,14879573
2019-02-07,14879573
2019-02-08,14879573
2019-02-09,14871031
2019-02-10,14871031
2019-02-11,14871031
2019-02-12,14871031
2019-02-13,14871031
2019-02-14,14871031
2019-02-15,14871031
2019-02-16,14871031
2019-02-17,14871031
2019-02-18,14585789
2019-02-19,14585789
2019-02-20,14585789
2019-02-21,14585789
2019-02-22,14585789
2019-02-23,14585789
2019-02-24,14585789
2019-02-25,14417627
2019-02-26,14417627
2019-02-27,14417627
2019-02-28,14417627
2019-03-01,14417627
2019-03-02,14417627
2019-03-03,14417627
2019-03-04,14417627
2019-03-05,14417627
2019-03-06,14417627
2019-03-07,14417627
2019-03-08,13909655
2019-03-09,13909655
2019-03-10,13909655
2019-03-11,13909655
2019-03-12,13909655
2019-03-13,13909655
2019-03-14,13909655
2019-03-15,13909655
2019-03-16,13909655
2019-03-17,14000624
2019-03-18,14000624
2019-03-19,14000624
2019-03-20,14000624
2019-03-21,14000624
2019-03-22,14000624
2019-03-23,14000624
2019-03-24,14228138
2019-03-25,14228138
2019-03-26,14228138
2019-03-27,14228138
2019-03-28,14228138
2019-03-29,14228138
2019-03-30,14228138
2019-03-31,14228138
2019-04-01,14228138
2019-04-02,14228138
2019-04-03,13735940
2019-04-04,13735940
2019-04-05,13735940
2019-04-06,13735940
2019-04-07,13735940
2019-04-08,13735940
2019-04-09,13735940
2019-04-10,13735940
2019-04-11,13735940
2019-04-12,13754773
2019-04-13,13754773
2019-04-14,13754773
2019-04-15,13754773
2019-04-16,13754773
2019-04-17,13754773
2019-04-18,13754773
2019-04-19,13754773
2019-04-20,13754773
2019-04-21,13631028
2019-04-22,13631028
2019-04-23,13631028
2019-04-24,13631028
2019-04-25,13631028
2019-04-26,13631028
2019-04-27,13631028
2019-04-28,13631028
2019-04-29,13631028
2019-04-30,13363186
2019-05-01,13363186
2019-05-02,13363186
2019-05-03,13363186
2019-05-04,13363186
2019-05-05,13363186
2019-05-06,13363186
2019-05-07,13363186
2019-05-08,13363186
2019-05-09,13664779
2019-05-10,13664779
2019-05-11,13664779
2019-05-12,13664779
2019-05-13,13664779
2019-05-14,13664779
2019-05-15,13664779
2019-05-16,14244958
2019-05-17,14244958
2019-05-18,14244958
2019-05-19,14244958
2019-05-20,14244958
2019-05-21,14244958
2019-05-22,14244958
2019-05-23,14244958
2019-05-24,14244958
2019-05-25,14631446
2019-05-26,14631446
2019-05-27,14631446
2019-05-28,14631446
2019-05-29,14631446
2019-05-30,14631446
2019-05-31,14631446
2019-06-01,14631446
2019-06-02,14631446
2019-06-03,14631446
2019-06-04,14631446
2019-06-05,14042612
2019-06-06,14042612
2019-06-07,14042612
2019-06-08,14042612
2019-06-09,14042612
2019-06-10,14042612
2019-06-11,14042612
2019-06-12,14042612
2019-06-13,14042612
2019-06-14,13677171
2019-06-15,13677171
2019-06-16,13677171
2019-06-17,13677171
2019-06-18,13677171
2019-06-19,13677171
2019-06-20,13677171
2019-06-21,13677171
2019-06-22,13677171
2019-06-23,13677171
2019-06-24,13677171
2019-06-25,13359305
2019-06-26,13359305
2019-06-27,13359305
2019-06-28,13359305
2019-06-29,13359305
2019-06-30,13359305
2019-07-01,13359305
2019-07-02,13359305
2019-07-03,13359305
2019-07-04,13754600
2019-07-05,13754600
2019-07-06,13754600
2019-07-07,13754600
2019-07-08,13754600
2019-07-09,13754600
2019-07-10,13754600
2019-07-11,13754600
2019-07-12,13754600
2019-07-13,13754600
2019-07-14,14001744
2019-07-15,14001744
2019-07-16,14001744
2019-07-17,14001744
2019-07-18,14001744
2019-07-19,14001744
2019-07-20,14001744
2019-07-21,14001744
2019-07-22,14001744
2019-07-23,14001744
2019-07-24,13823377
2019-07-25,13823377
2019-07-26,13823377
2019-07-27,13823377
2019-07-28,13823377
2019-07-29,13823377
2019-07-30,13823377
2019-07-31,13823377
2019-08-01,13823377
2019-08-02,13823377
2019-08-03,13305290
2019-08-04,13305290
2019-08-05,13305290
2019-08-06,13305290
2019-08-07,13305290
2019-08-08,13305290
2019-08-09,13305290
2019-08-10,13305290
2019-08-11,13305290
2019-08-12,13305290
2019-08-13,13305290
2019-08-14,13305290
2019-08-15,12933833
2019-08-16,12933833
2019-08-17,12933833
2019-08-18,12933833
2019-08-19,12933833
2019-08-20,12933833
2019-08-21,12933833
2019-08-22,12933833
2019-08-23,12933833
2019-08-24,12760449
2019-08-24,12760449
2019-08-25,12760449
2019-08-25,12760449
2019-08-26,12760449
2019-08-27,12760449
2019-08-27,12760449
2019-08-28,12760449
2019-08-29,12760449
2019-08-30,12760449
2019-08-31,12760449
2019-09-01,12760449
2019-09-02,12760449
2019-09-03,12760449
2019-09-04,12708970
2019-09-05,12708970
2019-09-06,12708970
2019-09-07,12708970
2019-09-08,12708970
2019-09-09,12708970
2019-09-10,12708970
2019-09-11,12708970
2019-09-12,12708970
2019-09-13,12988725
2019-09-14,12988725
2019-09-15,12988725
2019-09-16,12988725
2019-09-17,12988725
2019-09-18,12988725
2019-09-19,12988725
2019-09-20,12988725
2019-09-21,12988725
2019-09-22,12988725
2019-09-23,13345837
2019-09-24,13345837
2019-09-25,13345837
2019-09-26,13345837
2019-09-27,13345837
2019-09-28,13345837
2019-09-29,13345837
2019-09-30,13345837
2019-10-01,13345837
2019-10-02,13345837
2019-10-03,13345837
2019-10-04,13345837
2019-10-05,13339749
2019-10-06,13339749
2019-10-07,13339749
2019-10-08,13339749
2019-10-09,13339749
2019-10-10,13339749
2019-10-11,13339749
2019-10-12,13339749
2019-10-13,13339749
2019-10-14,13339749
2019-10-15,13339749
2019-10-16,13333732
2019-10-17,13333732
2019-10-18,13333732
2019-10-19,13333732
2019-10-20,13333732
2019-10-21,13333732
2019-10-22,13333732
2019-10-23,13333732
2019-10-24,13333732
2019-10-25,13333732
2019-10-26,13059562
2019-10-27,13059562
2019-10-28,13059562
2019-10-29,13059562
2019-10-30,13059562
2019-10-31,13059562
2019-11-01,13059562
2019-11-02,13059562
2019-11-03,13059562
2019-11-04,13059562
2019-11-05,12743505
2019-11-06,12743505
2019-11-07,12743505
2019-11-08,12743505
2019-11-09,12743505
2019-11-10,12743505
2019-11-11,13139184
2019-11-12,13139184
2019-11-13,13139184
2019-11-14,13139184
2019-11-15,13139184
2019-11-16,13139184
2019-11-17,13139184
2019-11-18,13139184
2019-11-19,13139184
2019-11-20,13686575
2019-11-21,13686575
2019-11-22,13686575
2019-11-23,13686575
2019-11-24,13686575
2019-11-25,13686575
2019-11-26,13686575
2019-11-27,13686575
2019-11-28,13686575
2019-11-29,13686575
2019-11-30,13686575
2019-12-01,13686575
2019-12-02,13686575
2019-12-03,13283634
2019-12-04,13283634
2019-12-05,13283634
2019-12-06,13283634
2019-12-07,13283634
2019-12-08,13283634
2019-12-09,13283634
2019-12-10,13283634
2019-12-11,13283634
2019-12-12,13283634
2019-12-13,13283634
2019-12-14,13283634
2019-12-15,13151491
2019-12-16,13151491
2019-12-17,13151491
2019-12-18,13151491
2019-12-19,13151491
2019-12-20,13151491
2019-12-21,13151491
2019-12-22,13151491
2019-12-23,13151491
2019-12-24,13151491
2019-12-25,13454789
2019-12-26,13454789
2019-12-27,13454789
2019-12-28,13454789
2019-12-29,13454789
2019-12-30,13454789
2019-12-31,13454789
2020-01-01,13454789
2020-01-02,13454789
2020-01-03,13576648
2020-01-04,13576648
2020-01-05,13576648
2020-01-06,13576648
2020-01-07,13576648
2020-01-08,13576648
2020-01-09,13576648
2020-01-10,13576648
2020-01-11,13576648
2020-01-12,13576648
2020-01-13,13336841
2020-01-14,13336841
2020-01-15,13336841
2020-01-16,13336841
2020-01-17,13336841
2020-01-18,13336841
2020-01-19,13336841
2020-01-20,13336841
2020-01-21,13089276
2020-01-22,13089276
2020-01-23,13089276
2020-01-24,13089276
2020-01-25,13089276
2020-01-26,13089276
2020-01-27,13089276
2020-01-28,12700972
2020-01-29,12700972
2020-01-30,12700972
2020-01-31,12700972
2020-02-01,12700972
2020-02-02,12700972
2020-02-03,12700972
2020-02-04,12552995
2020-02-05,12552995
2020-02-06,12552995
2020-02-07,12552995
2020-02-08,12552995
2020-02-09,12552995
2020-02-10,12552995
2020-02-11,12071205
2020-02-12,12071205
2020-02-13,12071205
2020-02-14,12071205
2020-02-15,12071205
2020-02-16,12071205
2020-02-17,11532941
2020-02-18,11532941
2020-02-19,11532941
2020-02-20,11532941
2020-02-21,11532941
2020-02-22,11532941
2020-02-23,11532941
2020-02-24,11626346
2020-02-25,11626346
2020-02-26,11626346
2020-02-27,11626346
2020-02-28,11626346
2020-02-29,11626346
2020-03-01,11626346
2020-03-02,11557734
2020-03-03,11557734
2020-03-04,11557734
2020-03-05,11557734
2020-03-06,11557734
2020-03-07,11557734
2020-03-08,11557734
2020-03-09,11557734
2020-03-10,11364937
2020-03-11,11364937
2020-03-12,11364937
2020-03-13,11364937
2020-03-14,11364937
2020-03-15,11364937
2020-03-16,11364937
2020-03-17,11509211
2020-03-18,11509211
2020-03-19,11509211
2020-03-20,11509211
2020-03-21,11509211
2020-03-22,11509211
2020-03-23,11482572
2020-03-24,11482572
2020-03-25,11482572
2020-03-26,11482572
2020-03-27,11482572
2020-03-28,11330125
2020-03-29,11330125
2020-03-30,11330125
2020-03-31,11330125
2020-04-01,11296094
2020-04-02,11296094
2020-04-03,11296094
2020-04-04,11296094
2020-04-05,11296094
2020-04-06,11164899
2020-04-07,11164899
2020-04-08,11164899
2020-04-09,11164899
2020-04-10,11164899
2020-04-11,10966991
2020-04-12,10966991
2020-04-13,10966991
2020-04-14,10966991
2020-04-15,10868775
2020-04-16,10868775
2020-04-17,10868775
2020-04-18,10868775
2020-04-19,10906659
2020-04-20,10906659
2020-04-21,10906659
2020-04-22,11169561
2020-04-23,11169561
2020-04-24,11169561
2020-04-25,11169561
2020-04-26,11461692
2020-04-27,11461692
2020-04-28,11461692
2020-04-29,11461692
2020-04-30,11046339
2020-05-01,11046339
2020-05-02,11046339
2020-05-03,11046339
2020-05-04,11046339
2020-05-05,10784178
2020-05-06,10784178
2020-05-07,10784178
2020-05-08,10784178
2020-05-09,10543895
2020-05-10,10543895
2020-05-11,10543895
2020-05-12,10543895
2020-05-13,10543895
