date_obj,Zenyte%20necklace price
2019-12-31,15333931
2020-01-01,15333931
2020-01-02,15333931
2020-01-03,15333931
2020-01-04,15333931
2020-01-05,15568761
2020-01-06,15568761
2020-01-07,15568761
2020-01-08,15568761
2020-01-09,15568761
2020-01-10,15568761
2020-01-11,15568761
2020-01-12,15568761
2020-01-13,15568761
2020-01-14,15568761
2020-01-15,15568761
2020-01-16,15568761
2020-01-17,15568761
2020-01-18,15568761
2020-01-19,15568761
2020-01-20,15568761
2020-01-21,15568761
2020-01-22,15568761
2020-01-23,15568761
2020-01-24,15897939
2020-01-25,15897939
2020-01-26,15897939
2020-01-27,15897939
2020-01-28,15897939
2020-01-29,15897939
2020-01-30,15897939
2020-01-31,15897939
2020-02-01,15897939
2020-02-02,15897939
2020-02-03,15897939
2020-02-04,15897939
2020-02-05,15897939
2020-02-06,15897939
2020-02-07,15897939
2020-02-08,15897939
2020-02-09,15897939
2020-02-10,15897939
2020-02-11,16261249
2020-02-12,16261249
2020-02-13,16261249
2020-02-14,16261249
2020-02-15,16261249
2020-02-16,16261249
2020-02-17,16261249
2020-02-18,16261249
2020-02-19,16261249
2020-02-20,16261249
2020-02-21,16261249
2020-02-22,16261249
2020-02-23,16261249
2020-02-24,16261249
2020-02-25,16261249
2020-02-26,16261249
2020-02-27,16261249
2020-02-28,16261249
2020-02-29,16261249
2020-03-01,16261249
2020-03-02,16261249
2020-03-03,16261249
2020-03-04,16261249
2020-03-05,16261249
2020-03-06,16261249
2020-03-07,16261249
2020-03-08,16261249
2020-03-09,16261249
2020-03-10,16261249
2020-03-11,16261249
2020-03-12,16023573
2020-03-13,16023573
2020-03-14,16023573
2020-03-15,16023573
2020-03-16,16023573
2020-03-17,16023573
2020-03-18,16023573
2020-03-19,16023573
2020-03-20,16023573
2020-03-21,16023573
2020-03-22,16023573
2020-03-23,16023573
2020-03-24,16473819
2020-03-25,16473819
2020-03-26,16473819
2020-03-27,16473819
2020-03-28,16473819
2020-03-29,16473819
2020-03-30,16473819
2020-03-31,17045019
2020-04-01,17045019
2020-04-02,17045019
2020-04-03,17045019
2020-04-04,17045019
2020-04-05,17045019
2020-04-06,17045019
2020-04-07,17045019
2020-04-08,17567437
2020-04-09,17567437
2020-04-10,17567437
2020-04-11,17567437
2020-04-12,17567437
2020-04-13,17567437
2020-04-14,17567437
2020-04-15,17567437
2020-04-16,17567437
2020-04-17,17567437
2020-04-18,17908249
2020-04-19,17908249
2020-04-20,17908249
2020-04-21,17908249
2020-04-22,17908249
2020-04-23,17908249
2020-04-24,17908249
2020-04-25,17908249
2020-04-26,17908249
2020-04-27,17908249
2020-04-28,17908249
2020-04-29,17908249
2020-04-30,17908249
2020-05-01,17908249
2020-05-02,17908249
2020-05-03,17920544
2020-05-04,17920544
2020-05-05,17920544
2020-05-06,17920544
2020-05-07,17920544
2020-05-08,17920544
2020-05-09,17920544
2020-05-10,17920544
2020-05-11,17920544
2020-05-12,17920544
2020-05-13,17920544
