date_obj,Adamant%20claws price
2019-03-17,2035
2019-03-18,2035
2019-03-19,2035
2019-03-20,2035
2019-03-21,2035
2019-03-22,2035
2019-03-23,2035
2019-03-24,2035
2019-03-25,2035
2019-03-26,1960
2019-03-27,1960
2019-03-28,1960
2019-03-29,1960
2019-03-30,1960
2019-03-31,1960
2019-04-01,1960
2019-04-02,1960
2019-04-03,1960
2019-04-04,1960
2019-04-05,1960
2019-04-06,1960
2019-04-07,1960
2019-04-08,1869
2019-04-09,1869
2019-04-10,1869
2019-04-11,1869
2019-04-12,1869
2019-04-13,1869
2019-04-14,1869
2019-04-15,1869
2019-04-16,1869
2019-04-17,1869
2019-04-18,1869
2019-04-19,1869
2019-04-20,1925
2019-04-21,1925
2019-04-22,1925
2019-04-23,1925
2019-04-24,1925
2019-04-25,1925
2019-04-26,1925
2019-04-27,1925
2019-04-28,1925
2019-04-29,1925
2019-04-30,1925
2019-05-01,1925
2019-05-02,1925
2019-05-03,1907
2019-05-04,1907
2019-05-05,1907
2019-05-06,1907
2019-05-07,1907
2019-05-08,1907
2019-05-09,1907
2019-05-10,1907
2019-05-11,1907
2019-05-12,1907
2019-05-13,1838
2019-05-14,1838
2019-05-15,1838
2019-05-16,1838
2019-05-17,1838
2019-05-18,1838
2019-05-19,1838
2019-05-20,1838
2019-05-21,1838
2019-05-22,1838
2019-05-23,1838
2019-05-24,1866
2019-05-25,1866
2019-05-26,1866
2019-05-27,1866
2019-05-28,1866
2019-05-29,1866
2019-05-30,1866
2019-05-31,1866
2019-06-01,1866
2019-06-02,1866
2019-06-03,1866
2019-06-04,1866
2019-06-05,1866
2019-06-06,1898
2019-06-07,1898
2019-06-08,1898
2019-06-09,1898
2019-06-10,1898
2019-06-11,1898
2019-06-12,1898
2019-06-13,1898
2019-06-14,1898
2019-06-15,1898
2019-06-16,1898
2019-06-17,1898
2019-06-18,1925
2019-06-19,1925
2019-06-20,1925
2019-06-21,1925
2019-06-22,1925
2019-06-23,1925
2019-06-24,1925
2019-06-25,1925
2019-06-26,1925
2019-06-27,1925
2019-06-28,1925
2019-06-29,1879
2019-06-30,1879
2019-07-01,1879
2019-07-02,1879
2019-07-03,1879
2019-07-04,1879
2019-07-05,1879
2019-07-06,1879
2019-07-07,1879
2019-07-08,1879
2019-07-09,1879
2019-07-10,1879
2019-07-11,1813
2019-07-12,1813
2019-07-13,1813
2019-07-14,1813
2019-07-15,1813
2019-07-16,1813
2019-07-17,1813
2019-07-18,1813
2019-07-19,1813
2019-07-20,1813
2019-07-21,1813
2019-07-22,1813
2019-07-23,1791
2019-07-24,1791
2019-07-25,1791
2019-07-26,1791
2019-07-27,1791
2019-07-28,1791
2019-07-29,1791
2019-07-30,1791
2019-07-31,1791
2019-08-01,1791
2019-08-02,1791
2019-08-03,1791
2019-08-04,1791
2019-08-05,1750
2019-08-06,1750
2019-08-07,1750
2019-08-08,1750
2019-08-09,1750
2019-08-10,1750
2019-08-11,1750
2019-08-12,1750
2019-08-13,1750
2019-08-14,1750
2019-08-15,1750
2019-08-16,1765
2019-08-17,1765
2019-08-18,1765
2019-08-19,1765
2019-08-20,1765
2019-08-21,1765
2019-08-22,1765
2019-08-23,1765
2019-08-24,1765
2019-08-24,1765
2019-08-25,1765
2019-08-25,1765
2019-08-26,1765
2019-08-27,1765
2019-08-27,1765
2019-08-28,1765
2019-08-29,1738
2019-08-30,1738
2019-08-31,1738
2019-09-01,1738
2019-09-02,1738
2019-09-03,1738
2019-09-04,1738
2019-09-05,1738
2019-09-06,1738
2019-09-07,1738
2019-09-08,1738
2019-09-09,1738
2019-09-10,1738
2019-09-11,1738
2019-09-12,1738
2019-09-13,1704
2019-09-14,1704
2019-09-15,1704
2019-09-16,1704
2019-09-17,1704
2019-09-18,1704
2019-09-19,1704
2019-09-20,1704
2019-09-21,1704
2019-09-22,1704
2019-09-23,1704
2019-09-24,1704
2019-09-25,1704
2019-09-26,1704
2019-09-27,1704
2019-09-28,1718
2019-09-29,1718
2019-09-30,1718
2019-10-01,1718
2019-10-02,1718
2019-10-03,1718
2019-10-04,1718
2019-10-05,1718
2019-10-06,1718
2019-10-07,1718
2019-10-08,1718
2019-10-09,1718
2019-10-10,1718
2019-10-11,1718
2019-10-12,1718
2019-10-13,1718
2019-10-14,1718
2019-10-15,1718
2019-10-16,1718
2019-10-17,1718
2019-10-18,1737
2019-10-19,1737
2019-10-20,1737
2019-10-21,1737
2019-10-22,1737
2019-10-23,1737
2019-10-24,1737
2019-10-25,1737
2019-10-26,1737
2019-10-27,1737
2019-10-28,1737
2019-10-29,1737
2019-10-30,1737
2019-10-31,1737
2019-11-01,1737
2019-11-02,1737
2019-11-03,1737
2019-11-04,1737
2019-11-05,1740
2019-11-06,1740
2019-11-07,1740
2019-11-08,1740
2019-11-09,1740
2019-11-10,1740
2019-11-11,1740
2019-11-12,1740
2019-11-13,1740
2019-11-14,1740
2019-11-15,1740
2019-11-16,1740
2019-11-17,1740
2019-11-18,1740
2019-11-19,1740
2019-11-20,1740
2019-11-21,1692
2019-11-22,1692
2019-11-23,1692
2019-11-24,1692
2019-11-25,1692
2019-11-26,1692
2019-11-27,1692
2019-11-28,1692
2019-11-29,1692
2019-11-30,1692
2019-12-01,1692
2019-12-02,1692
2019-12-03,1692
2019-12-04,1692
2019-12-05,1701
2019-12-06,1701
2019-12-07,1701
2019-12-08,1701
2019-12-09,1701
2019-12-10,1701
2019-12-11,1701
2019-12-12,1701
2019-12-13,1701
2019-12-14,1701
2019-12-15,1701
2019-12-16,1701
2019-12-17,1701
2019-12-18,1701
2019-12-19,1701
2019-12-20,1701
2019-12-21,1701
2019-12-22,1765
2019-12-23,1765
2019-12-24,1765
2019-12-25,1765
2019-12-26,1765
2019-12-27,1765
2019-12-28,1765
2019-12-29,1765
2019-12-30,1765
2019-12-31,1765
2020-01-01,1765
2020-01-02,1765
2020-01-03,1765
2020-01-04,1765
2020-01-05,1765
2020-01-06,1765
2020-01-07,1765
2020-01-08,1765
2020-01-09,1810
2020-01-10,1810
2020-01-11,1810
2020-01-12,1810
2020-01-13,1810
2020-01-14,1810
2020-01-15,1810
2020-01-16,1810
2020-01-17,1810
2020-01-18,1810
2020-01-19,1810
2020-01-20,1810
2020-01-21,1810
2020-01-22,1810
2020-01-23,1810
2020-01-24,1810
2020-01-25,1810
2020-01-26,1858
2020-01-27,1858
2020-01-28,1858
2020-01-29,1858
2020-01-30,1858
2020-01-31,1858
2020-02-01,1858
2020-02-02,1858
2020-02-03,1858
2020-02-04,1858
2020-02-05,1858
2020-02-06,1858
2020-02-07,1858
2020-02-08,1858
2020-02-09,1858
2020-02-10,1829
2020-02-11,1829
2020-02-12,1829
2020-02-13,1829
2020-02-14,1829
2020-02-15,1829
2020-02-16,1829
2020-02-17,1829
2020-02-18,1829
2020-02-19,1829
2020-02-20,1829
2020-02-21,1829
2020-02-22,1829
2020-02-23,1842
2020-02-24,1842
2020-02-25,1842
2020-02-26,1842
2020-02-27,1842
2020-02-28,1842
2020-02-29,1842
2020-03-01,1842
2020-03-02,1842
2020-03-03,1842
2020-03-04,1842
2020-03-05,1842
2020-03-06,1842
2020-03-07,1842
2020-03-08,1897
2020-03-09,1897
2020-03-10,1897
2020-03-11,1897
2020-03-12,1897
2020-03-13,1897
2020-03-14,1897
2020-03-15,1897
2020-03-16,1897
2020-03-17,1897
2020-03-18,1897
2020-03-19,1897
2020-03-20,1897
2020-03-21,1897
2020-03-22,1838
2020-03-23,1838
2020-03-24,1838
2020-03-25,1838
2020-03-26,1838
2020-03-27,1838
2020-03-28,1838
2020-03-29,1838
2020-03-30,1838
2020-03-31,1838
2020-04-01,1798
2020-04-02,1798
2020-04-03,1798
2020-04-04,1798
2020-04-05,1798
2020-04-06,1798
2020-04-07,1798
2020-04-08,1798
2020-04-09,1798
2020-04-10,1798
2020-04-11,1717
2020-04-12,1717
2020-04-13,1717
2020-04-14,1717
2020-04-15,1717
2020-04-16,1717
2020-04-17,1717
2020-04-18,1717
2020-04-19,1717
2020-04-20,1717
2020-04-21,1752
2020-04-22,1752
2020-04-23,1752
2020-04-24,1752
2020-04-25,1752
2020-04-26,1752
2020-04-27,1752
2020-04-28,1752
2020-04-29,1752
2020-04-30,1752
2020-05-01,1752
2020-05-02,1774
2020-05-03,1774
2020-05-04,1774
2020-05-05,1774
2020-05-06,1774
2020-05-07,1774
2020-05-08,1774
2020-05-09,1774
2020-05-10,1774
2020-05-11,1774
2020-05-12,1774
2020-05-13,1749
