date_obj,Adamant%20platebody%20(h3) price
2020-03-20,9319
2020-03-21,9319
2020-03-22,9405
2020-03-23,9405
2020-03-24,9418
2020-03-25,9418
2020-03-26,9383
2020-03-27,9383
2020-03-28,9341
2020-03-29,9281
2020-03-30,9317
2020-03-31,9317
2020-04-01,9153
2020-04-02,9153
2020-04-03,9283
2020-04-04,9356
2020-04-05,9356
2020-04-06,9355
2020-04-07,9355
2020-04-08,9321
2020-04-09,9321
2020-04-10,9321
2020-04-11,9242
2020-04-12,9242
2020-04-13,9256
2020-04-14,9256
2020-04-15,9274
2020-04-16,9274
2020-04-17,9331
2020-04-18,9398
2020-04-19,9404
2020-04-20,9404
2020-04-21,9448
2020-04-22,9510
2020-04-23,9510
2020-04-24,9437
2020-04-25,9437
2020-04-26,9199
2020-04-27,9280
2020-04-28,9347
2020-04-29,9347
2020-04-30,9002
2020-05-01,9002
2020-05-02,9161
2020-05-03,9209
2020-05-04,9209
2020-05-05,9206
2020-05-06,9338
2020-05-07,9338
2020-05-08,9430
2020-05-09,9430
2020-05-10,9295
2020-05-11,9295
2020-05-12,9302
2020-05-13,9384
