date_obj,Godsword%20shard%203 price
2019-03-26,157003
2019-03-27,157003
2019-03-28,153407
2019-03-29,153407
2019-03-30,152099
2019-03-31,152099
2019-04-01,152652
2019-04-02,152652
2019-04-03,151231
2019-04-04,151231
2019-04-05,151359
2019-04-06,151359
2019-04-07,151240
2019-04-08,151240
2019-04-09,151240
2019-04-10,151458
2019-04-11,151458
2019-04-12,150881
2019-04-13,150881
2019-04-14,152872
2019-04-15,152872
2019-04-16,152872
2019-04-17,157658
2019-04-18,157658
2019-04-19,153315
2019-04-20,153315
2019-04-21,155152
2019-04-22,155152
2019-04-23,154790
2019-04-24,154790
2019-04-25,153671
2019-04-26,153671
2019-04-27,153671
2019-04-28,154281
2019-04-29,154281
2019-04-30,156853
2019-05-01,156853
2019-05-02,156853
2019-05-03,157919
2019-05-04,157919
2019-05-05,159342
2019-05-06,159342
2019-05-07,161137
2019-05-08,161137
2019-05-09,161137
2019-05-10,161374
2019-05-11,161374
2019-05-12,163034
2019-05-13,163034
2019-05-14,161872
2019-05-15,161872
2019-05-16,161872
2019-05-17,166956
2019-05-18,166956
2019-05-19,170779
2019-05-20,170779
2019-05-21,168518
2019-05-22,168518
2019-05-23,165634
2019-05-24,165634
2019-05-25,165294
2019-05-26,165294
2019-05-27,164657
2019-05-28,164657
2019-05-29,158111
2019-05-30,158111
2019-05-31,158111
2019-06-01,161565
2019-06-02,161565
2019-06-03,154840
2019-06-04,154840
2019-06-05,154224
2019-06-06,154224
2019-06-07,154224
2019-06-08,154948
2019-06-09,154948
2019-06-10,154948
2019-06-11,154278
2019-06-12,154278
2019-06-13,154278
2019-06-14,151441
2019-06-15,151441
2019-06-16,151441
2019-06-17,153656
2019-06-18,153656
2019-06-19,153656
2019-06-20,150901
2019-06-21,150901
2019-06-22,150901
2019-06-23,150543
2019-06-24,150543
2019-06-25,150543
2019-06-26,152474
2019-06-27,152474
2019-06-28,152474
2019-06-29,154426
2019-06-30,154426
2019-07-01,154296
2019-07-02,154296
2019-07-03,159154
2019-07-04,159154
2019-07-05,159154
2019-07-06,161235
2019-07-07,161235
2019-07-08,161004
2019-07-09,161004
2019-07-10,162157
2019-07-11,162157
2019-07-12,160754
2019-07-13,160754
2019-07-14,154014
2019-07-15,154014
2019-07-16,154014
2019-07-17,151164
2019-07-18,151164
2019-07-19,151164
2019-07-20,151662
2019-07-21,151662
2019-07-22,153701
2019-07-23,153701
2019-07-24,153701
2019-07-25,153008
2019-07-26,153008
2019-07-27,156205
2019-07-28,156205
2019-07-29,160603
2019-07-30,160603
2019-07-31,164932
2019-08-01,164932
2019-08-02,164932
2019-08-03,159201
2019-08-04,159201
2019-08-05,158709
2019-08-06,158709
2019-08-07,159037
2019-08-08,159037
2019-08-09,159037
2019-08-10,156651
2019-08-11,156651
2019-08-12,156242
2019-08-13,156242
2019-08-14,156242
2019-08-15,157556
2019-08-16,157556
2019-08-17,157556
2019-08-18,156814
2019-08-19,156814
2019-08-20,156814
2019-08-21,155027
2019-08-22,155027
2019-08-23,158271
2019-08-24,158271
2019-08-24,158271
2019-08-25,157431
2019-08-25,157431
2019-08-26,157431
2019-08-26,157431
2019-08-27,157431
2019-08-27,157431
2019-08-28,156636
2019-08-29,156636
2019-08-30,160255
2019-08-31,160255
2019-09-01,156968
2019-09-02,156968
2019-09-03,156968
2019-09-04,154971
2019-09-05,154971
2019-09-06,154971
2019-09-07,159474
2019-09-08,159474
2019-09-09,159474
2019-09-10,158058
2019-09-11,158058
2019-09-12,158058
2019-09-13,158410
2019-09-14,158410
2019-09-15,155739
2019-09-16,155739
2019-09-17,155739
2019-09-18,154143
2019-09-19,154143
2019-09-20,154143
2019-09-21,154524
2019-09-22,154524
2019-09-23,154536
2019-09-24,154536
2019-09-25,154536
2019-09-26,154299
2019-09-27,154299
2019-09-28,154299
2019-09-29,153514
2019-09-30,153514
2019-10-01,154042
2019-10-02,154042
2019-10-03,154042
2019-10-04,156661
2019-10-05,156661
2019-10-06,155483
2019-10-07,155483
2019-10-08,155483
2019-10-09,156003
2019-10-10,156003
2019-10-11,156003
2019-10-12,157529
2019-10-13,157529
2019-10-14,154792
2019-10-15,154792
2019-10-16,154792
2019-10-17,157946
2019-10-18,157946
2019-10-19,161958
2019-10-20,161958
2019-10-21,161958
2019-10-22,159378
2019-10-23,159378
2019-10-24,158776
2019-10-25,158776
2019-10-26,157368
2019-10-27,157368
2019-10-28,157930
2019-10-29,157930
2019-10-30,157930
2019-10-31,160758
2019-11-01,160758
2019-11-02,160812
2019-11-03,160812
2019-11-04,160216
2019-11-05,160216
2019-11-06,160216
2019-11-07,160438
2019-11-08,160438
2019-11-09,161030
2019-11-10,161030
2019-11-11,161433
2019-11-12,161433
2019-11-13,161433
2019-11-14,157443
2019-11-15,157443
2019-11-16,153563
2019-11-17,153563
2019-11-18,153563
2019-11-19,158134
2019-11-20,158134
2019-11-21,158134
2019-11-22,154497
2019-11-23,154497
2019-11-24,154497
2019-11-25,152624
2019-11-26,152624
2019-11-27,152624
2019-11-28,155443
2019-11-29,155443
2019-11-30,155443
2019-12-01,153273
2019-12-02,153273
2019-12-03,153273
2019-12-04,152951
2019-12-05,152951
2019-12-06,152951
2019-12-07,155632
2019-12-08,155632
2019-12-09,155632
2019-12-10,153428
2019-12-11,153428
2019-12-12,153428
2019-12-13,156533
2019-12-14,156533
2019-12-15,156314
2019-12-16,156314
2019-12-17,156314
2019-12-18,159636
2019-12-19,159636
2019-12-20,159636
2019-12-21,160231
2019-12-22,160231
2019-12-23,157228
2019-12-24,157228
2019-12-25,155367
2019-12-26,155367
2019-12-27,152024
2019-12-28,152024
2019-12-29,152024
2019-12-30,152306
2019-12-31,152306
2020-01-01,152306
2020-01-02,154500
2020-01-03,154500
2020-01-04,154500
2020-01-05,154050
2020-01-06,154050
2020-01-07,155897
2020-01-08,155897
2020-01-09,155897
2020-01-10,154458
2020-01-11,154458
2020-01-12,152784
2020-01-13,152784
2020-01-14,152784
2020-01-15,152936
2020-01-16,152936
2020-01-17,151436
2020-01-18,151436
2020-01-19,153094
2020-01-20,153094
2020-01-21,153094
2020-01-22,152625
2020-01-23,152625
2020-01-24,153519
2020-01-25,153519
2020-01-26,157007
2020-01-27,157007
2020-01-28,156917
2020-01-29,156917
2020-01-30,158973
2020-01-31,158973
2020-02-01,161789
2020-02-02,161789
2020-02-03,158354
2020-02-04,158354
2020-02-05,157740
2020-02-06,157740
2020-02-07,156644
2020-02-08,156644
2020-02-09,152448
2020-02-10,151644
2020-02-11,151644
2020-02-12,151249
2020-02-13,151249
2020-02-14,153116
2020-02-15,153116
2020-02-16,154350
2020-02-17,154350
2020-02-18,160626
2020-02-19,160626
2020-02-20,164152
2020-02-21,164152
2020-02-22,162161
2020-02-23,162161
2020-02-24,162354
2020-02-25,162354
2020-02-26,166794
2020-02-27,166794
2020-02-28,167333
2020-02-29,167333
2020-03-01,170206
2020-03-02,170206
2020-03-03,175094
2020-03-04,175094
2020-03-05,174403
2020-03-06,174403
2020-03-07,169247
2020-03-08,169247
2020-03-09,165187
2020-03-10,165187
2020-03-11,165827
2020-03-12,165827
2020-03-13,167926
2020-03-14,167926
2020-03-15,166169
2020-03-16,166169
2020-03-17,165032
2020-03-18,165032
2020-03-19,167536
2020-03-20,162171
2020-03-21,162171
2020-03-22,159169
2020-03-23,159169
2020-03-24,159163
2020-03-25,159163
2020-03-26,157845
2020-03-27,157845
2020-03-28,153526
2020-03-29,156856
2020-03-30,159005
2020-03-31,159005
2020-04-01,160728
2020-04-02,158161
2020-04-03,158161
2020-04-04,159891
2020-04-05,159891
2020-04-06,160822
2020-04-07,160822
2020-04-08,158583
2020-04-09,156827
2020-04-10,156827
2020-04-11,158652
2020-04-12,158493
2020-04-13,158493
2020-04-14,154340
2020-04-15,158710
2020-04-16,158710
2020-04-17,152551
2020-04-18,154047
2020-04-19,152823
2020-04-20,152823
2020-04-21,160087
2020-04-22,159616
2020-04-23,159616
2020-04-24,160441
2020-04-25,160441
2020-04-26,165531
2020-04-27,173808
2020-04-28,175908
2020-04-29,175908
2020-04-30,175127
2020-05-01,175127
2020-05-02,169911
2020-05-03,165045
2020-05-04,165045
2020-05-05,160863
2020-05-06,156312
2020-05-07,156361
2020-05-08,156361
2020-05-09,158645
2020-05-10,157140
2020-05-11,157140
2020-05-12,159892
2020-05-13,162987
