date_obj,Pyre%20logs price
2019-04-22,679
2019-04-23,679
2019-04-24,679
2019-04-25,679
2019-04-26,679
2019-04-27,679
2019-04-28,704
2019-04-29,704
2019-04-30,704
2019-05-01,704
2019-05-02,704
2019-05-03,704
2019-05-04,704
2019-05-05,727
2019-05-06,727
2019-05-07,727
2019-05-08,727
2019-05-09,727
2019-05-10,727
2019-05-11,727
2019-05-12,746
2019-05-13,746
2019-05-14,746
2019-05-15,746
2019-05-16,746
2019-05-17,746
2019-05-18,746
2019-05-19,766
2019-05-20,766
2019-05-21,766
2019-05-22,766
2019-05-23,766
2019-05-24,766
2019-05-25,766
2019-05-26,766
2019-05-27,791
2019-05-28,791
2019-05-29,791
2019-05-30,791
2019-05-31,791
2019-06-01,791
2019-06-02,791
2019-06-03,786
2019-06-04,786
2019-06-05,786
2019-06-06,786
2019-06-07,786
2019-06-08,786
2019-06-09,786
2019-06-10,786
2019-06-11,806
2019-06-12,806
2019-06-13,806
2019-06-14,806
2019-06-15,806
2019-06-16,806
2019-06-17,806
2019-06-18,806
2019-06-19,806
2019-06-20,839
2019-06-21,839
2019-06-22,839
2019-06-23,839
2019-06-24,839
2019-06-25,839
2019-06-26,839
2019-06-27,839
2019-06-28,839
2019-06-29,865
2019-06-30,865
2019-07-01,865
2019-07-02,865
2019-07-03,865
2019-07-04,865
2019-07-05,865
2019-07-06,865
2019-07-07,863
2019-07-08,863
2019-07-09,863
2019-07-10,863
2019-07-11,863
2019-07-12,863
2019-07-13,863
2019-07-14,863
2019-07-15,891
2019-07-16,891
2019-07-17,891
2019-07-18,891
2019-07-19,891
2019-07-20,891
2019-07-21,891
2019-07-22,891
2019-07-23,891
2019-07-24,891
2019-07-25,927
2019-07-26,927
2019-07-27,927
2019-07-28,927
2019-07-29,927
2019-07-30,927
2019-07-31,927
2019-08-01,927
2019-08-02,927
2019-08-03,973
2019-08-04,973
2019-08-05,973
2019-08-06,973
2019-08-07,973
2019-08-08,973
2019-08-09,973
2019-08-10,973
2019-08-11,973
2019-08-12,973
2019-08-13,1000
2019-08-14,1000
2019-08-15,1000
2019-08-16,1000
2019-08-17,1000
2019-08-18,1000
2019-08-19,1000
2019-08-20,1000
2019-08-21,1000
2019-08-22,1013
2019-08-23,1013
2019-08-24,1013
2019-08-24,1013
2019-08-25,1013
2019-08-25,1013
2019-08-26,1013
2019-08-26,1013
2019-08-27,1013
2019-08-27,1013
2019-08-28,1013
2019-08-29,1013
2019-08-30,1013
2019-08-31,1013
2019-09-01,1031
2019-09-02,1031
2019-09-03,1031
2019-09-04,1031
2019-09-05,1031
2019-09-06,1031
2019-09-07,1031
2019-09-08,1031
2019-09-09,1031
2019-09-10,1031
2019-09-11,1062
2019-09-12,1062
2019-09-13,1062
2019-09-14,1062
2019-09-15,1062
2019-09-16,1062
2019-09-17,1062
2019-09-18,1062
2019-09-19,1062
2019-09-20,1062
2019-09-21,1062
2019-09-22,1114
2019-09-23,1114
2019-09-24,1114
2019-09-25,1114
2019-09-26,1114
2019-09-27,1114
2019-09-28,1114
2019-09-29,1114
2019-09-30,1114
2019-10-01,1114
2019-10-02,1114
2019-10-03,1136
2019-10-04,1136
2019-10-05,1136
2019-10-06,1136
2019-10-07,1136
2019-10-08,1136
2019-10-09,1136
2019-10-10,1136
2019-10-11,1136
2019-10-12,1136
2019-10-13,1124
2019-10-14,1124
2019-10-15,1124
2019-10-16,1124
2019-10-17,1124
2019-10-18,1124
2019-10-19,1124
2019-10-20,1124
2019-10-21,1124
2019-10-22,1124
2019-10-23,1107
2019-10-24,1107
2019-10-25,1107
2019-10-26,1107
2019-10-27,1107
2019-10-28,1107
2019-10-29,1107
2019-10-30,1107
2019-10-31,1107
2019-11-01,1107
2019-11-02,1087
2019-11-03,1087
2019-11-04,1087
2019-11-05,1087
2019-11-06,1087
2019-11-07,1087
2019-11-08,1087
2019-11-09,1087
2019-11-10,1087
2019-11-11,1057
2019-11-12,1057
2019-11-13,1057
2019-11-14,1057
2019-11-15,1057
2019-11-16,1057
2019-11-17,1057
2019-11-18,1057
2019-11-19,1057
2019-11-20,1057
2019-11-21,1057
2019-11-22,1019
2019-11-23,1019
2019-11-24,1019
2019-11-25,1019
2019-11-26,1019
2019-11-27,1019
2019-11-28,1019
2019-11-29,1019
2019-11-30,1019
2019-12-01,1019
2019-12-02,1019
2019-12-03,1019
2019-12-04,1019
2019-12-05,1019
2019-12-06,1019
2019-12-07,1019
2019-12-08,1019
2019-12-09,1019
2019-12-10,1019
2019-12-11,1019
2019-12-12,1019
2019-12-13,1019
2019-12-14,1015
2019-12-15,1015
2019-12-16,1015
2019-12-17,1015
2019-12-18,1015
2019-12-19,1015
2019-12-20,1015
2019-12-21,1015
2019-12-22,1015
2019-12-23,991
2019-12-24,991
2019-12-25,991
2019-12-26,991
2019-12-27,991
2019-12-28,991
2019-12-29,991
2019-12-30,991
2019-12-31,991
2020-01-01,994
2020-01-02,994
2020-01-03,994
2020-01-04,994
2020-01-05,994
2020-01-06,994
2020-01-07,994
2020-01-08,994
2020-01-09,994
2020-01-10,994
2020-01-11,1035
2020-01-12,1035
2020-01-13,1035
2020-01-14,1035
2020-01-15,1035
2020-01-16,1035
2020-01-17,1035
2020-01-18,1035
2020-01-19,1035
2020-01-20,1071
2020-01-21,1071
2020-01-22,1071
2020-01-23,1071
2020-01-24,1071
2020-01-25,1071
2020-01-26,1071
2020-01-27,1071
2020-01-28,1120
2020-01-29,1120
2020-01-30,1120
2020-01-31,1120
2020-02-01,1120
2020-02-02,1120
2020-02-03,1120
2020-02-04,1120
2020-02-05,1166
2020-02-06,1166
2020-02-07,1166
2020-02-08,1166
2020-02-09,1166
2020-02-10,1166
2020-02-11,1166
2020-02-12,1192
2020-02-13,1192
2020-02-14,1192
2020-02-15,1192
2020-02-16,1192
2020-02-17,1192
2020-02-18,1192
2020-02-19,1192
2020-02-20,1192
2020-02-21,1200
2020-02-22,1200
2020-02-23,1200
2020-02-24,1200
2020-02-25,1200
2020-02-26,1200
2020-02-27,1200
2020-02-28,1218
2020-02-29,1218
2020-03-01,1218
2020-03-02,1218
2020-03-03,1218
2020-03-04,1218
2020-03-05,1218
2020-03-06,1218
2020-03-07,1218
2020-03-08,1196
2020-03-09,1196
2020-03-10,1196
2020-03-11,1196
2020-03-12,1196
2020-03-13,1196
2020-03-14,1196
2020-03-15,1167
2020-03-16,1167
2020-03-17,1167
2020-03-18,1167
2020-03-19,1167
2020-03-20,1167
2020-03-21,1110
2020-03-22,1110
2020-03-23,1110
2020-03-24,1110
2020-03-25,1110
2020-03-26,1076
2020-03-27,1076
2020-03-28,1076
2020-03-29,1076
2020-03-30,1076
2020-03-31,1111
2020-04-01,1111
2020-04-02,1111
2020-04-03,1111
2020-04-04,1111
2020-04-05,1100
2020-04-06,1100
2020-04-07,1100
2020-04-08,1100
2020-04-09,1100
2020-04-10,1112
2020-04-11,1112
2020-04-12,1112
2020-04-13,1112
2020-04-14,1073
2020-04-15,1073
2020-04-16,1073
2020-04-17,1073
2020-04-18,1073
2020-04-19,1054
2020-04-20,1054
2020-04-21,1054
2020-04-22,1054
2020-04-23,1054
2020-04-24,1055
2020-04-25,1055
2020-04-26,1055
2020-04-27,1055
2020-04-28,1054
2020-04-29,1054
2020-04-30,1054
2020-05-01,1054
2020-05-02,1054
2020-05-03,1084
2020-05-04,1084
2020-05-05,1084
2020-05-06,1084
2020-05-07,1084
2020-05-08,1112
2020-05-09,1112
2020-05-10,1112
2020-05-11,1112
2020-05-12,1112
2020-05-13,1095
