date_obj,Manta%20ray price
2019-04-29,1093
2019-04-30,1094
2019-05-01,1086
2019-05-02,1081
2019-05-03,1082
2019-05-04,1105
2019-05-05,1109
2019-05-06,1118
2019-05-07,1112
2019-05-08,1095
2019-05-09,1099
2019-05-10,1106
2019-05-11,1112
2019-05-12,1141
2019-05-13,1199
2019-05-14,1204
2019-05-15,1202
2019-05-16,1226
2019-05-17,1217
2019-05-18,1230
2019-05-19,1241
2019-05-20,1265
2019-05-21,1255
2019-05-22,1249
2019-05-23,1258
2019-05-24,1239
2019-05-25,1227
2019-05-26,1221
2019-05-27,1223
2019-05-28,1256
2019-05-29,1234
2019-05-30,1241
2019-05-31,1241
2019-06-01,1233
2019-06-02,1279
2019-06-03,1262
2019-06-04,1272
2019-06-05,1283
2019-06-06,1246
2019-06-07,1234
2019-06-08,1224
2019-06-09,1237
2019-06-10,1226
2019-06-11,1220
2019-06-12,1229
2019-06-13,1222
2019-06-14,1214
2019-06-15,1212
2019-06-16,1211
2019-06-17,1203
2019-06-18,1186
2019-06-19,1190
2019-06-20,1176
2019-06-21,1150
2019-06-22,1136
2019-06-23,1129
2019-06-24,1128
2019-06-25,1117
2019-06-26,1105
2019-06-27,1084
2019-06-28,1057
2019-06-29,1046
2019-06-30,1030
2019-07-01,1022
2019-07-02,1020
2019-07-03,1022
2019-07-04,1031
2019-07-05,1040
2019-07-06,1064
2019-07-07,1098
2019-07-08,1139
2019-07-09,1137
2019-07-10,1131
2019-07-11,1136
2019-07-12,1148
2019-07-13,1139
2019-07-14,1122
2019-07-15,1085
2019-07-16,1057
2019-07-17,1005
2019-07-18,964
2019-07-19,955
2019-07-20,986
2019-07-21,1010
2019-07-22,1002
2019-07-23,989
2019-07-24,988
2019-07-25,983
2019-07-26,971
2019-07-27,956
2019-07-28,941
2019-07-29,939
2019-07-30,964
2019-07-31,983
2019-08-01,973
2019-08-02,956
2019-08-03,965
2019-08-04,993
2019-08-05,1026
2019-08-06,1049
2019-08-07,1023
2019-08-08,1011
2019-08-09,994
2019-08-10,1009
2019-08-11,1015
2019-08-12,1003
2019-08-13,995
2019-08-14,1011
2019-08-15,1014
2019-08-16,992
2019-08-17,994
2019-08-18,993
2019-08-19,988
2019-08-20,992
2019-08-21,986
2019-08-22,986
2019-08-23,972
2019-08-24,969
2019-08-24,969
2019-08-25,968
2019-08-25,968
2019-08-26,966
2019-08-26,966
2019-08-27,961
2019-08-27,961
2019-08-28,953
2019-08-29,950
2019-08-30,962
2019-08-31,965
2019-09-01,979
2019-09-02,981
2019-09-03,976
2019-09-04,983
2019-09-05,983
2019-09-06,987
2019-09-07,983
2019-09-08,997
2019-09-09,1003
2019-09-10,1005
2019-09-11,1007
2019-09-12,1009
2019-09-13,1007
2019-09-14,999
2019-09-15,992
2019-09-16,1003
2019-09-17,996
2019-09-18,1003
2019-09-19,1011
2019-09-20,1039
2019-09-21,1030
2019-09-22,1018
2019-09-23,1010
2019-09-24,1004
2019-09-25,1034
2019-09-26,1052
2019-09-27,1069
2019-09-28,1062
2019-09-29,1068
2019-09-30,1080
2019-10-01,1109
2019-10-02,1126
2019-10-03,1124
2019-10-04,1154
2019-10-05,1169
2019-10-06,1170
2019-10-07,1161
2019-10-08,1148
2019-10-09,1143
2019-10-10,1117
2019-10-11,1098
2019-10-12,1060
2019-10-13,1040
2019-10-14,1063
2019-10-15,1053
2019-10-16,1055
2019-10-17,1046
2019-10-18,1047
2019-10-19,1060
2019-10-20,1068
2019-10-21,1072
2019-10-22,1072
2019-10-23,1055
2019-10-24,1050
2019-10-25,1057
2019-10-26,1069
2019-10-27,1071
2019-10-28,1087
2019-10-29,1100
2019-10-30,1096
2019-10-31,1088
2019-11-01,1092
2019-11-02,1084
2019-11-03,1101
2019-11-04,1125
2019-11-05,1137
2019-11-06,1161
2019-11-07,1182
2019-11-08,1237
2019-11-09,1281
2019-11-10,1343
2019-11-11,1393
2019-11-12,1442
2019-11-13,1477
2019-11-14,1482
2019-11-15,1473
2019-11-16,1500
2019-11-17,1489
2019-11-18,1507
2019-11-19,1480
2019-11-20,1449
2019-11-21,1421
2019-11-22,1410
2019-11-23,1412
2019-11-24,1451
2019-11-25,1449
2019-11-26,1476
2019-11-27,1475
2019-11-28,1460
2019-11-29,1444
2019-11-30,1436
2019-12-01,1447
2019-12-02,1447
2019-12-03,1446
2019-12-04,1453
2019-12-05,1473
2019-12-06,1467
2019-12-07,1416
2019-12-08,1375
2019-12-09,1326
2019-12-10,1343
2019-12-11,1348
2019-12-12,1367
2019-12-13,1419
2019-12-14,1405
2019-12-15,1445
2019-12-16,1457
2019-12-17,1428
2019-12-18,1421
2019-12-19,1418
2019-12-20,1401
2019-12-21,1394
2019-12-22,1370
2019-12-23,1343
2019-12-24,1357
2019-12-25,1420
2019-12-26,1446
2019-12-27,1500
2019-12-28,1500
2019-12-29,1511
2019-12-30,1523
2019-12-31,1526
2020-01-01,1582
2020-01-02,1584
2020-01-03,1574
2020-01-04,1572
2020-01-05,1545
2020-01-06,1526
2020-01-07,1510
2020-01-08,1464
2020-01-09,1422
2020-01-10,1427
2020-01-11,1445
2020-01-12,1467
2020-01-13,1437
2020-01-14,1439
2020-01-15,1484
2020-01-16,1493
2020-01-17,1512
2020-01-18,1494
2020-01-19,1517
2020-01-20,1501
2020-01-21,1516
2020-01-22,1509
2020-01-23,1484
2020-01-24,1471
2020-01-25,1459
2020-01-26,1458
2020-01-27,1456
2020-01-28,1444
2020-01-29,1429
2020-01-30,1423
2020-01-31,1415
2020-02-01,1410
2020-02-02,1422
2020-02-03,1405
2020-02-04,1398
2020-02-05,1412
2020-02-06,1349
2020-02-07,1310
2020-02-08,1285
2020-02-09,1330
2020-02-10,1344
2020-02-11,1337
2020-02-12,1357
2020-02-13,1372
2020-02-14,1352
2020-02-15,1357
2020-02-16,1396
2020-02-17,1420
2020-02-18,1430
2020-02-19,1394
2020-02-20,1441
2020-02-21,1448
2020-02-22,1477
2020-02-23,1497
2020-02-24,1489
2020-02-25,1468
2020-02-26,1462
2020-02-27,1424
2020-02-28,1442
2020-02-29,1477
2020-03-01,1513
2020-03-02,1519
2020-03-03,1510
2020-03-04,1502
2020-03-05,1491
2020-03-06,1481
2020-03-07,1440
2020-03-08,1438
2020-03-09,1434
2020-03-10,1432
2020-03-11,1421
2020-03-12,1397
2020-03-13,1413
2020-03-14,1427
2020-03-15,1453
2020-03-16,1449
2020-03-17,1461
2020-03-18,1486
2020-03-19,1485
2020-03-20,1509
2020-03-21,1530
2020-03-22,1580
2020-03-23,1577
2020-03-24,1570
2020-03-25,1564
2020-03-26,1563
2020-03-27,1583
2020-03-28,1613
2020-03-29,1639
2020-03-30,1599
2020-03-31,1601
2020-04-01,1602
2020-04-02,1612
2020-04-03,1599
2020-04-04,1583
2020-04-05,1532
2020-04-06,1485
2020-04-07,1496
2020-04-08,1524
2020-04-09,1537
2020-04-10,1534
2020-04-11,1523
2020-04-12,1512
2020-04-13,1499
2020-04-14,1490
2020-04-15,1478
2020-04-16,1460
2020-04-17,1433
2020-04-18,1402
2020-04-19,1373
2020-04-20,1358
2020-04-21,1348
2020-04-22,1361
2020-04-23,1409
2020-04-24,1426
2020-04-25,1432
2020-04-26,1469
2020-04-27,1401
2020-04-28,1408
2020-04-29,1401
2020-04-30,1436
2020-05-01,1444
2020-05-02,1437
2020-05-03,1418
2020-05-04,1407
2020-05-05,1399
2020-05-06,1382
2020-05-07,1364
2020-05-08,1351
2020-05-09,1305
2020-05-10,1284
2020-05-11,1275
2020-05-12,1265
2020-05-13,1279
