date_obj,Saradomin%20page%202 price
2019-04-04,4681
2019-04-05,4584
2019-04-06,4451
2019-04-07,4401
2019-04-08,4340
2019-04-09,4334
2019-04-10,4275
2019-04-11,4119
2019-04-12,3939
2019-04-13,3763
2019-04-14,3590
2019-04-15,3419
2019-04-16,3283
2019-04-17,3203
2019-04-18,3174
2019-04-19,3114
2019-04-20,3087
2019-04-21,3016
2019-04-22,2944
2019-04-23,2879
2019-04-24,2911
2019-04-25,2937
2019-04-26,2991
2019-04-27,3032
2019-04-28,3000
2019-04-29,2994
2019-04-30,3007
2019-05-01,2987
2019-05-02,2987
2019-05-03,2997
2019-05-04,2922
2019-05-05,2917
2019-05-06,2967
2019-05-07,3025
2019-05-08,3000
2019-05-09,2950
2019-05-10,2913
2019-05-11,2868
2019-05-12,2806
2019-05-13,2766
2019-05-14,2756
2019-05-15,2789
2019-05-16,2826
2019-05-17,2813
2019-05-18,2774
2019-05-19,2793
2019-05-20,2859
2019-05-21,2904
2019-05-22,2929
2019-05-23,2914
2019-05-24,2870
2019-05-25,2820
2019-05-26,2758
2019-05-27,2767
2019-05-28,2788
2019-05-29,2801
2019-05-30,2786
2019-05-31,2768
2019-06-01,2701
2019-06-02,2679
2019-06-03,2671
2019-06-04,2668
2019-06-05,2660
2019-06-06,2682
2019-06-07,2657
2019-06-08,2592
2019-06-09,2561
2019-06-10,2561
2019-06-11,2508
2019-06-12,2494
2019-06-13,2493
2019-06-14,2411
2019-06-15,2293
2019-06-16,2259
2019-06-17,2236
2019-06-18,2258
2019-06-19,2245
2019-06-20,2286
2019-06-21,2337
2019-06-22,2379
2019-06-23,2293
2019-06-24,2277
2019-06-25,2357
2019-06-26,2457
2019-06-27,2552
2019-06-28,2675
2019-06-29,2809
2019-06-30,2949
2019-07-01,3080
2019-07-02,3226
2019-07-03,3275
2019-07-04,3366
2019-07-05,3364
2019-07-06,3386
2019-07-07,3440
2019-07-08,3497
2019-07-09,3536
2019-07-10,3572
2019-07-11,3574
2019-07-12,3568
2019-07-13,3598
2019-07-14,3669
2019-07-15,3848
2019-07-16,4013
2019-07-17,4092
2019-07-18,4281
2019-07-19,4496
2019-07-20,4721
2019-07-21,4958
2019-07-22,5104
2019-07-23,5247
2019-07-24,4988
2019-07-25,4789
2019-07-26,4584
2019-07-27,4463
2019-07-28,4336
2019-07-29,4196
2019-07-30,4027
2019-07-31,3885
2019-08-01,3786
2019-08-02,3644
2019-08-03,3549
2019-08-04,3449
2019-08-05,3356
2019-08-06,3346
2019-08-07,3313
2019-08-08,3295
2019-08-09,3262
2019-08-10,3255
2019-08-11,3151
2019-08-12,3087
2019-08-13,2958
2019-08-14,2827
2019-08-15,2775
2019-08-16,2733
2019-08-17,2733
2019-08-18,2709
2019-08-19,2689
2019-08-20,2655
2019-08-21,2675
2019-08-22,2704
2019-08-23,2752
2019-08-24,2791
2019-08-24,2791
2019-08-25,2688
2019-08-25,2688
2019-08-26,2629
2019-08-26,2629
2019-08-27,2589
2019-08-27,2589
2019-08-28,2622
2019-08-29,2490
2019-08-30,2518
2019-08-31,2518
2019-09-01,2568
2019-09-02,2568
2019-09-03,2589
2019-09-04,2608
2019-09-05,2634
2019-09-06,2591
2019-09-07,2524
2019-09-08,2425
2019-09-09,2335
2019-09-10,2235
2019-09-11,2160
2019-09-12,2093
2019-09-13,2035
2019-09-14,1957
2019-09-15,1914
2019-09-16,1908
2019-09-17,1972
2019-09-18,1984
2019-09-19,2041
2019-09-20,1987
2019-09-21,2018
2019-09-22,2086
2019-09-23,2091
2019-09-24,2091
2019-09-25,2121
2019-09-26,2111
2019-09-27,2111
2019-09-28,2079
2019-09-29,2027
2019-09-30,1992
2019-10-01,2022
2019-10-02,2042
2019-10-03,2046
2019-10-04,2047
2019-10-05,2009
2019-10-06,1988
2019-10-07,1982
2019-10-08,1985
2019-10-09,1985
2019-10-10,2012
2019-10-11,2007
2019-10-12,1969
2019-10-13,1998
2019-10-14,2039
2019-10-15,1979
2019-10-16,1952
2019-10-17,1952
2019-10-18,1958
2019-10-19,1971
2019-10-20,1983
2019-10-21,2004
2019-10-22,1971
2019-10-23,1987
2019-10-24,1999
2019-10-25,2051
2019-10-26,2040
2019-10-27,1969
2019-10-28,1991
2019-10-29,1991
2019-10-30,2027
2019-10-31,2077
2019-11-01,2091
2019-11-02,2094
2019-11-03,2101
2019-11-04,2064
2019-11-05,2064
2019-11-06,2031
2019-11-07,2052
2019-11-08,2087
2019-11-09,2096
2019-11-10,2099
2019-11-11,2142
2019-11-12,2133
2019-11-13,2084
2019-11-14,2077
2019-11-15,2101
2019-11-16,2099
2019-11-17,2099
2019-11-18,2103
2019-11-19,2151
2019-11-20,2181
2019-11-21,2181
2019-11-22,2196
2019-11-23,2217
2019-11-24,2253
2019-11-25,2294
2019-11-26,2315
2019-11-27,2315
2019-11-28,2367
2019-11-29,2386
2019-11-30,2439
2019-12-01,2417
2019-12-02,2412
2019-12-03,2461
2019-12-04,2456
2019-12-05,2456
2019-12-06,2461
2019-12-07,2468
2019-12-08,2446
2019-12-09,2474
2019-12-10,2489
2019-12-11,2507
2019-12-12,2480
2019-12-13,2515
2019-12-14,2480
2019-12-15,2406
2019-12-16,2337
2019-12-17,2286
2019-12-18,2244
2019-12-19,2177
2019-12-20,2112
2019-12-21,2067
2019-12-22,2055
2019-12-23,2011
2019-12-24,2037
2019-12-25,2014
2019-12-26,1972
2019-12-27,2002
2019-12-28,2032
2019-12-29,2014
2019-12-30,2045
2019-12-31,2060
2020-01-01,2052
2020-01-02,2031
2020-01-03,1984
2020-01-04,1985
2020-01-05,1959
2020-01-06,1913
2020-01-07,1829
2020-01-08,1829
2020-01-09,1848
2020-01-10,1776
2020-01-11,1716
2020-01-12,1673
2020-01-13,1635
2020-01-14,1633
2020-01-15,1652
2020-01-16,1640
2020-01-17,1631
2020-01-18,1661
2020-01-19,1715
2020-01-20,1758
2020-01-21,1774
2020-01-22,1800
2020-01-23,1769
2020-01-24,1746
2020-01-25,1689
2020-01-26,1704
2020-01-27,1677
2020-01-28,1647
2020-01-29,1683
2020-01-30,1673
2020-01-31,1689
2020-02-01,1648
2020-02-02,1679
2020-02-03,1723
2020-02-04,1792
2020-02-05,1808
2020-02-06,1782
2020-02-07,1747
2020-02-08,1707
2020-02-09,1651
2020-02-10,1668
2020-02-11,1668
2020-02-12,1683
2020-02-13,1693
2020-02-14,1708
2020-02-15,1716
2020-02-16,1701
2020-02-17,1706
2020-02-18,1730
2020-02-19,1705
2020-02-20,1713
2020-02-21,1713
2020-02-22,1731
2020-02-23,1722
2020-02-24,1747
2020-02-25,1791
2020-02-26,1823
2020-02-27,1864
2020-02-28,1913
2020-02-29,1912
2020-03-01,1936
2020-03-02,1963
2020-03-03,1975
2020-03-04,1952
2020-03-05,2000
2020-03-06,2062
2020-03-07,2057
2020-03-08,2092
2020-03-09,2141
2020-03-10,2173
2020-03-11,2146
2020-03-12,2114
2020-03-13,2108
2020-03-14,2109
2020-03-15,2076
2020-03-16,2099
2020-03-17,2039
2020-03-18,2009
2020-03-19,1967
2020-03-20,1938
2020-03-21,1856
2020-03-22,1806
2020-03-23,1789
2020-03-24,1789
2020-03-25,1772
2020-03-26,1771
2020-03-27,1755
2020-03-28,1727
2020-03-29,1694
2020-03-30,1697
2020-03-31,1715
2020-04-01,1674
2020-04-02,1642
2020-04-03,1634
2020-04-04,1643
2020-04-05,1607
2020-04-06,1653
2020-04-07,1710
2020-04-08,1783
2020-04-09,1815
2020-04-10,1813
2020-04-11,1850
2020-04-12,1851
2020-04-13,1763
2020-04-14,1723
2020-04-15,1740
2020-04-16,1717
2020-04-17,1691
2020-04-18,1704
2020-04-19,1726
2020-04-20,1690
2020-04-21,1709
2020-04-22,1759
2020-04-23,1790
2020-04-24,1852
2020-04-25,1873
2020-04-26,1860
2020-04-27,1821
2020-04-28,1782
2020-04-29,1739
2020-04-30,1668
2020-05-01,1622
2020-05-02,1562
2020-05-03,1535
2020-05-04,1509
2020-05-05,1471
2020-05-06,1493
2020-05-07,1522
2020-05-08,1569
2020-05-09,1596
2020-05-10,1628
2020-05-11,1677
2020-05-12,1704
2020-05-13,1719
