date_obj,Senntisten%20teleport%20(tablet) price
2019-04-04,2321
2019-04-05,2321
2019-04-06,2204
2019-04-07,2204
2019-04-08,2163
2019-04-09,2163
2019-04-10,2188
2019-04-11,2264
2019-04-12,2345
2019-04-13,2345
2019-04-14,2319
2019-04-15,2319
2019-04-16,2379
2019-04-17,2379
2019-04-18,2366
2019-04-19,2366
2019-04-20,2449
2019-04-21,2449
2019-04-22,2500
2019-04-23,2500
2019-04-24,2398
2019-04-25,2398
2019-04-26,2390
2019-04-27,2390
2019-04-28,2479
2019-04-29,2479
2019-04-30,2420
2019-05-01,2420
2019-05-02,2420
2019-05-03,2434
2019-05-04,2434
2019-05-05,2422
2019-05-06,2422
2019-05-07,2429
2019-05-08,2429
2019-05-09,2429
2019-05-10,2395
2019-05-11,2395
2019-05-12,2397
2019-05-13,2397
2019-05-14,2365
2019-05-15,2365
2019-05-16,2365
2019-05-17,2409
2019-05-18,2409
2019-05-19,2511
2019-05-20,2511
2019-05-21,2511
2019-05-22,2553
2019-05-23,2553
2019-05-24,2553
2019-05-25,2538
2019-05-26,2538
2019-05-27,2538
2019-05-28,2615
2019-05-29,2615
2019-05-30,2615
2019-05-31,2613
2019-06-01,2613
2019-06-02,2613
2019-06-03,2652
2019-06-04,2652
2019-06-05,2754
2019-06-06,2754
2019-06-07,2754
2019-06-08,2804
2019-06-09,2804
2019-06-10,2804
2019-06-11,2772
2019-06-12,2772
2019-06-13,2772
2019-06-14,2773
2019-06-15,2773
2019-06-16,2908
2019-06-17,2908
2019-06-18,2908
2019-06-19,3054
2019-06-20,3054
2019-06-21,3194
2019-06-22,3194
2019-06-23,3194
2019-06-24,3347
2019-06-25,3347
2019-06-26,3347
2019-06-27,3515
2019-06-28,3515
2019-06-29,3515
2019-06-30,3691
2019-07-01,3691
2019-07-02,3691
2019-07-03,3840
2019-07-04,3840
2019-07-05,3840
2019-07-06,3931
2019-07-07,3931
2019-07-08,3931
2019-07-09,3904
2019-07-10,3904
2019-07-11,3904
2019-07-12,3980
2019-07-13,3980
2019-07-14,3980
2019-07-15,4153
2019-07-16,4153
2019-07-17,4153
2019-07-18,4233
2019-07-19,4233
2019-07-20,4233
2019-07-21,4338
2019-07-22,4338
2019-07-23,4338
2019-07-24,4240
2019-07-25,4240
2019-07-26,4240
2019-07-27,4240
2019-07-28,4036
2019-07-29,4036
2019-07-30,4036
2019-07-31,3834
2019-08-01,3834
2019-08-02,3834
2019-08-03,3783
2019-08-04,3783
2019-08-05,3783
2019-08-06,3880
2019-08-07,3880
2019-08-08,3880
2019-08-09,3880
2019-08-10,3942
2019-08-11,3942
2019-08-12,3942
2019-08-13,3942
2019-08-14,4005
2019-08-15,4005
2019-08-16,4035
2019-08-17,4035
2019-08-18,4035
2019-08-19,3855
2019-08-20,3855
2019-08-21,3855
2019-08-22,3665
2019-08-23,3665
2019-08-24,3665
2019-08-24,3665
2019-08-25,3559
2019-08-25,3559
2019-08-26,3559
2019-08-26,3559
2019-08-27,3559
2019-08-27,3559
2019-08-28,3590
2019-08-29,3590
2019-08-30,3590
2019-08-31,3590
2019-09-01,3645
2019-09-02,3645
2019-09-03,3645
2019-09-04,3645
2019-09-05,3694
2019-09-06,3694
2019-09-07,3694
2019-09-08,3740
2019-09-09,3740
2019-09-10,3740
2019-09-11,3740
2019-09-12,3768
2019-09-13,3768
2019-09-14,3768
2019-09-15,3810
2019-09-16,3810
2019-09-17,3810
2019-09-18,3823
2019-09-19,3823
2019-09-20,3823
2019-09-21,3823
2019-09-22,3786
2019-09-23,3786
2019-09-24,3786
2019-09-25,3786
2019-09-26,3961
2019-09-27,3961
2019-09-28,3961
2019-09-29,3961
2019-09-30,3962
2019-10-01,3962
2019-10-02,3962
2019-10-03,3905
2019-10-04,3905
2019-10-05,3905
2019-10-06,3803
2019-10-07,3803
2019-10-08,3803
2019-10-09,3803
2019-10-10,3872
2019-10-11,3872
2019-10-12,3872
2019-10-13,3872
2019-10-14,3896
2019-10-15,3896
2019-10-16,3896
2019-10-17,3896
2019-10-18,3927
2019-10-19,3927
2019-10-20,3927
2019-10-21,4098
2019-10-22,4098
2019-10-23,4098
2019-10-24,4227
2019-10-25,4227
2019-10-26,4227
2019-10-27,4227
2019-10-28,4418
2019-10-29,4418
2019-10-30,4418
2019-10-31,4418
2019-11-01,4418
2019-11-02,4605
2019-11-03,4605
2019-11-04,4605
2019-11-05,4605
2019-11-06,4706
2019-11-07,4706
2019-11-08,4706
2019-11-09,4706
2019-11-10,4858
2019-11-11,4858
2019-11-12,4858
2019-11-13,4858
2019-11-14,5009
2019-11-15,5009
2019-11-16,5009
2019-11-17,5009
2019-11-18,5228
2019-11-19,5228
2019-11-20,5228
2019-11-21,5228
2019-11-22,5228
2019-11-23,5369
2019-11-24,5369
2019-11-25,5369
2019-11-26,5369
2019-11-27,5469
2019-11-28,5469
2019-11-29,5469
2019-11-30,5469
2019-12-01,5488
2019-12-02,5488
2019-12-03,5488
2019-12-04,5225
2019-12-05,5225
2019-12-06,5225
2019-12-07,5225
2019-12-08,5225
2019-12-09,4963
2019-12-10,4963
2019-12-11,4963
2019-12-12,4963
2019-12-13,4714
2019-12-14,4714
2019-12-15,4714
2019-12-16,4615
2019-12-17,4615
2019-12-18,4615
2019-12-19,4615
2019-12-20,4632
2019-12-21,4632
2019-12-22,4632
2019-12-23,4632
2019-12-24,4454
2019-12-25,4454
2019-12-26,4454
2019-12-27,4420
2019-12-28,4420
2019-12-29,4420
2019-12-30,4420
2019-12-31,4288
2020-01-01,4288
2020-01-02,4288
2020-01-03,4288
2020-01-04,4268
2020-01-05,4268
2020-01-06,4268
2020-01-07,4246
2020-01-08,4246
2020-01-09,4246
2020-01-10,4246
2020-01-11,4323
2020-01-12,4323
2020-01-13,4323
2020-01-14,4323
2020-01-15,4394
2020-01-16,4394
2020-01-17,4394
2020-01-18,4394
2020-01-19,4479
2020-01-20,4479
2020-01-21,4479
2020-01-22,4273
2020-01-23,4273
2020-01-24,4273
2020-01-25,4160
2020-01-26,4160
2020-01-27,4330
2020-01-28,4330
2020-01-29,4330
2020-01-30,4262
2020-01-31,4262
2020-02-01,4262
2020-02-02,4215
2020-02-03,4215
2020-02-04,4215
2020-02-05,4125
2020-02-06,4125
2020-02-07,4125
2020-02-08,4129
2020-02-09,4129
2020-02-10,4067
2020-02-11,4067
2020-02-12,4067
2020-02-13,4067
2020-02-14,4147
2020-02-15,4147
2020-02-16,4147
2020-02-17,4049
2020-02-18,4049
2020-02-19,4049
2020-02-20,4069
2020-02-21,4069
2020-02-22,4069
2020-02-23,4069
2020-02-24,4019
2020-02-25,4019
2020-02-26,4019
2020-02-27,4212
2020-02-28,4212
2020-02-29,4212
2020-03-01,4296
2020-03-02,4296
2020-03-03,4296
2020-03-04,4348
2020-03-05,4348
2020-03-06,4348
2020-03-07,4402
2020-03-08,4402
2020-03-09,4402
2020-03-10,4455
2020-03-11,4455
2020-03-12,4455
2020-03-13,4358
2020-03-14,4358
2020-03-15,4358
2020-03-16,4390
2020-03-17,4390
2020-03-18,4390
2020-03-19,4417
2020-03-20,4417
2020-03-21,4454
2020-03-22,4454
2020-03-23,4509
2020-03-24,4509
2020-03-25,4509
2020-03-26,4694
2020-03-27,4694
2020-03-28,4694
2020-03-29,4884
2020-03-30,4884
2020-03-31,5073
2020-04-01,5073
2020-04-02,5071
2020-04-03,5071
2020-04-04,5092
2020-04-05,5092
2020-04-06,5176
2020-04-07,5176
2020-04-08,5270
2020-04-09,5270
2020-04-10,5270
2020-04-11,5275
2020-04-12,5275
2020-04-13,5146
2020-04-14,5146
2020-04-15,5107
2020-04-16,5107
2020-04-17,5107
2020-04-18,5223
2020-04-19,5223
2020-04-20,5479
2020-04-21,5479
2020-04-22,5661
2020-04-23,5661
2020-04-24,5661
2020-04-25,5638
2020-04-26,5638
2020-04-27,5800
2020-04-28,5800
2020-04-29,5825
2020-04-30,5825
2020-05-01,5937
2020-05-02,5937
2020-05-03,6229
2020-05-04,6229
2020-05-05,6539
2020-05-06,6539
2020-05-07,6866
2020-05-08,6866
2020-05-09,6981
2020-05-10,6981
2020-05-11,6981
2020-05-12,6938
2020-05-13,6938
